segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
12,and I tumbled into the water.,5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,-0.03,causing me to fall into the liquid below.,2.41
13,"When I resurfaced, gasping for air,",5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,0.32,"Emerging from the pool, I was panting for breath,",0.99
14,"she just started laughing,",5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,4.82,"she burst into giggles,",4.77
15,and she apologized profusely.,5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,-0.22,offering her apologies over and over.,-4.12
16,"And... my beautiful dress was ruined,",5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,5.45,"And... my exquisite gown was completely spoiled,",7.68
17,"and naturally, the first thing to do was to get out and dry off,",5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,-4.74,"so of course, the immediate step was to climb out and seek dryness,",-0.66
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",5af29f9c0eca060001b153bd,"A girl's best friend pushed her into the pool at her cousin's wedding reception where everyone was dressed to impress. The reason she pushed her into the pool was because she saw a bee flying near her head and didn't want her to get stung. And so she shoved her into the pool. The girl's Aunt has also just handed her a glass of champagne. When the girl came to the surface, her friend just started laughing. Her dress was ruined. She said a few inches further and she would have landed in the cake!",499,12,24.27,"and my cousin remarked, ""A mere few inches further,"" she noted, ""and you would've crashed into the dessert.""",26.45
1,My best friend pushed me into the pool.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,16.98,My closest companion nudged me into the swimming area.,17.47
2,"This happened during my cousin's wedding reception,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,11.83,"It occurred at my cousin's marriage celebration,",16.52
3,where everyone was dressed to impress.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,1.88,where all were attired in their finest.,6.35
4,"And the reason it happened,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,-1.83,"The cause of this incident,",2.48
5,"she spotted a bee hovering near my face,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,16.69,"she noticed a bee fluttering close to my cheek,",11.13
6,- this was at a fancy hotel garden -,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,6.99,- this took place in an upscale hotel's garden -,6.78
7,and she tried to save me from being stung.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,-2.27,and her intention was to prevent a bee sting.,0.35
8,"And my aunt had just handed me a glass of champagne,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,12.27,"Right after my aunt had passed me a flute of champagne,",12.62
9,and I warned her to be careful.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,2.29,I cautioned her to handle it with care.,-3.42
10,"'Course friends, y'know, they don't always think things through.",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,5.07,"But you see, pals sometimes act without full consideration.",3.59
11,"So that's when she gave me a little shove,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,-0.18,"That's the moment she delivered a gentle push,",2.19
12,and I tumbled into the water.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,0.84,causing me to fall into the liquid below.,2.68
13,"When I resurfaced, gasping for air,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,-3.12,"Emerging from the pool, I was panting for breath,",-1.03
14,"she just started laughing,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,0.59,"she burst into giggles,",0.58
15,and she apologized profusely.,5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,-0.77,offering her apologies over and over.,-1.93
16,"And... my beautiful dress was ruined,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,4.09,"And... my exquisite gown was completely spoiled,",6.31
17,"and naturally, the first thing to do was to get out and dry off,",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,1.37,"so of course, the immediate step was to climb out and seek dryness,",4.86
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",5c129cc7ba99dc0001f0b628,at cousin's wedding posh hotel. Got handed a glass of champagne by aunt. Best friend sees a bee close to her face. gives her a gentle tap. pushed her into the pool. Soaked. lovely dress ruined. friend laughing. had to get out of the wet dress. cousin said. a few inches more and you'd have landed on the cake.,309,11,31.51,"and my cousin remarked, ""A mere few inches further,"" she noted, ""and you would've crashed into the dessert.""",31.89
1,My best friend pushed me into the pool.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,19.5,My closest companion nudged me into the swimming area.,25.09
2,"This happened during my cousin's wedding reception,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,12.71,"It occurred at my cousin's marriage celebration,",19.46
3,where everyone was dressed to impress.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-2.15,where all were attired in their finest.,4.17
4,"And the reason it happened,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-2.54,"The cause of this incident,",5.57
5,"she spotted a bee hovering near my face,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,13.8,"she noticed a bee fluttering close to my cheek,",6.5
6,- this was at a fancy hotel garden -,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-2.7,- this took place in an upscale hotel's garden -,-4.89
7,and she tried to save me from being stung.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,2.72,and her intention was to prevent a bee sting.,1.92
8,"And my aunt had just handed me a glass of champagne,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,13.4,"Right after my aunt had passed me a flute of champagne,",24.35
9,and I warned her to be careful.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-0.24,I cautioned her to handle it with care.,-4.25
10,"'Course friends, y'know, they don't always think things through.",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-0.87,"But you see, pals sometimes act without full consideration.",0.23
11,"So that's when she gave me a little shove,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-0.01,"That's the moment she delivered a gentle push,",0.45
12,and I tumbled into the water.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,0.99,causing me to fall into the liquid below.,2.19
13,"When I resurfaced, gasping for air,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-3.58,"Emerging from the pool, I was panting for breath,",-4.45
14,"she just started laughing,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,0.96,"she burst into giggles,",1.59
15,and she apologized profusely.,5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,2.29,offering her apologies over and over.,-0.8
16,"And... my beautiful dress was ruined,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,5.09,"And... my exquisite gown was completely spoiled,",7.32
17,"and naturally, the first thing to do was to get out and dry off,",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,-2.14,"so of course, the immediate step was to climb out and seek dryness,",-0.36
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",5c3f2e175fe5c60001ffc302,My best friend pushed me into the water when we were at my cousins wedding. She saw a bee and pushed me to save me being stung. My aunt had just handed me a glass of champagne. I narrowly missed the wedding cake! My dress was ruined. My friend laughed but also apologised.,272,10,10.79,"and my cousin remarked, ""A mere few inches further,"" she noted, ""and you would've crashed into the dessert.""",9.67
1,My best friend pushed me into the pool.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,23.46,My closest companion nudged me into the swimming area.,27.82
2,"This happened during my cousin's wedding reception,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,18.44,"It occurred at my cousin's marriage celebration,",21.57
3,where everyone was dressed to impress.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-7.96,where all were attired in their finest.,0.05
4,"And the reason it happened,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-5.8,"The cause of this incident,",-0.28
5,"she spotted a bee hovering near my face,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,6.18,"she noticed a bee fluttering close to my cheek,",-2.07
6,- this was at a fancy hotel garden -,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,2.29,- this took place in an upscale hotel's garden -,0.88
7,and she tried to save me from being stung.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-0.21,and her intention was to prevent a bee sting.,-2.67
8,"And my aunt had just handed me a glass of champagne,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,0.52,"Right after my aunt had passed me a flute of champagne,",-1.05
9,and I warned her to be careful.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,3.47,I cautioned her to handle it with care.,-0.89
10,"'Course friends, y'know, they don't always think things through.",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-1.07,"But you see, pals sometimes act without full consideration.",1.89
11,"So that's when she gave me a little shove,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-0.6,"That's the moment she delivered a gentle push,",-0.02
12,and I tumbled into the water.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,0.25,causing me to fall into the liquid below.,3.46
13,"When I resurfaced, gasping for air,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-1.48,"Emerging from the pool, I was panting for breath,",-2.63
14,"she just started laughing,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-0.95,"she burst into giggles,",-1.63
15,and she apologized profusely.,5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,4.19,offering her apologies over and over.,2.12
16,"And... my beautiful dress was ruined,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,3.89,"And... my exquisite gown was completely spoiled,",5.05
17,"and naturally, the first thing to do was to get out and dry off,",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,-0.68,"so of course, the immediate step was to climb out and seek dryness,",-1.06
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,5,1.86,"and my cousin remarked, ""A mere few inches further,"" she noted, ""and you would've crashed into the dessert.""",-1.82
1,My best friend pushed me into the pool.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,22.81,My closest companion nudged me into the swimming area.,26.11
2,"This happened during my cousin's wedding reception,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,16.2,"It occurred at my cousin's marriage celebration,",21.91
3,where everyone was dressed to impress.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,3.41,where all were attired in their finest.,11.09
4,"And the reason it happened,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,-4.74,"The cause of this incident,",5.95
5,"she spotted a bee hovering near my face,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,10.0,"she noticed a bee fluttering close to my cheek,",6.39
6,- this was at a fancy hotel garden -,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,6.65,- this took place in an upscale hotel's garden -,6.5
7,and she tried to save me from being stung.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,1.11,and her intention was to prevent a bee sting.,3.8
8,"And my aunt had just handed me a glass of champagne,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,14.22,"Right after my aunt had passed me a flute of champagne,",21.75
9,and I warned her to be careful.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,0.88,I cautioned her to handle it with care.,-4.48
10,"'Course friends, y'know, they don't always think things through.",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,-0.34,"But you see, pals sometimes act without full consideration.",-0.3
11,"So that's when she gave me a little shove,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,0.42,"That's the moment she delivered a gentle push,",1.74
12,and I tumbled into the water.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,0.49,causing me to fall into the liquid below.,3.64
13,"When I resurfaced, gasping for air,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,4.15,"Emerging from the pool, I was panting for breath,",5.78
14,"she just started laughing,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,2.13,"she burst into giggles,",3.17
15,and she apologized profusely.,5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,-3.85,offering her apologies over and over.,-6.5
16,"And... my beautiful dress was ruined,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,0.31,"And... my exquisite gown was completely spoiled,",1.54
17,"and naturally, the first thing to do was to get out and dry off,",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,7.5,"so of course, the immediate step was to climb out and seek dryness,",14.22
18,"and my cousin just says, ""Just about a few inches more,"" she says, ""and you'd have landed on the cake.""",5ca345b1506fca0016b358bb,"My best friend pushed me into the pool at my cousin's wedding which was at a posh hotel. She said it was because there was a bee near my eye and she didn't want me to get stung. I was wearing a lovely dress, everyone was dressed to impress. My aunt had just handed me a glass of champagne. When I surfaced, spluttering, I wanted to get out of the pool and dry off. My friend just laughed and said I could have landed in the cake.",429,14,11.33,"and my cousin remarked, ""A mere few inches further,"" she noted, ""and you would've crashed into the dessert.""",13.45
1,My best friend pushed me into the pool.,5cc3289b9e21e200015f0bb3,her friend pushed her into the swimming pool at her cousins wedding because of a bee. when she got out the cousin said a few inches more and it would have been the cake.,169,7,14.82,My closest companion nudged me into the swimming area.,14.92
