segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
15,He was watching me.,5afdd098b8c14a00019f2701,doing the 50 yard dash in boyscouts there were 8 or 9 of them going down and up and back down again and then someone jumped out at them,135,6,0.04, He saw what was happening to me.,0.09
16,But he didn't pay me no attention either.,5afdd098b8c14a00019f2701,doing the 50 yard dash in boyscouts there were 8 or 9 of them going down and up and back down again and then someone jumped out at them,135,6,-0.21," Yet, he also ignored my plight.",0.49
17,"And for no reason at all there was another guy, who had just walked up that minute...",5afdd098b8c14a00019f2701,doing the 50 yard dash in boyscouts there were 8 or 9 of them going down and up and back down again and then someone jumped out at them,135,6,2.99," Unexpectedly, another individual, who had arrived just at that moment...",1.59
18,He just jumped over,5afdd098b8c14a00019f2701,doing the 50 yard dash in boyscouts there were 8 or 9 of them going down and up and back down again and then someone jumped out at them,135,6,1.01, leapt forward,2.92
19,and grabbed me.,5afdd098b8c14a00019f2701,doing the 50 yard dash in boyscouts there were 8 or 9 of them going down and up and back down again and then someone jumped out at them,135,6,-0.03, and rescued me.,0.07
1,"Yeah, I was in the boy scouts at the time.",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,14.96," At that time, I was a member of the boy scouts.",26.52
2,"And we was doing the 50-yard dash,",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,17.02," We were engaged in a 50-yard dash,",16.69
3,"racing,",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,1.84," competing,",0.39
4,"but we was at the pier, marked off,",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,22.21," right at the pier, which was our designated starting point,",15.92
5,and so we was doing the 50-yard dash.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-0.94, where we were sprinting the 50-yard distance.,2.51
6,"There was about 8 or 9 of us, you know, going down, coming back.",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,2.56," There were about eight or nine of us, racing there and back.",-3.89
7,"And, going down the third time, I caught cramps",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,11.11," On our third sprint, I suddenly got cramps",8.08
8,"and I started yelling ""Help!"",",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,6.23," and I began to shout ""Help!"",",5.48
9,"but the fellows didn't believe me, you know.",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,9.3," but my peers didn't take me seriously,",6.29
10,"They thought I was just trying to catch up, because I was going on or slowing down.",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-2.45, assuming I was merely trying to catch up or that I was falling behind.,0.68
11,So all of them kept going.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-0.71," Consequently, they all continued running.",-0.59
12,They leave me.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-2.4, They left me behind.,-2.16
13,And so I started going down.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-1.14," Consequently, I began to sink.",0.09
14,Scoutmaster was up there.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,12.61, The Scoutmaster was present.,9.23
15,He was watching me.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-1.85, He saw what was happening to me.,-1.72
16,But he didn't pay me no attention either.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,0.93," Yet, he also ignored my plight.",2.44
17,"And for no reason at all there was another guy, who had just walked up that minute...",5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,16.58," Unexpectedly, another individual, who had arrived just at that moment...",7.57
18,He just jumped over,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,-0.73, leapt forward,0.37
19,and grabbed me.,5afde9de3eb22c00019bb6e3,"I was doing the 50 yard dash it was the scouts and we were doing it by the pier, it was marked, and we was going up and down and all of a sudden I caught cramps and I called for help but the guys didn't believe me and the Scoutmaster he was up at the top then there was this guy who had just walked up and he reached and grabbed me.",332,11,1.58, and rescued me.,0.63
1,"Yeah, I was in the boy scouts at the time.",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,20.39," At that time, I was a member of the boy scouts.",33.17
2,"And we was doing the 50-yard dash,",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,15.0," We were engaged in a 50-yard dash,",7.28
3,"racing,",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-0.94," competing,",-0.8
4,"but we was at the pier, marked off,",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,2.61," right at the pier, which was our designated starting point,",-2.99
5,and so we was doing the 50-yard dash.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,0.67, where we were sprinting the 50-yard distance.,-1.3
6,"There was about 8 or 9 of us, you know, going down, coming back.",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,0.44," There were about eight or nine of us, racing there and back.",-3.11
7,"And, going down the third time, I caught cramps",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,4.0," On our third sprint, I suddenly got cramps",7.8
8,"and I started yelling ""Help!"",",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,0.01," and I began to shout ""Help!"",",0.52
9,"but the fellows didn't believe me, you know.",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-2.25," but my peers didn't take me seriously,",-2.36
10,"They thought I was just trying to catch up, because I was going on or slowing down.",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-1.38, assuming I was merely trying to catch up or that I was falling behind.,-1.16
11,So all of them kept going.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,0.37," Consequently, they all continued running.",-0.79
12,They leave me.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-0.08, They left me behind.,-1.21
13,And so I started going down.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-1.9," Consequently, I began to sink.",0.35
14,Scoutmaster was up there.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,10.86, The Scoutmaster was present.,9.53
15,He was watching me.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,1.77, He saw what was happening to me.,0.37
16,But he didn't pay me no attention either.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,5.21," Yet, he also ignored my plight.",2.18
17,"And for no reason at all there was another guy, who had just walked up that minute...",5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,0.17," Unexpectedly, another individual, who had arrived just at that moment...",-2.15
18,He just jumped over,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-0.56, leapt forward,-1.22
19,and grabbed me.,5b36b8001d4b680001690d9c,"So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me.",163,6,-0.34, and rescued me.,0.59
1,"Yeah, I was in the boy scouts at the time.",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,16.17," At that time, I was a member of the boy scouts.",28.7
2,"And we was doing the 50-yard dash,",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,9.09," We were engaged in a 50-yard dash,",9.41
3,"racing,",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.8," competing,",-0.05
4,"but we was at the pier, marked off,",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-2.58," right at the pier, which was our designated starting point,",-2.28
5,and so we was doing the 50-yard dash.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.4, where we were sprinting the 50-yard distance.,-0.35
6,"There was about 8 or 9 of us, you know, going down, coming back.",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-1.63," There were about eight or nine of us, racing there and back.",-3.82
7,"And, going down the third time, I caught cramps",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,0.51," On our third sprint, I suddenly got cramps",8.22
8,"and I started yelling ""Help!"",",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-1.21," and I began to shout ""Help!"",",-0.56
9,"but the fellows didn't believe me, you know.",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,3.31," but my peers didn't take me seriously,",3.01
10,"They thought I was just trying to catch up, because I was going on or slowing down.",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,0.19, assuming I was merely trying to catch up or that I was falling behind.,1.09
11,So all of them kept going.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.16," Consequently, they all continued running.",-0.24
12,They leave me.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.1, They left me behind.,0.54
13,And so I started going down.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-2.11," Consequently, I began to sink.",-0.82
14,Scoutmaster was up there.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,1.74, The Scoutmaster was present.,0.46
15,He was watching me.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.39, He saw what was happening to me.,-0.31
16,But he didn't pay me no attention either.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,0.54," Yet, he also ignored my plight.",0.13
17,"And for no reason at all there was another guy, who had just walked up that minute...",5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,0.74," Unexpectedly, another individual, who had arrived just at that moment...",-1.24
18,He just jumped over,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.38, leapt forward,-0.1
19,and grabbed me.,5b44292f99da270001bd3f53,The person was a boy scout and was running a 50meter dash. They got cramp and nobody believed them as they started to slow down.,128,5,-0.61, and rescued me.,0.62
1,"Yeah, I was in the boy scouts at the time.",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,22.29," At that time, I was a member of the boy scouts.",29.52
2,"And we was doing the 50-yard dash,",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-0.72," We were engaged in a 50-yard dash,",-0.13
3,"racing,",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,0.92," competing,",1.33
4,"but we was at the pier, marked off,",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,2.6," right at the pier, which was our designated starting point,",2.7
5,and so we was doing the 50-yard dash.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-1.61, where we were sprinting the 50-yard distance.,-1.93
6,"There was about 8 or 9 of us, you know, going down, coming back.",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-2.04," There were about eight or nine of us, racing there and back.",-1.84
7,"And, going down the third time, I caught cramps",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-1.79," On our third sprint, I suddenly got cramps",1.03
8,"and I started yelling ""Help!"",",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,2.7," and I began to shout ""Help!"",",1.84
9,"but the fellows didn't believe me, you know.",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-2.03," but my peers didn't take me seriously,",-0.76
10,"They thought I was just trying to catch up, because I was going on or slowing down.",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-1.03, assuming I was merely trying to catch up or that I was falling behind.,1.39
11,So all of them kept going.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,0.15," Consequently, they all continued running.",-0.57
12,They leave me.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-0.52, They left me behind.,-0.05
13,And so I started going down.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-0.02," Consequently, I began to sink.",0.59
14,Scoutmaster was up there.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,6.14, The Scoutmaster was present.,8.03
15,He was watching me.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,-0.06, He saw what was happening to me.,-0.97
16,But he didn't pay me no attention either.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,0.1," Yet, he also ignored my plight.",2.15
17,"And for no reason at all there was another guy, who had just walked up that minute...",5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,6.88," Unexpectedly, another individual, who had arrived just at that moment...",0.47
18,He just jumped over,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,0.78, leapt forward,0.27
19,and grabbed me.,5b74ba4e45975900018d4451,"Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me.",175,7,0.82, and rescued me.,0.42
1,"Yeah, I was in the boy scouts at the time.",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,22.66," At that time, I was a member of the boy scouts.",34.15
2,"And we was doing the 50-yard dash,",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,6.4," We were engaged in a 50-yard dash,",-3.43
3,"racing,",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,0.27," competing,",1.78
4,"but we was at the pier, marked off,",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,1.12," right at the pier, which was our designated starting point,",3.23
5,and so we was doing the 50-yard dash.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,0.17, where we were sprinting the 50-yard distance.,-1.84
6,"There was about 8 or 9 of us, you know, going down, coming back.",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,10.55," There were about eight or nine of us, racing there and back.",11.03
7,"And, going down the third time, I caught cramps",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,11.13," On our third sprint, I suddenly got cramps",4.97
8,"and I started yelling ""Help!"",",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,6.17," and I began to shout ""Help!"",",9.82
9,"but the fellows didn't believe me, you know.",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,3.25," but my peers didn't take me seriously,",4.6
10,"They thought I was just trying to catch up, because I was going on or slowing down.",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,6.71, assuming I was merely trying to catch up or that I was falling behind.,9.51
11,So all of them kept going.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,3.27," Consequently, they all continued running.",0.04
12,They leave me.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,-3.14, They left me behind.,-4.09
13,And so I started going down.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,0.93," Consequently, I began to sink.",-0.34
14,Scoutmaster was up there.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,8.71, The Scoutmaster was present.,9.67
15,He was watching me.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,-1.31, He saw what was happening to me.,-0.51
16,But he didn't pay me no attention either.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,3.22," Yet, he also ignored my plight.",2.8
17,"And for no reason at all there was another guy, who had just walked up that minute...",5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,7.63," Unexpectedly, another individual, who had arrived just at that moment...",2.06
18,He just jumped over,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,0.45, leapt forward,-2.45
19,and grabbed me.,5bcf6fee56885200013225a6,"yeh i was in the boy scouts. there was about 8 or 9 of us and we was swimming in this lake and we were going up and down and up and down, and, then i caught a cramp. i was shouting 'help me!' but the boys thought i was just trying to catch up. so they kept going. and the scoutmaster didnt do nothing either. luckily a man was just walking up. and he came over .",362,13,0.36, and rescued me.,1.21
1,"Yeah, I was in the boy scouts at the time.",5be0bf8e292b64000169a165,"I was in the Boy Scouts and we was doing the 50 yard dash, racing, down at the pier. It was marked off, so we were doing the 50 yard dash, going up and down, all the guys. I started to go down and I got cramps and I was yelling “Help” but the guys ignored me because they thought I was just slowing down or whatever. The scoutmaster was up above, he could see and he didn’t do nothing. So I was going down and someone who just walked up that minute at random crossed over the barrier and came in and grabbed me.",511,21,16.01," At that time, I was a member of the boy scouts.",27.14
