recall_id,sum,mbits_to_chars,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
5e652bffbe3f4d000c66a42a,114.08,0.2,"The story teller is a young rookie policeman. His superior has a daughter. The daughter tries to impress the storyteller. However, he does not like her. This is because she is a chatterbox. She says she will run away. She goes missing one day. Her father asks the rookie to help find her. They search and find her scarf. They go to the police station. She is there, reading a book. She is not missing at all. The rookie is told, by another officer, to transfer. This is because the father seems to blame him for the event. The father will not forgive. So he transfers.",17.47,-5.69,1.95,7.28,-1.53,10.16,-0.8,10.79,3.41,2.88,0.23,14.81,0.06,-1.05,0.43,6.37,3.71,-0.9,1.26,13.03,2.25,1.14,0.33,3.9,8.68,2.4,0.43,12.73,0.03,-0.16,-1.87,0.35
6160588519c2aaf962da7f48,114.15,0.22,"Back in the day, in my rookie year, I was in the police force. I worked alongside the police chief, he had a daughter who was a fitness enthusiast. She could talk a lot, always asking questions. One day she ran away. The police chief came to my door and asked me to look for her. I proposed to go out and look where we found her scarf. It turns out she didn't run away, she was at the police station reading a book. I was told to transfer out of my department as the police chief never forgets. And that's what I did.",25.56,-9.83,1.71,6.98,2.13,2.95,0.03,4.84,0.5,0.79,0.48,10.06,4.12,-0.47,0.7,11.45,0.71,-0.21,1.65,17.92,2.03,1.31,0.03,2.96,8.6,2.44,1.43,11.75,0.89,-0.64,-1.78,3.06
60abb40fe8824c6f9007faeb,118.37,0.26,"When I was a rookie in the police force, the chief was a veteran. He caught a criminal and he was rewarded. He had a young daughter who was very beautiful and she was trying to impress me. I was charmed by her but she was a chatterbox. One day she left me a message saying she was going to run away because her dad was always scolding her. Me and her father went to search for her. We found her at the police station reading a book which meant she didn't run away.",36.12,6.5,0.28,9.35,-4.08,13.14,-2.62,9.86,4.65,3.59,-1.15,28.03,-0.27,-3.68,1.43,6.37,2.2,-0.02,1.39,-3.11,3.2,0.65,-1.25,3.48,8.37,4.43,-0.04,-6.22,-1.48,-0.34,-1.16,0.75
63d69163ecd60f16ced6c9c4,118.84,0.28,I was a rookie in the police department. Frank was a veteran. He had helped to capture notorious criminals. I was a fitness enthusiast. Frank had a daughter. She was a chatterbox. One day Frank's daughter told me she was going to run away. Because he always scolded her over me. Frank came over to my place looking mean. We checked the park. We found her sitting in the police station. I left and transferred to another department.,21.42,-0.27,0.88,6.69,11.3,1.15,-0.91,3.53,3.21,2.77,-0.41,31.54,8.16,2.87,1.26,6.44,3.65,-0.5,1.16,-0.62,3.3,0.71,-1.33,5.27,1.78,-0.33,1.18,6.87,0.77,-0.55,-1.35,-0.8
63ef566e5460d50a368654dd,122.61,0.17,The narrator was a rookie cop. It was his first year. His superior caught a big criminal or won an award. His superior had a daughter. The daughter fancied the rookie cop. He didn't like her. She talked too much. One day the daughter said she was going to run away. The superior turned up at the rookie's house looking for his daughter. The rookie invited him in and invited him to look for his daughter. The rookie was strategising. The daughter wasn't in the house so they looked for her outside the house. They found her scarf but she was no-where to be found. When they both went back to the police station the daughter was sitting on the steps outside and she was reading a book. That was the rookie's first year as a cop.,18.15,6.43,8.22,5.78,-2.58,3.66,-0.74,9.9,2.12,0.97,0.07,14.48,7.17,-0.1,1.24,7.58,1.53,8.05,4.46,9.14,2.33,4.23,1.97,1.99,6.56,-0.72,1.64,-4.03,-0.77,-0.34,-1.84,6.06
60f6f802c0ede08f7cf69720,123.29,0.17,"The rookie policeman's boss was a veteran police officer. He had a daughter who fancied the rookie. The veteran police officer gave the daughter a hard time because she liked the rookie officer. The rookie officer did not like the daughter because she talked too much. It was said one day that she ran away. The veteran police officer thought the rookie officer had something to do with the ""disappearance"". The rookie officer said they would look for her. If they did not find her the veteran police officer could do what he thought was right. They found her scarf. They eventually found her in the police station. The rookie officer was advised to leave the station. The veteran police officer would always have it in for him. He left.",21.94,-8.63,3.19,6.36,-1.3,3.72,0.73,10.49,3.13,1.43,0.04,17.66,-0.85,0.19,0.81,9.85,18.03,0.26,1.83,13.43,2.09,-0.84,-1.39,4.01,1.84,0.43,4.03,10.23,0.73,-0.7,-0.63,1.18
60607afaf710537516a69546,123.71,0.32,"Back in the day when I was a rookie… there was a man with a daughter. she was a charming girl until she opened her mouth. Goodness, she could talk. She left a message saying she was going to run away. He was intimidating. I searched for her. We went to a park. Back at the station she was there. I was told to transfer and leave which is what I did. That is what I recall from my rookie year.",21.95,-2.73,0.7,8.42,-6.17,2.89,-1.77,5.33,16.95,1.39,10.39,23.4,-0.18,3.43,1.73,7.44,2.67,-0.81,0.81,4.94,2.64,0.43,0.55,1.47,0.48,-0.69,0.37,9.8,0.6,-0.68,1.22,6.74
613e6364893dc0edb5e84806,125.02,0.37,"Back when I was a rookie, the Chief was a veteran. He had a daughter who was a chatterbox. She ran away because he was always scolding her. They tried to find her but only found her scarf. When they returned to the police station, she was there reading a book. A deputy, Frank Mitchell told me to lay low because the chief never forgets.",39.26,-7.05,-0.08,6.82,-7.69,-0.49,-0.25,4.96,3.56,3.13,-0.26,19.22,-2.46,-0.26,1.06,5.18,1.54,-0.4,1.26,12.72,2.09,4.17,2.92,2.85,8.61,-1.48,0.33,30.41,-1.96,-0.6,-0.81,-1.28
5ea2c41d59f5e906e5eea326,125.05,0.17,"Back in the days when he was a rookie police officer he worked under a chief who was a veteran. The veteran had a young daughter who became obsessed with the rookie police officer. The rookie didn’t like her much because she talked too much. The daughter was always scolded by her dad for always talking to and obsessing over the rookie so she sent the rookie a message saying she was going to run away. The rookie spoke to his chief about finding her and said he would help, chief accepted and they traced her to a park where they found her scarf. But in the end it turns out she didn’t run away and was found with a book in her hands. A fellow officer told the rookie he should transfer because of all of the issues and the rookie agreed and transferred.",32.78,-8.65,1.43,9.24,-1.12,3.99,-0.42,8.99,0.9,1.07,-1.33,27.28,-1.42,-2.19,1.23,8.54,2.84,-0.52,3.24,18.25,3.41,1.05,-1.58,-0.9,9.72,2.98,0.55,6.36,0.17,0.31,-1.22,0.07
5ce059ad3f8060001509faaa,126.6,0.16,The narrator was a rookie police man. His chief of police had caught really bad men. The narrator was a fitness enthusiast. The chiefs daughter took a liking to him. One day his daughter ran away after being scolded. The chief came to the narrators house. The chief was angry. The narrator strategized. The narrator said let's go and look for her together. If we don't find her do what you will. They looked and looked. Eventually they found her at the police station with a pink scarf. She had not run away. The narrator was told that he should leave the department. The narrator should transfer somewhere else because the chief will not forget what happened. His daughters liking for him was a factor. The narrator took the advise. The narrator transferred departments. That was the end of his stage as a rookie.,22.73,2.59,-1.08,4.79,11.34,2.23,-1.05,1.85,0.79,-0.93,-2.95,12.08,6.92,0.23,2.87,12.07,13.28,6.61,2.55,1.79,1.86,-1.02,-1.73,3.6,0.42,4.27,1.93,14.17,-0.08,-0.23,-1.24,5.94
5e99beb72892a5016ac5c6a7,127.47,0.28,He was a rookie cop who worked for a highly thought of boss who had been rewarded for service. He did't really rate his boss. She had a daughter. she went missing and a man turned up at his home and he strategised to help find her. They went to where her scarf had been found and traced further but to no avail. She was at the police station with a book. He was advised to transfer as the old man never forgot He did That was the end of his rookie years.,19.61,-1.67,4.04,5.36,-4.34,-2.53,1.81,5.64,-2.55,-1.47,-0.86,7.04,1.77,-1.2,1.77,9.84,3.35,4.2,1.63,21.5,6.98,2.76,0.73,3.15,10.7,0.36,0.99,19.2,1.61,-0.29,-1.42,9.76
5cbf5803d2051000017d02fa,128.25,0.25,"Back in the day in my time in the police force my manager/chief had a daughter. I was in my rookie era. I was a fitness enthusiast and his daughter was after me. She was a chatterbox, she never stopped talking. One day he turned up at my house and said she had gone missing, I said we best go and look. We found a scarf and carried on looking but it turns out she was at the police station. After this I was told to relocate and transfer and the chief never forgets, so that’s it I transferred and left.",25.84,-5.91,2.52,7.1,13.04,7.25,-0.31,6.31,1.96,2.48,-0.68,7.64,5.64,-1.17,0.62,8.33,2.94,-0.52,2.36,12.84,3.98,2.78,0.09,3.1,1.24,-0.05,3.71,13.81,0.11,-0.12,0.72,0.6
60ef0945a694c106c9e47ca2,130.22,0.22,"A man was in his first year (rookie year) as a police officer. The Chief's daughter was interested in him. He didn't really like her. He thought she talked too much. The daughter gave him a note. The note told him that she would run away. Her Dad was scolding her about him. Later, the daughter was lost. The Chief confronted the man. The man offered to help search for her. They found her scarf. They couldn't find her. When they returned to the police station, they found her there. The man was told that the Chief suspected something. Once he had something in his head, he wouldn't let it go.",17.87,-3.98,2.21,5.52,-1.57,5.12,0.01,9.63,3.67,1.15,-0.69,30.01,-3.28,0.03,1.3,9.21,4.07,0.59,4.14,13.87,3.48,4.74,2.94,3.92,1.86,-0.52,2.66,12.54,-1.96,-0.39,-1.23,3.3
5c3f18cf105d550001417ef0,130.42,0.26,There was a rookie in the police and also a senior veteran. The daughter of the veteran liked the rookie but he thought she was a chatterbox and was not interested. She told him her father always scolded her about him so she was going to run away. The rookie and veteran went looking and found her shaft but not her. They returned to the police station and she was there reading a book. The deputy said I should move the boss doesn't forget things so that was the end of the rookie's time there.,22.62,-6.52,1.54,5.9,-1.26,5.04,0.56,8.53,2.95,2.36,-1.09,32.33,-1.99,-0.03,0.34,6.39,5.68,-0.17,1.17,6.32,2.5,2.04,2.75,3.3,8.19,-0.68,-2.34,23.29,-0.33,-0.79,-1.55,3.37
5fa154fd4cbe97227182aff7,136.45,0.24,"I was a rookie police officer and my commanding officer was a veteran. His daughter liked me and would always try to get my attention. I wasn't very fond of her because she was a chatterbox. One day, she ran away from home because her father argued about me with her. He arrived at my door and asked me to help look for her. We started searching but only found her scarf. We went back to the station to find her reading a book. She had decided not to run away. He was still upset with me for some reason and I was warned by a fellow officer that I need to transfer and I did.",23.57,-10.12,2.32,6.45,-1.54,4.72,1.34,14.31,3.59,2.08,-0.69,21.3,7.5,-0.6,-0.18,6.09,4.89,0.28,2.34,11.34,2.89,4.1,2.11,3.06,8.1,2.39,1.69,14.38,1.5,-0.26,-2.38,-0.12
5fc4cb35621804962c7d21df,139.05,0.21,"The narrator was a rookie in a police station and the chief was a veteran. He had a daughter who was a real chatterbox, could talk a lot anyway she took a shine to the rookie and they were not too keen. She told the rookie that her father was not ok with her interest in the rookie, she threatened to run away. The veteran went to the rookies house and when the rookie offered to help look for her, he seemed ok with this. They searched for her, found a scarf and then went to the police station to find her sitting there reading a book. Another officer advised the rookie to transfer as the veteran never forgets, so they moved and that was the end of the rookies time.",27.79,-7.52,2.41,7.67,-1.18,4.0,-0.41,4.51,1.76,2.19,0.12,19.99,5.76,0.25,-0.59,9.14,4.28,0.43,3.83,13.11,3.34,0.62,0.83,4.0,9.04,-0.67,1.42,18.87,0.31,-0.27,-1.12,5.14
5f58c945b5424a055aad846b,139.7,0.32,Rookie in police force. Leader was a veteran and had been awarded for bravery. He has a daughter who was impressed by my fitness. She went missing I was strategizing. Looked everywhere and where her scarf was. Going to call the police but found her back at the police station reading a book. Other police officer advised me to leave as the old man never forgot anything. She that's what I did - leave and it was the end of my rookie year.,26.51,-2.21,9.04,9.1,9.19,5.15,1.27,2.25,-3.15,0.01,-1.76,6.8,-3.47,0.06,1.77,6.35,5.03,9.75,0.62,13.08,2.16,1.73,-1.62,2.66,8.44,-0.51,0.84,19.57,0.93,-0.73,-0.69,11.53
5422cca4fdf99b328c91b21b,143.26,0.2,"I was a rookie at the police station, and my chief inspector there was a powerful man. He had a daughter who was always trying to get my attention and to tell the truth, I was not interested. However she sent me a message, and then seemed to run away, so her dad came to me to find out where she was. I said we should go and look for her and if we cannot find her then she should do whatever he feels is necessary. We went to where her scarf was and she wasn't there, but after looking a while we found her at the police station reading a book - she hadn't run away. I was warned afterwards by a police officer that I should redeploy as the chief never forgets, so that's what I did. And that was the end of my rookie year.",20.85,-7.56,1.55,6.5,-1.7,8.02,0.77,5.2,-2.97,-1.08,-1.6,18.16,1.75,0.8,0.84,9.76,16.15,-0.1,1.63,18.12,2.11,2.69,-0.95,3.62,8.61,5.17,3.35,15.45,0.44,-0.88,-1.84,10.4
604637ce7d3ec8090f32cbed,145.25,0.19,"Back in the day. There was a guy who was a rookie at a police station. The captain had a daughter that liked this new rookie. Well, he was a gym enthusiast. But he never quite liked the girl. She looked good until she opened her mouth. She was quite the chatterbox and she never kept quiet. She said she would run away if he doesn't give her a chance. And really one time she disappeared and the captain came looking for her at his place. He promised to do harm to him if he doesn't find her. He had a plan of where to look this was to distract him. They found her scarf and not her. Only to find her at the station on a chair, reading a book. He was warned to lay low or disappear because the captain never forgets. Then he transferred to another station.",17.15,-6.9,2.24,7.18,9.32,5.39,0.22,9.79,12.17,2.23,-2.1,10.73,3.93,2.13,1.9,8.05,4.59,3.95,0.88,13.42,2.98,4.31,1.72,2.19,13.9,-0.79,2.12,15.22,0.57,-0.7,-2.38,-0.16
571a82d06a1c6300094c6a19,147.77,0.16,"When I started as a rookie policeman I was introduced to my boss who happened to be a war veteran. He had the reputation of being really good at catching criminals. I at the time was one of these kind of people who liked going to the gym I liked to keep myself fit. At the time this police chief had a daughter who was sweet on me. I never liked her because she was a chatterbox and never encouraged her to be over friendly with me. One particular the chief asked me for help to look for his daughter who had run away after complaining that she was getting chastised for always talking about me. We got the whole force out looking for her and found a scarf on a bench. Eventually we carried on searching and found her reading a book under a tree. Everyone was very relieved but the deputy warned me that I better ask for a transfer because the ""old man never forgets anything"" so i put in for a transfer and that was the end of my rookie career.",25.81,-3.02,3.22,4.48,11.08,3.28,0.13,10.8,2.93,1.53,-0.88,24.5,-1.83,-1.18,-0.29,8.36,2.22,-0.47,2.41,12.02,3.08,-0.68,-2.66,-0.28,5.28,-0.81,2.25,30.65,0.05,-0.67,-1.61,8.07
60b60d84e30ac4a5e926b7ca,151.35,0.34,"Back in the days when I was a rookie cop, the chief caught a notorious criminal. He had a young daughter. In those days I loved fitness. She tried to impress me but I never observed it. I didnt like her as she was a chatterbox but she was charming. She left a message one day saying she was going to run away. The chief came to my apartment very angry but I calmed him down. We went to look for her and found her at the police station reading a book.",28.56,7.91,-1.42,10.13,15.96,12.24,11.85,15.23,4.47,4.52,-0.69,22.31,8.65,-2.4,7.14,4.86,0.91,-0.34,1.5,-3.05,3.3,-0.39,-1.09,3.59,7.65,0.31,-0.17,-7.58,-1.73,-0.34,-0.79,0.25
6147bf640c9ef22842249bae,151.87,0.27,"Back in the days when he was a rookie police officer, his Chief was a veteran and had been awarded for catching a big criminal. He had a daughter that was very chatty, and who was interested in him. She one day appeared to run away, because her dad would scold her for her relationship with the rookie. The chief blamed the rookie, they searched for her together where her scarf had been found. She was found later to be sitting in the police station reading a book. A colleague told him he should transfer because the chief would never forget. So he did.",35.71,8.34,2.66,7.18,-1.99,5.78,-0.43,3.25,0.56,1.4,-1.41,27.49,-0.05,-1.36,1.56,7.71,3.45,-1.4,2.27,19.92,1.78,3.98,0.52,2.91,8.94,0.88,-0.55,14.26,1.35,0.08,-2.09,-0.83
5b52fb6cb3c9400001f23bb5,155.8,0.21,A rookie in the police This is a story about his first year in the force. He had a boss who was a veteran. His boss had a young daughter Who it seems had a thing for the rookie As he was a fitness enthusiast. When the boss's daughter went missing The boss thought that the rookie had something to do with it And went to the rookie's apartment looking for the boss's daughter. She wasn't there So the rookie helped the boss look for his daughter. They found her scarf near a park And eventually located her at the police station reading a book. The rookie's manager Frank Mitchell advised the rookie to transfer As the boss never forgot anything And the rookie would always have trouble if he stayed. The rookie took the advice and transferred.,21.13,-7.48,2.36,9.14,12.02,7.56,1.77,1.75,2.29,-0.97,-2.05,6.38,7.09,-0.47,1.94,7.08,7.66,-0.58,2.82,20.17,2.5,-0.08,-1.5,3.25,8.21,0.35,2.45,40.31,0.7,0.11,-2.39,2.28
5d667a1a3741ea0001c719b9,156.8,0.18,"A man describes his rookie year as a policeman. His chief, named Frank Mitchell, had a daughter who was very taken with the author. But he did not return her interest, mostly because she talked too much (she was a 'chatterbox'). He tells of the time the chief showed up at his house, saying the daughter had run away because the chief always gave her a hard time over talking about the author so much. The author said he knew nothing about, was not involved, but would help find her so the chief could see the truth and act as he thought was appropriate. They found the girl's scarf in the park, but no other clues. When they went back to the police station they found the girl there, sitting reading a book. The author was advised to transfer out, because even though he did nothing wrong, the chief would still remember the incident. The author took his advice and transferred out.",16.73,-6.18,1.61,6.78,-0.34,3.51,0.89,7.82,4.21,2.65,0.15,22.16,7.42,-0.7,1.1,7.89,9.75,-1.4,3.8,16.16,2.92,2.61,2.19,4.13,9.56,0.58,0.62,27.15,0.74,-0.43,-1.62,4.34
609101a8a29bc713a6bcdbba,157.2,0.24,"The was a rookie police officer The chief was veteran. He had a daughter Who liked me But I did not really like her Because she is a chatterbox She talks too much. She was angry with her father Because he was always complaining about me. She said she will run away. The father came to my place Looking for her But she was not there So we agreed to go look for her We found her scarf in the park But she was not there, When we went back to the police station We found her sitting on a chair Holding a book She did not run away. I was told to transfer Because the old man will not forget what happened It was best for me to leave And that is what I did.",30.69,-13.11,2.54,8.2,-1.97,5.31,0.06,10.4,3.75,2.57,0.73,23.96,6.45,-1.96,1.16,8.6,3.37,-0.46,2.83,14.7,3.16,4.22,2.23,4.02,13.81,4.57,3.47,16.11,-0.54,-0.54,-0.94,-0.19
5f413867991f880a34f5b28d,164.39,0.29,"Back in the day when I was a rookie in the police force, the Chief was a veteran. He had a daughter, athletic one, but she never impressed me. She was really cute until she opened her mouth. She was a chatterbox. She got mad and chief thought she run away. We searched for her at the park where they found her scarf, but she wasn't there. She was at the police station, with a book in her hands. She didn't run away after all. Someone told me to transfer, because the old man never forgets. I listened to him and transferred. That was the end of my rookie year.",46.77,-11.13,0.41,7.27,-4.57,6.18,1.85,8.49,11.43,3.87,-1.63,9.03,-3.73,-0.76,0.93,6.81,1.72,-0.46,0.74,22.18,1.07,4.61,0.56,2.41,13.71,4.16,2.35,19.65,0.43,0.19,-1.64,11.49
5f0a1d89eb65250d7d9eedb4,165.66,0.22,"The chief of police is well respected in the community and has a stunning daughter. She is lovely and pretty. But when she opens her mouth she becomes unattractive, she talks too much. Goodness, she is a chatter box. One day she decided to run away, because of her chief police father scolding her all the time. He came to me after she left and demanded I search for her. I said I'll do what I can and then if we can't find her you can do whatever you feel is right. We looked in a park where we last found her scarf and then nothing. We returned to a police station, and there she was, holding a book in her hand. The officer there told me I better transfer because that old man never forgets a thing. I already transferred and that was the end of my rookie year.",20.66,-7.64,2.2,5.98,-5.87,2.64,-0.38,6.7,9.26,1.47,4.75,13.33,3.57,-0.2,1.13,10.24,18.02,0.09,0.28,20.03,2.7,3.13,3.14,6.34,11.16,-2.97,1.53,23.82,1.28,0.01,-1.85,11.11
612c0ddf54ad4f6744e875b7,168.53,0.31,"Back in the days, I was a rookie in the police force. The chief was something. I was a fitness enthusiast. He has a daughter who was talking to me. She was a charmer until she opened her mouth. Then she ran away. The superintendent came to my house with an intimidating look. We decided to look for her and found her scarf at a park but not her. Then we found her at a police station reading a book. She hadn’t run away. Someone at the station told me I should leave as he didn’t forget anything. So I did. That was the end of my rookie year.",34.59,-5.92,2.81,4.91,11.98,5.68,-1.2,2.1,17.69,-0.95,-0.73,10.71,3.05,9.85,0.95,7.51,2.32,-0.53,1.84,15.89,2.5,3.13,-1.7,3.99,9.3,5.54,2.04,10.51,1.07,-0.91,-1.25,11.76
5d5c250a0274020016e2333a,174.37,0.29,"When I was a rookie at the police station, the chief, who was then a veteran won an award for bravery. The chief had a daughter who was attracted to me because of my love of fitness. However the chief's daughter was a chatterbox and I therefore did not return her feelings. One day she left a note saying she was running away after her father had been scolding her about me. We went to look for her, going to where he had found her scarf. In the end she was found sitting in the police station reading, so she had not run away. A senior police officer, Mitchell, advised me to transfer and so I did.",30.62,-0.43,7.04,6.16,10.51,4.84,-0.83,11.4,3.0,2.86,-0.86,31.95,-2.51,-2.95,-0.13,6.06,3.02,-1.45,0.96,19.44,1.45,2.81,0.34,4.0,6.87,5.67,-0.08,25.02,0.78,0.09,-1.64,0.36
5a5e03dd8e62590001762542,174.38,0.35,"Back in the day I was a rookie and my chief was a veteran he had a daughter who liked me. She was nice until she opened her mouth she was a chatterbox. One day she ran away because her father kept scolding her about me he was angry with me, so I suggested we look for her. We found her scarf in a park but not her. She hadn't run away she was back at the police station reading a book. The deputy suggested I should transfer as the old man had a long memory. I did and that was the end of my rookie year.",35.57,-10.18,1.91,8.42,-2.1,4.01,0.94,6.87,10.63,3.25,-0.56,25.27,-4.33,-1.75,1.59,8.64,3.62,0.34,2.72,17.23,3.0,4.8,1.28,2.83,9.39,4.32,2.33,23.15,1.3,-0.63,-1.0,11.52
6023cb37c452c802d4092a35,175.02,0.27,"The policeman speaks about when he was a rookie and a fitness enthusiast. The Chief's daughter was fond of him but he wasn't because she was a chatterbox. She always tried to impress him. One day she threatened to runaway because her dad scolded her a lot. She disappeared and the Chief came to his apartment looking for her, she wasn't there and he suggested to help look for her. They went to where her scarf was found which was a park. They couldn't find her and eventually found her sitting at the police station bench. That day the deputy Chief, Frank Mitchell suggested that he transfers because the Chief never forgets and hold things.",19.47,-6.26,1.8,5.02,12.54,6.12,-0.17,14.32,3.88,3.88,-1.17,15.79,8.58,-0.66,1.15,8.03,1.3,-0.2,3.64,26.49,2.25,4.57,-0.86,3.32,2.72,-1.42,1.9,43.87,-1.22,-0.08,-2.1,-1.48
59e52174e75b450001a69189,176.48,0.32,"It was in my rookie year in the police force. The police chief had a young daughter, I didn't like her very much. She was very charming until she opened her mouth. She ran away. The police chief came to me. We went to search for her, strategising, and went to the place where we found her scarf. She was at the police station, she hadn't run away. The deputy police chief (Frank Mitchell) warned me to transfer because when the police chief has got an idea in his head it doesn't go away. So I transferred, that was the end of my police rookie year.",20.46,-7.3,1.57,8.96,-2.82,4.95,-0.12,11.38,18.04,-1.3,-1.98,11.7,4.02,-1.38,1.36,7.76,2.52,5.27,1.33,18.73,1.47,1.92,1.09,3.23,2.17,6.1,3.39,44.23,0.54,0.32,-1.95,10.82
5e0dd8d94cac685279492212,176.71,0.15,"The story is in first person, about someone recalling a time they were a 'rookie' police officer in their first year on the force. Their police chief / captain had a good reputation - had recently caught a renowned criminal. The captain had a daughter who was very 'fond' of the Rookie. She was into fitness and she was trying to interact / engage with the rookie. But he wasn't really interested - he thought she was ok until she opened her mouth and started talking as he describes her as a 'chatterbox' One day, the daughter came to the rookie and said she was running away because he (her father?) was always on her case. Later that day the police captain came knocking on the rookie's door asking for help as his daughter was missing. The rookie strategised and played the game - trying to help find the daughter and keep the captain happy. They looked for her and although found her scarf they couldn't track her down. Then, at the police station she was there, with a book in hand. She hadn't run away and was safe. Afterwards, another colleague advised him to leave as the 'captain never forgets anything'. So the Rookie did take the advice and leave, ending their first year as a rookie at that station.",21.16,8.59,-2.13,6.1,2.94,9.05,-2.48,9.26,11.21,3.1,-1.05,17.68,2.46,-1.14,0.92,9.72,2.44,6.57,1.75,12.67,3.66,4.0,0.91,2.66,11.33,5.28,2.4,20.64,0.53,-1.25,-1.06,8.79
5df252f758a5c71603afc39a,179.99,0.22,"The narrator worked in a police station. His Chief was a veteran and was awarded commendation for his bravery. Chief had a daughter that liked the main character but he didn't like her so much because she was a chatterbox. The Chief didn't like his daughter seeing the narrator and he would scold her for talking to him. She ran away because of this and the Chief came to the narrators house so they could look for her. They went to a park and found her scarf. She was actually in the police station sitting on a chair reading a book when they found her. The Deputy, Frank, advised the narrator to transfer to a different station because even though she wasn't lost the Chief doesn't forget things and would make it difficult for the narrator to stay. He ended up transferring and that was his experience of his first year as a rookie.",28.19,0.15,5.45,6.77,-3.02,4.72,-0.27,12.37,2.21,3.29,-0.58,20.17,5.3,-1.2,0.04,7.78,4.49,0.53,1.61,16.94,1.61,2.38,0.81,3.31,13.54,0.37,3.76,33.96,0.35,-0.02,-1.99,6.97
609252692568228b9e5399b0,185.11,0.22,"I was a rookie in the police. My boss was a veteran with awards or something like that. He had a charming daughter who like me. I did not like her that much. She was beautiful until she opened her mouth, That girl could talk and talk. She was always fighting with her father, my boss over me. One day she packed up and ran away. My boss came to my apartment with a threatening look And I promised to help him look for his daughter And if we could not find her, he was free to do what he liked. We went to look to look for her at the park where her scarf had been found And we did not find her. We later found her sitting in a corner at the police station, She had not been lost after all. My friend Frank Mitchell told me to ask to be transferred Or else I would get in trouble with my boss. I asked to be transferred And that was it.",24.79,-3.96,7.09,5.39,-3.06,5.68,-0.41,6.88,16.88,1.42,1.15,15.31,8.07,5.97,2.09,8.65,15.24,0.49,3.04,23.17,1.23,3.18,-1.66,5.37,3.19,2.92,1.62,27.59,0.48,-0.66,-2.3,0.27
5f67ae1b22c41c0e44275dc2,188.47,0.25,"Back in my rookie year on the police force, my Chief had a daughter who was quite fond of me. I was young and a fitness enthusiast. She liked me. But I didn't like her. And I though she was cute. But when she opened her mouth it was ruined. She was a chatterbox. I told her I was not interested. One day my Chief Mitchell came to me and said his daughter had run away. I told him ""we will go look for her and then we will decide what to do."" I was bargaining. We went to the park where they had found her scarf. We looked all around but could not find her. Then we went to the police station and there she was reading a book. She hadn't run away at all. But - nevertheless- i was told to transfer to a new job because that old man never forgets anything.",27.72,-7.05,2.99,7.99,12.48,5.23,0.36,7.21,8.48,3.49,-3.39,11.95,1.92,-0.55,1.05,12.93,6.29,6.58,2.66,24.29,1.7,4.02,0.92,3.94,9.79,4.76,8.34,22.25,-0.79,-0.23,-2.21,3.35
60c9fcbb6090f57f63cdbebf,197.95,0.25,"It was the guys rookie year in the police and his Chief had a daughter who took a shine to him. He didn't realize it. One day she sent him a note but he didn't like her much because she was a chatterbox. The girl told him he was always scolding her because of him. One day she ran away. The Chief came to him and said she had run away. The rookie suggested they go look for her and then he could decide what to do as necessary. They went to where they found her scarf in the park. Found a few more things but couldn't find her. When they went back to the police station she was there reading a book. The Deputy, Frank, told the rookie to transfer because once the Chief got something in his mind he would never let it go. The rookie transferred and that was the end of his rookie year.",22.3,-6.43,2.23,7.34,-0.42,4.51,4.47,12.83,2.39,1.93,-1.11,23.45,1.04,-0.52,0.39,10.67,10.67,0.14,2.08,21.91,6.59,3.9,2.53,4.47,9.25,-1.21,2.88,39.5,1.19,0.15,-2.3,11.13
607f2e7133afa07084f6be01,201.05,0.28,"In my rookie year, there was a chief. He was stern. I was a fitness enthusiast and he had a daughter. She was interested in me and I wasn't. She was a nice girl, but when she opened her mouth... She ran away one day because she said her father was always scolding her because of me. He came to mine and asked me about it. I told him I'd help him look for her and if we couldn't find her, he could do whatever he wanted. I was strategizing. We found her scarf by a park, but we couldn't find her. we returned to the police station and she was sitting there with a book in her hand. A colleague of mine told me to transfer because when the old man gets something in his head, that's all he thinks about. So I transferred.",21.45,-8.3,1.1,5.0,11.29,4.79,0.41,6.93,10.54,-1.28,-2.58,31.3,6.01,0.5,1.9,12.93,15.67,11.16,3.16,19.76,3.73,5.11,3.61,5.25,12.97,-2.34,1.1,20.35,0.05,0.43,-3.94,2.99
5ec848e98af2e014101df8e5,201.77,0.25,When I was a rookie police officer my chief was a big deal. He had been awarded for catching a big criminal. I was a big fitness enthusiast back in those days. His daughter had her eye on me. I wasn’t interested because as charming as she was she was a chatterbox. She told me she would run away as her father wanted her to date me and I wouldn’t. Her father came to me saying she had run away. I said I would help look for her and if we couldn’t find her he could do whatever he needed too. We looked at the park where her scarf was found. We looked all around but couldn’t find her. When we got back to the station she was there sitting in a car reading a book. The deputy told me I should transfer as once the chief had something in his mind he wouldn’t forget it. I transferred and that was the end of my rookie year.,26.78,9.24,1.16,3.21,13.49,5.34,-0.97,7.98,5.0,2.56,-0.88,17.12,1.28,0.43,0.1,9.16,15.98,-0.2,3.15,23.12,2.04,3.46,2.94,1.53,8.55,-0.72,1.54,28.79,1.05,0.18,-1.71,11.07
