segment_id,segment_text,recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,segment_text_rephrased,mbits_rephrased_narrative
1,"Back in the days when I was a rookie in the police force, the Chief was a veteran.",5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,18.82," During my early years in the police department, our Chief was an experienced officer.",20.26
2,He had caught a notorious criminal –,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-2.29, He had apprehended a well-known felon –,-4.81
3,or had been awarded for bravery.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-2.21, or had received recognition for his courage.,-2.73
4,But he had – a young daughter.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.23," However, he had – a young daughter.",1.26
5,And in those days I was a fitness enthusiast.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-4.37," At that time, I was very keen on keeping fit.",0.39
6,And it seemed she was trying to impress me.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.97, It appeared she was attempting to catch my attention.,2.14
7,I never observed it.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.76, I never noticed it.,1.15
8,Truth is I wasn't very fond of her because she was –,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,4.06," Honestly, I wasn't too keen on her because she was –",2.98
9,She was a charming girl until she opened her mouth.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.88, She was delightful until she began to speak.,0.39
10,She was a chatterbox.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.26, She talked incessantly.,0.0
11,"Goodness, she could talk.",5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.99," Indeed, she was quite the conversationalist.",0.41
12,Then she left a message one day saying she was going to run away because he was always scolding her about me.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,3.74," One day, she left a note saying she planned to elope because her father constantly reprimanded her about me.",6.64
13,He arrived at my apartment.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.19, He showed up at my place.,2.46
14,Big intimidating look on his face.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.85, He had a menacing look.,0.04
15,I managed to calm him down.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.33, I was able to soothe him.,-1.28
16,and proposed “Well we'll search for her,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,2.56," and suggested, “Let's look for her,",2.06
17,and if we can't locate her well you can – do whatever you think is right.”,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,2.35," and if we don't find her, then you can – do what you deem necessary.”",0.05
18,I was strategizing.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.15, I was making plans.,-0.22
19,So he accepted my offer.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.61, He agreed to my plan.,0.04
20,And we went to where they found her scarf – near a park.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-1.79, We then headed to the location where her scarf was found – by a park.,0.11
21,and we traced down a little more,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,1.05, and we followed the trail a bit further,-0.05
22,and we couldn't locate her.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.64, but we failed to find her.,-0.08
23,And returned,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,0.08, And we went back,-0.31
24,– it was a police station –,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,2.47, – to the police station –,1.63
25,she was sitting on a chair with a book in her hands.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,1.39," where she was found sitting on a chair, reading a book.",0.66
26,She hadn't run away.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,1.06, She hadn’t actually run away.,0.9
27,But – nevertheless – that resolved the issue for that day.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-2.4, But – nonetheless – that settled the matter for the moment.,-1.79
28,"But that evening the deputy, Frank Mitchell, said “You better transfer and leave because that old man never forgets anything once he gets it into his mind.”",5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,17.21," However, that night, Deputy Frank Mitchell warned, “You should consider transferring because the old man never lets go of anything once it’s on his mind.”",10.8
29,And I did.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,1.02, And so I did.,2.11
30,I transferred.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-0.34, I requested a transfer.,-0.75
31,and left.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-1.1, and departed.,0.94
32,That was the end of my rookie year.,5c8808098d2bbf0017e4b527,"I was a rookie cop. My boss was very experienced. A young person was reported missing. Turns out she didn't run away, but turned herself in to the police station. Someone told me to leave the force since my boss never forgets anything. I did, I quit.",250,9,-1.01, Thus concluded my initial year on the force.,1.83
1,"Back in the days when I was a rookie in the police force, the Chief was a veteran.",5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,18.94," During my early years in the police department, our Chief was an experienced officer.",15.46
2,He had caught a notorious criminal –,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-2.84, He had apprehended a well-known felon –,-3.3
3,or had been awarded for bravery.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,1.43, or had received recognition for his courage.,-1.51
4,But he had – a young daughter.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,5.68," However, he had – a young daughter.",7.5
5,And in those days I was a fitness enthusiast.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.25," At that time, I was very keen on keeping fit.",2.4
6,And it seemed she was trying to impress me.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,1.87, It appeared she was attempting to catch my attention.,4.36
7,I never observed it.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.83, I never noticed it.,0.78
8,Truth is I wasn't very fond of her because she was –,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,1.92," Honestly, I wasn't too keen on her because she was –",0.42
9,She was a charming girl until she opened her mouth.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-0.74, She was delightful until she began to speak.,-0.73
10,She was a chatterbox.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.09, She talked incessantly.,0.54
11,"Goodness, she could talk.",5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-1.35," Indeed, she was quite the conversationalist.",0.26
12,Then she left a message one day saying she was going to run away because he was always scolding her about me.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,5.9," One day, she left a note saying she planned to elope because her father constantly reprimanded her about me.",9.44
13,He arrived at my apartment.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,2.39, He showed up at my place.,5.21
14,Big intimidating look on his face.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-0.03, He had a menacing look.,-1.1
15,I managed to calm him down.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.57, I was able to soothe him.,-0.96
16,and proposed “Well we'll search for her,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,4.59," and suggested, “Let's look for her,",5.55
17,and if we can't locate her well you can – do whatever you think is right.”,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,2.91," and if we don't find her, then you can – do what you deem necessary.”",0.9
18,I was strategizing.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.05, I was making plans.,-0.48
19,So he accepted my offer.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,1.36, He agreed to my plan.,0.26
20,And we went to where they found her scarf – near a park.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,17.14, We then headed to the location where her scarf was found – by a park.,18.97
21,and we traced down a little more,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,1.56, and we followed the trail a bit further,0.79
22,and we couldn't locate her.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,2.32, but we failed to find her.,2.33
23,And returned,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.98, And we went back,0.32
24,– it was a police station –,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,2.54, – to the police station –,3.24
25,she was sitting on a chair with a book in her hands.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,13.72," where she was found sitting on a chair, reading a book.",7.54
26,She hadn't run away.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-0.39, She hadn’t actually run away.,0.23
27,But – nevertheless – that resolved the issue for that day.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-2.18, But – nonetheless – that settled the matter for the moment.,-2.43
28,"But that evening the deputy, Frank Mitchell, said “You better transfer and leave because that old man never forgets anything once he gets it into his mind.”",5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.41," However, that night, Deputy Frank Mitchell warned, “You should consider transferring because the old man never lets go of anything once it’s on his mind.”",1.38
29,And I did.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,0.28, And so I did.,0.1
30,I transferred.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-0.45, I requested a transfer.,-0.33
31,and left.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,-0.91, and departed.,0.44
32,That was the end of my rookie year.,5cb1fdb11a4c6a0015fdcdf7,I was a rookie policeman and my senior was boss his daughter went missing she had a crush on me she read a book she lost her scarf then the chief came to my house we went to the place her scarf was found but she turned up in the police station sat on a chair that was the end of my rookie days,293,11,6.44, Thus concluded my initial year on the force.,5.6
1,"Back in the days when I was a rookie in the police force, the Chief was a veteran.",5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,16.12," During my early years in the police department, our Chief was an experienced officer.",22.47
2,He had caught a notorious criminal –,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-1.01, He had apprehended a well-known felon –,-1.33
3,or had been awarded for bravery.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,1.77, or had received recognition for his courage.,1.23
4,But he had – a young daughter.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,7.98," However, he had – a young daughter.",7.89
5,And in those days I was a fitness enthusiast.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-1.47," At that time, I was very keen on keeping fit.",-1.16
6,And it seemed she was trying to impress me.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.87, It appeared she was attempting to catch my attention.,1.75
7,I never observed it.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.8, I never noticed it.,0.38
8,Truth is I wasn't very fond of her because she was –,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,2.0," Honestly, I wasn't too keen on her because she was –",-0.23
9,She was a charming girl until she opened her mouth.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,3.04, She was delightful until she began to speak.,3.94
10,She was a chatterbox.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,4.05, She talked incessantly.,2.87
11,"Goodness, she could talk.",5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.05," Indeed, she was quite the conversationalist.",1.16
12,Then she left a message one day saying she was going to run away because he was always scolding her about me.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,10.81," One day, she left a note saying she planned to elope because her father constantly reprimanded her about me.",5.85
13,He arrived at my apartment.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-2.86, He showed up at my place.,0.9
14,Big intimidating look on his face.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-0.98, He had a menacing look.,-0.83
15,I managed to calm him down.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.85, I was able to soothe him.,-0.92
16,and proposed “Well we'll search for her,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,4.09," and suggested, “Let's look for her,",4.46
17,and if we can't locate her well you can – do whatever you think is right.”,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,1.64," and if we don't find her, then you can – do what you deem necessary.”",0.24
18,I was strategizing.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-0.01, I was making plans.,-0.69
19,So he accepted my offer.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-0.43, He agreed to my plan.,-0.4
20,And we went to where they found her scarf – near a park.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,11.84, We then headed to the location where her scarf was found – by a park.,11.15
21,and we traced down a little more,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,1.75, and we followed the trail a bit further,1.99
22,and we couldn't locate her.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.34, but we failed to find her.,-0.15
23,And returned,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-2.08, And we went back,-0.59
24,– it was a police station –,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,2.65, – to the police station –,1.23
25,she was sitting on a chair with a book in her hands.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,11.0," where she was found sitting on a chair, reading a book.",5.3
26,She hadn't run away.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,3.81, She hadn’t actually run away.,3.04
27,But – nevertheless – that resolved the issue for that day.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.16, But – nonetheless – that settled the matter for the moment.,0.39
28,"But that evening the deputy, Frank Mitchell, said “You better transfer and leave because that old man never forgets anything once he gets it into his mind.”",5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,1.16," However, that night, Deputy Frank Mitchell warned, “You should consider transferring because the old man never lets go of anything once it’s on his mind.”",-0.84
29,And I did.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,0.16, And so I did.,-0.48
30,I transferred.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-0.38, I requested a transfer.,0.01
31,and left.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,-1.88, and departed.,0.0
32,That was the end of my rookie year.,5cb4c4ac0f6de500010beda7,"I was rookie police officer and the chief had a daughter. She was a chatterbox. She ran away and we found her scarf near the police station. Then we found her with a book in her hands, she had not run away. That was the end of my rookie days.",242,8,6.65, Thus concluded my initial year on the force.,4.19
1,"Back in the days when I was a rookie in the police force, the Chief was a veteran.",5cbf5803d2051000017d02fa,"Back in the day in my time in the police force my manager/chief had a daughter. I was in my rookie era. I was a fitness enthusiast and his daughter was after me. She was a chatterbox, she never stopped talking. One day he turned up at my house and said she had gone missing, I said we best go and look. We found a scarf and carried on looking but it turns out she was at the police station. After this I was told to relocate and transfer and the chief never forgets, so that’s it I transferred and left.",503,12,13.28," During my early years in the police department, our Chief was an experienced officer.",17.03
