index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
41,568,0.3595,I was a rookie in the police force. The Chief was a veteran. The Chief caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The daughter was trying to impress me. I did not observe her interest. I was not fond of her talking too much. She left a message about running away. She felt scolded due to me. The Chief came to my apartment. I calmed him down. We decided to search for her together. We found her scarf near a park. We returned to find her at the station. The deputy advised me to transfer. I transferred and left the force.,204.17,17,17,3,"As a newcomer to the police department, I worked under an experienced Chief. This Chief had successfully apprehended a well-known lawbreaker. He was also the father of a young girl. My own passion was physical fitness. His daughter seemed to be making an effort to catch my attention, but I failed to notice her advances. Her constant chatter was something I didn't particularly enjoy. One day, she left a note indicating her intention to run away, feeling rebuked because of my reaction to her. When the Chief discovered her absence, he showed up at my residence in distress. I managed to soothe his nerves, and we agreed to join forces in searching for her. A clue surfaced when we stumbled upon her scarf by a park. However, upon our return, we were surprised to find her back at the precinct. Following this incident, the deputy suggested it might be best for me to seek a transfer. Taking that advice, I moved on from the department.",938,160.57284545329998,0.1712
42,583,0.3946,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. His daughter tried to impress me. I wasn't fond of her. She was a chatterbox. She left a message about running away. The Chief arrived at my apartment. I calmed him down. We searched for her together. We found her scarf near a park. We returned to the police station. She was at the station with a book. The issue was resolved for the day. The deputy advised me to transfer. I transferred and left after my rookie year.,230.05,18,18,3,"As a newcomer to the law enforcement team, I worked under the command of an experienced Chief. This Chief had successfully apprehended a well-known lawbreaker. He was also the father of a young girl. My own passion for physical fitness seemed to catch her attention, and she made efforts to win my admiration. However, her incessant talking didn't appeal to me. One day, she left a note indicating her plans to elope. When the Chief showed up at my residence, I managed to soothe his nerves. We joined forces to look for her and stumbled upon her scarf by a playground. After heading back to the precinct, we discovered she was already there, engrossed in a novel. With the situation defused, a colleague suggested it might be best for me to seek a transfer. Heeding that advice, I moved on from that precinct after completing my first year on the job.",852,151.2917785623,0.1776
43,599,0.3642,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter was trying to impress me. I wasn't fond of the Chief's daughter. The Chief's daughter was a chatterbox. She left a message about running away. The Chief came to my apartment. I calmed the Chief down. We searched for her near the park. We couldn't locate her initially. She returned to the police station. The issue was resolved that day. Frank Mitchell suggested I transfer. I transferred and ended my rookie year.,218.13,17,17,1,"As a newcomer to the police department, I worked under an experienced Chief who had recently apprehended a well-known felon. His young daughter, who seemed to be quite taken with me, perhaps due to my interest in physical fitness, was more talkative than I preferred. Unexpectedly, she left a note indicating her plans to elope. In a state of panic, the Chief arrived at my residence, where I managed to soothe his nerves. Together, we scoured the area around the park for her, but she was nowhere to be found at first. To our relief, she made her way back to the station on her own, and the situation was defused that same day. Following the advice of Frank Mitchell, I decided to accept a transfer, thereby concluding my initial year as a novice officer.",756,144.6640930017,0.1914
44,602,0.3988,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief was awarded for bravery. The Chief had a young daughter. I was a fitness enthusiast. The daughter seemed to be trying to impress me. I never observed her interest. I wasn't fond of her. She was a charming chatterbox. She left a message about running away. The Chief arrived at my apartment. I calmed him down. We searched for her around a park. She was found at the police station with a book. The deputy advised me to transfer. I transferred and left. That was the end of my rookie year.,240.06,18,18,1,"As a newcomer to the police department, I was just starting out. The seasoned Chief had a reputation for his experience and had recently apprehended a well-known outlaw. His courageous actions earned him recognition. He was also a father to a young girl. My own interests lay in physical fitness. It appeared that his daughter was making an effort to catch my attention, but I remained oblivious to her advances. Her charm and talkativeness didn't quite win me over. One day, she left a note indicating her plans to elope. When the Chief showed up at my doorstep, I managed to soothe his nerves. Together, we scoured the vicinity of a local park in search of her. Eventually, she turned up back at the station, engrossed in a book. Following this incident, a colleague suggested I consider a change of scenery. Heeding that advice, I requested a transfer and moved on. This marked the conclusion of my initial year on the force.",928,142.6611023023,0.1537
45,605,0.3928,I was a rookie in the police force. The Chief was a veteran. The Chief had a young daughter. I was a fitness enthusiast. His daughter seemed to try to impress me. I wasn't very fond of her. She was a chatterbox. She left a message about running away. The Chief came to my apartment. I calmed him down. I proposed a search plan. He accepted my offer. We searched for her near a park. We failed to locate her. We returned to the police station. She was sitting with a book. She hadn't run away. The issue was resolved for the day. The Deputy advised me to transfer. I transferred. That ended my rookie year.,237.67,21,21,3,"As a newcomer to the police department, I worked under an experienced Chief who had a young daughter. My interest in physical fitness seemed to catch her attention, and she often tried to get my approval, though I didn't particularly enjoy her constant talking. One day, she left a note suggesting she might elope. The Chief, distressed, showed up at my place, and I managed to soothe his nerves. Together, we devised a strategy to find her and initiated our search at a nearby park, but our efforts were in vain. Upon returning to the station, we found her engrossed in a book, having never actually left. The situation was defused for the moment. Following the incident, the Deputy recommended that I consider a transfer, which I did, marking the conclusion of my initial year on the force.",792,144.1302490183,0.182
46,613,0.377,I was a rookie in the police force. The Chief was a veteran officer. He had been awarded for bravery. The Chief had a young daughter. I was a fitness enthusiast back then. The Chief's daughter tried to impress me. I wasn't fond of her because she was talkative. She left a message saying she'd run away. The Chief scolded her about me. He came to my apartment looking intimidating. I calmed him down with a search plan. We accepted to search for her together. We found her scarf near a park. We couldn't locate her initially. She was at the police station with a book. I transferred and left after my rookie year.,231.11,16,16,2,"As a newcomer to the police department, I worked under a seasoned officer who had earned commendations for his courage. This officer, the Chief, was the father of a vivacious young girl. During that time, I was heavily into physical fitness, which seemed to catch his daughter's attention as she attempted to win my favor. However, her loquacious nature didn't appeal to me. One day, she left a note declaring her intention to elope. It turned out that the Chief had reprimanded her because of her interest in me, which led him to confront me at my residence with a rather formidable presence. I managed to defuse the situation by proposing a strategy to find her. We agreed to join forces in the search. A clue surfaced when we discovered her scarf by a park, but she was nowhere to be found at first. Surprisingly, she turned up at the police station engrossed in a book. Following my initial year on the force, I decided to transfer and move on from that precinct.",967,165.3988494635,0.171
47,613,0.3715,I was a rookie in the police force. The Chief was a veteran. He had caught a notorious criminal. He had a young daughter. I was a fitness enthusiast. She seemed to be trying to impress me. I never observed her behavior. I wasn't fond of her. She was a charming but talkative girl. She left a message about running away. The Chief arrived at my apartment. I managed to calm him down. I proposed a plan to search for her. He accepted my offer. We searched for her near a park. We couldn't locate her initially. We found her at the police station. The deputy advised me to transfer. I transferred and left the force.,227.76,19,19,1,"As a newcomer to the police department, I worked under a seasoned Chief who had apprehended a well-known outlaw. His daughter, still in her youth, appeared to be making an effort to catch my attention, given my keen interest in physical fitness. However, I paid little mind to her attempts, as she didn't quite appeal to me despite her engaging yet loquacious nature. One day, she left a note indicating her plans to elope. In a state of distress, the Chief showed up at my residence, but I was able to soothe his nerves. I then suggested a strategy to find her, which he agreed to. Our search led us to the vicinity of a local park, but she was nowhere to be found at first. Eventually, we discovered her back at the precinct. Following this incident, the deputy recommended that I consider a transfer, which I did, ultimately deciding to depart from the police service.",871,145.4004822028,0.1669
48,616,0.3787,I was a rookie in the police force. The Chief was a veteran. The Chief had a notorious criminal capture. He was awarded for bravery. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter was trying to impress me. I never observed her intentions. I wasn't fond of her because she talked a lot. She left a message saying she was running away. The Chief came to my apartment looking intimidating. I calmed him down and proposed a search plan. We searched and found her scarf in a park. We returned to the station and found her safe. I transferred and left the force on advice from the deputy.,233.27,15,15,1,"As a newcomer to the police department, I worked under a seasoned Chief who had gained fame for apprehending a high-profile outlaw and had been recognized for his courage. The Chief was raising a young girl on his own. My own passion was keeping fit. Unbeknownst to me, the Chief's daughter was making efforts to catch my attention, but her incessant chatter made her less appealing to me. One day, she vanished, leaving behind a note about her plans to escape. Her father, appearing quite formidable, showed up at my residence. I managed to soothe his nerves and suggested we devise a strategy to locate her. During our search, we stumbled upon her scarf in a local park. However, when we got back to the precinct, we were relieved to find her unharmed. Following the incident and on the recommendation of the deputy, I decided to pursue a different path and resigned from the police force.",891,153.83853146969997,0.1727
49,664,0.3754,I was a rookie in the police force. The Chief was a veteran officer. The Chief had caught a notorious criminal. The Chief also had a young daughter. I was a fitness enthusiast then. The Chief's daughter seemed to try to impress me. I wasn't fond of her because she was a chatterbox. She left a message saying she'd run away. The Chief came to my apartment one day. I calmed him down with a strategy. We searched for her starting at a park. We couldn't locate her after searching. We returned to the police station. She was sitting there with a book. Deputy Frank Mitchell advised me to transfer. I decided to transfer and leave. That was the end of my rookie year.,249.23,17,17,2,"In my early days on the police squad, the commanding officer was an experienced law enforcer. This seasoned officer had once apprehended a well-known lawbreaker. He was also the father of a young girl. At that time, I was quite passionate about physical fitness. It appeared that his daughter was making an effort to catch my attention. However, her incessant talking made her less appealing to me. One day, she left a note indicating she had decided to elope. Unexpectedly, the Chief showed up at my residence. I managed to soothe his nerves with a well-thought-out plan. We initiated our search at a local park. Despite our efforts, we were unable to find her. We eventually headed back to the precinct. To our surprise, she was there, engrossed in a book. Deputy Frank Mitchell suggested that it might be wise for me to consider a transfer. I took his advice and chose to move on. This marked the conclusion of my initial year with the force.",945,186.71179199690002,0.1976
50,670,0.3701,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The daughter seemed to try to impress me. I wasn't very fond of her. She was charming until she talked. She was a chatterbox. She left a message about running away. The Chief arrived at my apartment. I managed to calm him down. We agreed to search for her together. We found her scarf near a park. We couldn't locate her initially. We returned to the police station. She was at the police station. The deputy suggested I should transfer. I decided to transfer and leave. That was the end of my rookie year.,247.99,20,20,3,"As a newcomer to the police department, I worked under an experienced Chief who had recently apprehended a well-known felon. The Chief was raising a young girl who appeared to be trying to make an impression on me, given my interest in physical fitness. However, I didn't particularly warm up to her, despite her allure, because she was excessively talkative. One day, she left a note indicating her plans to elope. When the Chief showed up at my residence, I was able to soothe his nerves. We decided to join forces in the search for his daughter. After discovering her scarf by a park, we initially failed to find her. We headed back to the station, only to find she had returned on her own. A colleague at the station hinted that it might be best for me to consider a transfer. I took the advice and moved on, marking the conclusion of my first year on the force.",866,158.7378845473,0.1833
51,675,0.3602,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter was trying to impress me. I wasn't very fond of her. She was a charming girl. She was a chatterbox. She left a message saying she would run away. The Chief came to my apartment. I calmed the Chief down. I proposed we search for his daughter. The Chief accepted my offer. We searched near the park for her. We couldn't locate her. We returned to the police station. She was sitting in the police station. The issue was resolved for that day. I transferred and left after the deputy's advice.,243.13,20,20,2,"As a newcomer to the law enforcement team, I worked under an experienced Chief who had a reputation for capturing a well-known outlaw. His young daughter, who was quite the conversationalist and possessed a certain allure, seemed intent on getting my attention due to my interest in physical fitness, although I didn't reciprocate her feelings. One day, she left a note threatening to elope, which led to her father arriving at my residence in distress. I managed to soothe his nerves and suggested we initiate a search. He agreed, and we scoured the area around the park to no avail. Upon our return to the station, we found her there, effectively defusing the situation for the moment. Following a colleague's counsel, I eventually decided to transfer and move on from that chapter.",784,131.885833749,0.1682
52,684,0.359,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter was trying to impress me. I wasn't very fond of her. She was charming until she opened her mouth. She was a chatterbox. She left a message about running away. The Chief arrived at my apartment. I managed to calm him down. I proposed we search for his daughter. The Chief accepted my offer. We searched near the park. We couldn't locate her initially. She was at the police station with a book. That resolved the issue for the day. The deputy advised me to transfer. I transferred and left the force.,245.55,20,20,1,"As a newcomer to the police department, I worked under a seasoned Chief who had a reputation for capturing infamous outlaws. His young daughter, who was trying to win my admiration, knew I was passionate about physical fitness. Despite her attempts, I didn't take a liking to her; she was quite engaging until she started talking non-stop. One day, she left a note indicating she planned to elope. When the Chief showed up at my residence, I was able to soothe his nerves. I suggested we should look for his daughter together, and he agreed to the plan. Our search led us to the vicinity of the local park, but she was nowhere to be found at first. Eventually, we discovered her back at the precinct, engrossed in a book, which put an end to the day's drama. Following the incident, the deputy recommended that I consider a transfer. Taking the advice to heart, I decided to move on and ultimately departed from the police force.",929,152.66934207629998,0.1643
53,685,0.3791,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The daughter seemed to be trying to impress me. I never noticed her efforts. I wasn't fond of her. She was charming but talked too much. She left a message about running away. The Chief came to my apartment. I managed to calm him down. I proposed a plan to search for her. We went to where her scarf was found. We couldn't locate her at the park. We returned to find her at the police station. She hadn't actually run away. The deputy advised me to transfer and leave. I transferred and left at the end of my rookie year.,259.66,19,19,3,"As a newcomer to the police department, I worked under an experienced Chief who had recently apprehended a well-known outlaw. His daughter, still in her youth, appeared to be seeking my attention, though I was too preoccupied with my passion for physical fitness to take notice. Despite her allure and tendency to be overly talkative, I didn't reciprocate her interest. One day, she left a note hinting at her intention to elope. In a state of panic, the Chief showed up at my residence, but I was able to soothe his nerves. Together, we devised a strategy to find her, starting with the location where her scarf was discovered. Our search at the park was fruitless, and upon our return, we were surprised to find her back at the station, having never truly left. Following this incident, the deputy suggested it would be best for me to request a transfer. Heeding this advice, I moved on from the department at the conclusion of my first year.",944,164.71847536030003,0.1745
54,746,0.3809,I was a rookie in the police force. The Chief was a veteran. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter tried to impress me. I did not notice her efforts. I wasn't fond of her because she was a chatterbox. The Chief's daughter left a message about running away. Her father came to my apartment. I calmed him down. I proposed searching for her together. We went to where her scarf was found near a park. We couldn't locate her after searching. We returned to the police station. She was at the station with a book. She hadn't run away. The issue was resolved for that day. Frank Mitchell suggested I transfer. He warned that the Chief never forgets. I transferred and left. That was the end of my rookie year.,284.14,21,21,1,"As a newcomer to the police department, I was just starting out, while the Chief was seasoned with experience. He had a daughter who was quite young. My passion was keeping fit. The Chief's daughter made attempts to catch my attention, but they went unnoticed by me. Her constant talking deterred me from taking a liking to her. One day, she left a note indicating she planned to elope. Her worried father showed up at my doorstep. I managed to soothe his nerves. Together, we decided to embark on a search for her. We followed a lead to a park where her scarf had been discovered, but our search was in vain. We headed back to the station empty-handed. To our surprise, she was there, engrossed in a book, having never actually left. The situation was defused for the moment. Frank Mitchell advised that I consider a transfer, cautioning me about the Chief's long memory. I took his advice, moved on, and that marked the close of my first year on the force.",958,203.4177856514,0.2123
55,754,0.3246,I was a rookie in the police force. The Chief was a veteran officer. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The daughter seemed to try to impress me. I was not fond of her because she talked a lot. She left a message saying she would run away. The Chief arrived at my apartment upset. I calmed him down and proposed a search for her. He accepted my offer to search for her. We went to the park where her scarf was found. We couldn't locate her during the search. She was found at the police station later. She hadn't actually run away. The issue seemed resolved that day. The deputy warned me to transfer and leave. I transferred to a different location. That was the end of my rookie year.,244.75,19,19,2,"As a newcomer to the police department, I worked under the command of an experienced officer, the Chief, who had recently apprehended a well-known felon. His young daughter, who appeared to be quite taken with me, perhaps due to my interest in physical fitness, was someone I didn't particularly warm to because of her incessant chatter. One day, she left a note threatening to elope. When the Chief showed up at my residence, visibly distressed, I managed to soothe his nerves and suggested we initiate a search. He agreed to my plan, and together we scoured the local park after discovering her scarf there. Despite our efforts, she remained elusive. To our relief, she turned up back at the station, having never truly intended to leave. The situation seemed to have been defused, but a colleague advised me it would be wise to request a transfer. I heeded the advice and moved to a new precinct, marking the conclusion of my first year on the force.",953,156.5689392413,0.1643
56,931,0.3185,I was a rookie in the police force. The Chief was a veteran. The Chief had caught a notorious criminal. The Chief had a young daughter. I was a fitness enthusiast. The Chief's daughter seemed to try to impress me. I never noticed her trying to impress me. I wasn't very fond of the Chief's daughter. The Chief's daughter was a charming girl until she spoke. She was a chatterbox who could talk a lot. She left a message saying she would run away. She said she would run away because the Chief scolded her about me. The Chief came to my apartment looking intimidating. I managed to calm the Chief down. I proposed a plan to search for his daughter. The Chief accepted my offer to search. We went to where they found her scarf near a park. We couldn't locate her after searching. We returned to the police station and found her there. The Chief's daughter hadn't run away after all. I transferred and left after my rookie year ended.,296.54,21,21,2,"As a newcomer to the police department, I worked under an experienced Chief who had recently apprehended a well-known felon. His daughter, still in her youth, seemed to be making an effort to catch my attention, though it went largely unnoticed by me. Despite my lack of interest in her, she was quite the enchantress until she began to speak, at which point her incessant chatter became apparent. One day, she left a note declaring her intent to flee, citing her father's reprimand concerning me as the reason. The Chief, appearing rather formidable, showed up at my residence, but I was able to soothe his nerves. I suggested a strategy to find his daughter, and he agreed to my assistance. Our search led us to a park where her scarf was discovered, but she was nowhere to be found. After an exhaustive search, we headed back to the station, only to discover she had never actually left. Following the conclusion of my initial year on the force, I decided to transfer and move on.",983,182.8091583314,0.186
