recall_id,clause_id,clause_text
60fe26abdb9284fdf954f6df,49,which they didn't because they probably didn't have any money either.
60fe26abdb9284fdf954f6df,50,"After that day, everyone seemed to be nicer"
60fe26abdb9284fdf954f6df,51,and even when my dad was sick they helped and offered whatever they had just like anyone else would.
60fe26abdb9284fdf954f6df,52,It was all good
60fe26abdb9284fdf954f6df,53,but my first initially welcome to that area was terrible!
5a86e1a4eea3d300016e7981,1,The family had moved into a new neighbourhood
5a86e1a4eea3d300016e7981,2,and had paid the rent a month up front.
5a86e1a4eea3d300016e7981,3,The father had gone to tend to the horses
5a86e1a4eea3d300016e7981,4,and then some people came
5a86e1a4eea3d300016e7981,5,and threw stones at the house.
5a86e1a4eea3d300016e7981,6,The family were all afraid
5a86e1a4eea3d300016e7981,7,and so they fled.
5a86e1a4eea3d300016e7981,8,They asked for help in a Jewish neighbourhood
5a86e1a4eea3d300016e7981,9,and then were directed to a police station.
5a86e1a4eea3d300016e7981,10,The police were unhelpful initially
5a86e1a4eea3d300016e7981,11,and told the family the solution was to move.
5a86e1a4eea3d300016e7981,12,The mother explained that due to financial reasons this was impossible.
5a86e1a4eea3d300016e7981,13,She insisted that the police take them home
5a86e1a4eea3d300016e7981,14,and so they rode in the back of the police wagon with the bell clanging.
5a86e1a4eea3d300016e7981,15,They arrived home
5a86e1a4eea3d300016e7981,16,and climbed down the back steps of the wagon
5a86e1a4eea3d300016e7981,17,to be met by several neighbours watching.
5a86e1a4eea3d300016e7981,18,"The mother gave an impassioned speech about how, despite their colour they were just the same as everyone else."
5a86e1a4eea3d300016e7981,19,This changed people's opinions
5a86e1a4eea3d300016e7981,20,and they then helped and supported the family
5a86e1a4eea3d300016e7981,21,even when the Father became ill.
5fcfc5d2efeec61409aa6cf7,1,It happened in 1925.
5fcfc5d2efeec61409aa6cf7,2,The narrator was 10.
5fcfc5d2efeec61409aa6cf7,3,"The father was day drinking and out of the house,"
5fcfc5d2efeec61409aa6cf7,4,after he'd moved their furniture into the house.
5fcfc5d2efeec61409aa6cf7,5,The mother was out shopping.
5fcfc5d2efeec61409aa6cf7,6,A rock crashed through the windows of the house.
5fcfc5d2efeec61409aa6cf7,7,The children hid in the hallway to avoid the glass.
5fcfc5d2efeec61409aa6cf7,8,"The oldest of the children ran out of the house to Fourth Street,"
5fcfc5d2efeec61409aa6cf7,9,where the mother was.
5fcfc5d2efeec61409aa6cf7,10,"There, they found a policeman."
5fcfc5d2efeec61409aa6cf7,11,"He told them that this was a bad neighbourhood,"
5fcfc5d2efeec61409aa6cf7,12,and that they should move.
5fcfc5d2efeec61409aa6cf7,13,He was Irish.
5fcfc5d2efeec61409aa6cf7,14,"The mother told him that they didn't have any money to move,"
5fcfc5d2efeec61409aa6cf7,15,and they had just moved into the house.
5fcfc5d2efeec61409aa6cf7,16,He said there was nothing he could do.
5fcfc5d2efeec61409aa6cf7,17,"She was a smart black woman,"
5fcfc5d2efeec61409aa6cf7,18,the only one in her family to have finished high school.
5fcfc5d2efeec61409aa6cf7,19,"She asked where the nearest police station was,"
5fcfc5d2efeec61409aa6cf7,20,so that she could ask someone who would be able to do something.
5fcfc5d2efeec61409aa6cf7,21,"At the station, she got the same answer:"
5fcfc5d2efeec61409aa6cf7,22,"that there was nothing to be done,"
5fcfc5d2efeec61409aa6cf7,23,except move.
5fcfc5d2efeec61409aa6cf7,24,She then told them there was one thing they could do:
5fcfc5d2efeec61409aa6cf7,25,to drive them home in the patrol car.
5fcfc5d2efeec61409aa6cf7,26,They did.
5fcfc5d2efeec61409aa6cf7,27,The car made such a clanging noise
5fcfc5d2efeec61409aa6cf7,28,that all of their neighbours came out of their houses to see what was happening.
5fcfc5d2efeec61409aa6cf7,29,"When she got out of the police car,"
5fcfc5d2efeec61409aa6cf7,30,"the mother announced to the neighbours that she knows she looks different due to having different skin colour,"
5fcfc5d2efeec61409aa6cf7,31,but that they could only afford to stay in the house a month.
5fcfc5d2efeec61409aa6cf7,32,"Perhaps they would get enough money to afford to stay another month,"
5fcfc5d2efeec61409aa6cf7,33,"but in the meantime, the neighbours only had to put up with them for a month."
5fcfc5d2efeec61409aa6cf7,34,"She didn't know who threw the rock, she told them,"
5fcfc5d2efeec61409aa6cf7,35,"but it was winter and it was cold,"
5fcfc5d2efeec61409aa6cf7,36,and she couldn't afford new windows.
5fcfc5d2efeec61409aa6cf7,37,"She said that she had no money to move right away,"
5fcfc5d2efeec61409aa6cf7,38,"but if they wanted, the neighbours could give her the money to move."
5fcfc5d2efeec61409aa6cf7,39,"They didn't do that,"
5fcfc5d2efeec61409aa6cf7,40,"but afterwards, when the father got sick, they were kind and courteous to the family."
5f6c238ed9915e19408f161b,1,A black family moved to an all white neighbourhood
5f6c238ed9915e19408f161b,2,and someone through a stone through their window in protest.
5f6c238ed9915e19408f161b,3,The mother went to the police station to complain
5f6c238ed9915e19408f161b,4,but they didn't want to do anything
5f6c238ed9915e19408f161b,5,since it was a white irish neighbourhood.
5f6c238ed9915e19408f161b,6,"The mother was upset after paying a month's rent,"
5f6c238ed9915e19408f161b,7,knowing she and her family would have to stay
5f6c238ed9915e19408f161b,8,so she told the police to escort her home
5f6c238ed9915e19408f161b,9,so the neighbours would all come out to see her with the police
5f6c238ed9915e19408f161b,10,(there was a loud bell attached to the police wagon
5f6c238ed9915e19408f161b,11,so all neighbours heard it
5f6c238ed9915e19408f161b,12,and came outside to watch)
5f6c238ed9915e19408f161b,13,When the neighbors were outside
5f6c238ed9915e19408f161b,14,the Mom announced that she had no money to move
5f6c238ed9915e19408f161b,15,so the neighbours could give her money to move
5f6c238ed9915e19408f161b,16,or put up with them.
5f6c238ed9915e19408f161b,17,In the end the neighbours came around
5f6c238ed9915e19408f161b,18,"even being there for the family when the Dad got sick,"
5f6c238ed9915e19408f161b,19,but it was a scary beginning to moving into the white neighbourhood
5f6c238ed9915e19408f161b,20,for this black family.
5c4f30828f1259000172240d,1,The story is about a ten year old child in a Black family in 1925.
5c4f30828f1259000172240d,2,"One day they come home,"
5c4f30828f1259000172240d,3,and after their parents go out
5c4f30828f1259000172240d,4,"(their father to fetch some horses,"
5c4f30828f1259000172240d,5,"their mother to shop at the local Jewish market which stays open late),"
5c4f30828f1259000172240d,6,"someone throws a stone through the window of their home,"
5c4f30828f1259000172240d,7,smashing the glass
5c4f30828f1259000172240d,8,and scaring the child and their siblings.
5c4f30828f1259000172240d,9,"They go to find their mother,"
5c4f30828f1259000172240d,10,and encounter a policeman.
5c4f30828f1259000172240d,11,The child and their mother complain to the policeman about what happens;
5c4f30828f1259000172240d,12,"the policeman blames the Irish neighbourhood,"
5c4f30828f1259000172240d,13,"being Irish himself,"
5c4f30828f1259000172240d,14,and attributes it to them not wanting Black neighbours.
5c4f30828f1259000172240d,15,"He says he can't do anything about it,"
5c4f30828f1259000172240d,16,"so the mother insists on attending his precinct,"
5c4f30828f1259000172240d,17,and speaking to his captain.
5c4f30828f1259000172240d,18,"The captain also claims not to be able to help,"
5c4f30828f1259000172240d,19,so the mother asks him to drive them home in the patrol vehicle.
5c4f30828f1259000172240d,20,"They're dropped off near their home,"
5c4f30828f1259000172240d,21,"the noise of the vehicle draws out their neighbours,"
5c4f30828f1259000172240d,22,"and she addresses them all,"
5c4f30828f1259000172240d,23,"telling them that if they don't want her and her family there,"
5c4f30828f1259000172240d,24,"they should pay for them to move house,"
5c4f30828f1259000172240d,25,"as she can't afford it,"
5c4f30828f1259000172240d,26,and will be there for at least a month.
5c4f30828f1259000172240d,27,"Thereafter, the neighbours are kind to them,"
5c4f30828f1259000172240d,28,"especially when the child's father is sick,"
5c4f30828f1259000172240d,29,but the child holds onto the memory of that frightening welcome to the neighbourhood.
5c6088630112a60001a2b1e7,1,A man is recalling a time
5c6088630112a60001a2b1e7,2,"when, as a ten year old, having just moved to a new rental unit in an Irish neighborhood."
5c6088630112a60001a2b1e7,3,He's alone
5c6088630112a60001a2b1e7,4,and his mom is at the market
5c6088630112a60001a2b1e7,5,and stones start to fly through the windows.
5c6088630112a60001a2b1e7,6,He hides his siblings under the stairs
5c6088630112a60001a2b1e7,7,and runs out to the market to find his mother.
5c6088630112a60001a2b1e7,8,She approaches a police officer
5c6088630112a60001a2b1e7,9,"who tells her that black people aren't welcome in Irish neighborhoods,"
5c6088630112a60001a2b1e7,10,and that there's nothing he can do.
5c6088630112a60001a2b1e7,11,She tells him that she will go to the precinct
5c6088630112a60001a2b1e7,12,and find someone who can help.
5c6088630112a60001a2b1e7,13,The man recalls her mother as being unusual among black people of the time
5c6088630112a60001a2b1e7,14,in that she was not afraid to confront authority or people in uniforms.
5c6088630112a60001a2b1e7,15,When she talks to the police chief at the precinct
5c6088630112a60001a2b1e7,16,he repeats the same advice- to move
5c6088630112a60001a2b1e7,17,and that he can't help her as she hasn't identified the suspect.
5c6088630112a60001a2b1e7,18,She tells him all her money has gone to rent
5c6088630112a60001a2b1e7,19,and she can't afford to move.
5c6088630112a60001a2b1e7,20,"She asks for a ride home,"
5c6088630112a60001a2b1e7,21,and the officer agrees.
5c6088630112a60001a2b1e7,22,"She confronts her neighbors,"
5c6088630112a60001a2b1e7,23,tells them she's paid for a month
5c6088630112a60001a2b1e7,24,"and can't afford to move anywhere else,"
5c6088630112a60001a2b1e7,25,"and that she will not be moving,"
5c6088630112a60001a2b1e7,26,and can't afford new windows.
5c6088630112a60001a2b1e7,27,She reminds the neighborhood that she's fundamentally the same as them despite her difference in color-
5c6088630112a60001a2b1e7,28,that she's trying to look after her family
5c6088630112a60001a2b1e7,29,and make ends meet.
5f933255e25f2b0e6f794a54,1,A family moved into an area
5f933255e25f2b0e6f794a54,2,that I presume to be white.
5f933255e25f2b0e6f794a54,3,They were a family of colour.
5f933255e25f2b0e6f794a54,4,There were horses involved at the start of the story.
5f933255e25f2b0e6f794a54,5,"Their house, which was rented,"
5f933255e25f2b0e6f794a54,6,was damaged by stones
5f933255e25f2b0e6f794a54,7,which they didn't have the money to fix.
5f933255e25f2b0e6f794a54,8,"They had enough money for one month,"
5f933255e25f2b0e6f794a54,9,paid in advance.
5f933255e25f2b0e6f794a54,10,"After being brought home by police,"
5f933255e25f2b0e6f794a54,11,the family confronted the neighbours
5f933255e25f2b0e6f794a54,12,who were watching their return
5f933255e25f2b0e6f794a54,13,"and stated that if they were not wanted in the neighbourhood,"
5f933255e25f2b0e6f794a54,14,they could all scrape together some cash for them to move.
5f933255e25f2b0e6f794a54,15,"This didn't happen,"
5f933255e25f2b0e6f794a54,16,and while they were living in the property
5f933255e25f2b0e6f794a54,17,the father became sick
5f933255e25f2b0e6f794a54,18,and all the neighbours were nice to them.
60a2df32808ac76c056b37b9,1,A black family moved into an Irish neighborhood.
60a2df32808ac76c056b37b9,2,"While they were moving their stuff in the house,"
60a2df32808ac76c056b37b9,3,The mother decided to go buy food at a store
60a2df32808ac76c056b37b9,4,while the children stayed with the dad.
60a2df32808ac76c056b37b9,5,While the dad was busy with the horses and packages
60a2df32808ac76c056b37b9,6,the children had a crash.
60a2df32808ac76c056b37b9,7,Someone was throwing stones at their house.
60a2df32808ac76c056b37b9,8,The older child quickly ran with the younger children
60a2df32808ac76c056b37b9,9,and hid them
60a2df32808ac76c056b37b9,10,and told them to stay there
60a2df32808ac76c056b37b9,11,as it was safe from glasses
60a2df32808ac76c056b37b9,12,and them being hurt.
60a2df32808ac76c056b37b9,13,The older boy was very frightened
60a2df32808ac76c056b37b9,14,but he bravely went out to go look for his mother.
60a2df32808ac76c056b37b9,15,He knew his mom went to a local shop at long street
60a2df32808ac76c056b37b9,16,that opens for long hours to get maximum profit.
60a2df32808ac76c056b37b9,17,When he got there
60a2df32808ac76c056b37b9,18,he tried explaining to his mom what happened
60a2df32808ac76c056b37b9,19,when a policeman noticed the commotion.
60a2df32808ac76c056b37b9,20,He went to them
60a2df32808ac76c056b37b9,21,and asked what the matter was.
60a2df32808ac76c056b37b9,22,The child explained everything
60a2df32808ac76c056b37b9,23,and the policeman told him there's nothing they could do
60a2df32808ac76c056b37b9,24,as it is an Irish neighborhood.
60a2df32808ac76c056b37b9,25,He also told her that they would not even know who to put the blame on
60a2df32808ac76c056b37b9,26,as they didn't know who threw the stone.
60a2df32808ac76c056b37b9,27,He told him the best thing he thinks they should do is move out.
60a2df32808ac76c056b37b9,28,The mother was upset
60a2df32808ac76c056b37b9,29,and told the man he is not going to do that
60a2df32808ac76c056b37b9,30,because she used the last money she had on paying rent.
60a2df32808ac76c056b37b9,31,The mother asked the policeman to be taken home
60a2df32808ac76c056b37b9,32,and the man escorted them back home.
60a2df32808ac76c056b37b9,33,When they got home
60a2df32808ac76c056b37b9,34,they found a crowd facing her house.
60a2df32808ac76c056b37b9,35,When they were heading to their new place
60a2df32808ac76c056b37b9,36,the mom faced the crowd
60a2df32808ac76c056b37b9,37,and told them she has nowhere else to go
60a2df32808ac76c056b37b9,38,and has no money to move out
60a2df32808ac76c056b37b9,39,but if they had money they can contribute to move them out.
60a2df32808ac76c056b37b9,40,She told them she is just as the same as them
60a2df32808ac76c056b37b9,41,besides the color of her skin
60a2df32808ac76c056b37b9,42,and it should not matter.
60a2df32808ac76c056b37b9,43,During their time there
60a2df32808ac76c056b37b9,44,the father got sick
60a2df32808ac76c056b37b9,45,and the neighborhood was extremely nice
60a2df32808ac76c056b37b9,46,but the child still remembers the first day as very frightening.
5ea166af93435d0008a8a341,1,We moved to Lackton on fourth street.
5ea166af93435d0008a8a341,2,"Well, my father was a drunk and went out."
5ea166af93435d0008a8a341,3,Then my mum went out too and I was looking after the kids.
5ea166af93435d0008a8a341,4,Then there was a mighty crash and a brick came through the window.
5ea166af93435d0008a8a341,5,"I didn't know where my mom was, I was only 10, but I guess she had gone shopping in the Fifth."
5ea166af93435d0008a8a341,6,"It's a Jewish quarter and they stay open all hours, you know, to make money."
5ea166af93435d0008a8a341,7,I found my mom and told her what had happened.
5ea166af93435d0008a8a341,8,"She found a policeman, who was Irish, and said that the Irish were dangerous and he couldn't do anything."
5ea166af93435d0008a8a341,9,My mom asked him to take her to the police station where they still had wagons pulled by horses.
5ea166af93435d0008a8a341,10,She found the commissioner who asked her if I'd seen who dunnit.
5ea166af93435d0008a8a341,11,I hadn't and he said there was nothing he could do.
5ea166af93435d0008a8a341,12,They don't like black people round here.
5ea166af93435d0008a8a341,13,My mom was strong and didn't accept that.
5ea166af93435d0008a8a341,14,She told the commissioner to take her home in the police wagon.
5ea166af93435d0008a8a341,15,"When they got back to fourth street she stood on the steps of the wagon and said 'Look here I've paid my rent for a month, its all we have and we are not moving."
5ea166af93435d0008a8a341,16,If you want us to move then give us a months rent'.
5ea166af93435d0008a8a341,17,They didn't have any money either.
5ea166af93435d0008a8a341,18,Then dad came back and became sick.
5ea166af93435d0008a8a341,19,They were nice to him and cared for him.
62d7e6e7eb53424768b99d3b,1,"Girl aged 10 moved to 3rd & Warton with her mother, father & kids presumably the siblings."
62d7e6e7eb53424768b99d3b,2,Father drank.
62d7e6e7eb53424768b99d3b,3,As soon as they had moved in the mother went to a shop.
62d7e6e7eb53424768b99d3b,4,The father went out.
62d7e6e7eb53424768b99d3b,5,A crash sounded & a big stone came through the window.
62d7e6e7eb53424768b99d3b,6,I moved the kids and told them to stay there.
62d7e6e7eb53424768b99d3b,7,I was scared to death but ran out thinking something might hit me.
62d7e6e7eb53424768b99d3b,8,I ran to the shop.
62d7e6e7eb53424768b99d3b,9,It was owned by Jews & stayed open late.
62d7e6e7eb53424768b99d3b,10,I found my mother was telling her what happened & a policeman was there.
62d7e6e7eb53424768b99d3b,11,I tried to tell my story.
62d7e6e7eb53424768b99d3b,12,He told my mother it was a bad Irish neighbourhood.
62d7e6e7eb53424768b99d3b,13,Policeman was Irish too.
62d7e6e7eb53424768b99d3b,14,My mother asked for a lift home in the police wagon.
62d7e6e7eb53424768b99d3b,15,It was 1925 she was black but not cowed by authority.
62d7e6e7eb53424768b99d3b,16,As she went to school we got a lift in the police wagon with the horses and the bell clanging.
62d7e6e7eb53424768b99d3b,17,We made a lot of noise.
62d7e6e7eb53424768b99d3b,18,The policeman told us to move.
62d7e6e7eb53424768b99d3b,19,My mother said she had no money.
5f107aa051372032695c8e2f,1,In 1925 a black family moved into an irish neighborhood.
5f107aa051372032695c8e2f,2,"One day, while the mother of the family was out shopping, the other people in the neighborhood threw rocks at the black family's house."
5f107aa051372032695c8e2f,3,"The oldest of the children got the other kids away from the windows,"
5f107aa051372032695c8e2f,4,"and then, after saying a prayer to himself, ran out the front door to go find his mother."
5f107aa051372032695c8e2f,5,He found her in the market and told her what was happening.
5f107aa051372032695c8e2f,6,"When she tried to explain things to the police, the police said that they couldn't do anything about it as there were no witnesses who could identify the culprits."
5f107aa051372032695c8e2f,7,The police also added that she shouldn't have moved to an irish neighborhood in the first place.
5f107aa051372032695c8e2f,8,"After hearing this she said they had no choice,"
5f107aa051372032695c8e2f,9,and that they were there until the end of the month at least.
5f107aa051372032695c8e2f,10,"After asking the police to take her and her son back to her house, she explained this again to the crowd gathered around outside."
5f107aa051372032695c8e2f,11,"After that incident the neighbors treated them like any other family in the neighborhood,"
5f107aa051372032695c8e2f,12,"and though the father of the family got sick during their time there, there were no other incidents while they lived in that house."
605ba57d2842d8291b4afd24,1,The writer and family moved to a new neighborhood.
605ba57d2842d8291b4afd24,2,"On the day they moved,"
605ba57d2842d8291b4afd24,3,"after the father had put the furniture inside the house,"
605ba57d2842d8291b4afd24,4,"left to drink,"
605ba57d2842d8291b4afd24,5,but that was after the mother had already left to go and do shopping.
605ba57d2842d8291b4afd24,6,"When the parents were gone,"
605ba57d2842d8291b4afd24,7,someone or some people in the neighborhood threw stones to their house.
605ba57d2842d8291b4afd24,8,"The writer, who was 10 years old at the time,"
605ba57d2842d8291b4afd24,9,took her siblings to hiding to try and protect them.
605ba57d2842d8291b4afd24,10,She then left to the store to tell her mother what had happened.
605ba57d2842d8291b4afd24,11,"While doing that,"
605ba57d2842d8291b4afd24,12,"the policeman came,"
605ba57d2842d8291b4afd24,13,and she tried to explain what had happened.
605ba57d2842d8291b4afd24,14,"He told them that they had to move,"
605ba57d2842d8291b4afd24,15,"the neighborhood is Irish,"
605ba57d2842d8291b4afd24,16,and they don't want people of color.
605ba57d2842d8291b4afd24,17,The mother said that they would not move just because they are black.
605ba57d2842d8291b4afd24,18,The policemen then took them home
605ba57d2842d8291b4afd24,19,and all the neighbors came out when they saw the police horses and heard the bell.
605ba57d2842d8291b4afd24,20,The mother addressed them
605ba57d2842d8291b4afd24,21,"and told that if they wanted her gone, they would have to give her money, otherwise she is not going anywhere."
605ba57d2842d8291b4afd24,22,They continued to live there
605ba57d2842d8291b4afd24,23,and the Neighbours started to help even when the dad got sick.
63d66d856ec54ad9b9cfa338,1,"We moved to third,"
63d66d856ec54ad9b9cfa338,2,and my father drank
63d66d856ec54ad9b9cfa338,3,and he went out
63d66d856ec54ad9b9cfa338,4,and then my mother went out to get some food.
63d66d856ec54ad9b9cfa338,5,As soon as she had left
63d66d856ec54ad9b9cfa338,6,someone threw a stone through the window
63d66d856ec54ad9b9cfa338,7,and I put the other children by the stairs
63d66d856ec54ad9b9cfa338,8,and I said that they should stay there
63d66d856ec54ad9b9cfa338,9,because they would be safe there.
63d66d856ec54ad9b9cfa338,10,I was frightened
63d66d856ec54ad9b9cfa338,11,but I went out.
63d66d856ec54ad9b9cfa338,12,My mother came back
63d66d856ec54ad9b9cfa338,13,and she saw what had happened
63d66d856ec54ad9b9cfa338,14,and the police came
63d66d856ec54ad9b9cfa338,15,and the police said that this was a bad neighbourhood
63d66d856ec54ad9b9cfa338,16,and we should move.
63d66d856ec54ad9b9cfa338,17,He said it was an Irish neighbourhood
63d66d856ec54ad9b9cfa338,18,and that the Irish did not want us there.
63d66d856ec54ad9b9cfa338,19,And my mother went to the police station with them in a police patrol with a horse.
63d66d856ec54ad9b9cfa338,20,And she said to the officer that she could not move
63d66d856ec54ad9b9cfa338,21,because she had no money
63d66d856ec54ad9b9cfa338,22,because she had to pay the rent in advance.
63d66d856ec54ad9b9cfa338,23,And she said that if the neighbours did not want us there
63d66d856ec54ad9b9cfa338,24,then they should not have taken the rent in advance.
63d66d856ec54ad9b9cfa338,25,"And she said to the police what are you going to do,"
63d66d856ec54ad9b9cfa338,26,but the police said there was nothing they could do.
63d66d856ec54ad9b9cfa338,27,"She said there was something they could do,"
63d66d856ec54ad9b9cfa338,28,they could take her home in the police patrol
63d66d856ec54ad9b9cfa338,29,which they did.
63d66d856ec54ad9b9cfa338,30,All the neighbours came out
63d66d856ec54ad9b9cfa338,31,because they heard the noise of the patrol
63d66d856ec54ad9b9cfa338,32,and my mother said that it was winter
63d66d856ec54ad9b9cfa338,33,and she did not have the money to pay for windows.
63d66d856ec54ad9b9cfa338,34,She said that all she wanted to do was to look after her family
63d66d856ec54ad9b9cfa338,35,and that she had paid in advance
63d66d856ec54ad9b9cfa338,36,and she did not have any money.
63d66d856ec54ad9b9cfa338,37,After that the neighbours were nice
63d66d856ec54ad9b9cfa338,38,and they were nice when my father was ill
63d66d856ec54ad9b9cfa338,39,but at the start they had not been nice.
63f88d4dc904d13656486166,1,Mention of third and wharton street.
63f88d4dc904d13656486166,2,"A location,"
63f88d4dc904d13656486166,3,There was banging and stones smashing windows of their home.
63f88d4dc904d13656486166,4,The main story teller got her siblings together to a safe place in the house to be protected from the glass.
63f88d4dc904d13656486166,5,"The father had left the house,"
63f88d4dc904d13656486166,6,The mother had gone out.
63f88d4dc904d13656486166,7,The kids were crying.
63f88d4dc904d13656486166,8,"The story teller went looking for her mother nearby, fourth street."
63f88d4dc904d13656486166,9,There was shouting.
63f88d4dc904d13656486166,10,They found their mother.
63f88d4dc904d13656486166,11,She told them what has happened.
63f88d4dc904d13656486166,12,It unfolded in the story they were of black decent.
63f88d4dc904d13656486166,13,Mention of the time of 1925.
63f88d4dc904d13656486166,14,The word black was not used.
63f88d4dc904d13656486166,15,"The mother wanted help,"
63f88d4dc904d13656486166,16,The police officer was irish and he could not help.
63f88d4dc904d13656486166,17,"He advised they wanted her to move,"
63f88d4dc904d13656486166,18,She couldn't she did not have enough money.
63f88d4dc904d13656486166,19,She paid in advance for the month so she would be there at least the month.
63f88d4dc904d13656486166,20,"The officer told her they didn't see anyone so she could not blame,"
63f88d4dc904d13656486166,21,She wanted more help from the precinct.
63f88d4dc904d13656486166,22,They explained they couldn't and wouldn't do anymore.
63f88d4dc904d13656486166,23,It was not a good neighbourhood and she should leave.
63f88d4dc904d13656486166,24,The story teller recited the conversation between their mother and officer.
63f88d4dc904d13656486166,25,"The mother demanded to be felt safe or protected,"
63f88d4dc904d13656486166,26,This was not going to happen.
63f88d4dc904d13656486166,27,"She asked to be taken home,"
63f88d4dc904d13656486166,28,They went by horse and cart.
63f88d4dc904d13656486166,29,The loud sound of clang clang clang filled the dark streets and people came to see.
63f88d4dc904d13656486166,30,She wanted the neighbours to pay so she could move if they wanted her gone.
63f88d4dc904d13656486166,31,It was a sad recall of colour.
5d0bedd29d49670018383c20,1,They moved to Third and Walden.
5d0bedd29d49670018383c20,2,I was around ten at the time.
5d0bedd29d49670018383c20,3,It was 1925.
5d0bedd29d49670018383c20,4,My father went out of the house.
5d0bedd29d49670018383c20,5,My mom had left to go to the market to do some shopping.
5d0bedd29d49670018383c20,6,Stones were thrown at our windows.
5d0bedd29d49670018383c20,7,The stones smashed all the glass.
5d0bedd29d49670018383c20,8,I moved the kids to the stairway.
5d0bedd29d49670018383c20,9,I moved the kids to keep them safe.
5d0bedd29d49670018383c20,10,They were crying.
5d0bedd29d49670018383c20,11,They were very scared.
5d0bedd29d49670018383c20,12,I left the house.
5d0bedd29d49670018383c20,13,I found my mom at the market.
5d0bedd29d49670018383c20,14,She told a police officer what had happened.
5d0bedd29d49670018383c20,15,They told her that the Irish do not like black people.
5d0bedd29d49670018383c20,16,He did not specifically use the word black.
5d0bedd29d49670018383c20,17,The police man told her that they could not do anything.
5d0bedd29d49670018383c20,18,The police man told her that she should move.
5d0bedd29d49670018383c20,19,The police man was also Irish.
5d0bedd29d49670018383c20,20,My mom said that it is their job to protect them.
5d0bedd29d49670018383c20,21,My mom went to the police station.
5d0bedd29d49670018383c20,22,They also said that they cannot do anything.
5d0bedd29d49670018383c20,23,They said that they should move.
5d0bedd29d49670018383c20,24,My mom said that we cannot afford to move.
5d0bedd29d49670018383c20,25,My mom said that if they were not going to do anything they should at least take them home in the police patrol wagon.
5d0bedd29d49670018383c20,26,The wagon was pulled by horses.
5d0bedd29d49670018383c20,27,The wagon clanged.
5d0bedd29d49670018383c20,28,The police took me and mom home.
5d0bedd29d49670018383c20,29,The neighbours watched us return home.
5d0bedd29d49670018383c20,30,The wagon clanged down the road.
5d0bedd29d49670018383c20,31,My mom told the neighbours that she does not know why they have smashed her windows.
5d0bedd29d49670018383c20,32,She said that even though she is black so different in colour she is otherwise just the same as them.
5d0bedd29d49670018383c20,33,She also said that they do not have the money to move.
5d0bedd29d49670018383c20,34,The rent is paid in advance.
5d0bedd29d49670018383c20,35,She had paid for the month.
5d0bedd29d49670018383c20,36,She does not know if she can afford next month.
5d0bedd29d49670018383c20,37,She will be there for at least a month.
5d0bedd29d49670018383c20,38,She said that if they want her to move then they should pay for her to move.
5d0bedd29d49670018383c20,39,Later on my father then got sick.
5d0bedd29d49670018383c20,40,The neighbours treat us the same.
5d0bedd29d49670018383c20,41,The neighbours helped as they would with any other neighbour.
5a52669aacc75b000179c9b4,1,The father drank.
5a52669aacc75b000179c9b4,2,The mother went to the shops after moving the furniture into their new home.
5a52669aacc75b000179c9b4,3,They rented it.
5a52669aacc75b000179c9b4,4,It was 1925.
5a52669aacc75b000179c9b4,5,It was an Irish community.
5a52669aacc75b000179c9b4,6,That community did not want black people there.
5a52669aacc75b000179c9b4,7,The house got stoned.
5a52669aacc75b000179c9b4,8,The window smashed.
5a52669aacc75b000179c9b4,9,The girl went to find her mother.
5a52669aacc75b000179c9b4,10,She wanted to tell her mother she was in a Jewish shopping area.
5a52669aacc75b000179c9b4,11,It opened late.
5a52669aacc75b000179c9b4,12,The Jewish people could earn as much money as possible.
5a52669aacc75b000179c9b4,13,They went to the police station to report it.
5a52669aacc75b000179c9b4,14,The policeman said there was nothing he could do.
5a52669aacc75b000179c9b4,15,He was Irish.
5a52669aacc75b000179c9b4,16,She said escort me home.
5a52669aacc75b000179c9b4,17,All the neighbours will see.
5a52669aacc75b000179c9b4,18,When she got home she told all neighbours she had paid one month's rent upfront.
5a52669aacc75b000179c9b4,19,She could not afford to move.
5a52669aacc75b000179c9b4,20,So they were staying.
5a52669aacc75b000179c9b4,21,The husband got sick.
5a52669aacc75b000179c9b4,22,The neighbours were now very helpful.
5a52669aacc75b000179c9b4,23,They were quite poor.
5a52669aacc75b000179c9b4,24,It turns out so were the neighbours.
5dcc6f91e5e18690a20e74d1,1,The narrator and her family are black
5dcc6f91e5e18690a20e74d1,2,and they move into an Irish neighbourhood.
5dcc6f91e5e18690a20e74d1,3,They dont know this at the time.
5dcc6f91e5e18690a20e74d1,4,"One night when the narrators father, who drinks, is out tending the horses"
5dcc6f91e5e18690a20e74d1,5,and their mother has gone to the shop
5dcc6f91e5e18690a20e74d1,6,the house has stones thrown at the windows
5dcc6f91e5e18690a20e74d1,7,and the window breaks.
5dcc6f91e5e18690a20e74d1,8,"The narrator who is only 10 years old, takes their younger siblings into the stairwell"
5dcc6f91e5e18690a20e74d1,9,to protect them from flying glass.
5dcc6f91e5e18690a20e74d1,10,They are all very scared by the experience
5dcc6f91e5e18690a20e74d1,11,"and the narrator has to go and find their mom,"
5dcc6f91e5e18690a20e74d1,12,which is what they call their mother.
5dcc6f91e5e18690a20e74d1,13,The narrator knows to go to 4th Street
5dcc6f91e5e18690a20e74d1,14,where there is a Jewish shop that is open late.
