recall_id,clause_id,clause_text,rephrased_text
5c0239caecc5660001424ed6,8,Again the police said they could do nothing.,"Once more, law enforcement officials stated their inability to intervene."
5c0239caecc5660001424ed6,9,They had no evidence.,They lacked concrete proof.
5c0239caecc5660001424ed6,10,"When the mother got back from the station, she said to the neighbours that no matter what they did, she and her family would be staying there for at least a month.","Upon returning from the department, the mother informed the local residents that regardless of their actions, her household intended to remain for no less than a month."
5c0239caecc5660001424ed6,11,She had paid for a month.,She had settled the rent for a month's duration.
5c0239caecc5660001424ed6,12,She could not afford to move again unless the people paid her to leave.,Moving anew was not financially feasible for her unless the residents compensated her departure.
5c0239caecc5660001424ed6,13,This is something they would not do.,This was an action they were unwilling to undertake.
5c0239caecc5660001424ed6,14,They probably could not afford to do.,"Likely, they didn't have the financial means to do so."
5c0239caecc5660001424ed6,15,"In the end, it turned out ok.","Ultimately, the situation resolved positively."
5c0239caecc5660001424ed6,16,The family got on well with the neighbours.,The family established a good rapport with the surrounding neighbors.
5c3cc3bad06aa00001ebc484,1,We had just gotten moved to Third and Horton.,We had recently relocated to the corner of Third and Horton.
5c3cc3bad06aa00001ebc484,2,My mother went to get food,My mother departed to procure provisions
5c3cc3bad06aa00001ebc484,3,and my father left with the horses,while my father took off with the equines
5c3cc3bad06aa00001ebc484,4,to take the pack of horses back.,to return the herd of horses.
5c3cc3bad06aa00001ebc484,5,I was alone in the house with the kids.,I found myself in the dwelling alone with the children.
5c3cc3bad06aa00001ebc484,6,Then they started throwing the stones.,"Subsequently, they commenced hurling rocks."
5c3cc3bad06aa00001ebc484,7,"I was so scared,","I was filled with terror,"
5c3cc3bad06aa00001ebc484,8,I was only 10 years old.,being merely a decade old.
5c3cc3bad06aa00001ebc484,9,I got the kids out of there,I ushered the children out swiftly
5c3cc3bad06aa00001ebc484,10,and ran and ran to Fourth which was a Jewish neighbourhood.,"and bolted towards Fourth, a Jewish district."
5c3cc3bad06aa00001ebc484,11,Then I found my mother,"Eventually, I located my mother"
5c3cc3bad06aa00001ebc484,12,and told her what had happened.,and recounted the events to her.
5c3cc3bad06aa00001ebc484,13,She told a policeman what had happened,She informed a law enforcement officer of the incident
5c3cc3bad06aa00001ebc484,14,but I was so scared that my voice shook.,but my terror was so intense that my speech trembled.
5c3cc3bad06aa00001ebc484,15,"He said, ""It's an Irish neighbourhood, you'll have to move"".","He remarked, ""It's an Irish district; relocation is necessary""."
5c3cc3bad06aa00001ebc484,16,"My mother, the smartest person I know,","My mother, the most astute individual I'm acquainted with,"
5c3cc3bad06aa00001ebc484,17,"she's the only person I know that completed high school,","is the sole person in my circle who has finished secondary education,"
5c3cc3bad06aa00001ebc484,18,she went to Lackawanna high school.,having attended Lackawanna high school.
5c3cc3bad06aa00001ebc484,19,"My mother said she's not moving,","My mother insisted she wouldn't relocate,"
5c3cc3bad06aa00001ebc484,20,we just moved and haven't got any money to move again.,stating we had just settled and lacked the funds for another move.
5c3cc3bad06aa00001ebc484,21,The policeman said we had to move.,The officer insisted on our relocation.
5c3cc3bad06aa00001ebc484,22,He was Irish himself.,He was of Irish descent himself.
5c3cc3bad06aa00001ebc484,23,The year was around 1925,The events unfolded around the year 1925
5c3cc3bad06aa00001ebc484,24,and times were what they were.,and the era was as it was.
5c3cc3bad06aa00001ebc484,25,"My mother told him to drive us home in the patrol car,","My mother demanded he escort us home in his squad car,"
5c3cc3bad06aa00001ebc484,26,"it went clang, clang a great bell that rang, clang, clang.","which sounded with a loud clang, a resonant bell that echoed, clang, clang."
5c3cc3bad06aa00001ebc484,27,A crowd of people were on the streets.,A throng had gathered on the thoroughfares.
5c3cc3bad06aa00001ebc484,28,My mother got out of the police patrol around where the horses came.,My mother alighted from the squad car near where the horses had been.
5c3cc3bad06aa00001ebc484,29,She told the people that they we didn't have enough money to move,"She addressed the crowd, stating we lacked the resources to relocate"
5c3cc3bad06aa00001ebc484,30,and if the people wanted her to move they had to get together and find the money for them to move.,"and if they wished us to leave, they needed to unite and raise the necessary funds."
5c3cc3bad06aa00001ebc484,31,We already paid 1 months rent,We had already settled one month's rent
5c3cc3bad06aa00001ebc484,32,and couldn't afford to move again.,and the prospect of moving anew was beyond our financial means.
5c3cc3bad06aa00001ebc484,33,Of course that never happened,"Naturally, that never came to pass"
5c3cc3bad06aa00001ebc484,34,and when my father got sick the neighbours were as nice as could be.,"and when my father fell ill, the neighbors showed utmost kindness."
5c4f30828f1259000172240d,1,The story is about a ten year old child in a Black family in 1925.,The narrative centers on a ten-year-old from an African American family in the year 1925.
5c4f30828f1259000172240d,2,"One day they come home,","One afternoon, they return to their residence,"
5c4f30828f1259000172240d,3,and after their parents go out,and following the departure of their parents
5c4f30828f1259000172240d,4,"(their father to fetch some horses,","(with their father leaving to acquire some horses,"
5c4f30828f1259000172240d,5,"their mother to shop at the local Jewish market which stays open late),","their mother to patronize the nearby Jewish store that remains open until late),"
5c4f30828f1259000172240d,6,"someone throws a stone through the window of their home,","an individual hurls a rock through their dwelling's window,"
5c4f30828f1259000172240d,7,smashing the glass,shattering the pane
5c4f30828f1259000172240d,8,and scaring the child and their siblings.,and alarming the youngster along with their brothers and sisters.
5c4f30828f1259000172240d,9,"They go to find their mother,","They set out to locate their mother,"
5c4f30828f1259000172240d,10,and encounter a policeman.,and come across a law enforcement officer.
5c4f30828f1259000172240d,11,The child and their mother complain to the policeman about what happens;,The youngster and their mother voice their grievances to the officer regarding the incident;
5c4f30828f1259000172240d,12,"the policeman blames the Irish neighbourhood,","the officer points the finger at the Irish district,"
5c4f30828f1259000172240d,13,"being Irish himself,","himself being of Irish descent,"
5c4f30828f1259000172240d,14,and attributes it to them not wanting Black neighbours.,and suggests it's because they disapprove of African American neighbors.
5c4f30828f1259000172240d,15,"He says he can't do anything about it,","He expresses his inability to intervene,"
5c4f30828f1259000172240d,16,"so the mother insists on attending his precinct,","prompting the mother to demand a visit to his station,"
5c4f30828f1259000172240d,17,and speaking to his captain.,and to converse with his superior officer.
5c4f30828f1259000172240d,18,"The captain also claims not to be able to help,","The superior officer likewise professes helplessness in the matter,"
5c4f30828f1259000172240d,19,so the mother asks him to drive them home in the patrol vehicle.,leading the mother to request transportation back in the squad car.
5c4f30828f1259000172240d,20,"They're dropped off near their home,","They are let off in the vicinity of their abode,"
5c4f30828f1259000172240d,21,"the noise of the vehicle draws out their neighbours,","the sound of the car attracts the attention of their neighbors,"
5c4f30828f1259000172240d,22,"and she addresses them all,","and she speaks to the gathered crowd,"
5c4f30828f1259000172240d,23,"telling them that if they don't want her and her family there,","declaring that if they reject her family's presence,"
5c4f30828f1259000172240d,24,"they should pay for them to move house,","they ought to finance their relocation,"
5c4f30828f1259000172240d,25,"as she can't afford it,","since she lacks the means to do so,"
5c4f30828f1259000172240d,26,and will be there for at least a month.,and they will remain there for a minimum of a month.
5c4f30828f1259000172240d,27,"Thereafter, the neighbours are kind to them,","From that point on, the neighbors show them kindness,"
5c4f30828f1259000172240d,28,"especially when the child's father is sick,","particularly when the child's father falls ill,"
5c4f30828f1259000172240d,29,but the child holds onto the memory of that frightening welcome to the neighbourhood.,yet the child retains the recollection of that intimidating introduction to the community.
5c6088630112a60001a2b1e7,1,A man is recalling a time,A gentleman is reminiscing about a moment
5c6088630112a60001a2b1e7,2,"when, as a ten year old, having just moved to a new rental unit in an Irish neighborhood.",when he was a ten-year-old who had recently relocated to a different apartment in a district of Irish descent.
5c6088630112a60001a2b1e7,3,He's alone,He finds himself isolated
5c6088630112a60001a2b1e7,4,and his mom is at the market,while his mother is away at the marketplace
5c6088630112a60001a2b1e7,5,and stones start to fly through the windows.,and suddenly rocks begin hurtling through the window panes.
5c6088630112a60001a2b1e7,6,He hides his siblings under the stairs,He conceals his younger brothers and sisters beneath the staircase
5c6088630112a60001a2b1e7,7,and runs out to the market to find his mother.,and dashes off to the market in search of his mom.
5c6088630112a60001a2b1e7,8,She approaches a police officer,"Upon arrival, she speaks to a law enforcement official"
5c6088630112a60001a2b1e7,9,"who tells her that black people aren't welcome in Irish neighborhoods,","who informs her that Irish communities do not welcome African Americans,"
5c6088630112a60001a2b1e7,10,and that there's nothing he can do.,adding that he is powerless to assist.
5c6088630112a60001a2b1e7,11,She tells him that she will go to the precinct,She declares her intention to visit the police station
5c6088630112a60001a2b1e7,12,and find someone who can help.,to seek someone who will offer assistance.
5c6088630112a60001a2b1e7,13,The man recalls her mother as being unusual among black people of the time,The man remembers his mother as being exceptional among African Americans of that era
5c6088630112a60001a2b1e7,14,in that she was not afraid to confront authority or people in uniforms.,because she did not fear challenging those in power or individuals in uniform.
5c6088630112a60001a2b1e7,15,When she talks to the police chief at the precinct,As she converses with the head of police at the station
5c6088630112a60001a2b1e7,16,he repeats the same advice- to move,he echoes the previous suggestion to relocate
5c6088630112a60001a2b1e7,17,and that he can't help her as she hasn't identified the suspect.,mentioning his inability to aid her since the perpetrator remains unidentified.
5c6088630112a60001a2b1e7,18,She tells him all her money has gone to rent,She explains that all her finances have been allocated to the lease
5c6088630112a60001a2b1e7,19,and she can't afford to move.,and that relocating is beyond her financial capability.
5c6088630112a60001a2b1e7,20,"She asks for a ride home,","She requests transportation back to her residence,"
5c6088630112a60001a2b1e7,21,and the officer agrees.,to which the policeman consents.
5c6088630112a60001a2b1e7,22,"She confronts her neighbors,","She faces her fellow residents,"
5c6088630112a60001a2b1e7,23,tells them she's paid for a month,asserting that she has settled her rent for the month
5c6088630112a60001a2b1e7,24,"and can't afford to move anywhere else,","and lacks the resources to shift elsewhere,"
5c6088630112a60001a2b1e7,25,"and that she will not be moving,","emphasizing that she will stay put,"
5c6088630112a60001a2b1e7,26,and can't afford new windows.,and is unable to replace the shattered windows.
5c6088630112a60001a2b1e7,27,She reminds the neighborhood that she's fundamentally the same as them despite her difference in color-,"She reminds the locals that despite her skin color, she shares their fundamental humanity-"
5c6088630112a60001a2b1e7,28,that she's trying to look after her family,that her goal is to provide for her kin
5c6088630112a60001a2b1e7,29,and make ends meet.,and to manage her finances.
5c8cdc31745b370017d73ece,1,The child was in the house,The youngster was inside the home
5c8cdc31745b370017d73ece,2,when the parents were out.,while the guardians were away.
5c8cdc31745b370017d73ece,3,The father was drinking in the day time,The dad was consuming alcohol during the daytime
5c8cdc31745b370017d73ece,4,and the mother was out shopping in the market.,and the mum was shopping at the marketplace.
5c8cdc31745b370017d73ece,5,They had just moved to a house on third street.,They had recently relocated to a residence on Third Street.
5c8cdc31745b370017d73ece,6,The children were in the house,The kids remained in the home
5c8cdc31745b370017d73ece,7,when someone starting throwing rocks at the house.,when an individual began hurling stones at the dwelling.
5c8cdc31745b370017d73ece,8,The person telling the story ran to find his mum.,The narrator of the tale hurried to locate his mother.
5c8cdc31745b370017d73ece,9,They spoke to a policeman,They conversed with a law enforcement officer
5c8cdc31745b370017d73ece,10,who said he couldn't help,who declared his inability to assist
5c8cdc31745b370017d73ece,11,and they would have to move.,and suggested they ought to relocate.
5c8cdc31745b370017d73ece,12,The mother said they could not move,The mother declared their inability to relocate
5c8cdc31745b370017d73ece,13,and asked where his precinct was.,and inquired about the location of his station.
5c8cdc31745b370017d73ece,14,They went to the precinct,They proceeded to the station
5c8cdc31745b370017d73ece,15,and they said the same thing.,and received the same response there.
5c8cdc31745b370017d73ece,16,The mother insisted they drive them back to the house,The mother was adamant that they escort them back to their residence
5c8cdc31745b370017d73ece,17,"where she told the rest of the neighbours that if they wanted them to move, they would have to give her the money to move.","where she announced to the other residents that if they wished for her family to leave, they needed to provide the funds for the move."
5c8cdc31745b370017d73ece,18,Nobody did.,No one complied.
5c8cdc31745b370017d73ece,19,The father got sick,The dad became ill
5c8cdc31745b370017d73ece,20,and the neighbours were nice.,and the neighbors showed kindness.
5c98310742270c0014d0287a,1,This person lives with their parents and siblings.,The individual resides with their family members.
5c98310742270c0014d0287a,2,This person's mother went shopping.,Their mother embarked on a shopping trip.
5c98310742270c0014d0287a,3,Father went somewhere.,The father left for an undisclosed location.
5c98310742270c0014d0287a,4,People threw rocks at their house.,Individuals pelted their residence with stones.
5c98310742270c0014d0287a,5,The narrator ran to mom at 4th street.,The storyteller hurried to meet their mother on 4th street.
5c98310742270c0014d0287a,6,There were horses.,Equines were present.
5c98310742270c0014d0287a,7,On the way there the narrator saw a policeman.,"En route, the storyteller encountered a law enforcement officer."
5c98310742270c0014d0287a,8,They lived in an Irish neighborhood.,Their domicile was in a district predominantly Irish.
5c98310742270c0014d0287a,9,Where blacks were not welcome.,A place unwelcoming to African Americans.
5c98310742270c0014d0287a,10,The mom asked the policeman what they can do.,The mother inquired of the officer about possible actions.
5c98310742270c0014d0287a,11,Nothing could be done.,There was no remedy available.
5c98310742270c0014d0287a,12,They went to the police station.,They proceeded to the precinct.
5c98310742270c0014d0287a,13,The chief said to move out.,The precinct head advised them to vacate the premises.
5c98310742270c0014d0287a,14,But they had already paid their rent for the month.,"However, they had settled the current month's rent."
5c98310742270c0014d0287a,15,And did not have any money to go anywhere else.,With no funds available for relocating elsewhere.
5c98310742270c0014d0287a,16,So she suggested that if people wanted them gone they get enough money to move out.,"Hence, she proposed that if the locals desired their departure, they should collect sufficient funds for their relocation."
5c98310742270c0014d0287a,17,But those people probably didn't have money either.,"Yet, it's likely those individuals lacked the financial means as well."
5cb3d74a0225590017acda81,1,the window got smashed,The window was shattered
5cb3d74a0225590017acda81,2,they were very scared,They felt extremely frightened
5cb3d74a0225590017acda81,3,and voice was shaking,With a trembling voice
5cb3d74a0225590017acda81,4,they ran to get his mum,They hurried to fetch his mother
5cb3d74a0225590017acda81,5,and the police told the mum,Whereupon the officers informed the mother
5cb3d74a0225590017acda81,6,they should move,That relocation was advisable
5cb3d74a0225590017acda81,7,because it's full of Irish people,Owing to the area being densely populated by Irish individuals
5d080cac3ba4580019731a79,1,"A 10 year old child moved into a new neighbourhood with their mum, dad and siblings.",A decade-old youngster settled into a fresh neighborhood with their parents and siblings.
5d080cac3ba4580019731a79,2,"Just after moving in the mother decided she had to pop out for some shopping,","Shortly after settling in, the mother realized she needed to step out to buy groceries,"
5d080cac3ba4580019731a79,3,so off she went.,and thus she departed.
5d080cac3ba4580019731a79,4,The father then decided he had to out too.,"Subsequently, the father determined he needed to leave as well."
5d080cac3ba4580019731a79,5,"So the children were left alone in new home,","Consequently, the kids found themselves alone in their new dwelling,"
5d080cac3ba4580019731a79,6,all by themselves.,completely by themselves.
5d080cac3ba4580019731a79,7,Suddenly rocks and stones were being thrown at the front room windows.,"Out of the blue, pebbles and stones started hitting the living room windows."
5d080cac3ba4580019731a79,8,The child took her brothers and sisters and hid under the stairs.,The eldest child gathered her younger siblings and concealed themselves beneath the staircase.
5d080cac3ba4580019731a79,9,When the noise stopped she took out the children and went to find the policemen.,"Once the commotion ceased, she led the youngsters out to seek the authorities."
5d080cac3ba4580019731a79,10,When the mother was located she was very angry and spoke to a policeman,"Upon locating the mother, she was extremely upset and conversed with an officer"
5d080cac3ba4580019731a79,11,"who told her she needed to move house,","who suggested that relocating was necessary,"
5d080cac3ba4580019731a79,12,however the mother argued that she had no money to move house.,yet the mother contended that she lacked the financial means to relocate.
5d080cac3ba4580019731a79,13,She asked the policeman to take them home.,She implored the officer to escort them back to their residence.
5d080cac3ba4580019731a79,14,On arriving home the neighbours all came out of their homes to look at who was being driven home by the police.,"Upon their return, the surrounding residents emerged to observe who the police were escorting."
5d080cac3ba4580019731a79,15,The mother then explained the situation she was in.,The mother then clarified the predicament they were facing.
5d080cac3ba4580019731a79,16,If the neighbours wanted the family to leave they must all give her money to do so.,"She stated that if the neighbors wished for the family to move, they would have to contribute financially to make it possible."
5d080cac3ba4580019731a79,17,"She went onto explain that she wanted to make a home for her family just like themselves,","She continued to articulate her desire to establish a home for her kin, just as they had,"
5d080cac3ba4580019731a79,18,even though her family had different coloured skin to them they were just the same as any other family.,"emphasizing that despite their skin color differences, her family was no different from any other."
5d0bedd29d49670018383c20,1,They moved to Third and Walden.,They relocated to the corner of Third and Walden.
5d0bedd29d49670018383c20,2,I was around ten at the time.,"At that time, I was about ten years old."
5d0bedd29d49670018383c20,3,It was 1925.,The year was 1925.
5d0bedd29d49670018383c20,4,My father went out of the house.,My father exited the house.
5d0bedd29d49670018383c20,5,My mom had left to go to the market to do some shopping.,My mother had gone out to the market for some grocery shopping.
5d0bedd29d49670018383c20,6,Stones were thrown at our windows.,Our windows were pelted with stones.
5d0bedd29d49670018383c20,7,The stones smashed all the glass.,The stones shattered all the windowpanes.
5d0bedd29d49670018383c20,8,I moved the kids to the stairway.,I ushered the children to the staircase.
5d0bedd29d49670018383c20,9,I moved the kids to keep them safe.,I herded the children there to ensure their safety.
5d0bedd29d49670018383c20,10,They were crying.,They sobbed uncontrollably.
5d0bedd29d49670018383c20,11,They were very scared.,They were immensely frightened.
5d0bedd29d49670018383c20,12,I left the house.,I vacated the premises.
5d0bedd29d49670018383c20,13,I found my mom at the market.,I encountered my mother at the marketplace.
5d0bedd29d49670018383c20,14,She told a police officer what had happened.,She recounted the incident to a policeman.
5d0bedd29d49670018383c20,15,They told her that the Irish do not like black people.,They informed her that the Irish harbor animosity towards African Americans.
5d0bedd29d49670018383c20,16,He did not specifically use the word black.,He refrained from using the term 'black' explicitly.
5d0bedd29d49670018383c20,17,The police man told her that they could not do anything.,The officer conveyed to her that their hands were tied.
5d0bedd29d49670018383c20,18,The police man told her that she should move.,The officer suggested that relocating would be best.
5d0bedd29d49670018383c20,19,The police man was also Irish.,The officer himself was of Irish descent.
5d0bedd29d49670018383c20,20,My mom said that it is their job to protect them.,My mother argued that their duty was to offer protection.
5d0bedd29d49670018383c20,21,My mom went to the police station.,My mother proceeded to the police department.
5d0bedd29d49670018383c20,22,They also said that they cannot do anything.,They reiterated their inability to intervene.
5d0bedd29d49670018383c20,23,They said that they should move.,They advised that relocation was advisable.
5d0bedd29d49670018383c20,24,My mom said that we cannot afford to move.,My mother expressed our financial inability to relocate.
5d0bedd29d49670018383c20,25,My mom said that if they were not going to do anything they should at least take them home in the police patrol wagon.,"My mother insisted that if they weren't going to act, they should at least escort them home in the patrol wagon."
5d0bedd29d49670018383c20,26,The wagon was pulled by horses.,The wagon was horse-drawn.
5d0bedd29d49670018383c20,27,The wagon clanged.,The wagon made a clanging noise.
5d0bedd29d49670018383c20,28,The police took me and mom home.,The police escorted my mother and me back home.
5d0bedd29d49670018383c20,29,The neighbours watched us return home.,The onlooking neighbors witnessed our return.
5d0bedd29d49670018383c20,30,The wagon clanged down the road.,The wagon's clanging echoed down the street.
5d0bedd29d49670018383c20,31,My mom told the neighbours that she does not know why they have smashed her windows.,My mother informed the neighbors that she was clueless as to why her windows were targeted.
5d0bedd29d49670018383c20,32,She said that even though she is black so different in colour she is otherwise just the same as them.,"She pointed out that despite her black skin, she was no different from them."
5d0bedd29d49670018383c20,33,She also said that they do not have the money to move.,She mentioned our lack of funds for moving.
5d0bedd29d49670018383c20,34,The rent is paid in advance.,The rent had been prepaid.
5d0bedd29d49670018383c20,35,She had paid for the month.,She had settled this month's rent.
5d0bedd29d49670018383c20,36,She does not know if she can afford next month.,She was uncertain about managing next month's rent.
5d0bedd29d49670018383c20,37,She will be there for at least a month.,She was bound to stay for at least another month.
5d0bedd29d49670018383c20,38,She said that if they want her to move then they should pay for her to move.,"She declared that if they wished her to leave, they should cover the moving expenses."
5d0bedd29d49670018383c20,39,Later on my father then got sick.,"Subsequently, my father fell ill."
5d0bedd29d49670018383c20,40,The neighbours treat us the same.,The neighbors' behavior towards us remained unchanged.
5d0bedd29d49670018383c20,41,The neighbours helped as they would with any other neighbour.,The neighbors extended their help as they would to any other resident.
5d336b07d343a00016536032,1,This person first started on Wharton.,The individual initially began their journey at Wharton.
5d336b07d343a00016536032,2,Their father was at a furniture store.,Their dad was employed at a shop selling furniture.
5d336b07d343a00016536032,3,One day people started throwing stones at their house.,"Suddenly, individuals began to hurl rocks at their residence."
5d336b07d343a00016536032,4,(presumably because they were black and unwanted in the community).,"(likely due to their African American heritage, making them unwelcome in the area)."
5d336b07d343a00016536032,5,"Given this and the color of the family's skin, they are told that they will be evicted.","As a result of these actions and their skin color, they receive notice of impending eviction."
5d336b07d343a00016536032,6,The narrator's mother fights against this eviction.,The storyteller's mother resists the forced removal.
5d336b07d343a00016536032,7,The mother argues that she already paid this month's rent and doesn't have money to pay for rent elsewhere.,She contends that she's already settled the current month's rent and lacks the funds for another place's rent.
5d336b07d343a00016536032,8,"The mother states that this is their home for the month, even if it might not be in the next (because where will the money come from).","She insists that for the current month, this place remains their abode, even though the future is uncertain (owing to the financial dilemma)."
5d336b07d343a00016536032,9,"The mother even says that she doesn't have the money to pay to replace the windows that were shattered by the stones, which will be rough given that it is the winter time.","She even mentions her inability to afford the repair of the broken windows caused by the rocks, a significant concern during the winter season."
5d336b07d343a00016536032,10,"However, the apartment is still home and unless people give her money to leave then this is where she will be for the month.","Nevertheless, the apartment remains their sanctuary, and unless financial assistance is provided for relocation, they will stay put for the month."
5d336b07d343a00016536032,11,For the narrator this was a traumatizing experience.,"For the narrator, this event was deeply distressing."
5d5e66b3844f160001f24150,1,The child was left home alone except for his/her siblings,The youngster remained at home with only his/her brothers and sisters for company
5d5e66b3844f160001f24150,2,because his mum had gone shopping,as his mother had ventured out to do some shopping
5d5e66b3844f160001f24150,3,and his father had gone to (I think) take some horses back to their stables.,"while his dad had left to, as far as I recall, return some horses to their barn."
5d5e66b3844f160001f24150,4,Shortly after his mother left,Not long after his mum departed
5d5e66b3844f160001f24150,5,there was a huge crash,a loud bang echoed through the house
5d5e66b3844f160001f24150,6,and a window in the house was smashed.,resulting in a shattered window within the residence.
5d5e66b3844f160001f24150,7,"The child was afraid,","The young one felt scared,"
5d5e66b3844f160001f24150,8,but he managed to move the younger children into the stairwell where no stones could reach.,"yet he succeeded in ushering the little ones into the safety of the stairway, away from any flying debris."
5d5e66b3844f160001f24150,9,He ran out to look for his mother,He dashed outside in search of his mum
5d5e66b3844f160001f24150,10,"who was shopping in the Jewish area,","who was at the market in the Jewish district,"
5d5e66b3844f160001f24150,11,where shop-keepers worked long hours to maximise their income.,a place where merchants often extended their hours to increase earnings.
5d5e66b3844f160001f24150,12,He managed to find her,He was able to locate her
5d5e66b3844f160001f24150,13,and tell her what had happened.,and relay the incident that had occurred.
5d5e66b3844f160001f24150,14,She asked for directions to the police station,She inquired about the way to the local police station
5d5e66b3844f160001f24150,15,"and she, and the child, went there.","and together with her son, made her way there."
5d5e66b3844f160001f24150,16,The police were sympathetic,The officers showed empathy
5d5e66b3844f160001f24150,17,but unable to offer any help.,yet they were not in a position to provide assistance.
5d5e66b3844f160001f24150,18,"They didn't expressly say it,","They didn't explicitly state it,"
5d5e66b3844f160001f24150,19,but they indicated that the trouble was because the family are black,but their hints suggested the disturbance was due to the family's race
5d5e66b3844f160001f24150,20,and this is a predominantly Irish neighbourhood.,in an area largely inhabited by Irish residents.
5d5e66b3844f160001f24150,21,Their only suggestion was that she move the family into a different area.,The sole advice they offered was to relocate the family to a different neighborhood.
5d5e66b3844f160001f24150,22,The mother was indignant at this,The mother felt outraged by this
5d5e66b3844f160001f24150,23,and pointed out that she could not afford to move again.,and emphasized her financial inability to move once more.
5d5e66b3844f160001f24150,24,"As the police could not offer any help,","Since the police were unable to assist,"
5d5e66b3844f160001f24150,25,"she asked them to at least take her and the child home,","she requested they at least escort her and her offspring back home,"
5d5e66b3844f160001f24150,26,"which they did, in a noisy, horse-drawn police vehicle.","which they accomplished using a clattering, equine-powered police wagon."
5d5e66b3844f160001f24150,27,"The noise brought out all her neighbours,","The clamor attracted the attention of all the neighboring residents,"
5d5e66b3844f160001f24150,28,which gave the mother the opportunity to address them all.,which presented the mother with a chance to speak to the gathered crowd.
5d5e66b3844f160001f24150,29,"She told them that she could not afford to move,","She declared her inability to afford relocation,"
5d5e66b3844f160001f24150,30,she had paid a month's rent on the property,mentioning she had prepaid the rent for a month on the dwelling
5d5e66b3844f160001f24150,31,and would be there for at least that time.,and intended to stay for at least that duration.
5d5e66b3844f160001f24150,32,"After that, who knew.","Beyond that, the future was uncertain."
5d5e66b3844f160001f24150,33,"She was defiant and strong when she spoke to them,","Her tone was resolute and bold as she addressed the onlookers,"
5d5e66b3844f160001f24150,34,pointed out that other than skin colour they were the same,"emphasizing that apart from their skin color, they shared commonalities"
5d5e66b3844f160001f24150,35,and that she should be allowed to live there in peace.,and that she deserved to reside there peacefully.
5d72162aef8b6c00019e19a9,1,"They moved into a new home on third and Wharton,","They relocated to a fresh residence at the corner of third and Wharton,"
5d72162aef8b6c00019e19a9,2,the mother went shopping,the mother embarked on a shopping trip
5d72162aef8b6c00019e19a9,3,and the father also left.,while the father departed as well.
5d72162aef8b6c00019e19a9,4,the10 year old was left in charge of the younger siblings.,The 10-year-old was tasked with supervising the younger siblings.
5d72162aef8b6c00019e19a9,5,The neighbours began stoning the house,The neighbors started pelting the house with stones
5d72162aef8b6c00019e19a9,6,so the10 year old hid the other children in a safe place,prompting the 10-year-old to conceal the siblings in a secure location
5d72162aef8b6c00019e19a9,7,and went to look for the mother,and set out to find the mother
5d72162aef8b6c00019e19a9,8,who was shopping in a Jewish shop.,who was patronizing a Jewish store.
5d72162aef8b6c00019e19a9,9,The daughter told her mum what happened,The daughter informed her mother of the incident
5d72162aef8b6c00019e19a9,10,in ear shot of a police officer,within hearing distance of a law enforcement officer
5d72162aef8b6c00019e19a9,11,who said he couldn’t do anything,who declared his inability to intervene
5d72162aef8b6c00019e19a9,12,as they had moved into an Irish neighbourhood,since they had settled in an Irish district
5d72162aef8b6c00019e19a9,13,and they didn’t like black families moving in.,where the presence of black families was unwelcome.
5d72162aef8b6c00019e19a9,14,Mum spoke to the neighbours,The mother conversed with the neighbors
5d72162aef8b6c00019e19a9,15,and said she was just like them trying to provide for the family.,expressing that she was striving to support her family just like them.
5d72162aef8b6c00019e19a9,16,She couldn5 afford new windows,She couldn't manage the cost of new windows
5d72162aef8b6c00019e19a9,17,or to move elsewhere,nor could she afford to relocate
5d72162aef8b6c00019e19a9,18,she said to the neighbours if they didn’t want her there they could do a whip round,"she proposed to the neighbors that if they objected to her presence, they could collect funds"
5d72162aef8b6c00019e19a9,19,as she couldn’t afford to move.,because she lacked the financial means to move.
5d72162aef8b6c00019e19a9,20,The neighbours eventually b3came helpful,"Eventually, the neighbors turned supportive"
5d72162aef8b6c00019e19a9,21,and helped when the father became I’ll.,and offered assistance when the father fell ill.
5daa828510839e0016aa193b,1,It's about a black family moving into a neighbourhood,The narrative centers on an African American family settling into a new area
5daa828510839e0016aa193b,2,that is hostile to those that aren't white.,where they face animosity from residents who are unwelcoming to non-white individuals.
5daa828510839e0016aa193b,3,"There are three kids and their parents,","The family consists of a trio of children along with their mother and father,"
5daa828510839e0016aa193b,4,the kids are left at home while the parents are out.,with the children staying at home during the times their parents are away.
5daa828510839e0016aa193b,5,"Suddenly their window is hit and broken by a rock,","Out of nowhere, their window shatters as it's struck by a thrown stone,"
5daa828510839e0016aa193b,6,the assumed eldest of the kids takes them away from the window to hide,prompting the presumed oldest sibling to usher the others away from the window for safety
5daa828510839e0016aa193b,7,while the assumed eldest goes to find their mother.,while this oldest sibling sets out to locate their mother.
5daa828510839e0016aa193b,8,Their mother goes to the police,The mother approaches law enforcement for assistance
5daa828510839e0016aa193b,9,"and tries to see what they can do,","and attempts to explore their possible interventions,"
5daa828510839e0016aa193b,10,but all they can say is for them to leave the neighbourhood.,yet the only advice they offer is for the family to vacate the area.
5daa828510839e0016aa193b,11,"So the mother takes it on herself to speak to the neighbours,","Consequently, the mother decides to confront the neighbours herself,"
5daa828510839e0016aa193b,12,and that's all i got.,and that concludes what I have.
5dcc6f91e5e18690a20e74d1,1,The narrator and her family are black,"The storyteller and their kin are of African descent,"
