recall_id,clause_id,clause_text,rephrased_text
5efa472b30809985f5f47e83,2,"and working in an office,","while employed at an office setting,"
5efa472b30809985f5f47e83,3,"she had a younger sister who was away at college,","possessing a younger sibling who was attending university,"
5efa472b30809985f5f47e83,4,she lived with her father,she resided with her father
5efa472b30809985f5f47e83,5,who was recovering slowly from an operation,who was gradually recuperating from surgery
5efa472b30809985f5f47e83,6,"and couldn't walk,","and was unable to ambulate,"
5efa472b30809985f5f47e83,7,instead using a wheelchair.,relying instead on a wheelchair for mobility.
5efa472b30809985f5f47e83,8,He was friends with a lady,He had formed a friendship with a woman
5efa472b30809985f5f47e83,9,who was a neighbour in her sixties.,who was a fellow resident in her sixties.
5efa472b30809985f5f47e83,10,One day the writer felt an urge to go to pray,"On a certain day, the author felt compelled to pray"
5efa472b30809985f5f47e83,11,"whilst she was in work,","during her time at the office,"
5efa472b30809985f5f47e83,12,so she left,thus she departed
5efa472b30809985f5f47e83,13,and went to a nearby park,and made her way to a park close by
5efa472b30809985f5f47e83,14,and prayed under an oak tree.,to offer prayers beneath an oak tree.
5efa472b30809985f5f47e83,15,"After returning to work,","Upon her return to the office,"
5efa472b30809985f5f47e83,16,her dad called her,she received a phone call from her father
5efa472b30809985f5f47e83,17,to say he'd taken a few steps with his walker.,informing her that he had managed to take a few steps using his walker.
5efa472b30809985f5f47e83,18,He continued to improve,He kept on progressing
5efa472b30809985f5f47e83,19,"and now 6-7 years later,","and now, after 6-7 years have passed,"
5efa472b30809985f5f47e83,20,in his 70's,in his seventies
5efa472b30809985f5f47e83,21,could walk unaided.,he is able to walk without assistance.
5f2c7dd707d4af164bd0e3aa,1,This persons father is ill.,The individual's dad is sick.
5f2c7dd707d4af164bd0e3aa,2,He goes out in his wheelchair.,He ventures outside in his wheelchair.
5f2c7dd707d4af164bd0e3aa,3,Somebody that knows the son told the son to pray for the persons recovery.,An acquaintance of the offspring advised the offspring to seek divine intervention for the individual's healing.
5f2c7dd707d4af164bd0e3aa,4,The son didn't really know how to pray.,The offspring was uncertain about the proper way to invoke prayer.
5f2c7dd707d4af164bd0e3aa,5,He therefore went to a park bench and sat on it.,"Consequently, he proceeded to a bench in the park and took a seat."
5f2c7dd707d4af164bd0e3aa,6,He prayed.,He offered a prayer.
5f2c7dd707d4af164bd0e3aa,7,Then all of a sudden the father phoned to tell the son how he'd taken 3 steps.,"Suddenly, the dad called the offspring to share that he had managed to walk three paces."
5f4e0edcc541ccaf7a8f11c4,1,A young graphic designer's dad was ill,The father of an aspiring graphic artist was sick
5f4e0edcc541ccaf7a8f11c4,2,and could not walk.,and was unable to ambulate.
5f4e0edcc541ccaf7a8f11c4,3,His instinct told him to go to a park,An inner voice urged him to visit a green space
5f4e0edcc541ccaf7a8f11c4,4,and pray,to offer prayers
5f4e0edcc541ccaf7a8f11c4,5,and he did.,which he followed through with.
5f4e0edcc541ccaf7a8f11c4,6,For his dad to get well,Wishing for his father's recovery
5f4e0edcc541ccaf7a8f11c4,7,and after words,and subsequently
5f4e0edcc541ccaf7a8f11c4,8,he got a message saying his dad was standing.,he received a notification that his father had gotten to his feet.
5f4e0edcc541ccaf7a8f11c4,9,And he has been fine for the past 6 years.,"Since then, he has remained in good health for six years."
5f7f16488b6839035da0f321,1,"The story takes place when the protagonist is 21 years old,","The narrative unfolds at a time when the central character is twenty-one years of age,"
5f7f16488b6839035da0f321,2,he was working at his first job near the city centre as a graphic designer.,employed in his inaugural role as a graphic artist in the vicinity of the downtown area.
5f7f16488b6839035da0f321,3,"He lived with his father and sister,","His residence was shared with his father and his younger sibling,"
5f7f16488b6839035da0f321,4,who was in college.,who was pursuing higher education.
5f7f16488b6839035da0f321,5,His father was recovering from a recent surgery where his mobility was affected,"The father was in the process of recuperating from a recent operation that had impaired his ability to move,"
5f7f16488b6839035da0f321,6,and the only person who could take care of him during the day was their 60+ year old neighbour.,"with their neighbor, who was over sixty years old, being the sole caregiver during daylight hours."
5f7f16488b6839035da0f321,7,"One day, at work, the protagonist got a feeling that he had to go the park about 10 minutes away","On a particular day at his workplace, the central character was struck by an impulse to visit the nearby park, a mere ten-minute journey away,"
5f7f16488b6839035da0f321,8,and he would find answers to his problems there.,believing that it would provide solutions to his dilemmas.
5f7f16488b6839035da0f321,9,He ended up under an oak tree,"He found himself beneath the branches of an ancient oak,"
5f7f16488b6839035da0f321,10,and got the feeling again.,where the sensation overcame him once more.
5f7f16488b6839035da0f321,11,He decided to pray for the recovery of his father,"He made a decision to seek divine intervention for his father's health,"
5f7f16488b6839035da0f321,12,"and when he got back to his office, his father called saying he had taken a few steps with his walker","and upon returning to his workspace, he received a call from his father announcing that he had managed to walk a few paces with his walking aid,"
5f7f16488b6839035da0f321,13,(he hadn't been able to do so in months).,(a feat he had not accomplished for several months).
5f7f16488b6839035da0f321,14,The protagonist rushed back home,"The main character hurried to his family home,"
5f7f16488b6839035da0f321,15,and saw his father standing with his walker -,"to witness his father upright, supported by his walker -"
5f7f16488b6839035da0f321,16,his father then went on to make a full recovery a year later,"eventually, his father achieved a complete recovery after a year,"
5f7f16488b6839035da0f321,17,and continues to thrive now (6-7 years later) despite being in his seventies.,"and has continued to prosper since then (now 6-7 years on), even though he is in his seventies."
5fa507fa0776431b370bc0c7,1,"In my twenties,","During my twenties,"
5fa507fa0776431b370bc0c7,2,"I started a job near town,","I secured employment close to the town center,"
5fa507fa0776431b370bc0c7,3,and following my dad's surgery,and after my father underwent surgery
5fa507fa0776431b370bc0c7,4,he was alone at home with the help of a lady neighbor,he remained at home with assistance from a woman next door
5fa507fa0776431b370bc0c7,5,as my little sister was at college.,while my younger sister attended university.
5fa507fa0776431b370bc0c7,6,"One day while at the office,","Once, while I was at work,"
5fa507fa0776431b370bc0c7,7,I got a strong feeling to go to the park,an intense urge came over me to visit the park
5fa507fa0776431b370bc0c7,8,and pray for my dad.,and offer prayers for my father's well-being.
5fa507fa0776431b370bc0c7,9,"As I wanted to help him get better,","Desiring to contribute to his recovery,"
5fa507fa0776431b370bc0c7,10,"during my break,","on my lunch break,"
5fa507fa0776431b370bc0c7,11,I took off to the park.,I headed to the park.
5fa507fa0776431b370bc0c7,12,I got the same strong feeling again,That powerful intuition struck me once more
5fa507fa0776431b370bc0c7,13,and found a bench under a tree to sit on.,and I chose a bench beneath a tree to rest upon.
5fa507fa0776431b370bc0c7,14,I looked around,I surveyed the surroundings
5fa507fa0776431b370bc0c7,15,"and closed my eyes praying,","and with my eyes shut, I offered a prayer,"
5fa507fa0776431b370bc0c7,16,"please God, help my dad recover so he can have his life back.",begging God to aid my father's healing so he might regain his normal life.
5fa507fa0776431b370bc0c7,17,I then went back to the office,"Afterward, I returned to my workplace"
5fa507fa0776431b370bc0c7,18,and I received a message from my dad telling me that he started taking small steps.,and got a text from my father informing me he had begun to walk a little.
5fa507fa0776431b370bc0c7,19,I rushed home,I hurried back home
5fa507fa0776431b370bc0c7,20,to find my dad standing with the aid of his walking stick.,"to see my father up on his feet, leaning on his cane."
5fa507fa0776431b370bc0c7,21,It has been more than 10 years,It's been over a decade since then
5fa507fa0776431b370bc0c7,22,and he continues to recover,and his recuperation continues
5fa507fa0776431b370bc0c7,23,and makes the most of his life.,as he enjoys his life to the fullest.
5fa9392c0cc79c03b3f4eb58,1,Let me share a story from when I was 21 years old.,Allow me to recount a tale from my twenty-first year.
5fa9392c0cc79c03b3f4eb58,2,I was living in a small apartment in the city centre.,"At that time, I resided in a compact flat at the heart of the city."
5fa9392c0cc79c03b3f4eb58,3,I had just started a graphic design job.,I had recently embarked on a career in graphic design.
5fa9392c0cc79c03b3f4eb58,4,My father lived nearby and was recovering from a surgery.,"My dad was living close by, recuperating from an operation."
5fa9392c0cc79c03b3f4eb58,5,He lived on his own and a neighbour lady in her sixties helped him.,"He was living solo, with assistance from an elderly neighbor in her sixties."
5fa9392c0cc79c03b3f4eb58,6,One day I was at work and I had the strong feeling I should go to the park that lunchtime and pray for my father.,"Once, while at my job, I was overcome with an urge to visit the park during lunch and offer prayers for my father."
5fa9392c0cc79c03b3f4eb58,7,I looked around and nobody was around so I went into to the park and under a big oak tree I prayed for my dad.,"Glancing around and seeing no one, I made my way to the park and beneath a grand oak tree, I offered prayers for my father."
5fa9392c0cc79c03b3f4eb58,8,I figured it couldn't hurt to try.,I thought it was worth giving it a shot.
5fa9392c0cc79c03b3f4eb58,9,I'd been taught that prayers could help.,I had been raised to believe that prayer could be beneficial.
5fa9392c0cc79c03b3f4eb58,10,Then my dad texted me and I couldn't believe it- he said he'd taken steps with his walker and he hadn't been able to do that for months.,"Suddenly, I received a text from my father, and to my astonishment, he shared that he had managed to walk using his walker, something he hadn't achieved in months."
5fa9392c0cc79c03b3f4eb58,11,That was the turning point and he was able to regain full mobility.,"That moment marked a pivotal change, and he eventually restored his full walking ability."
5fa9392c0cc79c03b3f4eb58,12,"That was 6 or 7 years ago and he's living life to the fullest, even in his seventies.","That was either six or seven years back, and now he's embracing life to its fullest, even in his seventies."
5fae30cda7efa227b8d84b72,1,when I was 21 years old.,"At the age of 21,"
5fae30cda7efa227b8d84b72,2,i lived alone in an apartment,"I resided solo in a flat,"
5fae30cda7efa227b8d84b72,3,and my father was in the hospital for surgery,"while my dad was hospitalized for an operation,"
5fae30cda7efa227b8d84b72,4,and he was there for about 8 months.,remaining there for roughly eight months.
5fae30cda7efa227b8d84b72,5,He was been looked after by our neighbor.,Our neighbour was taking care of him.
5fae30cda7efa227b8d84b72,6,he just sent me text,"He simply sent me a message,"
5fae30cda7efa227b8d84b72,7,he said he took his first step,"stating that he had taken his initial step,"
5fae30cda7efa227b8d84b72,8,and I was proud to see him,"and seeing him filled me with pride,"
5fae30cda7efa227b8d84b72,9,when I got home.,upon my return home.
5fae55f1c1b83f2c4d05540d,1,Let me tell you a story about when I was twenty one.,Allow me to share a tale from when I turned twenty-one.
5fae55f1c1b83f2c4d05540d,2,I was living in a small apartment outside of the city centre.,I resided in a modest flat on the outskirts of the downtown area.
5fae55f1c1b83f2c4d05540d,3,My father lived nearby with a live in nurse.,"Close by, my dad lived with a caretaker who stayed with him."
5fae55f1c1b83f2c4d05540d,4,My younger sister was away in college so it was just the two of them.,"Since my younger sibling was at university, it was only them at home."
5fae55f1c1b83f2c4d05540d,5,My father was in a wheelchair and couldn't do a lot by himself.,"Being wheelchair-bound, my father was quite limited in what he could do on his own."
5fae55f1c1b83f2c4d05540d,6,One day I was at work in the office and I got this feeling that if I prayed for my father to get better then it would work.,"Once, while at my desk job, I was struck by the notion that praying for my dad's recovery might actually help."
5fae55f1c1b83f2c4d05540d,7,It was an overwhelming feeling so I looked around the office to see if I could leave to go to the local park.,"Consumed by this powerful urge, I glanced around my workplace to check if I could slip away to the nearby park."
5fae55f1c1b83f2c4d05540d,8,Nobody was around so I walked the ten minutes over and sat underneath the oak tree.,"With no one in sight, I made the brief ten-minute journey there and settled beneath the large oak."
5fae55f1c1b83f2c4d05540d,9,I looked up at the branches swaying and I got that feeling to pray again.,"Gazing at the gently moving branches above, the impulse to pray washed over me once more."
5fae55f1c1b83f2c4d05540d,10,So I asked God to make my father better.,"Thus, I implored the divine to heal my father."
5fae55f1c1b83f2c4d05540d,11,"That day I got a text from my father saying ""I just took three steps with my walker"".","On that very day, I received a message from my dad which read, ""I've managed to take three steps using my walker."""
5fae55f1c1b83f2c4d05540d,12,He had not been able to move without any assistance before then so I took it as a sign that my prayer worked.,"Previously, he had been completely reliant on others for movement, so I interpreted this as a confirmation that my prayer had been effective."
5fae55f1c1b83f2c4d05540d,13,This was seven or eight years ago and now he can walk without any assistance at all and lives life to the fullest.,"That event took place about seven or eight years back, and today he walks unaided, embracing life to its fullest."
5fb2808bf1937b872c6ad534,1,The writer had just finished school,The author had recently completed his education
5fb2808bf1937b872c6ad534,2,and was working his first job.,and had embarked on his inaugural job.
5fb2808bf1937b872c6ad534,3,He had a small apartment by the city center.,He resided in a modest flat near the downtown area.
5fb2808bf1937b872c6ad534,4,His father just had surgery,His dad had undergone an operation
5fb2808bf1937b872c6ad534,5,and was on a wheelchair.,and was utilizing a wheelchair.
5fb2808bf1937b872c6ad534,6,A nice lady in her sixties who was his neighbor used to take care of his father when he was working.,"A kind woman in her sixties, who lived next door, would look after his dad while he was at work."
5fb2808bf1937b872c6ad534,7,One day when the writer was at work,On a particular day while the author was at his job
5fb2808bf1937b872c6ad534,8,he got this feeling or urge to pray for his father's recovery.,he experienced a sudden compulsion to pray for his father’s healing.
5fb2808bf1937b872c6ad534,9,He walked to the park,He made his way to the nearby park
5fb2808bf1937b872c6ad534,10,which was about 10 minutes from his office,which was roughly a 10-minute walk from his workplace
5fb2808bf1937b872c6ad534,11,and looked for a quiet place to sit.,and searched for a secluded spot to sit down.
5fb2808bf1937b872c6ad534,12,He sat there,He found a spot to sit
5fb2808bf1937b872c6ad534,13,and started praying,and began to pray
5fb2808bf1937b872c6ad534,14,even though it had been a long time since he had prayed for anything.,despite it being quite some time since his last prayer for anything.
5fb2808bf1937b872c6ad534,15,Soon after he received a call from his father,"Shortly thereafter, he got a phone call from his dad"
5fb2808bf1937b872c6ad534,16,telling him that he just took a few steps.,informing him that he had managed to take a few steps on his own.
5fb2808bf1937b872c6ad534,17,Six seven years later his father is now able to walk,"Six to seven years on, his father can now walk"
5fb2808bf1937b872c6ad534,18,without the help of a walker.,without needing a walker's assistance.
5fe3613dafc8a57da1a66760,1,"I am twenty-one years old,","At the age of twenty-one,"
5fe3613dafc8a57da1a66760,2,and I work as a graphic designer.,I am employed as a graphic designer.
5fe3613dafc8a57da1a66760,3,My father had recently had surgery,"Recently, my father underwent surgery"
5fe3613dafc8a57da1a66760,4,and my sister is a way studying at college.,while my sister is away at college.
5fe3613dafc8a57da1a66760,5,I am not around during the day to take care of my dad.,"During the daytime, I'm unable to attend to my dad."
5fe3613dafc8a57da1a66760,6,Our neighbour who is in her sixties helps to take care of my dad,"Our neighbor, a woman in her sixties, assists with my father's care"
5fe3613dafc8a57da1a66760,7,so it just me and our lovely neighbour taking care of him.,leaving just myself and our kind neighbor to look after him.
5fe3613dafc8a57da1a66760,8,One day while I was as work,One particular day at my job
5fe3613dafc8a57da1a66760,9,I got the feeling that if I were to go to the nearby park during my break,I sensed that visiting the local park on my break
5fe3613dafc8a57da1a66760,10,and prayed for my fathers health,and offering prayers for my father's well-being
5fe3613dafc8a57da1a66760,11,that he wound by healed.,might result in his recovery.
5fe3613dafc8a57da1a66760,12,I looked around and saw no one.,I glanced around to find myself alone.
5fe3613dafc8a57da1a66760,13,During my beak I got the same feeling,"On my break, the same intuition struck me"
5fe3613dafc8a57da1a66760,14,and decided to go to the park.,and I made the decision to head to the park.
5fe3613dafc8a57da1a66760,15,It wasn't that far my about 10mins away from my office.,It was a mere 10-minute journey from my workplace.
5fe3613dafc8a57da1a66760,16,"I got to the park and set on a bench,","Upon arriving at the park, I chose a bench to sit on,"
5fe3613dafc8a57da1a66760,17,I looked around and there was no one,I surveyed the area and saw it was empty
5fe3613dafc8a57da1a66760,18,I thought that maybe it wouldn't hurt to try.,and figured there was no harm in giving it a shot.
5fe3613dafc8a57da1a66760,19,I prayed as asked God to heal my dad.,"I prayed, requesting God's intervention for my father's health."
5fe3613dafc8a57da1a66760,20,"On my way back to the office I got a call from my dad,","While returning to work, my father called me,"
5fe3613dafc8a57da1a66760,21,He told me he took a few steps on his own.,He excitedly shared that he had managed to walk a bit by himself.
5fe3613dafc8a57da1a66760,22,I believed that the prayer was answered.,I was convinced that my prayer had been heard.
5fe3613dafc8a57da1a66760,23,When I got home I found my dad standing in the living room.,"Arriving home, I was greeted by my father standing in the living room."
5fe3613dafc8a57da1a66760,24,My dad is in his seventies now,"My father, now in his seventies,"
5fe3613dafc8a57da1a66760,25,and completely healed.,has made a full recovery.
5fed9b2291948ab1c1fb2351,1,He was 21,"At the age of 21,"
5fed9b2291948ab1c1fb2351,2,living in a small apartment in London.,he resided in a compact flat within London.
5fed9b2291948ab1c1fb2351,3,He had a dream about his father,"A vision of his father came to him in a dream,"
5fed9b2291948ab1c1fb2351,4,and was sitting underneath a tree.,while he was seated beneath a tree.
5fed9b2291948ab1c1fb2351,5,"He prayed to God,","He offered prayers to the Almighty,"
5fed9b2291948ab1c1fb2351,6,"saying he didn’t know if he could hear him,","voicing uncertainty about being heard,"
5fed9b2291948ab1c1fb2351,7,but please help his father.,yet he implored for assistance for his father.
5fed9b2291948ab1c1fb2351,8,He then got a text from his Father,"Subsequently, he received a message from his father,"
5fed9b2291948ab1c1fb2351,9,to say he was up,"informing him that he had gotten up,"
5fed9b2291948ab1c1fb2351,10,and using his walker.,and was maneuvering with his walker.
5fed9b2291948ab1c1fb2351,11,He rushed home after work,"He hurried back from his job,"
5fed9b2291948ab1c1fb2351,12,to find his Father standing,"only to discover his father on his feet,"
5fed9b2291948ab1c1fb2351,13,and using the walker.,skillfully handling the walker.
5fed9b2291948ab1c1fb2351,14,His Father continued to improve,"His father's health progressively got better,"
5fed9b2291948ab1c1fb2351,15,and is still better 8 years later.,and he remains improved even after eight years.
60041b89f0b70121fb013c80,1,I was 21 years old,"At the age of 21,"
60041b89f0b70121fb013c80,2,and living in a small apartment in the city,"I resided in a tiny flat within the urban area,"
60041b89f0b70121fb013c80,3,working as a graphic designer.,employed as a graphic artist.
60041b89f0b70121fb013c80,4,My father gets sick,"My father fell ill,"
60041b89f0b70121fb013c80,5,and has a problem with his leg.,experiencing an issue with his leg.
60041b89f0b70121fb013c80,6,He cannot stand up,"Standing was impossible for him,"
60041b89f0b70121fb013c80,7,and is in the hospital.,and he was admitted to a hospital.
60041b89f0b70121fb013c80,8,A neighbor in her 60s is the only one going there to visit him.,An elderly neighbor in her sixties was the sole visitor at his bedside.
60041b89f0b70121fb013c80,9,I do have a sister,"I do possess a sister,"
60041b89f0b70121fb013c80,10,but she isn't nearby.,yet she lives far away.
60041b89f0b70121fb013c80,11,I am at work,"While at my job,"
60041b89f0b70121fb013c80,12,and hear a voice say that I should pray for my dad,"a voice suggests I should offer prayers for my father,"
60041b89f0b70121fb013c80,13,that he would get better.,hoping for his recovery.
60041b89f0b70121fb013c80,14,I look around,"I glance around,"
60041b89f0b70121fb013c80,15,but there is no one there.,but no one is present.
60041b89f0b70121fb013c80,16,The voice says that I should go to the park nearby the office,The voice advises me to head to the nearby park from my workplace
60041b89f0b70121fb013c80,17,and pray for my dad.,and to pray for my father there.
60041b89f0b70121fb013c80,18,I got to the park,"I proceed to the park,"
60041b89f0b70121fb013c80,19,and figure I should give praying for my dad a chance.,and decide to try praying for my father's health.
60041b89f0b70121fb013c80,20,I was brought up to believe that prayer works.,I grew up with the belief in the power of prayer.
60041b89f0b70121fb013c80,21,I say to God that if it is at all possible please heal my dad.,"I appeal to God, asking if it's within the realm of possibility, to please restore my father's health."
60041b89f0b70121fb013c80,22,Later I see my dad standing up next to his walker.,"Subsequently, I witness my father on his feet beside his walking aid."
60041b89f0b70121fb013c80,23,I take this as a sign that something has happened.,I interpret this as an indication that an event has transpired.
60041b89f0b70121fb013c80,24,In a few days my dad is walking.,"Within several days, my father is ambulatory."
60041b89f0b70121fb013c80,25,He gets better,"His condition improves,"
60041b89f0b70121fb013c80,26,and is now living a normal life.,and he resumes a regular lifestyle.
60041b89f0b70121fb013c80,27,He is in his 70's.,"Now, he's in his seventies."
60120be28d147221feddc4d5,1,"At 21 years old,","Upon reaching the age of 21,"
60120be28d147221feddc4d5,2,the main character got a job as a graphic designer,the protagonist secured employment as a graphic artist
60120be28d147221feddc4d5,3,while living in a small unit.,residing in a compact apartment.
60120be28d147221feddc4d5,4,"In the day time,","During daylight hours,"
60120be28d147221feddc4d5,5,only the dad and a lady neighbour were present.,solely the father and a female neighbor were around.
60120be28d147221feddc4d5,6,The dad had not been able to walk in 8 months,The father had been immobile for eight months
60120be28d147221feddc4d5,7,"and one day,","and then one day,"
60120be28d147221feddc4d5,8,the character had a feeling to pray for the dad's recovery,the individual felt compelled to pray for the father's healing
60120be28d147221feddc4d5,9,while he was at work.,while at their place of work.
60120be28d147221feddc4d5,10,They had heard that prayer had some success,They were aware that prayer had occasionally been effective
60120be28d147221feddc4d5,11,and knew that it did not hurt to try.,and understood there was no harm in attempting.
60120be28d147221feddc4d5,12,They walked 10 minutes to a park,They took a brief ten-minute stroll to a nearby park
60120be28d147221feddc4d5,13,and sat under a tree branch,and positioned themselves beneath a tree limb
60120be28d147221feddc4d5,14,and kept having the feeling that they needed to pray.,continuously feeling the urge to offer a prayer.
60120be28d147221feddc4d5,15,They prayed for the dad to regain his independence and walk.,They offered prayers for the father's return to self-sufficiency and ambulation.
60120be28d147221feddc4d5,16,They got a call after praying,"Following the prayer, they received a telephone call"
60120be28d147221feddc4d5,17,where the dad said that he walked a few steps.,in which the father announced he had taken a few paces.
60120be28d147221feddc4d5,18,"When they got back to the unit,","Upon their return to the apartment,"
60120be28d147221feddc4d5,19,the dad was standing with the help of his walker.,"the father was upright, utilizing his walking aid for support."
60120be28d147221feddc4d5,20,"Since then,","From that point forward,"
60120be28d147221feddc4d5,21,the dad worked on his mobility.,the father has been improving his walking ability.
60120be28d147221feddc4d5,22,7 or 8 years had past since the prayer,It has been seven or eight years since that prayerful moment
60120be28d147221feddc4d5,23,"and the dad has full function,","and the father enjoys complete mobility,"
60120be28d147221feddc4d5,24,even in his 70s.,even now in his seventies.
601d1a51f8ab7f060c6638fe,1,There father was ill.,Their dad was unwell.
601d1a51f8ab7f060c6638fe,2,Other say,Others remark
601d1a51f8ab7f060c6638fe,3,"I wish him a quick recovery,","They hope for his speedy recuperation,"
6034e8e3628ecdf282096ccf,1,My first job.,The beginning of my professional career.
6034e8e3628ecdf282096ccf,2,I was living in the city,"At that time, I resided in an urban area"
6034e8e3628ecdf282096ccf,3,and my father was back at home,while my dad remained in our family home
6034e8e3628ecdf282096ccf,4,recovering from a surgery,undergoing recovery from an operation
6034e8e3628ecdf282096ccf,5,and the only help he had was a older neighbor lady,with assistance coming solely from an elderly neighbor woman
6034e8e3628ecdf282096ccf,6,my father hadn't been able to walk in several months,since my dad had been unable to ambulate for several months
6034e8e3628ecdf282096ccf,7,and my sister was at college,and my sibling was away at university
6034e8e3628ecdf282096ccf,8,so she was all the help at the time.,making her the sole source of support during that period.
6034e8e3628ecdf282096ccf,9,One day at work,During a shift at my job
6034e8e3628ecdf282096ccf,10,I got the urge to pray for my father in the park,I felt a sudden compulsion to offer prayers for my dad in the park
6034e8e3628ecdf282096ccf,11,so I left work to go to the park,which led me to depart from my workplace to visit the park
6034e8e3628ecdf282096ccf,12,as no one was around,since it was devoid of people
6034e8e3628ecdf282096ccf,13,I sat and closed my eyes,I settled down and shut my eyes
6034e8e3628ecdf282096ccf,14,speaking to God.,conversing with the Divine.
6034e8e3628ecdf282096ccf,15,Once I returned to work,Upon my return to the office
6034e8e3628ecdf282096ccf,16,I received a call to say that my father was taking a few steps with the help of his walker.,I was greeted with a phone call informing me that my dad had managed to take a few steps using his walking aid.
6034e8e3628ecdf282096ccf,17,I rushed home from work that day,"That afternoon, I hurried back from my job"
6034e8e3628ecdf282096ccf,18,to see my father standing in the living room,to witness my dad upright in the lounge
6034e8e3628ecdf282096ccf,19,with the help of his walker.,steadying himself with his walking frame.
603cf1a241a4ccaa6d4c0677,1,A girl was living in a city centre,A young woman resided in the heart of the city
603cf1a241a4ccaa6d4c0677,2,and started a new job.,and embarked on a new career.
603cf1a241a4ccaa6d4c0677,3,Her father was unwell,Her father was suffering from illness
603cf1a241a4ccaa6d4c0677,4,and didn't have much help at home.,and lacked adequate support at home.
603cf1a241a4ccaa6d4c0677,5,One day she got a feeling,"One particular day, she experienced an intuition"
603cf1a241a4ccaa6d4c0677,6,that told her to go to nearby park on her lunch break,urging her to visit the nearby park during her lunch hour
603cf1a241a4ccaa6d4c0677,7,and pray for her dad's recovery.,to offer prayers for her father's health.
603cf1a241a4ccaa6d4c0677,8,After finding a quiet spot under a tree,Upon locating a serene area beneath a tree
603cf1a241a4ccaa6d4c0677,9,she prayed to god.,she offered her prayers to the divine.
603cf1a241a4ccaa6d4c0677,10,Once she was back at work,After she returned to her job
603cf1a241a4ccaa6d4c0677,11,she received a text from her dad,she got a message from her father
603cf1a241a4ccaa6d4c0677,12,saying he had took some steps using this walker,informing her that he had managed to take a few steps with his walker
603cf1a241a4ccaa6d4c0677,13,which he hadn't be able to do.,something he had previously been unable to do.
603cf1a241a4ccaa6d4c0677,14,Months on her dad can now walk unassisted,"Several months later, her father is now able to walk without help"
603cf1a241a4ccaa6d4c0677,15,and is living his life to his fullest in his seventies.,and enjoys his life to the fullest in his seventies.
60460afa467ff102d3c5b9f6,1,This mans father was sick,The father of this individual was ill
60460afa467ff102d3c5b9f6,2,"and he longed to recover to full strength,","and he yearned to regain his full health,"
60460afa467ff102d3c5b9f6,3,"as there was nothing or no one to help,","since there was neither assistance nor anyone available,"
60460afa467ff102d3c5b9f6,4,the young man looked,the son observed
60460afa467ff102d3c5b9f6,5,and saw no one around him who could help,and noticed there was nobody nearby who could offer assistance
60460afa467ff102d3c5b9f6,6,"he prayed to God,","he made a plea to the Almighty,"
60460afa467ff102d3c5b9f6,7,he asked God to heal his father,he implored the Divine to restore his father's health
60460afa467ff102d3c5b9f6,8,though he was not perfect,even though he was flawed
60460afa467ff102d3c5b9f6,9,he prayed.,he offered prayers.
60460afa467ff102d3c5b9f6,10,He later received a call from his father,"Subsequently, he got a phone call from his father"
60460afa467ff102d3c5b9f6,11,that he took his first step.,informing him that he had taken his initial step.
6053481988ab695c25edb4d9,1,"When I was twenty-one years old,","At the age of twenty-one,"
6053481988ab695c25edb4d9,2,I was living in an apartment in the city.,I resided in a city apartment.
6053481988ab695c25edb4d9,3,I started my first job as a graphic designer.,I embarked on my career as a graphic designer.
6053481988ab695c25edb4d9,4,My father was recovering from surgery,My father was recuperating from an operation
6053481988ab695c25edb4d9,5,and had to use a wheelchair.,and was reliant on a wheelchair for mobility.
6053481988ab695c25edb4d9,6,My sister was away at college,My sister was attending university
6053481988ab695c25edb4d9,7,so it was just my dad and the neighbor at home.,leaving only my father and the neighbor at the house.
6053481988ab695c25edb4d9,8,"One day I got this feeling while I was at work,","While at work one day, I experienced a sudden intuition,"
6053481988ab695c25edb4d9,9,"telling me ""Go to the nearby park and pray for your father's recovery, he will start to improve"".","urging me, ""Visit the local park and pray for your dad's health, he will begin to get better""."
6053481988ab695c25edb4d9,10,I went to the park during my break.,"During my lunch break, I made my way to the park."
6053481988ab695c25edb4d9,11,I sat under a big oak tree.,I positioned myself beneath a towering oak.
6053481988ab695c25edb4d9,12,I said to myself prayers can make a difference,I reassured myself that prayers could be impactful
6053481988ab695c25edb4d9,13,and it doesn't hurt to try.,and that there was no harm in attempting.
6053481988ab695c25edb4d9,14,I said a little prayer,I whispered a brief prayer
6053481988ab695c25edb4d9,15,and went back to work.,before returning to my job.
6053481988ab695c25edb4d9,16,"I got a text message from my father saying: ""I took a few steps with my walker"".","A text from my father arrived: ""I managed to walk a little with my walker""."
6053481988ab695c25edb4d9,17,I couldn't believe it.,I was astounded.
6053481988ab695c25edb4d9,18,It felt like a sign that my prayer had been heard.,It seemed to be a signal that my prayer had been acknowledged.
605a25c743f7ab91b0881ddf,1,A person lived in a small flat with his disabled father.,An individual resided in a compact apartment alongside his physically challenged father.
605a25c743f7ab91b0881ddf,2,He was 21 and had got a job doing graphic design.,"At the age of 21, he secured employment as a graphic designer."
605a25c743f7ab91b0881ddf,3,His father had help through the day from a neighbour.,A local neighbor provided assistance to his father during the daytime.
605a25c743f7ab91b0881ddf,4,The person's sister was away at college so she couldn't help.,"His sister was enrolled in university, rendering her unable to offer assistance."
605a25c743f7ab91b0881ddf,5,One day the person got a feeling that he should go to the park.,"On a certain day, the individual felt an urge to visit the local park."
