index,len,rate,keypoints,mbits,"produced
key points","required
key points",attempt,rephrase,rephrase_len,rephrased_mbits,rephrase_rate
52,922,0.1351,"I met three friends in 1949 when starting college. We were acquainted in high school as athletes. After graduation, we attended the same college. I lived on a farm; my friends were city kids. My friends enjoyed visiting the farm and hunting. I didn't enjoy hunting but participated for companionship. After years, a bear hunting trip to Canada was planned. I reluctantly joined the bear hunting trip. We flew to Canada and canoed to a remote area. Upon arrival, I was apprehensive about bear hunting. We stayed in a cabin for days without hunting. No one wanted to hunt bears in the spooky woods. We decided to cut cards to choose a hunter. I drew the high card and had to hunt a bear. I went into the woods with an unloaded gun. I encountered a massive bear but couldn't shoot it. I ran from the bear back to the cabin. I tricked the bear inside for my friends to handle. Since then, I haven't been invited hunting again.",124.52,19,19,1,"In 1949, upon entering college, I connected with three companions from our high school sports days. We all proceeded to the same university after receiving our diplomas. Coming from a rural background, I resided on a farm, while my companions hailed from urban environments. They found pleasure in making trips to the farm for hunting excursions, an activity I engaged in more for the social aspect than any personal enjoyment. As time went on, we organized a bear hunting expedition in Canada, which I joined with some hesitation. We took a flight to Canada and paddled our way to an isolated spot. My unease about the pursuit of bears grew once we got there. We spent several days in a cabin, delaying the hunt, as the eerie forest deterred us from pursuing bears. Eventually, we resorted to drawing cards to select a hunter, and fate had me draw the highest one, mandating that I go bear hunting. Armed with a gun that I left unloaded, I ventured into the forest and stumbled upon an imposing bear. Unable to shoot, I fled back to the safety of the cabin, luring the bear inside for my friends to deal with. That incident marked the end of my hunting invitations.",1166,56.52824873083798,0.0485
53,945,0.1352,"I met three friends when I started college in 1949. We were acquainted through high school sports. We all attended the same college and became good friends. I was from a farm, they were city boys. They loved visiting my farm to hunt. I never enjoyed hunting much. They suggested a bear hunting trip in Canada. I reluctantly agreed to join the bear hunt. We flew to Canada and paddled in canoes. We backpacked to a rented cabin in the woods. The spooky area made us hesitant about hunting bears. We spent days in the cabin eating and playing cards. We decided to draw cards to see who would hunt. I drew the high card and had to hunt the bear. I went into the woods with a gun. I encountered a huge bear but forgot to load the gun. The bear chased me back to the cabin. I yelled for my friends to open the door. I tricked the bear into the cabin and shut the door. The story became legendary among my friends. They never invited me to hunt again.",127.76,21,21,2,"In 1949, upon entering college, I crossed paths with three individuals who shared my history in high school athletics. Our mutual interests led to a strong friendship, despite my rural upbringing contrasting with their urban roots. They found the idea of hunting on my family's farm quite appealing, although I personally held no fondness for the sport. Despite my reservations, I was coaxed into a bear hunting expedition in the Canadian wilderness. Our journey took us by plane and canoe, culminating in a trek to a secluded cabin we had secured for our stay. The eerie surroundings made us think twice about pursuing bears. Instead, we passed the time indoors, indulging in food and card games. Eventually, we resorted to a card draw to determine who would venture out to hunt; fate decided it would be me. Armed yet unprepared, I faced a towering bear, having neglected to load my weapon. A frantic chase ensued, ending with me luring the bear into the cabin and swiftly securing it inside. This escapade turned into an epic tale among my companions, and unsurprisingly, I was never again asked to join a hunting trip.",1122,83.36836383987597,0.0743
54,948,0.1442,"I met my three friends in 1949 at college. We were all high school athletes at different schools. We became good friends in college. I was from a farm, they lived in the city. They visited the farm to hunt. I went along with hunting to fit in. We continued this tradition for years. They wanted to go bear hunting in Canada. I was reluctant but agreed to go. I wasn't interested in hunting bears. We flew to Canada and rented canoes. We paddled far into the north woods. We backpacked to a rented cabin. I felt apprehensive about the woods. None of us wanted to hunt bears. We stayed in the cabin for days. We decided one person had to hunt. We cut cards to choose the hunter. I drew the high card reluctantly. I ventured into the woods to hunt. I encountered a massive bear. I forgot to load the gun. The bear charged at me. I ran back to the cabin. I yelled for the door to open. The bear entered the cabin. I tricked them into handling the bear.",136.75,27,27,3,"In 1949, during our college years, I forged a strong bond with three other individuals who, like me, had been high school sports enthusiasts, albeit at different institutions. Our friendship blossomed in the university setting. My upbringing was rooted in the countryside on a farm, whereas they were urban dwellers. They would often come to the farm for hunting excursions, and I joined in to blend with the group. This became a longstanding ritual among us. Eventually, they proposed a bear hunting trip in the Canadian wilderness, to which I hesitantly consented despite my lack of enthusiasm for bear hunting. We took a flight to Canada, where we rented canoes and journeyed deep into the northern forests. After paddling, we hiked to a cabin we had arranged to stay in. I was filled with unease about being in the dense forest. It turned out that none of us were truly keen on the idea of hunting bears, and we spent several days cooped up in the cabin. Ultimately, we concluded that one of us had to at least attempt to hunt, so we resorted to drawing cards to select the hunter. Fate had it that I drew the highest card, albeit with great reluctance. I set out into the forest, but when I came face-to-face with an imposing bear, I realized I had neglected to load my firearm. In a panic, I dashed back to the cabin, shouting for my friends to open the door. In a bizarre turn of events, the bear followed me inside, and I somehow managed to involve my friends in dealing with the unexpected guest.",1505,75.31943053827703,0.05
55,949,0.1342,"I met three friends in college in 1949. We knew each other from high school sports. We all attended the same college. I came from a farm, they were city boys. They liked visiting the farm to hunt. I joined their hunts to fit in. We hunted rabbits and squirrels together. They suggested a bear hunt in Canada. I was hesitant but agreed to join them. We flew to Canada for the bear hunt. We paddled canoes and backpacked to a cabin. The woods were spooky and made us uneasy. We stayed in the cabin playing cards. We felt pressure to catch a bear. We decided to draw cards to hunt. I drew the high card and had to hunt. I was very nervous about hunting bears. I heard a noise and saw a huge bear. I forgot to load my gun. The bear chased me back to the cabin. I yelled for my friends to open the door. I tricked the bear into the cabin. I locked the bear inside with my friends. My friends agreed I fulfilled my role. They never asked me to hunt again.",127.33,25,25,2,"In 1949, during our college years, I connected with three acquaintances from our high school athletics days. We all enrolled at the same university. My background was rural, while they were urbanites who enjoyed the thrill of hunting on my family's farm. To blend in, I participated in their hunting excursions, targeting small game like rabbits and squirrels. They proposed a bear hunting adventure in the Canadian wilderness, which I reluctantly accepted. We embarked on a flight to Canada, then canoed and hiked to a remote cabin surrounded by an eerie forest that unsettled us. To pass the time, we played card games inside the cabin, feeling the weight of expectation to successfully hunt a bear. The decision of who would go on the hunt was left to chance, with a card draw determining the hunter. Fate chose me, and despite my trepidation about bear hunting, I ventured out. Confronted by an imposing bear, I realized I had forgotten to load my firearm. In a panic, I sprinted back, shouting for my companions to unlock the door. In a moment of quick thinking, I managed to trap the bear inside with them. They conceded that I had met my obligation, and from that point on, they never pressed me to join another hunt.",1224,70.96014349314297,0.058
56,969,0.1272,I met my three friends in 1949. We went to the same college. We had been athletes at different schools. We became good friends in college. I grew up on a farm. My friends lived in the city. They liked visiting the farm. We went hunting on the farm. I didn't enjoy hunting much. They enjoyed hunting outdoor experiences. We hunted rabbits and squirrels. We planned to go bear hunting. Bear hunting didn't appeal to me. I was convinced to join them. We flew to Canada for hunting. We paddled canoes to the woods. We backpacked to the rented cabin. The woods looked spooky to me. We set up in the cabin. We stayed inside for several days. Nobody wanted to hunt bears. Cards decided who would hunt. I drew the high card. I went hunting with a gun. I forgot to load the gun. I encountered a huge bear. The bear chased me hard. I ran towards the cabin. My friends opened the door. I diverted the bear into cabin. They agreed I kept my commitment. We never went hunting again.,123.25,32,33,1,"In 1949, I crossed paths with three individuals at our mutual college. Prior to this, we had each participated in athletics at various institutions. Our bond solidified during our college years. My upbringing was rooted in the rural lifestyle of a farm, while they were accustomed to urban living, which made my farm a novel retreat for them. Together, we engaged in hunting excursions on the farm's expanse, targeting small game such as rabbits and squirrels, despite my lukewarm feelings towards the activity. They, on the other hand, reveled in the thrill of the hunt. Plans were made to pursue bear hunting, an endeavor I found less than enticing, yet I was persuaded to partake. Our adventure led us to Canada, where we journeyed by canoe and on foot to a secluded cabin we had arranged to stay in. The forest surrounding us had an eerie aura, in my eyes. We hunkered down in the cabin for a stretch of days, with none of us eager to track bears. A game of cards was our method of choice to determine the hunter, and fate dealt me the winning hand. Armed yet with an unloaded weapon, I set out and soon came face-to-face with an imposing bear. A frantic chase ensued, propelling me back to the safety of the cabin, where my friends hastily let me in. In a twist of fate, the bear ended up inside with us. Post this harrowing experience, they conceded that I had fulfilled my part of the bargain. That marked the end of our hunting escapades.",1446,63.737683963833994,0.0441
57,974,0.1497,"I met three friends in 1949 when I started college. I knew them from high school sports at different schools. We became friends when we attended the same college. I was from the farm; they were from the city. They enjoyed visiting my farm for hunting. I joined them in hunting despite not enjoying it. We continued this tradition for several years. One friend suggested a bear hunting trip in Canada. The idea didn't appeal to me, but I agreed anyway. We flew to Canada and then paddled and backpacked to a cabin. The north woods felt spooky to me. We stayed in the cabin for days without hunting. We realized we needed to bring a bear back to avoid ridicule. We decided to cut cards to see who would hunt a bear. I drew the high card and had to go hunt. I went out into the woods reluctantly. I encountered a huge bear but my gun wasn't loaded. The bear chased me back to the cabin. I tricked the bear into entering the cabin. My friends never asked me to go hunting again.",145.8,20,20,3,"In 1949, upon entering college, I reunited with three acquaintances from our high school sports days, each of us having attended different schools. Our friendship solidified in college, despite my rural upbringing contrasting with their urban roots. They found pleasure in hunting on my family's farm, a pastime I participated in with less enthusiasm. This activity became a recurring event for us over the years. Eventually, one of the trio proposed a bear hunting expedition in Canada, an idea I found unappealing but nonetheless consented to. We journeyed to Canada, where we canoed and hiked to a secluded cabin in the foreboding northern wilderness. We spent several days at the cabin, delaying the hunt. To avoid the shame of returning empty-handed, we agreed to draw cards to determine the hunter. Fate chose me through the high card. With great reluctance, I ventured into the forest, only to come face-to-face with an imposing bear while unarmed. A frantic chase ensued, ending with me outwitting the bear into the cabin. After that harrowing experience, my companions never pressed me to join another hunt.",1116,61.861690921039,0.0554
58,975,0.1262,I met three friends in 1949 at college. We were acquainted from different high schools. We became good friends at the same college. I was the farm kid; they were city kids. They visited my farm to hunt and do chores. I didn't enjoy hunting but joined them anyway. One friend suggested bear hunting in Canada. I was reluctant but agreed to join them. We flew to Canada and rented canoes. We paddled and backpacked to a rented cabin. The wilderness made me apprehensive. None of us wanted to hunt bears initially. We stayed in the cabin for a few days. We decided to draw cards to pick a hunter. I drew the high card and had to hunt. I reluctantly took a gun to hunt bears. I wandered the woods and saw a big bear. I realized I forgot to load my gun. The bear chased me back to the cabin. I yelled for my friends to open the door. I tricked the bear into the cabin. My friends agreed I fulfilled my commitment. They never asked me to hunt again. This happened thirty years ago.,123.05,24,24,2,"In 1949, during our college years, I formed a bond with three peers from various high schools. Our friendship blossomed at the same university. As someone raised on a farm, in contrast to their urban upbringing, I often hosted them for hunting excursions and farm work at my family's property. Despite my lack of enthusiasm for hunting, I participated with them. One of the trio proposed a bear hunting adventure in Canada, and despite my initial hesitation, I consented. We took a flight to Canada, where we procured canoes and journeyed to a secluded cabin we had arranged to stay in. The untamed nature of the wilderness was a source of unease for me. Initially, none of us were keen on the idea of pursuing bears. After spending several days in the cabin, we resorted to a card draw to determine who would become the hunter. Fate had it that I drew the highest card, compelling me to bear the responsibility of the hunt. With a gun in hand, I ventured into the forest, only to encounter a large bear and realize my firearm was unloaded. A frantic chase ensued, with me racing back to the cabin, shouting for my companions to let me in. In a twist of fate, I managed to lure the bear inside the cabin. My friends conceded that I had met my obligation, and they never pressed me to hunt again. This memorable incident took place three decades prior.",1351,77.74432209093,0.0575
59,981,0.1274,"I met three friends in college in 1949. We knew each other as high school athletes before. We became good friends attending the same college. I was from the farm; they were from the city. They enjoyed visiting the farm for hunting. I didn't enjoy hunting but joined them anyway. We spent several years hunting on the farm. One friend suggested a bear hunting trip in Canada. I wasn't interested in bear hunting but agreed. We flew from Fort Wayne to Canada. We paddled canoes and backpacked to a cabin. The cabin area was spooky and unsettling. None of us wanted to hunt bears initially. After days, we felt pressured to hunt to save face. We decided to draw cards to choose the hunter. I drew the high card despite not wanting to hunt. I went out into the woods without enthusiasm. I encountered a huge bear but forgot to load my gun. I ran back to the cabin with the bear chasing me. I tricked the bear into the cabin and locked the door. My friends never asked me to hunt again.",124.94,21,21,3,"In 1949, during our college years, I formed a bond with three acquaintances who were previously known to me as fellow high school sports participants. Our friendship deepened as we attended the same university. My background was rural, while theirs was urban, yet they found pleasure in coming to my family's farm to partake in hunting activities. Despite my lack of interest in the sport, I accompanied them. Over the years, we engaged in numerous hunting excursions on the farm. One of the trio proposed an adventure to pursue bears in the Canadian wilderness. Although the idea didn't appeal to me, I consented. We embarked on our journey from Fort Wayne to the Canadian wilds, where we navigated by canoe and hiked to a remote and eerie cabin. Initially, none of us were keen on the idea of bear hunting. However, as time passed, we felt compelled to hunt to maintain our reputations. We resorted to a card draw to determine the designated hunter, and fate chose me, despite my reluctance. With little gusto, I ventured into the forest and came face-to-face with an imposing bear, only to realize I had neglected to load my firearm. In a frantic dash, I led the bear back to the cabin, where I managed to outwit it by securing it inside. After that incident, my companions never pressed me to join in on a hunt again.",1321,67.02351488018796,0.0507
60,986,0.1402,"I met three friends in 1949 at college. We previously knew each other as high school athletes. We all attended the same college and became good friends. I was a farm kid, and they lived in the city. They often visited my farm to hunt and do chores. I didn't enjoy hunting but joined for camaraderie. They decided to go bear hunting in Canada. I was reluctant but joined them anyway. We flew to Canada and paddled by canoe to a cabin. We backpacked to a cabin in the north woods. The territory was spooky and unappealing for hunting. We stayed in the cabin for several days playing cards. None of us wanted to hunt the bears. We decided to draw cards to choose a hunter. I drew the high card and had to hunt. I went hunting alone, feeling apprehensive. I encountered a large bear but my gun was unloaded. I ran back to the cabin with the bear chasing me. The bear entered the cabin, and I shut the door. My friends agreed I fulfilled my commitment, but they never asked me to hunt again.",138.27,20,20,2,"In 1949, during our college years, I reunited with three acquaintances from our high school sports days. We all enrolled at the same university and our friendship deepened. Coming from a rural background, I often hosted them at my family's farm for hunting excursions and farm work. Despite my lack of interest in hunting, I participated for the sake of fellowship. Eventually, they proposed a bear hunting trip in Canada, and despite my hesitations, I acquiesced. We took a flight to Canada, then canoed to a remote cabin in the northern wilderness. The area was eerie and not particularly inviting for a hunt. We passed the time playing cards in the cabin for a few days, with none of us truly eager to pursue bears. We resorted to drawing cards to select a hunter, and fate chose me. With trepidation, I set out alone and stumbled upon a massive bear, only to realize my gun wasn't loaded. In a panic, I sprinted back to the safety of the cabin, the bear hot on my heels. After the bear barged into the cabin and I managed to close the door, my friends conceded that I had met my obligation, and they never pressed me to join a hunt again.",1142,70.154978996522,0.0614
61,1004,0.1493,"I met three friends in 1949 when I started college. We were acquainted before college as athletes. We all attended the same school after graduation. I was a farm kid; they lived in the city. They enjoyed visiting my farm to hunt. I joined them to be part of the group. One friend suggested bear hunting in Canada. I wasn't interested but agreed to go. We flew to Canada and rented canoes. We paddled and backpacked to a remote cabin. The spooky woods made me apprehensive. In the cabin, we played cards and ate. No one wanted to hunt bear initially. We decided to draw cards to choose a hunter. I drew the high card to hunt the bear. I was nervous and didn't load my gun. I encountered a huge bear in the woods. I ran back to the cabin with the bear chasing. I yelled for my friends to open the door. I tricked the bear into entering the cabin. I closed the door, trapping the bear inside. I joked about getting another bear. This event happened thirty years ago. My buddies never asked me to hunt again.",149.85,24,24,3,"In 1949, upon entering college, I connected with three individuals who shared my background in athletics. We had all progressed from the same high school to this new academic chapter. Coming from a rural upbringing, I found that my urbanite friends took pleasure in the hunting excursions on my family's farm, which I joined for camaraderie. Despite my initial disinterest, I was swayed to participate in a bear hunting adventure in Canada. We embarked on our journey, flying to Canada, where we procured canoes and ventured deep into the wilderness, eventually reaching an isolated lodge. The eerie forest surroundings filled me with unease. Inside the lodge, we passed time with card games and meals, all hesitant to pursue the bear. Fatefully, a card draw determined that I would be the one to face the bear. With trepidation and an unloaded weapon, I stumbled upon an imposing bear. A frantic chase ensued, leading me back to the lodge where I managed to outwit the bear, securing it inside. I humorously suggested we could catch another, but that incident, which took place three decades ago, effectively ended my friends' invitations for future hunts.",1157,71.80089584054201,0.0621
62,1027,0.1327,"I met three friends in 1949 when I started college. We all went to the same school after high school. I was from the farm, they were from the city. They liked coming to the farm to hunt. I didn't enjoy hunting but joined them. We hunted rabbits and squirrels together. One friend suggested bear hunting in Canada. I didn't want to go, but I joined them. We flew to Canada and rented canoes. We paddled and backpacked to a cabin. We set up in the spooky woods cabin. None of us wanted to hunt bears at first. We played cards and stayed in the cabin. We needed to bring back a bear to avoid teasing. We decided to draw cards for a bear hunt. I drew the high card and had to hunt. I went into the woods with my gun. I encountered a big bear but forgot gun ammo. The bear chased me back to the cabin. I ran fast and reached the cabin door. I diverted the bear into the cabin. I shut the door after the bear entered. I offered to find another bear if needed. My friends agreed I fulfilled my role. They never asked me to hunt again.",136.24,25,25,1,"In 1949, upon beginning my collegiate journey, I became acquainted with three individuals who had also transitioned from high school to the same institution. Originating from a rural background, in contrast to their urban upbringing, they found pleasure in visiting my family's farm for hunting excursions. Despite my lack of enthusiasm for the sport, I accompanied them on their pursuits of rabbits and squirrels. One of the trio proposed an adventurous bear hunting trip in the Canadian wilderness. Reluctantly, I agreed to partake. We took a flight to Canada, where we procured canoes and ventured through the wilderness, eventually arriving at a remote and eerie cabin nestled within the forest. Initially, apprehension gripped us, and we refrained from hunting, opting instead for card games within the safety of the cabin. However, to avoid ridicule for returning empty-handed, we resolved to determine who would embark on a bear hunt by drawing cards. Fate dictated that I, having drawn the highest card, would face the task. Armed yet forgetful of ammunition, I stumbled upon a formidable bear in the woods. A harrowing chase ensued, with the bear hot on my heels as I sprinted towards the sanctuary of the cabin. In a moment of quick thinking, I lured the bear inside and secured it by slamming the door shut. I humorously suggested that I could seek out another bear if necessary, but my companions conceded that I had more than proven myself. From that day forward, they spared me from any further hunting escapades.",1527,86.24322450402698,0.0565
63,1031,0.1356,I started college in 1949. I met three friends in college. We knew each other from high school athletics. We all attended the same college. I came from a farm. My friends lived in the city. They visited the farm to hunt. I accompanied them despite my disinterest. We hunted rabbits and squirrels. They suggested bear hunting in Canada. I felt pressured to join the trip. We flew from Fort Wayne to Canada. We landed on a lake in Canada. We rented canoes for travel. We paddled a long distance. We backpacked to reach a cabin. The surroundings made me uneasy. We settled in the cabin. No one wanted to hunt bear initially. We stayed in the cabin for days. We played cards and relaxed. We discussed hunting a bear. Fear of ridicule pushed us to act. We decided to draw cards. I drew the high card. I reluctantly went hunting. Hours passed with no bear sight. I encountered a huge bear. My gun was unloaded. I ran from the bear. I yelled for the door to open. I tricked the bear into the cabin. They have not invited me to hunt since.,139.77,33,33,3,"My academic journey began in 1949 when I enrolled in college. There, I connected with three acquaintances from our high school sports days, and we all chose the same institution for further education. My upbringing was on a rural farm, while they were urban dwellers. They would often come to the farm for hunting excursions, and although I wasn't particularly keen, I joined them. Our targets were typically small game like rabbits and squirrels. However, they proposed a more adventurous bear hunting trip in Canada, and despite my reservations, I felt compelled to agree. We took a flight from Fort Wayne and touched down on a Canadian lake. Canoe rentals were our mode of transportation, and we paddled a considerable distance before hiking to a remote cabin. The wilderness setting was somewhat disconcerting to me. Once at the cabin, we hesitated to pursue bears, opting instead to spend our days playing cards and unwinding. Eventually, the conversation turned to bear hunting, and to avoid mockery, we agreed to let chance decide who would hunt. Fate had me draw the highest card, and with great reluctance, I set out on the hunt. After a long, fruitless wait, a massive bear appeared. To my horror, I realized my gun wasn't loaded. In a panic, I fled towards the cabin, shouting for my friends to open the door. In a desperate move, I managed to lure the bear inside the cabin. Since that harrowing experience, they have not asked me to join any hunting trips.",1469,108.663198432539,0.074
64,1045,0.1346,I met three friends in 1949 at college. We had known each other from high school athletics. We became good friends at college. I came from a farm; they were city boys. They visited my farm often to hunt. I didn't enjoy hunting much. I joined them to be part of the group. They proposed a bear hunting trip to Canada. I was not excited about bear hunting. They convinced me to join the trip. We flew to Canada and rented canoes. We paddled and hiked to a remote cabin. The woods were intimidating and spooky. We hesitated to hunt after reaching the cabin. We stayed in and played cards for days. We realized we needed a bear to bring home. We decided to draw cards to choose a hunter. I drew the high card against my wishes. I reluctantly went out to hunt a bear. I encountered a bear but forgot to load my gun. The bear chased me back to the cabin. I tricked the bear into the cabin. I shut the door to trap the bear inside. We laughed it off and told the story for years. They didn't invite me hunting again. I lived up to my commitment anyway.,140.68,26,26,3,"In 1949, during our college years, I reunited with three acquaintances from our high school sports days. Our bond strengthened in college. Hailing from a rural background, I contrasted with their urban upbringing. They frequently came to my family's farm to engage in hunting, an activity I found less appealing. Nonetheless, I participated to maintain our camaraderie. They suggested a bear hunting expedition in Canada, which I initially found unappealing. However, they persuaded me to accompany them. We took a flight to Canada, where we rented canoes and journeyed to an isolated lodge amidst the foreboding forest. Once there, the eerie surroundings made us reluctant to proceed with the hunt. Opting to stay indoors, we passed the time with card games. Eventually, we acknowledged the need to return with a bear. Fatefully, a card draw determined that I would be the hunter, despite my reluctance. During the hunt, I faced a bear but had neglected to load my firearm. The bear pursued me back to the lodge, where I managed to outwit it and confine it inside. The incident became a humorous anecdote we recounted for years, and they never requested my company on a hunt again. Despite the mishap, I honored my commitment to the group.",1240,93.29005186759798,0.0752
65,1051,0.1223,"I met my three friends in 1949 at college. We were all high school athletes at different schools. We became friends after attending the same school. I lived on a farm; my friends lived in the city. My friends liked visiting my farm to hunt. I never really enjoyed hunting. We hunted rabbits and squirrels together. My friends suggested a bear hunting trip in Canada. I wasn't excited but agreed to join them. We flew to Canada and rented canoes. We canoed and hiked to a remote cabin. The woods were spooky, increasing my apprehension. We stayed inside the cabin playing cards instead of hunting. We realized we had to bring back a bear. We decided to draw cards to pick the hunter. I drew the high card and had to hunt. I reluctantly went out with a gun. I encountered a huge bear in the woods. I forgot to load my gun. The bear chased me back to the cabin. I yelled for my friends to open the door. The bear followed me into the cabin. I shut the door behind the bear. I told my friends to handle the bear. My friends never invited me to hunt again.",128.54,25,25,3,"In 1949, during our college years, I became acquainted with three individuals who, like me, had been high school sports enthusiasts, albeit at various institutions. Our paths converged at the same university, which cemented our friendship. My residence was a rural homestead, in contrast to their urban dwellings. They took pleasure in coming over to my place for game hunting, an activity I personally did not relish. Our expeditions typically involved tracking down rabbits and squirrels. Despite my lack of enthusiasm, I acquiesced to their proposal of a bear hunting adventure in the Canadian wilderness. We embarked on our journey, took to the skies towards Canada, and upon arrival, procured canoes for our travel. Paddling and trekking brought us to an isolated lodge amidst the forest, which felt eerily unsettling and did little to ease my nerves. Opting to stay indoors, we passed the time with card games rather than pursuing the hunt. However, the pressure to return with a bear loomed over us, leading to a decision to select a hunter by the luck of the draw. Fate had it that I pulled the highest card, compelling me to venture out, gun in hand and reluctance in tow. In the depths of the forest, I stumbled upon an imposing bear, only to realize I had neglected to load my firearm. A harrowing chase ensued, with the bear hot on my heels as I sprinted back to the lodge, shouting for my companions to unlock the door. In the ensuing chaos, the bear barged into the lodge behind me. I managed to close the door, trapping the bear inside and leaving my friends to deal with the unexpected guest. After that incident, they never requested my company on a hunting trip again.",1686,77.82216541320598,0.0462
66,1071,0.1341,"I met three friends in 1949 when I started college. We all attended the same school and became good friends. I was from a farm and they lived in the city. They liked to come to the farm to hunt and help with chores. I didn't really enjoy hunting but joined them anyway. We did this for several years, enjoying time at the farm. One friend suggested going bear hunting in Canada. I was not keen on the idea but joined anyway. We flew to Canada and rented canoes to reach a cabin. The journey to the cabin made me more apprehensive. The woods looked spooky and we hesitated to hunt. For a few days, we stayed inside, playing cards and eating. We realized we needed to hunt a bear or face ridicule. We decided to draw cards to choose who would hunt. I drew the high card and had to go hunt the bear. I felt uneasy but went into the woods alone. I eventually encountered a huge bear. I tried to shoot but forgot to load the gun. The bear chased me back to the cabin. I led the bear into the cabin and shut the door. I fulfilled my commitment but wasn't invited to hunt again.",143.6,21,21,1,"In 1949, upon beginning my college journey, I forged a bond with three individuals. Our paths crossed at the same educational institution, leading to a strong friendship. My upbringing was rooted in the countryside, whereas they were urban dwellers. They found pleasure in visiting my rural home to partake in hunting expeditions and assist with farm duties. Despite my lack of enthusiasm for hunting, I accompanied them nonetheless. Over the years, we cherished our moments at the farm. One of the trio proposed a bear hunting adventure in Canada, which I reluctantly agreed to. We took a flight to Canada, where we rented canoes for the final leg of our trip to a secluded cabin. The trek through the forest heightened my sense of unease, as the surroundings appeared ominous. We found ourselves hesitating to embark on the hunt, opting instead to spend several days indoors engaged in card games and indulging in food. Eventually, we confronted the possibility of mockery if we returned without having hunted a bear. We resorted to a card draw to determine the hunter, and fate chose me through the highest card. With trepidation, I ventured into the forest alone and came face-to-face with an imposing bear. In my panic, I realized I had neglected to load my firearm. The bear pursued me back to the safety of the cabin, where I managed to trap it inside, thus honoring my obligation. Despite this, my hunting invitations ceased thereafter.",1444,100.79298181320802,0.0698
67,1072,0.1241,I started college in 1949. I met three friends there. We became friends at college. We were high school athletes. We attended the same college. I was from a farm. The others lived in the city. We became good friends. They liked visiting my farm. We went hunting on the farm. I never enjoyed hunting. I was used to the outdoors. They enjoyed hunting. I joined them to be social. We hunted together for years. One friend suggested bear hunting. Bear hunting didn't appeal to me. I agreed to join them. We flew to Canada. We rented canoes in Canada. We paddled into the woods. We backpacked to a cabin. The wilderness was intimidating. We settled in the cabin. We were too scared to hunt. We stayed in the cabin at night. We played cards and relaxed. We feared returning without a bear. We decided to cut cards to hunt. I drew the high card. I went bear hunting alone. I wasn't prepared for hunting. I encountered a big bear. My gun wasn't loaded. The bear chased me. I ran back to the cabin. I outsmarted the bear. The bear entered the cabin. My friends dealt with the bear.,133.06,39,39,2,"In 1949, my college journey began, where I crossed paths with three individuals. Our friendship blossomed within the university's walls. All of us had a background in high school sports and chose the same institution for further education. My upbringing was on a farm, while they were urban dwellers. Nonetheless, our bond grew strong, and they took pleasure in visiting my rural home. Although hunting was a common activity on the farm, I personally never took a liking to it. Despite my indifference, I was accustomed to the rural life. My friends, on the other hand, relished the hunting experience, and I accompanied them for the sake of camaraderie. This tradition of hunting together persisted for many years until one of the group proposed we try bear hunting. The idea didn't entice me, but I acquiesced and went along. Our adventure led us to Canada, where we hired canoes and ventured deep into the forest, eventually trekking to a secluded cabin. The vast wilderness was somewhat overwhelming. Once settled, the daunting prospect of hunting bears kept us confined to the cabin after dusk, where we spent our time playing cards and unwinding. The thought of returning empty-handed spurred us to devise a game of chance, using cards to determine who would go bear hunting. Fate had me draw the highest card, sending me on a solitary hunt, for which I was ill-prepared. A daunting encounter with a large bear ensued, made worse by my unloaded firearm. In a frantic dash, I managed to escape back to the safety of the cabin, outwitting the bear. However, the bear followed me inside, leaving my friends to confront the unexpected visitor.",1645,89.999680010057,0.0547
68,1075,0.1235,"I met three friends in college in 1949. We knew each other as high school athletes. We all attended the same college. I lived on a farm; my friends lived in the city. They enjoyed visiting my farm for hunting. I wasn't thrilled about hunting but joined them. We hunted rabbits and squirrels together. After years, they suggested bear hunting in Canada. I wasn't keen on bear hunting. They convinced me to join the bear hunting trip. We flew to Canada and canoed to the woods. We backpacked to a rented cabin. The woods made me apprehensive. None of us wanted to hunt bears initially. We stayed in the cabin playing cards for days. We needed to return with a bear or face ridicule. We decided to draw cards to choose a hunter. I drew the high card and had to hunt. I reluctantly went bear hunting. I encountered a huge bear in the woods. I realized I forgot to load my gun. I ran from the bear toward the cabin. I yelled for the cabin door to open. I led the bear into the cabin and closed the door. I told my friends to handle the bear. They haven't invited me hunting since.",132.72,26,26,2,"In 1949, during our college years, I connected with three old high school mates known for their athletic prowess. We all enrolled at the same university. My home was a rural farmstead, while they resided in an urban setting. They found pleasure in coming to my farm to hunt, an activity I participated in with less enthusiasm. Our quarry typically included rabbits and squirrels. As time went on, they proposed a bear hunting adventure in the Canadian wilderness, an idea I greeted with little excitement. Nevertheless, they persuaded me to accompany them. We took a flight to Canada, paddled into the forest, and hiked to a cabin we had secured for our stay. The dense forest filled me with unease. Initially, none of us were truly eager to pursue bears. We spent several days cooped up, engaging in card games. However, the prospect of returning empty-handed and facing mockery spurred us to action. We resorted to a card draw to select a hunter, and fate chose me through the highest card. With great reluctance, I set out for the bear hunt. In the forest, I stumbled upon an imposing bear and to my horror, discovered my gun was unloaded. I sprinted back to the cabin, shouting for my friends to open the door. In a frantic move, I led the bear inside and secured the door behind us, leaving my companions to deal with the unexpected guest. Since that incident, they have not asked me to join any hunting expeditions.",1421,74.21381262907201,0.0522
