recall_id,clause_id,clause_text
59,9,- in colour -
59,10,but that is the only difference
59,11,and we are the same as them in every other way.
59,12,She said that we are there for a month
59,13,and had already paid for the month
59,14,(and she didn't know about being there longer)
59,15,and she told them how much we had paid for the month
59,16,and she said that we aren't able to move
59,17,because we didn't have the money.
59,18,She said that she was just trying to provide for her family
59,19,and that it was going to be winter soon
59,20,and cold
59,21,and didn't have money to be fixing windows.
59,22,She said if they were not happy that we were there
59,23,then someone could give us the money to move
59,24,because we didn't have the money.
59,25,Nobody gave us the money
59,26,because I suppose they didn't have it either.
59,27,Sometime later my father returned
59,28,and he was really sick
59,29,and everyone in the neighbourhood was really nice to us
59,30,just like they'd be to anyone else
59,31,and that was my introduction to the neighbourhood
59,32,which was very frightening.
60,1,"When we arrived back to um fifth street,"
60,2,many people were there
60,3,because of the clanging of the police patrol.
60,4,My mother graduated from high school
60,5,and was well educated.
60,6,"My mother said ""Why are you doing this to us?"""
60,7,And my mother told them
60,8,that she already paid the rent of the house in advance
60,9,and that it was all she had.
60,10,"My mother said that if they want her to leave,"
60,11,then they should give her the money
60,12,that would be able to move us away.
60,13,"They obviously didn't do that,"
60,14,they also probably didn't have the money for that either.
60,15,"After a while,"
60,16,dad got sick to do work
60,17,and the neighbours helped us out.
60,18,This was a terrible welcome to the neighbourhood.
61,1,She went to Fifth Street
61,2,where they were grouped together.
61,3,She said
61,4,"they were just like her,"
61,5,and has the same struggles as her.
61,6,They were no different.
61,7,She said
61,8,that she is there
61,9,for at least a month
61,10,because rent took all her money.
61,11,And to the window breaker
61,12,that it is winter
61,13,and she can’t afford new windows
61,14,cause she is broke
61,15,so please don’t break more windows.
61,16,If they really wanted her gone
61,17,than they can pool enough money
61,18,so she can rent a different place.
61,19,They didn’t react
61,20,but left her alone.
61,21,"Overtime her neighbor was kind to them,"
61,22,and even help them
61,23,when her dad got sick.
62,1,"The mother and the boy were in a police patrol,"
62,2,"going back home,"
62,3,the home was fifth street away from the police station.
62,4,"When they arrived,"
62,5,there was a crowd of the neighbourhood
62,6,"and the mother told them that she had nowhere else to go,"
62,7,they had to deal with her staying there with her family
62,8,because she had already paid rent.
62,9,She would move
62,10,"if they would give her back the money,"
62,11,most of the people who lived there were Irish
62,12,and the mother and her family were black.
62,13,"After she told them that they had to accept her and her family,"
62,14,they became welcoming
62,15,and helped them when the father got sick.
63,1,And we got out the police car
63,2,and all the people were standing there
63,3,"and my mother said ""why you are doing this to me I don't know."
63,4,But we live here now
63,5,and have paid rent for the month
63,6,and don't have no more money left to move
63,7,"so if you want us to move you can give us the money"""
63,8,But of course no one did
63,9,and then when my father got sick
63,10,the neighbours were nice
63,11,and treated us the same as anyone else.
64,1,All the neighbors came out onto the street
64,2,"because they heard police sirens,"
64,3,"they saw it was the black family,"
64,4,before the family went inside
64,5,the mother gave a huge speech
64,6,"on how she has no money to move,"
64,7,how she's there for a month
64,8,then doesn't know if she can afford longer
64,9,she said if they want her and her family to leave
64,10,"to pay the money to help her move,"
64,11,she also explained that she is just the same as them.
64,12,Then her husband got sick
64,13,and all the neighbors helped.
65,1,There was a clang clang clang
65,2,with the bell.
65,3,All the neighbours came out
65,4,to see what was going on.
65,5,"There was a long door on the police patrol then,"
65,6,and the policeman had to come
65,7,and let the mother out.
65,8,"The rent had been paid for a month,"
65,9,so they knew
65,10,they would be able to stay for the month.
65,11,"Whether they would be able to pay the rent for another month,"
65,12,"they didn't know,"
65,13,but they knew
65,14,they would be there for the month.
65,15,"Then during this period,"
65,16,the father got sick
65,17,and all the neighbours helped
65,18,and were friendly as anything.
65,19,And that's how
65,20,the first experience of living there went.
66,1,"When the patrol car stopped,"
66,2,the police officer in the front got out
66,3,and came round the vehicle
66,4,to let the son and mother out.
66,5,"There were neighbours standing around watching,"
66,6,so the mother decided to address them all
66,7,by telling them that she knew one of them threw the rock through her window
66,8,and that she and the family cannot afford to move for the month.
66,9,"She said that if they wanted her and her family to leave,"
66,10,they need to get together the money for her to move.
66,11,They didn't.
66,12,"But after the confrontation/explanation,"
66,13,they did seem to treat the family better
66,14,and were nicer to them overall.
66,15,Though the boy did say
66,16,that the first impression/rock incident did really terrify him at the time.
67,1,"When they returned home,"
67,2,she showed them the damage
67,3,but the police did not care
67,4,and the mother was concerned
67,5,as she would not be able to pay for the window
67,6,and it was coming into winter.
67,7,The neighbours took pity on them
67,8,after their father died
67,9,"and became more helpful towards the family,"
67,10,taking pity on them.
67,11,They moved into a communal place with neighbours
67,12,and although they were unfriendly at first
67,13,they took pity
67,14,once the father of the young people died.
68,1,The mother and the boy returned home
68,2,and the mother was talking with the police
68,3,about who the likely troublemakers were.
68,4,The Police said
68,5,they could not help find
68,6,who was victimizing the boy's family.
68,7,They suspected
68,8,it was Irish gangs.
69,1,"After the police returned the mother and the boy home in the police wagon,"
69,2,a crowd of neighbors gathered to watch.
69,3,"The mother confronted them,"
69,4,saying she didn't understand
69,5,why they were hostile.
69,6,She acknowledged their differences in skin color
69,7,but emphasized that she was just trying to provide for her family.
69,8,"She explained that they had rented the house,"
69,9,"paid a month's rent,"
69,10,and had no money to move.
69,11,"She told the crowd that if they wanted her to leave,"
69,12,"they would need to raise the money for her to relocate,"
69,13,as she couldn't afford to replace broken windows or move.
69,14,"The neighbours did not offer any money,"
69,15,and the family stayed.
69,16,"Although their initial reception was hostile and frightening,"
69,17,"with time,"
69,18,"the neighbours became kinder,"
69,19,especially when the father fell ill.
69,20,"Despite this eventual goodwill,"
69,21,the speaker recalls the fear and tension
69,22,of their difficult introduction to the neighbourhood.
70,1,The police took them home
70,2,in the police car.
70,3,The mother got out
70,4,and told the crowd
70,5,who would have included the person who threw the stones
70,6,"that broke the windows,"
70,7,that she couldn't afford to move.
70,8,She told them
70,9,that she would be here for the month
70,10,"and if they wanted her to go,"
70,11,then they would need to give her the money to leave
70,12,as she didn't have any.
70,13,She said she had a family
70,14,"and couldn't afford to keep paying for windows to be fixed,"
70,15,so they needed to stop breaking them.
70,16,It seemed like the people were then ok with the family
70,17,"as when the husband got ill,"
70,18,they were nice to the family.
71,1,The police were returning the mother and the boy back to their home
71,2,in a horse drawn wagon.
71,3,The cart had a large bell on it
71,4,that let off a loud 'clang' sound as they went.
71,5,The noise from the bell caused a lot of people from the neighbourhood to come out
71,6,into the street
71,7,to see what was going on.
71,8,When they got home
71,9,the mother addressed the crowd of neighbours
71,10,before the police wagon had the opportunity to leave.
71,11,She told them
71,12,"that aside from the colour of their skin,"
71,13,her family was just the same as theirs.
71,14,"She said that she had rented the house,"
71,15,"that she had paid for a month up front,"
71,16,and that she had no more money
71,17,to move.
71,18,"She said that even though it was cold,"
71,19,"she had no more money to fix the windows,"
71,20,"and that if they truly didn't want her and her family to live there,"
71,21,they could give her enough money
71,22,"to move somewhere else,"
71,23,because otherwise
71,24,they would be there at least for the month.
71,25,The boy recounted
71,26,"that after that day,"
71,27,"for the duration of their tenancy,"
71,28,"the neighbours were nice to their family,"
71,29,including when his father got sick.
72,1,The mother said
72,2,that her and her family was staying for a month
72,3,and if the people in the neighborhood didn't like her and her family moving to the town
72,4,the people who don’t want them there should give them money to move away
72,5,but that was said with the knowledge
72,6,that the people who threw the rocks in the first place don't have money themselves.
72,7,It is going into winter
72,8,and the family cannot afford new windows
72,9,and it will be cold.
72,10,It was a frightening time for the boy
72,11,to be introduced to the neighborhood.
74,1,The mother was really upset
74,2,and distressed
74,3,as it's winter
74,4,and she can't afford new windows
74,5,"as someone stoned them,"
74,6,police could not do anything
74,7,as the woman didn't know any names
74,8,of the people who stoned their windows.
75,1,i was 10 years old
75,2,and lived on 4th street
75,3,they got out of the police wagons
75,4,& the neighbours all came out to see what was going on
75,5,the clanging bell of the wagon had alerted them
75,6,she asked the neighbours why are you doing this to me
75,7,if you want us to move
75,8,you can give me money
75,9,because i have paid 1 month in advance
75,10,& have no other money
75,11,it was winter
75,12,& we could not afford new windows
75,13,dad got ill
75,14,& the neighbours rallied round
75,15,& helped us out
76,1,They were driven home
76,2,in a patrol cart
76,3,with a door at the back.
76,4,"As they emerged from the cart,"
76,5,"the neighbours were gathering round,"
76,6,having been alerted by the noise.
76,7,The mother took the opportunity
76,8,"to address the gathering,"
76,9,saying that she knew
76,10,that the stoning incident had occurred
76,11,because she and her family were black.
76,12,She said she felt
76,13,that the landlord shouldn't have rented the house to her
76,14,in the first place
76,15,if this was the reaction they were going to get.
76,16,But they were here now
76,17,"for at least the next month,"
76,18,and they couldn't afford to move
76,19,because the move had used up all their savings.
76,20,She suggested
76,21,"that if the neighbours really wanted them out,"
76,22,they should club together
76,23,and pay for a move somewhere else.
76,24,She also said
76,25,that the only difference between them was skin colour
76,26,"- in all other respects,"
76,27,they were basically the same.
76,28,"After this,"
76,29,the neighbours treated them well
76,30,and were very helpful.
77,1,They pulled up outside the house
77,2,and the waggon was clanging
77,3,so the neighbours came out to look.
77,4,Mum and son went down steps
77,5,out of the tall door
77,6,at the back of the waggon
77,7,and mum addressed the onlookers
77,8,and said
77,9,that like it or not
77,10,she and her family are staying here for another month
77,11,so if the neighbours don't like it
77,12,"they can all pay toward finding the family somewhere else to live,"
77,13,but no-one responded
77,14,and no one wanted to pay for the windows.
77,15,It seems like the family stayed
77,16,because some time later the dad of the family got ill
77,17,and the neighbours were nice about it.
78,1,"When the police returned the mother and the boy home,"
78,2,"somewhere on Fifth Street,"
78,3,"the clang clang clang sound from the Police patrol alarmed everybody in the neighborhood,"
78,4,which made them come around.
78,5,The man in the police patrol came out
78,6,and also opened the door for the boy and his mother
78,7,to make their way out of the Police Patrol.
78,8,The mother then questioned the neighbors
78,9,"why they behaved in that manner towards her,"
78,10,asking them if they behaved liked that because she was black.
78,11,"She said if they did not want her in the neighborhood,"
78,12,then the house shouldn't have been rented to her in the first place
78,13,and that it was the fault of the Real Estate Agency.
78,14,So then she asked the people to gather some money
78,15,"and give to her,"
78,16,so that she can go rent another house somewhere else
78,17,"because it was winter,"
78,18,and she couldn't afford to fix windows and rent another place.
78,19,This is because she had used all the money she had to rent the house.
78,20,The people in the neighborhood clearly did not have any money to give to her.
78,21,"During that time, the boy's dad was sick."
78,22,"They couldn't go back to the place,"
78,23,and that was how they were welcomed into the new neighborhood on Fifth Street.
78,24,It was a very frightening experience for the boy.
79,1,The police took the mom and boy home
79,2,"in the police patrol,"
79,3,"which made a clang, clang, clang sound,"
79,4,similar to the clang of a trolley.
79,5,"The patrol was long,"
79,6,with a door at the back.
79,7,"When they reached home,"
79,8,a crowd was gathered.
79,9,"The man, the police officer, climbed off his horse,"
79,10,"went to the back of the patrol,"
79,11,and opened the door for us.
79,12,"My mother addressed the crowd,"
79,13,saying she didn't know why they'd stoned the house
79,14,and broken the window.
79,15,She said they'd used all the money they had
79,16,"to pay for one month's rent,"
79,17,"and unless the people gathered wanted to pay for the family to move,"
79,18,they would be staying for the month.
79,19,"After that, she didn't know what would happen."
79,20,She said they were no different than anyone else here.
79,21,"During the following month, the boy's father was ill,"
79,22,"and the neighbours treated the family with kindness,"
79,23,"helping them with food, etc."
79,24,That was the family's experience
79,25,"during the month of living in this place,"
79,26,"a Black family in an Irish neighbourhood,"
79,27,dealing with Irish police.
80,1,And they came down from the long door at the back of the police patrol down the steps.
80,2,"And the mother said ""I may be different from you people colour wise, but I am the same in every other aspect""."
80,3,She claimed what she had paid for the rent
80,4,and that they would be there for at least the next month
80,5,and that it being winter time she didn't have the money to keep buying windows.
80,6,If they wanted her and her family to move they could all come up with the money for her to do so as she did not have it.
80,7,"They didn't do that,"
80,8,they likely didn't have nay money either.
80,9,In that next month the father became sick.
80,10,The neighbours were as nice as anybody.
80,11,That was their welcome to the neighbourhood
80,12,and it was terrible.
81,1,The mother insisted that the police escort her and her son back home
81,2,on Third and Wharton via the police cart and horse.
81,3,The police cart had a bell
81,4,"which was rung,"
81,5,making a loud clanging noise
81,6,"that attracted the neighbourhood,"
81,7,who all came out to see what was going on.
81,8,"As the mother got out of the vehicle,"
81,9,she defiantly addressed the crowd.
81,10,"She stated that although the colour of her skin was different,"
81,11,she was just the same as the people living in the neighbourhood.
81,12,"She simply wanted to provide a home for her family,"
81,13,and that she had given all of her money to pay for the rent for one month.
81,14,"This meant that she would not be going anywhere for the next month,"
81,15,and she was working hard to earn more money
81,16,as she was unsure if she would have enough to continue paying the rent.
81,17,She then referred to the accident
81,18,when there was a group of people
81,19,"who were throwing stones through the window,"
81,20,which scared the boy and the siblings.
81,21,"After the incident,"
81,22,the boy's father got sick
81,23,"and the neighbourhood rallied around the family,"
81,24,"offering to provide help where they could,"
81,25,and to stop any troublemakers causing harm to the family.
81,26,The boy refers to the first time that they moved to the area
81,27,as a terrifying and frightening time.
82,1,"**In this episode**,"
82,2,**a family is taken home**
82,3,**by a police patrol**
82,4,**after a troubling incident**.
82,5,**The narrator vividly describes**
82,6,**the sound of the patrol’s bell—“clang clang clang”**
82,7,**as it approaches**.
82,8,"**Neighbors gather**,"
82,9,**curious about the commotion**.
82,10,"**The mother bravely confronts the crowd**,"
82,11,**expressing her frustration**
82,12,**and asserting her humanity**
82,13,**despite their racial differences**.
82,14,**She explains that she's rented the house**
82,15,"**for a month**,"
82,16,**emphasizing her struggle**
82,17,**to provide for her family**
82,18,"**during the cold winter**,"
82,19,**and challenges the neighbors to help**
82,20,**if they don't want her there**.
82,21,"**Her determination shines through**,"
82,22,**highlighting both vulnerability**
82,23,**and resilience in the face of prejudice**.
83,1,The mother told the people
83,2,that they had no money
83,3,so they could not leave
83,4,as they had paid a month
83,5,and if they wanted them to leave
83,6,they would need to give them money
83,7,which they did not have
83,8,then the father became sick
83,9,and the community rallied around
83,10,and helped
84,1,(I) do not remember
85,1,They climbed out of the police patrol
85,2,and the mother turned to those standing there
85,3,and said she didn't know
85,4,why they were doing what they did.
85,5,She said she knew she was different in color
85,6,"but said besides that,"
85,7,they were actually the same.
85,8,She said the house they lived in was rented out
85,9,and told them the price for & that was all she had
85,10,so the family would stay there.
85,11,"She told them if they did not like it,"
85,12,they could come together
85,13,and give her the money for her to move
85,14,as she did not have any.
85,15,The community did not give her any money
85,16,and they stayed.
85,17,The dad got sick
85,18,and the community members were now nice & friendly to them
85,19,and eventually were treated as part of the Irish community.
86,1,The mother got out of the police vehicle
86,2,and loudly stated to the neighbourhood
86,3,that they were staying put in the house
86,4,"for (at least) the next month,"
86,5,being that was the period of time
86,6,that the rent (paid in advance) would cover.
86,7,The mother then said
86,8,that she did not have the money
86,9,for window replacements
86,10,that were damaged by the stones.
86,11,The mother challenged the neighbours
86,12,"that if they wanted the family out of the house,"
86,13,they would need to pay them to leave
86,14,as they had no money.
86,15,It turned out
86,16,that the neighbours probably also did not have money.
86,17,"Eventually the family settled nicely in the house,"
86,18,"and the neighbours were the ""nicest neighbours ever""."
87,1,The mother said to the police
87,2,that they don't know why
87,3,"they're doing this to her,"
87,4,"all because she's different to them colour-wise,"
87,5,that she just wanted to be able to provide for her family.
87,6,The boy then mentioned
87,7,"that they stayed there for the meantime,"
87,8,and while they were staying there
87,9,"his father got sick,"
87,10,and it was a very sad time for him.
88,1,"They went in a horse drawn carriage,"
88,2,"which had a bell,"
88,3,"which went clang, clang, clang."
88,4,"All the neighbors noticed,"
88,5,and came out.
88,6,This was a black family
88,7,in a neighborhood that didn't seem to want to accept them.
88,8,The mother of the house then addressed the neighbors
88,9,"when they got back,"
88,10,"and told them that they were staying for at least a month,"
88,11,"and if they didn't like that,"
88,12,"then they could pay up to allow them to move elsewhere,"
88,13,"but no one did that,"
88,14,as they didn't have the money.
88,15,"Something changed,"
88,16,"and the neighbors then started to accept them,"
88,17,when the father became ill.
89,1,The woman asked the police
89,2,to take her home
89,3,via a police patrol van
89,4,because she was talking loud.
89,5,The police patrol had a bell
89,6,that clanged
89,7,[and] people came looking.
89,8,[She] got out
89,9,and looked at the people
89,10,and they were looking at her
89,11,because of her colour.
89,12,She didn’t have any money
89,13,to pay rent
89,14,for after a month
89,15,or for fixing the house.
89,16,She asked for enough money
89,17,to leave her house
89,18,so [that] people can help her.
90,1,The police patrol rolled up to the house
90,2,and all the neighbours had come running
90,3,"due to the Clang, Clang, Clang of the bell on the police patrol."
90,4,The boy and his mother stepped down from the back of the patrol
90,5,when it stopped
90,6,and the mother addressed the crowd of people assembled.
90,7,She said that she was different colour wise
90,8,but in all other respects was the same.
90,9,She said that she did not know whom had thrown the stones.
90,10,She explained that she had rented the property for a month
90,11,and that the rent had consumed all the money that she had
90,12,and therefore she could not afford to leave
90,13,and so was going to be there for a month
90,14,unless the people would give her money to allow her to move.
90,15,Of course this did not happen.
90,16,When the father returned home he became sick
90,17,and the neighbours were as nice as pie to them
90,18,but what had happened as their first introduction to the neighbourhood had frightened and traumatised the boy
90,19,so that he would always remember it as an awful and scary time.
91,1,The mother wondered
91,2,why she was allowed to rent
91,3,in the first place
91,4,if they didn't want her there.
91,5,She told them
91,6,the windows would need to be replaced
91,7,since it's cold.
91,8,She told them
91,9,they would have to come up with the money together
91,10,if they wanted her to move
91,11,since she had none.
91,12,They also had none
91,13,so they let her live in peace.
92,1,They stopped
92,2,and it was a long door they opened
92,3,and the mum told them
92,4,she was oh different in color
92,5,but the same otherwise
92,6,and that she only had the money she had paid for the month
92,7,and if people wanted her to move
92,8,they had to give her the money
92,9,so she could get somewhere else.
92,10,"The person's dad became sick in that time,"
92,11,neighbors were very nice.
92,12,But the welcoming had been awful
92,13,and very frightening.
92,14,Ok I’m in max.
93,1,"After the mother and the boy were returned home,"
93,2,the mother saw all the neighbors standing there watching her.
93,3,She told them all how much she had paid in rent for the month
93,4,and told them that they were at least staying there a month.
93,5,She said she didn’t know if they would have enough money to live there next month.
93,6,"If the neighbors didn’t want her living there,"
93,7,"then they could give her enough money to move again,"
93,8,but none of them gave her any money.
93,9,"It was during this time that the father got sick,"
93,10,"however,"
93,11,the neighbors where is nice has anyone else would be.
94,1,When police returned the mother and boy home
94,2,home in convoy
94,3,They talked with the neighbors
94,4,and told them
94,5,that they do not have enough money to move out
94,6,and how much money (was) spent renting this house
94,7,If neighbors want them to move
94,8,then gather some money
94,9,and give it to mother and boy
94,10,so that they can move out
94,11,Eventually everything settled up
94,12,Boy's father became ill
94,13,and neighbors were supporting.
95,1,"When they returned home,"
95,2,the people got out their houses
95,3,"to see what was going on,"
95,4,"and when the mother got off the carriage,"
95,5,she said out loud
95,6,"so they can all hear ""why you're doing this to me I don't know,"
95,7,and I don't have money to move out
95,8,"because I just moved here,"
95,9,"so if you don't want me here,"
95,10,"you can all put money together to help me move to another place,"
95,11,and I don't have the money to buy new windows
95,12,"that you just broke"""
95,13,They didn't give her the money
95,14,because they also did not have the money.
95,15,"They stayed there for a while,"
95,16,"and the father fell ill,"
95,17,and the neighbors were nice.
96,1,The mother berated them
96,2,saying she was the same for them
96,3,trying to provide for her family
96,4,and couldn't afford to move.
96,5,If they wanted her to move
96,6,they would have to give her money
96,7,because she could afford it.
96,8,The neighbours were nice
96,9,when the father became ill.
97,1,"After the police returned the mother and the boy home,"
97,2,as the mother got out the police patrol
97,3,"and everyone came out to see what was happening due to the clang of the bell,"
97,4,she explained that she had paid rent for a month.
97,5,"Therefore, she was going to stay there for that month"
97,6,and did not know if she would have enough money to stay longer.
97,7,She mentioned it was winter
97,8,and could not afford to fix the window
97,9,and would have to let the cold enter her house.
97,10,She asked for whoever broke it to fix it
97,11,but no one did.
97,12,"She also explained that besides her color, she was no different from the people who lived there."
97,13,"She also said if they did not want her there,"
97,14,they should come together and pitch in with money
97,15,so that she could afford to rent another house in a different place
97,16,but that also did not happen.
97,17,The little boy said that the whole situation scared him.
98,1,The neighbours heard the bell
98,2,and [heard] horses of the police
98,3,as they approached the mother’s house.
98,4,The mother addressed the neighbours
98,5,"by saying why have they done this to her,"
98,6,"because apart from her colour they were the same,"
98,7,just trying to provide a home for her family.
98,8,She explained that they paid a month's rent for this house
98,9,and [explained that] if they wanted her to move
98,10,"they would have to pay her some money,"
98,11,so she could do that.
98,12,"She said that she didn't have any money to move,"
98,13,so they would have to stay there.
98,14,Her husband who was a drinker
98,15,became sick
98,16,and the neighbours were nice
98,17,and [neighbours] helped them.
98,18,[I am] Too [sic] be honest rather confused with the timeline
98,19,as to when that happened!
99,1,The police took them home
99,2,and the mother confronted the neighbors.
99,3,She told them
99,4,that they could either raise enough money for them to move
99,5,or leave them alone.
99,6,By standing up to them
99,7,she gained their respect
99,8,and they became supportive of the family.
