recall_id,clause_id,clause_text
63b88f0a0092804c1fabe3f9,18,but I just couldn't catch my breath.
63b88f0a0092804c1fabe3f9,19,I was scared
63b88f0a0092804c1fabe3f9,20,and didn't know what exactly to do.
63b88f0a0092804c1fabe3f9,21,"Suddenly I heard a voice coming from across the warehouse,"
63b88f0a0092804c1fabe3f9,22,which was the manager
63b88f0a0092804c1fabe3f9,23,who had seen me
63b88f0a0092804c1fabe3f9,24,and called me out.
5f155b98b1393b000d6bf745,1,I was working in the warehouse stacking boxes
5f155b98b1393b000d6bf745,2,and it was getting late.
5f155b98b1393b000d6bf745,3,I started to feel a tightness in my chest
5f155b98b1393b000d6bf745,4,and I could see spots in front of my eyes.
5f155b98b1393b000d6bf745,5,I tried to call out
5f155b98b1393b000d6bf745,6,but I couldn't find my voice.
5f155b98b1393b000d6bf745,7,The manager came to me
5f155b98b1393b000d6bf745,8,and sat me in the office
5f155b98b1393b000d6bf745,9,and gave me some water
5f155b98b1393b000d6bf745,10,till I felt better.
5f155b98b1393b000d6bf745,11,I had a panic attack
5f155b98b1393b000d6bf745,12,and now look after myself better.
614f68f720e1cb34cef9a1a9,1,"Well, I was at work one day,"
614f68f720e1cb34cef9a1a9,2,doing my usual job;
614f68f720e1cb34cef9a1a9,3,stacking boxes and organizing shelves.
614f68f720e1cb34cef9a1a9,4,I started to feel dizzy and light-headed
614f68f720e1cb34cef9a1a9,5,and my chest felt heavy.
614f68f720e1cb34cef9a1a9,6,At first I thought it was because I was tired and hungry.
614f68f720e1cb34cef9a1a9,7,It started to get worse
614f68f720e1cb34cef9a1a9,8,and I stopped doing what I was doing
614f68f720e1cb34cef9a1a9,9,and leaned against a shelf.
614f68f720e1cb34cef9a1a9,10,I started to see spots
614f68f720e1cb34cef9a1a9,11,and felt sweat dripping down my forehead.
614f68f720e1cb34cef9a1a9,12,"I tried to take big breaths,"
614f68f720e1cb34cef9a1a9,13,but I just couldn't catch my breath.
614f68f720e1cb34cef9a1a9,14,My manager saw me from across the warehouse floor
614f68f720e1cb34cef9a1a9,15,and called out to see if I was alright.
614f68f720e1cb34cef9a1a9,16,"Apparently, someone was watching me"
614f68f720e1cb34cef9a1a9,17,and was checking to see if I was okay.
614f68f720e1cb34cef9a1a9,18,I felt my world start to go dark
614f68f720e1cb34cef9a1a9,19,and my legs started to give way.
614f68f720e1cb34cef9a1a9,20,"Luckily, my manager got to me"
614f68f720e1cb34cef9a1a9,21,and caught me before I hit the floor.
614f68f720e1cb34cef9a1a9,22,He took me to the staff room
614f68f720e1cb34cef9a1a9,23,and got me a glass of cold water.
614f68f720e1cb34cef9a1a9,24,"After a few minutes, my chest felt better."
614f68f720e1cb34cef9a1a9,25,It turns out I had been having a panic attack.
614f68f720e1cb34cef9a1a9,26,"It was never pleasant,"
614f68f720e1cb34cef9a1a9,27,but it could have been a lot worse.
614f68f720e1cb34cef9a1a9,28,This taught me to make sure I drink enough water
614f68f720e1cb34cef9a1a9,29,and get enough rest
614f68f720e1cb34cef9a1a9,30,to ensure this doesn't happen again.
5c360ede943bda0001db4f1b,1,"The man was working doing his usual tasks around the warehouse,"
5c360ede943bda0001db4f1b,2,"he wasn't feeling good,"
5c360ede943bda0001db4f1b,3,he had a headache
5c360ede943bda0001db4f1b,4,but he thought it was caused by the fact that he hadn't eaten in a lot time.
5c360ede943bda0001db4f1b,5,"Suddenly he started to feel a strong pressure on his chest,"
5c360ede943bda0001db4f1b,6,he couldn't breath.
5c360ede943bda0001db4f1b,7,"He heard a voice calling him from the other side of the warehouse,"
5c360ede943bda0001db4f1b,8,"it was his manager checking if he was ok,"
5c360ede943bda0001db4f1b,9,but he couldn't respond since his voice wouldn't come out.
5c360ede943bda0001db4f1b,10,He almost passed out
5c360ede943bda0001db4f1b,11,but the manager reached to him before he fell to the ground.
5c360ede943bda0001db4f1b,12,"The manager took him to his office,"
5c360ede943bda0001db4f1b,13,gave him a glass of water
5c360ede943bda0001db4f1b,14,and told him to rest.
5c360ede943bda0001db4f1b,15,He then realized he had had a panic attack.
629750cb139217e17938e260,1,"I was working at my job in a warehouse stacking shelves and fetching items,"
629750cb139217e17938e260,2,when I started to feel strange.
629750cb139217e17938e260,3,There was a tightness in my chest
629750cb139217e17938e260,4,and I had to stop and lean against a wall.
629750cb139217e17938e260,5,My manager noticed
629750cb139217e17938e260,6,"and helped me,"
629750cb139217e17938e260,7,we went to the staff room
629750cb139217e17938e260,8,and I had a cold glass of water.
629750cb139217e17938e260,9,After a few minutes
629750cb139217e17938e260,10,"I started to feel better,"
629750cb139217e17938e260,11,it was a panic attack
629750cb139217e17938e260,12,and my manager really helped me.
5cc7050c3c503e001aa6249f,1,I was at my job at the warehouse organising packages.
5cc7050c3c503e001aa6249f,2,I suddenly felt a tightness in my chest and had to stop.
5cc7050c3c503e001aa6249f,3,My vision started getting spotty and I was about to collapse.
5cc7050c3c503e001aa6249f,4,My coworker saw me in trouble and alerted my manager.
5cc7050c3c503e001aa6249f,5,My manager took me to the staff room and got me a glass of cold water.
5cc7050c3c503e001aa6249f,6,After a while I learned that it was due to a panic attack.
5cc7050c3c503e001aa6249f,7,This taught me that I have to check in with myself once in a while.
60895dd42aa4dab10a53566c,1,I was working on the floor of the warehouse moving stock around
60895dd42aa4dab10a53566c,2,and making sure it was all in it's proper place.
60895dd42aa4dab10a53566c,3,Nearing the end of the day I felt light headed
60895dd42aa4dab10a53566c,4,but put it down to not having eaten that day.
60895dd42aa4dab10a53566c,5,I carried on working
60895dd42aa4dab10a53566c,6,and eventually started to get ready to go home.
60895dd42aa4dab10a53566c,7,As I was walking around the warehouse tidying up
60895dd42aa4dab10a53566c,8,and getting everything prepared for the next day
60895dd42aa4dab10a53566c,9,I felt a tightness in my chest
60895dd42aa4dab10a53566c,10,and felt dizzy.
60895dd42aa4dab10a53566c,11,Spots appeared in front of my eyes
60895dd42aa4dab10a53566c,12,and I started sweating.
60895dd42aa4dab10a53566c,13,I could feel the world closing in on me
60895dd42aa4dab10a53566c,14,when I heard someone call out.
60895dd42aa4dab10a53566c,15,It was my manager who was asking me if I was OK
60895dd42aa4dab10a53566c,16,and was walking towards me.
60895dd42aa4dab10a53566c,17,I started collapsing as my manager arrived
60895dd42aa4dab10a53566c,18,and he took me to the staff room
60895dd42aa4dab10a53566c,19,where he sat me down
60895dd42aa4dab10a53566c,20,and gave me a glass of water.
60895dd42aa4dab10a53566c,21,I soon felt better.
60895dd42aa4dab10a53566c,22,It seems I had a panic attack
60895dd42aa4dab10a53566c,23,and have learned that I need to look after myself by eating properly
60895dd42aa4dab10a53566c,24,and having a drink occasionally.
6156ee61901c987ea794cca8,1,I was working late one night doing my usual job in the warehouse.
6156ee61901c987ea794cca8,2,"Putting things away, getting them out, warehouse stuff."
6156ee61901c987ea794cca8,3,I suddenly started to feel bad;
6156ee61901c987ea794cca8,4,"my pulse quickened,"
6156ee61901c987ea794cca8,5,my chest hurt
6156ee61901c987ea794cca8,6,and my breathing got really really fast.
6156ee61901c987ea794cca8,7,I leaned on a wall to try and feel better
6156ee61901c987ea794cca8,8,but it didn't help.
6156ee61901c987ea794cca8,9,Then I heard the voice of my manager saying that someone had noticed how sick I was.
6156ee61901c987ea794cca8,10,My manager sat me down
6156ee61901c987ea794cca8,11,and gave me some water.
6156ee61901c987ea794cca8,12,"They told me I'd been having a panic attack,"
6156ee61901c987ea794cca8,13,which I have often.
6156ee61901c987ea794cca8,14,"I guess the lesson is to check with yourself,"
6156ee61901c987ea794cca8,15,eat well
6156ee61901c987ea794cca8,16,and rest.
59f88f6eb47dfc0001b661ef,1,"Person was working in a warehouse,"
59f88f6eb47dfc0001b661ef,2,organising merchandise and boxes.
59f88f6eb47dfc0001b661ef,3,"The person started to experience symptoms similar to a heart attack,"
59f88f6eb47dfc0001b661ef,4,"such as chest pain,"
59f88f6eb47dfc0001b661ef,5,sweating and seeing spots.
59f88f6eb47dfc0001b661ef,6,The manager tried to call out to the person
59f88f6eb47dfc0001b661ef,7,but they were unable to respond
59f88f6eb47dfc0001b661ef,8,and collapsed.
59f88f6eb47dfc0001b661ef,9,The manager was able to catch the person
59f88f6eb47dfc0001b661ef,10,before they passed out
59f88f6eb47dfc0001b661ef,11,and moved them to the staff room.
59f88f6eb47dfc0001b661ef,12,The manager got them a glass of water.
59f88f6eb47dfc0001b661ef,13,It emerged the person experienced a panic attack
59f88f6eb47dfc0001b661ef,14,and their symptoms eventually resolved.
5e8df7e8ae7a8007d30505e1,1,"The person was working in the warehouse near the end of their shift,"
5e8df7e8ae7a8007d30505e1,2,they had not eaten or drank anything that day.
5e8df7e8ae7a8007d30505e1,3,They then got sweaty and began to see stars/things went dark -
5e8df7e8ae7a8007d30505e1,4,at this point someone had noticed and told the manager.
5e8df7e8ae7a8007d30505e1,5,"As the person begun to collapse,"
5e8df7e8ae7a8007d30505e1,6,the manager caught them which saved them.
5e8df7e8ae7a8007d30505e1,7,This could've been much worst if it wasn't for the manager.
5e8df7e8ae7a8007d30505e1,8,"They slowly come round after the manager gave them water,"
5e8df7e8ae7a8007d30505e1,9,they were suffering from a panic attack.
5e8df7e8ae7a8007d30505e1,10,This caused the person to reflect and to think about checking in with themselves to see if they're okay
5e8df7e8ae7a8007d30505e1,11,and if they need food or water.
5f0771a92b566a37faa5f2e0,1,"I was at work,"
5f0771a92b566a37faa5f2e0,2,working in the warehouse.
5f0771a92b566a37faa5f2e0,3,I was feeling unwell
5f0771a92b566a37faa5f2e0,4,but put it down to not eating that day.
5f0771a92b566a37faa5f2e0,5,I was feeling unsteady
5f0771a92b566a37faa5f2e0,6,and so I leaned on a nearby wall.
5f0771a92b566a37faa5f2e0,7,My manager came in
5f0771a92b566a37faa5f2e0,8,and asked if I was ok
5f0771a92b566a37faa5f2e0,9,and when I tried to shout back to tell them something was wrong
5f0771a92b566a37faa5f2e0,10,I couldn't find my voice.
5f0771a92b566a37faa5f2e0,11,I could feel my world go dark.
5f0771a92b566a37faa5f2e0,12,Just as I felt my legs give out
5f0771a92b566a37faa5f2e0,13,my manager caught me.
5f0771a92b566a37faa5f2e0,14,He took me to the office
5f0771a92b566a37faa5f2e0,15,and sat me in a chair.
5f0771a92b566a37faa5f2e0,16,It turns out I was having a panic attack.
5f0771a92b566a37faa5f2e0,17,This taught me to remember to check in on myself more often
5f0771a92b566a37faa5f2e0,18,and to make sure I eat and drink to prevent future episodes.
63d2c0361e822bd39d52da55,1,I was working my usual job - stocking boxes at the warehouse.
63d2c0361e822bd39d52da55,2,Then all of a sudden I felt a strange feeling.
63d2c0361e822bd39d52da55,3,There was a tightness in my chest and beads of sweat forming on my forehead.
63d2c0361e822bd39d52da55,4,I also had a shortness of breath and leaned against a nearby wall.
63d2c0361e822bd39d52da55,5,I heard my manager call out to me.
63d2c0361e822bd39d52da55,6,It seems someone had noticed me and was checking if I was alright.
63d2c0361e822bd39d52da55,7,I tried to answer but couldn't find my voice.
63d2c0361e822bd39d52da55,8,Then my world started to get dark.
63d2c0361e822bd39d52da55,9,I started to fall but my manager caught me just in time.
63d2c0361e822bd39d52da55,10,"It was never a fun situation, but it could have been worse,"
63d2c0361e822bd39d52da55,11,and I escaped thanks to the quick thinking of my manager.
63d2c0361e822bd39d52da55,12,I found out that I had been having a panic attack.
63d2c0361e822bd39d52da55,13,In the future I'll eat better and get more rest.
5d45ad4e638dca0001daa412,1,Someone was working a late night shift in a warehouse.
5d45ad4e638dca0001daa412,2,They were stacking some shelves when they started to feel a sweat and see dots.
5d45ad4e638dca0001daa412,3,Their chest felt tight and their heart started to pound very hard.
5d45ad4e638dca0001daa412,4,They mentioned that they hadn't had much to eat that day.
5d45ad4e638dca0001daa412,5,As their world started to go black their manager called up to them.
5d45ad4e638dca0001daa412,6,Just as they were about to fall the manager was able to grab them just in time.
5d45ad4e638dca0001daa412,7,He took the worker to the staff room.
5d45ad4e638dca0001daa412,8,There they discovered he was having a panic attack.
5ba641d1168e5e0001e4275d,1,"It was a regular day at work,"
5ba641d1168e5e0001e4275d,2,"stocking boxes,"
5ba641d1168e5e0001e4275d,3,"but I realised my arms began to feel weak,"
5ba641d1168e5e0001e4275d,4,"I was sweaty,"
5ba641d1168e5e0001e4275d,5,and my vision was going dark with dots appearing in it.
5ba641d1168e5e0001e4275d,6,"My manager was across the warehouse and called out to me,"
5ba641d1168e5e0001e4275d,7,but I couldn't find my voice.
5ba641d1168e5e0001e4275d,8,"My manager made it to me as I felt myself sinking to the ground,"
5ba641d1168e5e0001e4275d,9,and thanks to the quick action of my manager they managed to catch me before I hit the ground.
5ba641d1168e5e0001e4275d,10,"I was guided to the staff room and given a cold glass of water,"
5ba641d1168e5e0001e4275d,11,"and my manager asked what was wrong,"
5ba641d1168e5e0001e4275d,12,and told me to take a rest.
5ba641d1168e5e0001e4275d,13,After a few minutes the pressure in my chest lessened
5ba641d1168e5e0001e4275d,14,and I realised I'd had a panic attack.
5ba641d1168e5e0001e4275d,15,"Thanks to the quick action of my manager, it wasn't as worse as it could've been."
5ee3717e7b13a202f966b3de,1,Day started normally
5ee3717e7b13a202f966b3de,2,working in a warehouse stacking boxes etc.
5ee3717e7b13a202f966b3de,3,Realised hadn't eaten.
5ee3717e7b13a202f966b3de,4,Began to feel lightheaded
5ee3717e7b13a202f966b3de,5,and noticed sweat on face and arms.
5ee3717e7b13a202f966b3de,6,Heard manager call from afar
5ee3717e7b13a202f966b3de,7,and assumed someone had noticed distressed state.
5ee3717e7b13a202f966b3de,8,Vision darkened
5ee3717e7b13a202f966b3de,9,and almost collapsed
5ee3717e7b13a202f966b3de,10,"but was caught by manager,"
5ee3717e7b13a202f966b3de,11,who lead the person to the office.
5ee3717e7b13a202f966b3de,12,"Realised they had had a panic attack,"
5ee3717e7b13a202f966b3de,13,and resolved to eat and sleep enough
5ee3717e7b13a202f966b3de,14,and pay attention to internal states
5ee3717e7b13a202f966b3de,15,to avoid future episodes.
60b889967014a024377477fa,1,It was a regular day at the warehouse where the subject was organizing.
60b889967014a024377477fa,2,The subject began feeling strange and lightheaded
60b889967014a024377477fa,3,but thought it was most likely because they had not eaten that day.
60b889967014a024377477fa,4,Suddenly the subject started feeling a pressure in their chest.
60b889967014a024377477fa,5,The pressure got worse
60b889967014a024377477fa,6,and their heart was beating hard.
60b889967014a024377477fa,7,They could feel sweat on their neck and arms.
60b889967014a024377477fa,8,The subject didn't know what to do
60b889967014a024377477fa,9,and could feel it getting dark
60b889967014a024377477fa,10,and their legs starting to give way.
60b889967014a024377477fa,11,Suddenly the subject hears a voice across the warehouse
60b889967014a024377477fa,12,and it turns out to be their manager.
60b889967014a024377477fa,13,Turns out the manager could see them
60b889967014a024377477fa,14,and was checking to see if the subject was ok.
60b889967014a024377477fa,15,The subject could feel their legs about to give out
60b889967014a024377477fa,16,and their vision black out
60b889967014a024377477fa,17,but thankfully the manager got there just in time
60b889967014a024377477fa,18,and caught them.
60b889967014a024377477fa,19,"The manager took them to the staff room,"
60b889967014a024377477fa,20,sat them down
60b889967014a024377477fa,21,and gave them a glass of cold water
60b889967014a024377477fa,22,and asked if they were ok.
60b889967014a024377477fa,23,Turns out the subject was having a severe panic attack.
60b889967014a024377477fa,24,The subject says it was a terrible experience
60b889967014a024377477fa,25,but says they will be sure to pay attention to how they feel
60b889967014a024377477fa,26,and if they have eaten enough throughout the day in future.
63234b3f6c287f6e1fc2991b,1,"They were at work,"
63234b3f6c287f6e1fc2991b,2,"in a warehouse,"
63234b3f6c287f6e1fc2991b,3,"stocking boxes and merchandise,"
63234b3f6c287f6e1fc2991b,4,"they had not eaten,"
63234b3f6c287f6e1fc2991b,5,"they began to feel light headed,"
63234b3f6c287f6e1fc2991b,6,"they rested against a wall,"
63234b3f6c287f6e1fc2991b,7,"then their chest started hurting,"
63234b3f6c287f6e1fc2991b,8,heart beat when up.
63234b3f6c287f6e1fc2991b,9,They were sweaty and seeing spots.
63234b3f6c287f6e1fc2991b,10,"Their boss noticed and call out to them if they were ok,"
63234b3f6c287f6e1fc2991b,11,but they were not able to answer.
63234b3f6c287f6e1fc2991b,12,"Boss walked up,"
63234b3f6c287f6e1fc2991b,13,and sat them down and asked them some questions.
63234b3f6c287f6e1fc2991b,14,"They blacked out I think,"
63234b3f6c287f6e1fc2991b,15,"but they came back too,"
63234b3f6c287f6e1fc2991b,16,thanks to the manager some how.
63234b3f6c287f6e1fc2991b,17,"They said it was a panic attack,"
63234b3f6c287f6e1fc2991b,18,"and stated that they needed to make sure that in future they took care for themselves,"
63234b3f6c287f6e1fc2991b,19,"made sure they were rested,"
63234b3f6c287f6e1fc2991b,20,and ate properly.
606dea112436631b694c56ad,1,"The man had been working at the warehouse,"
606dea112436631b694c56ad,2,"stacking boxes,"
606dea112436631b694c56ad,3,he started feeling pain in his chest
606dea112436631b694c56ad,4,and he heard the manager's voice walking towards him
606dea112436631b694c56ad,5,"because he could see that something was wrong with him,"
606dea112436631b694c56ad,6,his world started going dark
606dea112436631b694c56ad,7,but the manager caught him before he collapsed on the floor.
606dea112436631b694c56ad,8,The manager took him to his office
606dea112436631b694c56ad,9,and gave him cold water
606dea112436631b694c56ad,10,while asking what was wrong.
606dea112436631b694c56ad,11,The man realized that he had a panic attack
606dea112436631b694c56ad,12,and the situation would have been a lot worse if the manager did not intervene.
606dea112436631b694c56ad,13,He then realized that he should eat more
606dea112436631b694c56ad,14,and check in more with himself.
605f3aa59cc664f67c678409,1,I was at work
605f3aa59cc664f67c678409,2,when I suddenly felt tight in my chest.
605f3aa59cc664f67c678409,3,"I did not know what was happening,"
605f3aa59cc664f67c678409,4,but I could feel that something was not okay.
605f3aa59cc664f67c678409,5,I suddenly started seeing spots
605f3aa59cc664f67c678409,6,and my body began to feel weak.
605f3aa59cc664f67c678409,7,I could see my manager
605f3aa59cc664f67c678409,8,and could see that he noticed me.
605f3aa59cc664f67c678409,9,I tried to tell him something was wrong
605f3aa59cc664f67c678409,10,but could not say anything
605f3aa59cc664f67c678409,11,and could not find my voice.
605f3aa59cc664f67c678409,12,My body started giving in
605f3aa59cc664f67c678409,13,"and just as I was about to fall down,"
605f3aa59cc664f67c678409,14,my manager got to me on time.
605f3aa59cc664f67c678409,15,I had been having a panic attack
605f3aa59cc664f67c678409,16,and learned that next time I must take some more time to myself
605f3aa59cc664f67c678409,17,and check in with myself.
5b7ffeeb05fbbd00016aa0bc,1,"The narrator was stocking and organising boxes in a warehouse,"
5b7ffeeb05fbbd00016aa0bc,2,"which is their regular job,"
5b7ffeeb05fbbd00016aa0bc,3,when they started to feel lightheaded.
5b7ffeeb05fbbd00016aa0bc,4,"They thought it was because they hadn't eaten,"
5b7ffeeb05fbbd00016aa0bc,5,but their symptoms continued to worsen.
5b7ffeeb05fbbd00016aa0bc,6,They were sweating and had pressure in the chest.
5b7ffeeb05fbbd00016aa0bc,7,"Someone alerted the person's manager,"
5b7ffeeb05fbbd00016aa0bc,8,who called out to them from across the warehouse.
5b7ffeeb05fbbd00016aa0bc,9,The narrator tried to call back
5b7ffeeb05fbbd00016aa0bc,10,but couldn't get any words out
5b7ffeeb05fbbd00016aa0bc,11,and then began to collapse.
5b7ffeeb05fbbd00016aa0bc,12,The manager approached
5b7ffeeb05fbbd00016aa0bc,13,and caught them in time.
5b7ffeeb05fbbd00016aa0bc,14,They had had a panic attack
5b7ffeeb05fbbd00016aa0bc,15,but recovered
5b7ffeeb05fbbd00016aa0bc,16,and learned to take better care of their health in the future
5b7ffeeb05fbbd00016aa0bc,17,to avoid it happening again.
6087ced6ee79bf8589245a7d,1,"Well, I was at work one day,"
6087ced6ee79bf8589245a7d,2,working in the warehouse.
6087ced6ee79bf8589245a7d,3,I was feeling a bit strange
6087ced6ee79bf8589245a7d,4,but I put it down to a hunger
6087ced6ee79bf8589245a7d,5,not having eaten that day.
6087ced6ee79bf8589245a7d,6,I was doing my job as normal
6087ced6ee79bf8589245a7d,7,checking things were in the right places in the warehouse
6087ced6ee79bf8589245a7d,8,and I was feeling a bit lightheaded.
6087ced6ee79bf8589245a7d,9,Suddenly I started to feel a tight pressure in my chest.
6087ced6ee79bf8589245a7d,10,I leaned against a wall for a bit
6087ced6ee79bf8589245a7d,11,to see if that helped
6087ced6ee79bf8589245a7d,12,but the pressure only got worse.
6087ced6ee79bf8589245a7d,13,Then I started to see dots in front of my eyes.
6087ced6ee79bf8589245a7d,14,I tried to take a deep breath
6087ced6ee79bf8589245a7d,15,but I couldn’t seem to do it.
6087ced6ee79bf8589245a7d,16,"Then I saw my manager across the warehouse floor,"
6087ced6ee79bf8589245a7d,17,he was asking me if I was ok
6087ced6ee79bf8589245a7d,18,but I couldn’t find my voice.
6087ced6ee79bf8589245a7d,19,It seemed someone had been keeping an eye on me
6087ced6ee79bf8589245a7d,20,and told my manager that I was not right.
6087ced6ee79bf8589245a7d,21,Then everything went black
6087ced6ee79bf8589245a7d,22,and I started to fall towards the floor.
6087ced6ee79bf8589245a7d,23,Luckily my manager caught me
6087ced6ee79bf8589245a7d,24,and helped me to get to the staff room.
6087ced6ee79bf8589245a7d,25,He sat me on a chair
6087ced6ee79bf8589245a7d,26,and gave me a glass of cold water
6087ced6ee79bf8589245a7d,27,and I started to feel better.
6087ced6ee79bf8589245a7d,28,It seemed I had been having a panic attack.
6087ced6ee79bf8589245a7d,29,It taught me lesson to look after myself better
6087ced6ee79bf8589245a7d,30,and to make sure I check in with myself
6087ced6ee79bf8589245a7d,31,and not to skip meals
6087ced6ee79bf8589245a7d,32,and to rest when I am supposed to.
60cb4227e6e8c80e4243b1db,1,He was working in a warehouse
60cb4227e6e8c80e4243b1db,2,and started to feel lightheaded
60cb4227e6e8c80e4243b1db,3,"and had a tightness in his chest,"
60cb4227e6e8c80e4243b1db,4,he fell to the floor
60cb4227e6e8c80e4243b1db,5,but the manager caught him
60cb4227e6e8c80e4243b1db,6,and he had a panic attack.
5de672702cf2045ed734e846,1,I was working late on the warehouse floor.
5de672702cf2045ed734e846,2,I started to feel pressure in my chest
5de672702cf2045ed734e846,3,so I leaned against a wall.
5de672702cf2045ed734e846,4,I saw spots
5de672702cf2045ed734e846,5,and couldn’t take a deep breath.
5de672702cf2045ed734e846,6,I heard my manager call out to me
5de672702cf2045ed734e846,7,and he started walking over.
5de672702cf2045ed734e846,8,Everything started to go dark
5de672702cf2045ed734e846,9,and I started to faint.
5de672702cf2045ed734e846,10,My manager managed to catch me
5de672702cf2045ed734e846,11,and helped me get to the break room.
5de672702cf2045ed734e846,12,"After he asked me some questions,"
5de672702cf2045ed734e846,13,he got me a cold glass of water.
5de672702cf2045ed734e846,14,Turns out I had a panic attack.
5de672702cf2045ed734e846,15,Now I know to pay more attention to my body
5de672702cf2045ed734e846,16,and take care of myself.
622b8b6947c63363d00dc716,1,A worker was working as normal on their shift in a warehouse re-stocking items
622b8b6947c63363d00dc716,2,when they started to feel hungry
622b8b6947c63363d00dc716,3,before noticing a pain in their chest.
622b8b6947c63363d00dc716,4,They leant against a wall
622b8b6947c63363d00dc716,5,and felt a tightness across their chest
622b8b6947c63363d00dc716,6,and things started to go black.
622b8b6947c63363d00dc716,7,They heard a man shouting from the other side of the warehouse
622b8b6947c63363d00dc716,8,but was unable to respond despite trying to.
622b8b6947c63363d00dc716,9,Just as they started to collapse
622b8b6947c63363d00dc716,10,the manager arrived
622b8b6947c63363d00dc716,11,and took the individual to a rest room.
622b8b6947c63363d00dc716,12,"They asked into their well being,"
622b8b6947c63363d00dc716,13,at which point they started to feel better.
622b8b6947c63363d00dc716,14,The worker realised he had had a panic attack.
622b8b6947c63363d00dc716,15,He attributed this to the lack of food
622b8b6947c63363d00dc716,16,and vowed to take better care of his needs in the future.
60c7928e14e0a43a43369a5b,1,"A person was at work as usual at a warehouse,"
60c7928e14e0a43a43369a5b,2,working around the floor doing inventory
60c7928e14e0a43a43369a5b,3,The person then started to feel unwell
60c7928e14e0a43a43369a5b,4,and attributed it to having not eaten yet for the day.
60c7928e14e0a43a43369a5b,5,It turned out that the person was having a panic attack
60c7928e14e0a43a43369a5b,6,but luckily the manager found the person in time
60c7928e14e0a43a43369a5b,7,and helped the person by taking them to the staff room
60c7928e14e0a43a43369a5b,8,and giving them some cold water to drink.
5cabd1e67dfcbf0017803fb9,1,Working in the warehouse as usual
5cabd1e67dfcbf0017803fb9,2,but hadn’t eat
5cabd1e67dfcbf0017803fb9,3,"so started to feel a tight chest,"
5cabd1e67dfcbf0017803fb9,4,leaned against the wall
5cabd1e67dfcbf0017803fb9,5,and was blacking out
5cabd1e67dfcbf0017803fb9,6,until the manager came over
5cabd1e67dfcbf0017803fb9,7,and took them to sit down
5cabd1e67dfcbf0017803fb9,8,and drink water
5cabd1e67dfcbf0017803fb9,9,to find out it was a panic attack
5f47d058419176201f26ad10,1,"Well, I was at work one day doing my normal job,"
5f47d058419176201f26ad10,2,on the warehouse floor stopping up.
5f47d058419176201f26ad10,3,It had been a few hours and I hadn’t eaten.
5f47d058419176201f26ad10,4,I started to feel pressure in my chest
5f47d058419176201f26ad10,5,so I stopped and leaned against a wall
5f47d058419176201f26ad10,6,but the pressure was getting worse.
5f47d058419176201f26ad10,7,My manager saw me and shouted to see if I was okay
5f47d058419176201f26ad10,8,but I couldn’t find my voice.
5f47d058419176201f26ad10,9,The manager came over and caught me just before my legs gave out.
5f47d058419176201f26ad10,10,They took me to the staff room and got me a glass of cold water.
5f47d058419176201f26ad10,11,I started to feel better after a few minutes.
5f47d058419176201f26ad10,12,It was a panic attack
5f47d058419176201f26ad10,13,and has taught me to make sure I check in with myself and have enough food and drink.
5f47d058419176201f26ad10,14,It was a bad experience.
5c38dab0f0ae4c00011238c1,1,Well I was at work one day
5c38dab0f0ae4c00011238c1,2,and doing my normal job in the warehouse
5c38dab0f0ae4c00011238c1,3,which was stacking merchandise.
5c38dab0f0ae4c00011238c1,4,I started to feel light-headed
5c38dab0f0ae4c00011238c1,5,and dizzy
5c38dab0f0ae4c00011238c1,6,and thought it was probably because I had not yet eaten
5c38dab0f0ae4c00011238c1,7,and I was probably hungry.
5c38dab0f0ae4c00011238c1,8,Then I started to feel a really tight pain in my chest
5c38dab0f0ae4c00011238c1,9,and I tried to catch my breath
5c38dab0f0ae4c00011238c1,10,but it was impossible.
5c38dab0f0ae4c00011238c1,11,I started to sweat
5c38dab0f0ae4c00011238c1,12,and my manager who was nearby saw me
5c38dab0f0ae4c00011238c1,13,and came over.
5c38dab0f0ae4c00011238c1,14,I was unable to yell for help.
5c38dab0f0ae4c00011238c1,15,I collapsed to the floor.
5c38dab0f0ae4c00011238c1,16,He took me to the staff room
5c38dab0f0ae4c00011238c1,17,and gave me a drink of water
5c38dab0f0ae4c00011238c1,18,and let me sit for a while
5c38dab0f0ae4c00011238c1,19,and I started to feel better.
5c38dab0f0ae4c00011238c1,20,I realised I had been having a panic attack
5c38dab0f0ae4c00011238c1,21,and it could have been a lot worse.
5c38dab0f0ae4c00011238c1,22,I resolved to make sure I ate properly in future
5c38dab0f0ae4c00011238c1,23,and took proper breaks.
5ef630007a4f7c2e550ef111,1,"One day I was at work,"
5ef630007a4f7c2e550ef111,2,"in a warehouse,"
5ef630007a4f7c2e550ef111,3,"taking care of boxes,"
5ef630007a4f7c2e550ef111,4,when I began feeling unwell.
5ef630007a4f7c2e550ef111,5,"I felt lightheaded and my chest tightened,"
5ef630007a4f7c2e550ef111,6,I felt dizzy and began seeing spots.
5ef630007a4f7c2e550ef111,7,My manager called out to me
5ef630007a4f7c2e550ef111,8,and managed to catch me before I collapsed.
5ef630007a4f7c2e550ef111,9,"He took me to the staff room,"
5ef630007a4f7c2e550ef111,10,began asking questions
5ef630007a4f7c2e550ef111,11,and gave me a glass of water.
5ef630007a4f7c2e550ef111,12,"After a while, I felt better."
5ef630007a4f7c2e550ef111,13,It turned out I had suffered from a panic attack.
