recall_id,clause_id,clause_text,rephrased_text
5d1684b485233900157040d6,12,He took me to the break room,He escorted me to the lounge
5d1684b485233900157040d6,13,and told me to get some rest.,and advised me to take a break.
5d1684b485233900157040d6,14,It turns out I was having a panic attack.,"As it turned out, I was experiencing a panic attack."
5d1684b485233900157040d6,15,It was not a fun experience,The ordeal was far from pleasant
5d1684b485233900157040d6,16,but it could have been much worse without the quick action of the manager.,but the situation could have escalated without the manager's prompt intervention.
5d1684b485233900157040d6,17,I now know to pay attention to how I'm feeling,I've learned to be more mindful of my physical sensations
5d1684b485233900157040d6,18,and make sure I eat enough.,and to ensure I consume sufficient food.
5d45ad4e638dca0001daa412,1,Someone was working a late night shift in a warehouse.,An individual was toiling during the nocturnal hours at a storage facility.
5d45ad4e638dca0001daa412,2,They were stacking some shelves when they started to feel a sweat and see dots.,"While they were busy arranging items on the shelves, they began to perspire and notice specks before their eyes."
5d45ad4e638dca0001daa412,3,Their chest felt tight and their heart started to pound very hard.,A sensation of constriction enveloped their chest and their heartbeat escalated intensely.
5d45ad4e638dca0001daa412,4,They mentioned that they hadn't had much to eat that day.,They acknowledged that their food intake had been minimal that day.
5d45ad4e638dca0001daa412,5,As their world started to go black their manager called up to them.,"As darkness encroached upon their vision, their supervisor shouted out to them."
5d45ad4e638dca0001daa412,6,Just as they were about to fall the manager was able to grab them just in time.,"In the nick of time, as they teetered on the brink of collapse, the supervisor managed to catch them."
5d45ad4e638dca0001daa412,7,He took the worker to the staff room.,He escorted the employee to the break room.
5d45ad4e638dca0001daa412,8,There they discovered he was having a panic attack.,It was there they realized he was experiencing a panic attack.
5dd00f0e82a527107df2df46,1,I was working at my usual job in the warehouse,I was engaged in my routine work at the storage facility
5dd00f0e82a527107df2df46,2,"and I started to feel strange,","when I began experiencing an odd sensation,"
5dd00f0e82a527107df2df46,3,I carried on doing my job for a bit,I persisted in my tasks for a while
5dd00f0e82a527107df2df46,4,but began to feel worse,yet my condition deteriorated
5dd00f0e82a527107df2df46,5,"experiencing a tight sensation in my chest,","feeling a constricting pressure in my chest,"
5dd00f0e82a527107df2df46,6,I thought it might be because I had not eaten that day yet.,I speculated it could be due to skipping meals that day.
5dd00f0e82a527107df2df46,7,I had to lean against a wall for support,I found myself needing to brace against a wall for stability
5dd00f0e82a527107df2df46,8,and I began to see spots.,and my vision was marred by floating specks.
5dd00f0e82a527107df2df46,9,I saw the manager across the warehouse floor,I noticed the supervisor on the other side of the warehouse
5dd00f0e82a527107df2df46,10,"but was unable to speak to let them know something was wrong,","but found myself incapable of vocalizing to alert them of my distress,"
5dd00f0e82a527107df2df46,11,The manager came over to me,The supervisor approached me
5dd00f0e82a527107df2df46,12,"and got to me just before I passed out,","and reached me just as I was about to faint,"
5dd00f0e82a527107df2df46,13,they helped me to the staff room,they assisted me into the employee lounge
5dd00f0e82a527107df2df46,14,"and gave me some cold water to drink,","and provided me with some chilled water to sip,"
5dd00f0e82a527107df2df46,15,and I started to feel better,"gradually, I began regaining my composure"
5dd00f0e82a527107df2df46,16,and the chest pain went away.,and the pain in my chest subsided.
5dd00f0e82a527107df2df46,17,It turned out I was having a panic attack,It was later determined that I had suffered a panic attack
5dd00f0e82a527107df2df46,18,and the experience taught be to look after myself better,and this incident underscored the importance of self-care
5dd00f0e82a527107df2df46,19,and ensure I get proper rest,emphasizing the need for adequate rest
5dd00f0e82a527107df2df46,20,and food regularly.,and consistent nourishment.
5de672702cf2045ed734e846,1,I was working late on the warehouse floor.,"I remained at work late, handling tasks on the warehouse ground."
5de672702cf2045ed734e846,2,I started to feel pressure in my chest,"Gradually, a sensation of tightness built up in my chest."
5de672702cf2045ed734e846,3,so I leaned against a wall.,"Consequently, I found support by resting against a wall."
5de672702cf2045ed734e846,4,I saw spots,My vision was marred by floating specks
5de672702cf2045ed734e846,5,and couldn’t take a deep breath.,and I was unable to inhale deeply.
5de672702cf2045ed734e846,6,I heard my manager call out to me,I overheard my supervisor calling my name
5de672702cf2045ed734e846,7,and he started walking over.,as he began to approach me.
5de672702cf2045ed734e846,8,Everything started to go dark,My surroundings began to dim
5de672702cf2045ed734e846,9,and I started to faint.,and I felt myself losing consciousness.
5de672702cf2045ed734e846,10,My manager managed to catch me,"Fortunately, my supervisor was quick to support me"
5de672702cf2045ed734e846,11,and helped me get to the break room.,and assisted me in reaching the break area.
5de672702cf2045ed734e846,12,"After he asked me some questions,","He posed several inquiries after my well-being,"
5de672702cf2045ed734e846,13,he got me a cold glass of water.,then provided me with a chilled glass of water.
5de672702cf2045ed734e846,14,Turns out I had a panic attack.,It was determined that I had experienced a panic attack.
5de672702cf2045ed734e846,15,Now I know to pay more attention to my body,I've learned to be more vigilant about my physical signals
5de672702cf2045ed734e846,16,and take care of myself.,and to prioritize my well-being.
5e44835e19674731744ba0cd,1,"A man was working at a warehouse,","An individual was laboring in a storage facility,"
5e44835e19674731744ba0cd,2,stocking inventory.,replenishing the stock.
5e44835e19674731744ba0cd,3,Suddenly he began to feel pain in his chest,"Out of nowhere, he started to sense a sharp ache in his chest"
5e44835e19674731744ba0cd,4,"and started sweating,","and began to perspire heavily,"
5e44835e19674731744ba0cd,5,"his vision going dark, too.",with his sight also fading.
5e44835e19674731744ba0cd,6,The manager called out to him,The supervisor shouted to him
5e44835e19674731744ba0cd,7,"and just before he collapsed,","and right before he went down,"
5e44835e19674731744ba0cd,8,the manager caught him,the supervisor grasped him
5e44835e19674731744ba0cd,9,and brought him to the staff room,and escorted him to the employee lounge
5e44835e19674731744ba0cd,10,and gave him a glass of cold water.,and handed him a chilled glass of water.
5e44835e19674731744ba0cd,11,"He later found out that he was experiencing a panic attack,","He subsequently discovered that he had suffered a panic attack,"
5e44835e19674731744ba0cd,12,and reflected on the experience,and pondered over the ordeal
5e44835e19674731744ba0cd,13,and how he could prevent further episodes.,and contemplated strategies to avoid future incidents.
5e8df7e8ae7a8007d30505e1,1,"The person was working in the warehouse near the end of their shift,","An individual was laboring in the storage facility as their shift neared its conclusion,"
5e8df7e8ae7a8007d30505e1,2,they had not eaten or drank anything that day.,having consumed neither food nor beverage throughout the day.
5e8df7e8ae7a8007d30505e1,3,They then got sweaty and began to see stars/things went dark -,"Subsequently, they broke into a sweat and their vision began to blur/fade to black -"
5e8df7e8ae7a8007d30505e1,4,at this point someone had noticed and told the manager.,at which juncture a colleague took notice and alerted the supervisor.
5e8df7e8ae7a8007d30505e1,5,"As the person begun to collapse,","While the individual started to faint,"
5e8df7e8ae7a8007d30505e1,6,the manager caught them which saved them.,"the supervisor intervened in time to catch them, preventing a fall."
5e8df7e8ae7a8007d30505e1,7,This could've been much worst if it wasn't for the manager.,The situation could have escalated to something far more severe if not for the supervisor's intervention.
5e8df7e8ae7a8007d30505e1,8,"They slowly come round after the manager gave them water,","They gradually regained consciousness after the supervisor provided them with water,"
5e8df7e8ae7a8007d30505e1,9,they were suffering from a panic attack.,enduring an episode of panic.
5e8df7e8ae7a8007d30505e1,10,This caused the person to reflect and to think about checking in with themselves to see if they're okay,This incident prompted the individual to contemplate and consider self-assessment to ensure their well-being
5e8df7e8ae7a8007d30505e1,11,and if they need food or water.,and to determine whether they require sustenance or hydration.
5e95b16a5a20a7024211e6f5,1,The individual was having an ordinary day at work.,The person was experiencing a typical day at the office.
5e95b16a5a20a7024211e6f5,2,Going about their job in a warehouse.,They were performing their duties in a storage facility.
5e95b16a5a20a7024211e6f5,3,They were going about their usual routine in their warehouse returning items to their places.,"They continued their normal activities, restocking items in the warehouse."
5e95b16a5a20a7024211e6f5,4,When they started to feel unwell.,"Suddenly, they began to feel sick."
5e95b16a5a20a7024211e6f5,5,They had a tightness in their chest.,A constriction was felt in their chest.
5e95b16a5a20a7024211e6f5,6,And could not carry out their duties.,And they found themselves unable to fulfill their responsibilities.
5e95b16a5a20a7024211e6f5,7,They paused what they were doing.,They stopped their current task.
5e95b16a5a20a7024211e6f5,8,Whilst the pain intensified.,As the discomfort grew stronger.
5e95b16a5a20a7024211e6f5,9,Luckily for them someone alerted their manager.,"Fortunately, someone notified their supervisor."
5e95b16a5a20a7024211e6f5,10,And the manager came to their rescue.,And the supervisor rushed to assist them.
5e95b16a5a20a7024211e6f5,11,It turned out that the individual was having a panic attack.,It was discovered that the person was experiencing a panic attack.
5e95b16a5a20a7024211e6f5,12,"Once they sat down, rested and had a glass of water they quickly recovered.","After sitting down, taking a break, and drinking some water, they recovered swiftly."
5e95b16a5a20a7024211e6f5,13,"However, they learnt a valid lesson to look after themselves better in future.","Nonetheless, they realized the important lesson to take better care of their health going forward."
5e95b16a5a20a7024211e6f5,14,With more breaks of rest and to eat.,Incorporating more restful breaks and time to eat.
5e9d7f715597de04e33079d5,1,It started off as any normal day.,The day began like any other typical day.
5e9d7f715597de04e33079d5,2,"I was at work in my job at a warehouse,","I was employed at a warehouse,"
5e9d7f715597de04e33079d5,3,"on the floor,","working on the floor,"
5e9d7f715597de04e33079d5,4,stocking up and checking things.,replenishing stock and performing inspections.
5e9d7f715597de04e33079d5,5,"All of a sudden I started to feel a bit funny,","Suddenly, I began to feel somewhat odd,"
5e9d7f715597de04e33079d5,6,but put it down to my not having eaten anything yet that day.,attributing it to skipping meals earlier in the day.
5e9d7f715597de04e33079d5,7,"I thought it would pass,","I assumed the sensation would subside,"
5e9d7f715597de04e33079d5,8,"but then I felt a bit stranger,","but then I started to feel even more peculiar,"
5e9d7f715597de04e33079d5,9,with a pain in my chest.,accompanied by a sharp pain in my chest.
5e9d7f715597de04e33079d5,10,I felt sweat dripping down my face and chest.,Perspiration started trickling down my forehead and torso.
5e9d7f715597de04e33079d5,11,Then I heard a voice.,That's when I heard someone speak.
5e9d7f715597de04e33079d5,12,It was a co-worker who had noticed I wasn’t quite right,A colleague had observed that something was amiss with me
5e9d7f715597de04e33079d5,13,and wanted to check I was ok.,and came to ensure I was alright.
5e9d7f715597de04e33079d5,14,"I was about to answer,","I was just about to respond,"
5e9d7f715597de04e33079d5,15,but my legs gave way.,when suddenly my legs collapsed.
5e9d7f715597de04e33079d5,16,"At that moment, my manager came over","Right then, my supervisor approached"
5e9d7f715597de04e33079d5,17,and managed to catch me.,and was able to catch me in time.
5e9d7f715597de04e33079d5,18,He took me to the staff room,He escorted me to the break room
5e9d7f715597de04e33079d5,19,and sat me down,"and had me take a seat,"
5e9d7f715597de04e33079d5,20,"and gave me some water,","providing me with some water,"
5e9d7f715597de04e33079d5,21,asking me questions about what had happened.,while inquiring about the incident.
5e9d7f715597de04e33079d5,22,I gradually began to feel better,"I slowly started to recover,"
5e9d7f715597de04e33079d5,23,"and vowed to check in with myself more often,","and made a promise to myself to be more self-aware,"
5e9d7f715597de04e33079d5,24,"making sure I always had enough food, water and sleep.","ensuring I consistently had sufficient food, hydration, and rest."
5ea1e178ff3ee50d69b46324,1,"It was a normal day at work,","The day at the office was typical,"
5ea1e178ff3ee50d69b46324,2,doing my normal tasks.,engaging in my usual duties.
5ea1e178ff3ee50d69b46324,3,I was in the warehouse stocking the shelfs with merchandise,"I found myself in the storage area, replenishing the shelves with goods"
5ea1e178ff3ee50d69b46324,4,when i suddenly started to feel unwell.,when I abruptly began to feel sick.
5ea1e178ff3ee50d69b46324,5,I was lightheaded,Dizziness overcame me
5ea1e178ff3ee50d69b46324,6,and my chest was getting tight.,and I experienced a constriction in my chest.
5ea1e178ff3ee50d69b46324,7,I chalked it up to not having eaten yet that day.,I attributed it to skipping meals earlier in the day.
5ea1e178ff3ee50d69b46324,8,My manager was able to catch me before I fainted,"Fortunately, my supervisor caught me just as I was about to pass out"
5ea1e178ff3ee50d69b46324,9,and took me into the staff room,and escorted me to the break room
5ea1e178ff3ee50d69b46324,10,where I rested,where I took some time to recuperate
5ea1e178ff3ee50d69b46324,11,and had something to eat.,and consumed a bit of food.
5ea1e178ff3ee50d69b46324,12,Turns out I'd had a panic attack.,It was determined that I had experienced a panic attack.
5ea1e178ff3ee50d69b46324,13,It was never an enjoyable experience,Such an incident was always distressing
5ea1e178ff3ee50d69b46324,14,and it taught me to rest,and it served as a lesson to take breaks
5ea1e178ff3ee50d69b46324,15,and eat well,and maintain a healthy diet
5ea1e178ff3ee50d69b46324,16,to avoid having a repeat attack.,to prevent a similar episode from occurring.
5eb0453f0852800c239c6afd,1,One day he was working his usual job.,"On a certain day, he was performing his routine work."
5eb0453f0852800c239c6afd,2,He works at a warehouse stocking boxes.,His employment involved organizing boxes in a storage facility.
5eb0453f0852800c239c6afd,3,He hadn't eaten yet that day.,"Up to that point, he hadn't consumed any food."
5eb0453f0852800c239c6afd,4,He started to feel a bit unwell.,He began to experience a slight sickness.
5eb0453f0852800c239c6afd,5,"As he was putting everything away, he started to feel very strange.","While he was tidying up, a very odd sensation overcame him."
5eb0453f0852800c239c6afd,6,He rested up against a wall.,He leaned against a wall for support.
5eb0453f0852800c239c6afd,7,His heart was pounding.,His chest throbbed intensely.
5eb0453f0852800c239c6afd,8,His face and arms were dripping with sweat.,Perspiration drenched his face and arms.
5eb0453f0852800c239c6afd,9,Soon he started seeing spots.,"Before long, he noticed specks appearing in his vision."
5eb0453f0852800c239c6afd,10,He heard a voice from across the warehouse.,A voice echoed from the other side of the warehouse.
5eb0453f0852800c239c6afd,11,It was his manager.,The voice belonged to his supervisor.
5eb0453f0852800c239c6afd,12,Someone had seen him and wanted to check in on him.,An observant colleague had noticed him and decided to check on him.
5eb0453f0852800c239c6afd,13,He tried to call out to the manager but couldn't find his voice.,He attempted to shout to his supervisor but his voice failed him.
5eb0453f0852800c239c6afd,14,"As the manager walked closer, his world went dark.","As his supervisor approached, everything around him turned to black."
5eb0453f0852800c239c6afd,15,"Luckily, his manager was close enough to catch him before his legs gave out.","Fortunately, his supervisor was near enough to catch him as his legs buckled."
5eb0453f0852800c239c6afd,16,The manager brought him into the staff room.,His supervisor escorted him to the break room.
5eb0453f0852800c239c6afd,17,The manager asked what happened and gave him a cold glass of water and told him to rest.,"The supervisor inquired about the incident, offered him a chilled water, and advised him to take a break."
5eb0453f0852800c239c6afd,18,"After a few minutes, the pain in his chest went away.","Within minutes, the chest discomfort subsided."
5eb0453f0852800c239c6afd,19,He discovered he had a panic attack.,He realized he had experienced a panic attack.
5eb0453f0852800c239c6afd,20,It was not a fun experience but he believes it could have been worse.,"Although the ordeal was unpleasant, he felt it could have turned out much worse."
5eb0453f0852800c239c6afd,21,It was a lesson for him to make sure he checks in with himself regularity and to ensure he gets good rest and eats.,He took this as a reminder to regularly check in with himself and to make sure he gets adequate rest and nutrition.
5eb30ae9bb223e0e176edecd,1,"I was going about my day as usual,","My day was unfolding typically,"
5eb30ae9bb223e0e176edecd,2,"working in a warehouse,","laboring in a storage facility,"
5eb30ae9bb223e0e176edecd,3,stacking and organising things,arranging and sorting items
5eb30ae9bb223e0e176edecd,4,when I could feel something strange,when I sensed an odd feeling
5eb30ae9bb223e0e176edecd,5,but blamed it on not eating,and attributed it to skipping a meal
5eb30ae9bb223e0e176edecd,6,as I had not eaten that day.,since I hadn't eaten that entire day.
5eb30ae9bb223e0e176edecd,7,Then I continued work,I proceeded with my tasks
5eb30ae9bb223e0e176edecd,8,but started feeling a pressure in my chest,but began to experience tightness in my chest
5eb30ae9bb223e0e176edecd,9,and began to see black spots,and my vision was marred by dark spots
5eb30ae9bb223e0e176edecd,10,and sweating badly,accompanied by severe perspiration
5eb30ae9bb223e0e176edecd,11,as the pressure got worse.,as the tightness intensified.
5eb30ae9bb223e0e176edecd,12,My manager spotted me,My supervisor noticed my condition
5eb30ae9bb223e0e176edecd,13,"and started to walk towards me,","and made his way over to me,"
5eb30ae9bb223e0e176edecd,14,asking me questions,posing inquiries
5eb30ae9bb223e0e176edecd,15,but I couldn’t answer.,to which I was unable to respond.
5eb30ae9bb223e0e176edecd,16,My manager helped me to the staff room,He assisted me to the employee lounge
5eb30ae9bb223e0e176edecd,17,and asked me questions,and continued to question me
5eb30ae9bb223e0e176edecd,18,"and gave me water,","while offering me water,"
5eb30ae9bb223e0e176edecd,19,turns out i was having a panic attack,it turned out I was experiencing a panic attack
5eb30ae9bb223e0e176edecd,20,and I need to take better care of myself.,and I realized the importance of self-care.
5eb9c4d92f9f740fb8418f8d,1,"I went to work,","I headed to my job,"
5eb9c4d92f9f740fb8418f8d,2,at a warehouse.,located at a storage facility.
5eb9c4d92f9f740fb8418f8d,3,"I was on the warehouse floor doing my job,","While working on the facility floor,"
5eb9c4d92f9f740fb8418f8d,4,and I started to feel a bit funny.,I began to sense something odd.
5eb9c4d92f9f740fb8418f8d,5,I felt dizzy,A sensation of lightheadedness overcame me
5eb9c4d92f9f740fb8418f8d,6,and like my world was going dark.,and it seemed as though everything was fading to black.
5eb9c4d92f9f740fb8418f8d,7,I heard my manager call out to me,My supervisor's voice reached my ears
5eb9c4d92f9f740fb8418f8d,8,but I could not speak or shout back.,yet I found myself unable to respond or cry out.
5eb9c4d92f9f740fb8418f8d,9,Luckily he came over before my legs gave out.,"Fortunately, he approached just as my knees started to buckle."
5eb9c4d92f9f740fb8418f8d,10,"He offered me an ice cold drink,","He provided me with a refreshingly cold beverage,"
5eb9c4d92f9f740fb8418f8d,11,and waited for my breathing to go back to normal.,and stood by until my respiration stabilized.
5eb9c4d92f9f740fb8418f8d,12,Turns out it was a panic attack.,It was determined to be a panic attack.
5eb9c4d92f9f740fb8418f8d,13,It could have been so much worse.,The situation could have escalated to something far more serious.
5ebc59018442d1078efabe0b,1,I was doing my normal job on the warehouse floor,I was performing my usual duties on the warehouse floor
5ebc59018442d1078efabe0b,2,(I was) checking stock,Verifying inventory levels
5ebc59018442d1078efabe0b,3,(I was) making orders.,Processing orders.
5ebc59018442d1078efabe0b,4,I suddenly felt strange,"Out of nowhere, I began to feel odd"
5ebc59018442d1078efabe0b,5,(I felt) unwell.,Experiencing discomfort.
5ebc59018442d1078efabe0b,6,I was light headed,My head felt unusually light
5ebc59018442d1078efabe0b,7,(I) had a pain in my chest.,Experiencing a sharp pain in my chest.
5ebc59018442d1078efabe0b,8,I felt dizzy,A sense of vertigo overcame me
5ebc59018442d1078efabe0b,9,(I) held on to the wall for support.,Grasping the wall for stability.
5ebc59018442d1078efabe0b,10,I felt myself dropping to the floor.,I sensed my body succumbing to the ground.
5ebc59018442d1078efabe0b,11,At that time I saw the warehouse manager across the floor,"At that moment, I noticed the warehouse supervisor on the other side of the floor"
5ebc59018442d1078efabe0b,12,(The warehouse manager) who called out to see if I was alright.,The supervisor shouted to check on my condition.
5ebc59018442d1078efabe0b,13,I couldn't answer,I was unable to respond
5ebc59018442d1078efabe0b,14,no words would come out.,I found myself speechless.
5ebc59018442d1078efabe0b,15,My manager came across,My supervisor hurried over
5ebc59018442d1078efabe0b,16,(My manager) caught me before I fell.,He caught me in his arms just as I was about to collapse.
5ebc59018442d1078efabe0b,17,Everything went dark.,"Then, everything faded to black."
5ebc59018442d1078efabe0b,18,It turns out I had had a panic attack.,I later learned that I had experienced a panic attack.
5ebc59018442d1078efabe0b,19,From now on I need to remember to check myself,"From this point forward, I must make sure to monitor my well-being"
5ebc59018442d1078efabe0b,20,(I need to) see that I am alright.,Ensuring that I am in good health.
5ebe74b3226f3b1cbc9676a8,1,"The person was working on the shop floor of a warehouse,","An individual was laboring on the factory floor within a storage facility,"
5ebe74b3226f3b1cbc9676a8,2,stacking boxes.,piling up crates.
5ebe74b3226f3b1cbc9676a8,3,They began to feel strange,They started experiencing an odd sensation
5ebe74b3226f3b1cbc9676a8,4,but chalked it off down to not having eaten yet that day.,but attributed it to skipping a meal earlier in the day.
5ebe74b3226f3b1cbc9676a8,5,Their chest then began to feel tight,A sensation of tightness emerged in their chest
5ebe74b3226f3b1cbc9676a8,6,"and they began sweating,","accompanied by the onset of perspiration,"
5ebe74b3226f3b1cbc9676a8,7,dripping down their forehead and arms.,which streamed down their brow and limbs.
5ebe74b3226f3b1cbc9676a8,8,The manager called out to them,The supervisor shouted to get their attention
5ebe74b3226f3b1cbc9676a8,9,after someone had seen the person leaning up against the wall,after a colleague noticed them bracing themselves against a partition
5ebe74b3226f3b1cbc9676a8,10,trying to catch their breath.,attempting to regain their composure.
5ebe74b3226f3b1cbc9676a8,11,"As the manager walked over,","While the supervisor approached,"
5ebe74b3226f3b1cbc9676a8,12,the persons vision began to go dark,the individual's sight started to fade
5ebe74b3226f3b1cbc9676a8,13,and they were caught as their legs gave out.,and they were supported as they collapsed.
5ebe74b3226f3b1cbc9676a8,14,"The manager took them into the staff room,","The supervisor escorted them to the break room,"
5ebe74b3226f3b1cbc9676a8,15,sat them down,helped them to sit
5ebe74b3226f3b1cbc9676a8,16,and gave them a glass of water.,and provided a cup of water.
5ebe74b3226f3b1cbc9676a8,17,"After a couple of minutes,","In a short span of time,"
5ebe74b3226f3b1cbc9676a8,18,they began to feel better,their condition started to improve
5ebe74b3226f3b1cbc9676a8,19,and they had realised they had begun to have a panic attack.,and they recognized that they were experiencing a panic attack.
5ebe74b3226f3b1cbc9676a8,20,They now make sure to eat and rest well,They now ensure to maintain proper nutrition and rest adequately
5ebe74b3226f3b1cbc9676a8,21,and to check in on how they are feeling.,and to monitor their emotional state.
5ee1da7a1d622e2092c1b056,1,"The story was about a man working in a warehouse doing his usual job of stacking boxes,","The narrative centered on an individual employed at a storage facility, engaged in his routine task of piling cartons,"
5ee1da7a1d622e2092c1b056,2,when he suddenly felt a pain in his chest.,"when out of nowhere, he was struck by a sharp discomfort in his chest."
5ee1da7a1d622e2092c1b056,3,"He tried to take deep breaths and rest against a wall,","He attempted to inhale deeply and lean on a nearby wall for support,"
5ee1da7a1d622e2092c1b056,4,but the pain only got worse,yet the discomfort intensified.
5ee1da7a1d622e2092c1b056,5,and he began to sweat,"Perspiration began to form on his brow,"
5ee1da7a1d622e2092c1b056,6,and see spots in his vision.,and his sight became dotted with blurs.
5ee1da7a1d622e2092c1b056,7,"His manager noticed and called out to him,","Observing this, his supervisor called out to him,"
5ee1da7a1d622e2092c1b056,8,but he couldn't answer,"however, he was unable to respond"
5ee1da7a1d622e2092c1b056,9,"and almost fell to the ground,","and nearly collapsed,"
5ee1da7a1d622e2092c1b056,10,but his manager helped him in time.,but the supervisor caught him just in time.
5ee1da7a1d622e2092c1b056,11,The manager took him to the staff room,"The supervisor escorted him to the employee lounge,"
5ee1da7a1d622e2092c1b056,12,"and the man rested,","where the man took a moment to rest,"
5ee1da7a1d622e2092c1b056,13,eventually learning he had experienced a panic attack.,and he eventually discovered that he had suffered a panic attack.
5ee3717e7b13a202f966b3de,1,Day started normally,"The day began as usual,"
5ee3717e7b13a202f966b3de,2,working in a warehouse stacking boxes etc.,engaged in warehouse duties like box stacking and such.
5ee3717e7b13a202f966b3de,3,Realised hadn't eaten.,Noticed I had skipped a meal.
5ee3717e7b13a202f966b3de,4,Began to feel lightheaded,"Started feeling dizzy,"
5ee3717e7b13a202f966b3de,5,and noticed sweat on face and arms.,with perspiration noticeable on my face and limbs.
5ee3717e7b13a202f966b3de,6,Heard manager call from afar,"Heard the supervisor's distant shout,"
5ee3717e7b13a202f966b3de,7,and assumed someone had noticed distressed state.,and thought someone had seen my troubled condition.
5ee3717e7b13a202f966b3de,8,Vision darkened,"My sight started to fade,"
5ee3717e7b13a202f966b3de,9,and almost collapsed,"and I nearly fainted,"
5ee3717e7b13a202f966b3de,10,"but was caught by manager,","yet the supervisor caught me in time,"
5ee3717e7b13a202f966b3de,11,who lead the person to the office.,guiding me towards the office.
5ee3717e7b13a202f966b3de,12,"Realised they had had a panic attack,","It dawned on me that I had experienced a panic attack,"
5ee3717e7b13a202f966b3de,13,and resolved to eat and sleep enough,"and made a decision to ensure proper eating and sleeping habits,"
5ee3717e7b13a202f966b3de,14,and pay attention to internal states,"as well as to monitor my mental well-being,"
5ee3717e7b13a202f966b3de,15,to avoid future episodes.,to prevent such incidents in the future.
5ef630007a4f7c2e550ef111,1,"One day I was at work,","On a certain day while at my job,"
5ef630007a4f7c2e550ef111,2,"in a warehouse,","inside a storage facility,"
5ef630007a4f7c2e550ef111,3,"taking care of boxes,","I was handling various cartons,"
5ef630007a4f7c2e550ef111,4,when I began feeling unwell.,when suddenly I started to feel sick.
5ef630007a4f7c2e550ef111,5,"I felt lightheaded and my chest tightened,","My head began to spin and I experienced chest constriction,"
5ef630007a4f7c2e550ef111,6,I felt dizzy and began seeing spots.,I became woozy and spots appeared before my eyes.
5ef630007a4f7c2e550ef111,7,My manager called out to me,My supervisor shouted my name
5ef630007a4f7c2e550ef111,8,and managed to catch me before I collapsed.,and succeeded in grabbing me just as I was about to fall.
5ef630007a4f7c2e550ef111,9,"He took me to the staff room,","He escorted me to the break room,"
5ef630007a4f7c2e550ef111,10,began asking questions,started to inquire about my condition
5ef630007a4f7c2e550ef111,11,and gave me a glass of water.,and handed me a glass of water.
5ef630007a4f7c2e550ef111,12,"After a while, I felt better.","Gradually, I began to recover."
5ef630007a4f7c2e550ef111,13,It turned out I had suffered from a panic attack.,I eventually realized that I had experienced a panic attack.
5ef630007a4f7c2e550ef111,14,The whole experience taught me to check on myself better.,This incident has made me more aware of the importance of self-monitoring.
5efc558cf12a69012712b8d8,1,I was at work one day,"One day at my job,"
5efc558cf12a69012712b8d8,2,"working on the warehouse floor,","I was busy on the floor of the storage area,"
5efc558cf12a69012712b8d8,3,stocking boxes,arranging cartons
5efc558cf12a69012712b8d8,4,and organizing merchandise.,and sorting out the goods.
5efc558cf12a69012712b8d8,5,I had been working for a few hours,I had been at it for several hours
5efc558cf12a69012712b8d8,6,and it was getting late.,and the day was drawing to a close.
5efc558cf12a69012712b8d8,7,"I had been feeling a bit strange,","I started to sense something off,"
5efc558cf12a69012712b8d8,8,I was walking around the warehouse,as I roamed around the storage space
5efc558cf12a69012712b8d8,9,I started to feel a strange tightness and pressure in my chest.,I began to experience an odd sensation of constriction and pressure in my chest.
5efc558cf12a69012712b8d8,10,I stopped what I was doing,I ceased my activities
5efc558cf12a69012712b8d8,11,"and leaned against a nearby wall for a bit,","and supported myself against a wall for a moment,"
5efc558cf12a69012712b8d8,12,I could feel my heart,My heartbeat was noticeable
5efc558cf12a69012712b8d8,13,I started seeing spots,I began to notice specks before my eyes
5efc558cf12a69012712b8d8,14,and I could feel sweat dripping down my forehead and my arms.,and I sensed perspiration trickling down my brow and limbs.
5efc558cf12a69012712b8d8,15,"I tried to take some breaths,","I attempted to regulate my breathing,"
5efc558cf12a69012712b8d8,16,I was scared,I felt frightened
5efc558cf12a69012712b8d8,17,and didn't know what to do.,and was uncertain about my next steps.
5efc558cf12a69012712b8d8,18,"It was the manager,","It was my supervisor,"
5efc558cf12a69012712b8d8,19,who had seen me,who had spotted me
5efc558cf12a69012712b8d8,20,and called out to me -,and shouted my name -
5efc558cf12a69012712b8d8,21,He asked me questions what was wrong,He inquired about my condition
5efc558cf12a69012712b8d8,22,and what happened.,and what had transpired.
5efc558cf12a69012712b8d8,23,He got me some water,He provided me with some water
5efc558cf12a69012712b8d8,24,and told me to rest for a bit.,and advised me to take a short break.
5f0771a92b566a37faa5f2e0,1,"I was at work,","I found myself at my job,"
5f0771a92b566a37faa5f2e0,2,working in the warehouse.,toiling away in the storage area.
5f0771a92b566a37faa5f2e0,3,I was feeling unwell,"I started to feel sick,"
5f0771a92b566a37faa5f2e0,4,but put it down to not eating that day.,attributing it to skipping meals that day.
5f0771a92b566a37faa5f2e0,5,I was feeling unsteady,"A sense of instability washed over me,"
5f0771a92b566a37faa5f2e0,6,and so I leaned on a nearby wall.,prompting me to rest against a close wall.
5f0771a92b566a37faa5f2e0,7,My manager came in,"The supervisor entered the scene,"
5f0771a92b566a37faa5f2e0,8,and asked if I was ok,"inquiring about my well-being,"
5f0771a92b566a37faa5f2e0,9,and when I tried to shout back to tell them something was wrong,"and as I attempted to vocally signal that something was amiss,"
