index,keypoints,keypoints_len_in_chars,original_mbits,rephrased_mbits,"produced
key points","required
key points",attempt
63,"I was going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. A middle-aged man was creeping onto Twenty-four. He blocked the lane we were both going to use. I managed to get ahead of him. The man blocked the middle of the highway. We crossed the road when the traffic cleared. We drove towards the diamond, north on Aboite Center. The man began following us closely. Lisa noticed the man was right on our tail. I watched him to avoid an accident. He was weaving and seemed out of control. I thought about the dangers of drunk driving. I considered confronting him at the stop sign. I wondered if he might be having a medical issue. I decided to get involved for safety's sake. We stopped at a stop sign near a sheriff's car. I signaled the deputy for help. I informed the deputy about the suspicious driver. The man stopped far from the intersection. He reversed his car when he saw the police. The police pursued him cautiously. I don't know if the police caught him.",1057,217.51,221.67,24,24,1
64,"We were going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four. I slowed down with my turn signal on. A guy in his fifties was sitting to the right. He started creeping onto Twenty-four. He was blocking the lane I was going to. I hurried and got in the lane ahead of him. He continued to block the middle of the highway. We crossed and headed towards the diamond. The guy started following us up the hill. Lisa noticed the guy was on my tail. I kept an eye on him while driving. He was weaving and couldn't stay in one lane. I thought about drunk driving dangers. I decided to check if he was sick or drunk. I considered he might be having a heart attack. I didn't want to get involved but felt I should. We stopped, and I motioned to a sheriff's car. I told the deputy the guy had a problem. The guy stopped far from the intersection. He reversed when he saw the cops. The cops followed him as he drove strangely. I didn't know if the cops stopped him.",1018,240.69,238.13,24,24,2
65,We were going to a church league softball game. The game was scheduled at Homestead High School. I was driving on Twenty-four with my turn signal on. A middle-aged man started blocking my lane. He was heading for the same spot as I was. I hurried up and got ahead of him. The man had blocked Twenty-four completely. We continued towards the diamond after the traffic cleared. The man started following us. Lisa noticed he was right on my tail. I tried to keep an eye on him in the mirror. The man couldn't stay in one lane and was weaving. I thought about the dangers of drunk driving. I considered he might be drunk or sick. I decided to act when we reached a stop sign. A sheriff's car stopped across the road. I motioned for the deputy to come over. I explained the man's erratic driving to the deputy. The man stopped far from the intersection upon seeing me. He began backing up when the cops approached. The police pursued him as he drove away slowly. The pursuit seemed comical to me. I wasn't sure if they ever stopped him. I felt relieved that I took action.,1067,233.73,221.05,24,24,3
66,"I was driving to a church league softball game. The game was scheduled at Homestead High School. I was turning onto Twenty-four at Ranch Eggs. A middle-aged man was blocking the lane. He was heading to the same spot as me. I thought he was a jerk for blocking the lane. I managed to get in front of him. The man was sitting in the middle of the highway. We crossed the road when traffic cleared. We headed towards the diamond north of Twenty-four. The man followed us closely up a hill. Lisa noted the man was tailgating us. I was worried he might slam into us. The man was weaving and couldn't stay in one lane. I suspected he was drunk. I considered he might be sick, not drunk. I resolved to confront him at the stop sign. A sheriff's car was stopped across the road. I signaled the sheriff to come over. I reported the man to the deputy. The man stopped far from the intersection. He reversed his car when he saw us. The police followed him when he started forward. The man drove slow and careful after. I don't know if the police stopped him.",1047,240.18,227.39,25,25,1
67,I drove to a church league softball game. The game was at Homestead High School. I was traveling on Twenty-four. I prepared to turn at Ranch Eggs. I noticed a man in his fifties. The man blocked the lane on Twenty-four. I hurried ahead of him. The man stopped and waited in the median. I continued towards the diamond. The man followed me closely. Lisa was with me in the car. Lisa noticed the man tailgating us. I checked the rearview mirror. The man weaved between lanes. I thought about drunk driving dangers. I suspected the man was drunk or sick. I decided to confront the man at a stop. I planned to approach him at the stop sign. A sheriff's car stopped across the road. I signaled the deputy and explained the issue. The man backed away when I approached police. The man stopped far from the intersection. Police pursued the man as he reversed. He drove cautiously after police followed him. I never found out if police stopped him.,940,210.82,214.73,25,25,2
68,We were going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. A middle-aged guy started creeping onto Twenty-four. He blocked the lane we were in. I hurried to get ahead of him. He waited in the middle of the highway. We continued towards the diamond. The guy started following us. Lisa was with me in the car. The guy was right on my tail. He was weaving and couldn't stay in one lane. I thought about how drunk driving is dangerous. I was deciding what to do about him. I suspected he might be drunk. I considered he might be sick instead. I decided to check at the stop sign. We stopped near a sheriff's car. I waved the deputy over. I told the deputy about the guy's problem. The guy stopped far from the intersection. He reversed when I talked to the police. The cops went to check him out. He drove slow and careful once followed. I don't know if they stopped him.,960,210.72,211.38,25,25,3
69,"We were going to a church league softball game. The game was scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. A man was sitting on the right, coming onto Twenty-four. The man blocked the lane, heading for my spot. I hurried up and got in ahead of him. He was blocking the middle of the highway. We continued toward the diamond with the man following us. Lisa was with me and noticed the man tailgating. I saw him practically bumper to bumper in the mirror. The man started weaving and couldn't stay in one lane. I thought about drunk driving and its dangers. I suspected the man might be drunk. I considered he might be sick, like having a heart attack. I felt responsible but hesitant to get involved. I decided to take action at the next stop sign. We stopped at the sign and saw a sheriff's car. I motioned for the sheriff to come over. I told the deputy the man had a problem. The man stopped far from the intersection as I got out. He threw his car in reverse and backed up. The cops started to follow him. The man started driving slow and careful. The situation felt comical to me. I left wondering if they stopped him. I was relieved to have taken some action.",1207,254.96,221.65,26,26,1
70,"We were driving to a church league softball game a month ago. The game was at Homestead High School's diamond. I was on Twenty-four and preparing to turn at Ranch Eggs. A middle-aged guy started creeping onto Twenty-four blocking my lane. I hurried up to get ahead of him. He was sitting in the middle of the highway blocking it. We continued toward the diamond with the guy following us. Lisa noticed he was right on our tail. I saw him weaving and couldn't stay in one lane. I thought about how drunk driving is a major problem. I suspected the guy might be drunk. I considered he might also be sick or having a heart attack. I hesitated to get involved but decided to act. We approached a stop sign and saw a sheriff's car. I motioned for the deputies to come over. I informed the deputy about the guy's erratic driving. The deputies began to investigate the situation. The guy noticed me talking to the deputy. He stopped far from the intersection and reversed. As the cops approached, he reversed down the road. The deputies caught up, and he drove slowly forward. The deputies did a U-turn to follow him. The guy drove very carefully after that. I don't know if they eventually stopped him. I found the situation somewhat comical. I was unsure whether he was truly drunk or sick.",1285,250.39,270.63,26,26,2
71,"I planned to go to a church league softball game. The game was at Homestead High School's diamond. I drove on Twenty-four with my turn signal on. A man was sitting to the right, entering Twenty-four. He looked in his middle fifties and blocked my lane. I hurried and got ahead of him in the lane. He blocked Twenty-four by sitting in the highway. I continued to the diamond as traffic cleared. The man followed us as we drove up the hill. Lisa noticed the man was right on our tail. I watched him weave, unable to stay in one lane. I thought about the dangers of drunk driving. I debated if he was drunk or having a heart attack. I felt hesitant about getting involved initially. I resolved to confront him at the stop sign. We stopped, and a sheriff car was across the road. I waved the deputy over to talk about the man. I told the deputy the man had a problem driving. The man stopped far from the intersection. He reversed when seeing me approach the police. The police pursued him as he backed up. The man started driving slowly and carefully. I found the situation comical. I don't know if the police stopped him. I was concerned about the man's safety. I hoped I did the right thing by getting involved.",1210,257.71,256.54,26,26,3
72,I went to a church league softball game. The games were at Homestead High School. I drove up Twenty-four to get there. I prepared to turn at Ranch Eggs. I saw a man in his fifties blocking the lane. He pulled out onto Twenty-four. We waited for traffic in the median. He blocked the highway in the middle. We crossed after traffic cleared. He followed us towards the diamond. Lisa noticed he was tailgating us. I watched him in the mirror. He weaved in and out of lanes. I thought about drunk driving dangers. I suspected he was drunk. I considered he might be sick. I didn't want to get involved initially. I decided to check at the stop sign. I saw a sheriff's car at the stop. I signaled for the police to stop. I warned the deputy about the man. The man reversed away upon seeing us. The police pursued him. He drove slowly and cautiously forward. I found the situation comical. I don't know if police stopped him. I was relieved to have done something.,957,214.87,200.03,27,27,1
73,We planned to attend a softball game. The games were at Homestead High School. We drove up Twenty-four highway. I prepared to turn at Ranch Eggs. I noticed an older man sitting in his car. He began creeping onto Twenty-four. The man blocked off the lane. He aimed for the same spot I was going. I called him a jerk in my mind. I hurried and got ahead of him. He was sitting in the middle of the highway. We continued once traffic cleared. The man followed us up the hill. Lisa was with me in the car. Lisa mentioned the man tailgating us. I kept an eye on him in the mirror. The man weaved back and forth in his lane. I thought maybe he was drunk. I considered if he was having a heart attack. I decided to find out his issue. We reached a stop sign and sheriff's car. I waved the deputy over. I explained the man's problem to the deputy. The man reversed his car upon seeing me. The police pursued the man. The man drove slowly and carefully. I laughed at the comical scene.,975,217.92,186.96,27,27,2
74,I was going to a church league softball game. The game was scheduled at Homestead High School. I was driving up Twenty-four. I was preparing to turn at Ranch Eggs. I noticed a man blocking the lane. The man seemed to be about in his fifties. He was creeping into my lane. I hurried and got in the lane ahead of him. The man blocked Twenty-four. We cleared traffic and headed to the diamond. The man followed us closely. Lisa was with me. Lisa remarked the man was on my tail. I checked the mirror and saw him close. The man was weaving between lanes. I worried he might be drunk. Drunk driving is dangerous for kids. I decided to find out his problem. I considered he might be sick. I didn't want to involve myself initially. I decided to take action at the stop sign. A sheriff's car was across the road. I motioned to the deputy about the man. The man stopped far from the intersection. He reversed when he saw the police. The police chased after him. I found the situation amusing.,984,206.4,212.87,27,27,3
75,"I was driving to a church league softball game. The game was at Homestead High School's diamond. I was on Twenty-four and ready to turn near Ranch Eggs. A middle-aged man started creeping onto Twenty-four. He blocked off the lane trying to go where I was headed. I waited for traffic in the median. The man pulled into the lane, so I sped up. The man blocked the highway by sitting in the middle. We crossed when the traffic cleared. We headed north of Twenty-four towards the diamond. The man followed closely behind us. Lisa pointed out the man was tailgating us. He was bumper to bumper with us. I watched him to avoid a collision. He weaved and had trouble staying in one lane. I thought about drunk driving dangers. I pondered if he was drunk or having a heart attack. I felt a responsibility to act on his condition. I decided to approach him at the stop sign. I stopped and saw a sheriff's car across the road. I signaled the sheriff to come over. I informed the deputy about the man's problem. The man stopped far from the intersection when I exited. He reversed when he saw me approach the police. The police chased him as he backed down the road. He started driving slowly when they followed him. The situation seemed comical to me. I didn't know if the police ever stopped him.",1288,286.11,271.34,28,28,1
76,We were going to a church league softball game. The games were scheduled at Homestead High School. We were driving on Twenty-four. I had my turn signal on at Ranch Eggs. A man started creeping onto Twenty-four blocking the lane. He seemed about fifty years old. I hurried up and got in the lane ahead of him. He sat in the middle of the highway. We crossed when traffic cleared. We headed towards the softball diamond. The man followed us closely. Lisa noticed the man was right on my tail. The man drove bumper to bumper. He started weaving back and forth. I thought of drunk driving as a killer. I tried to decide what to do about him. I suspected he might be drunk or sick. I considered he might have a heart attack. I didn't want to get involved but decided to act. We stopped at a stop sign. A sheriff's car stopped across the road. I motioned for the police to come over. I told the deputy about the man's driving issue. The man stopped far from the intersection. He backed up when cops approached. The cops followed him. The man drove slowly and carefully. I don't know if they stopped him.,1097,257.48,238.07,28,28,2
77,"We planned to attend a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. There was a man in his fifties at the intersection. He was blocking the lane and heading for the same spot. I hurried and got in the lane ahead of him. The man sat in the middle of Twenty-four blocking it. We crossed the road when the traffic cleared. We headed towards the diamond on Aboite Center. The man followed us up the hill near Ranch Eggs. Lisa pointed out he was right on our tail. I checked the mirror and he was bumper to bumper. He started weaving across the lanes. I thought about the dangers of drunk driving. I debated whether to see if he was sick or drunk. I considered the possibility of him having a heart attack. I didn’t want to get involved but felt I had to. At the stop sign, I decided to confront the situation. A sheriff's car was parked across the road. I signaled the deputies for help. I informed the deputies about the man's erratic driving. The deputies started to intercept him. The man reversed when he saw me go to the police. The deputies chased him as he backed down the road. He eventually drove slowly and carefully forward. The deputies followed him making a U-turn. It was unclear if the deputies stopped him. The situation was both dangerous and comical.",1352,289.72,280.78,28,28,3
78,"We were going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four, ready to turn at Ranch Eggs. I slowed down and saw a man pulling onto Twenty-four. The man looked like he was in his mid-fifties. He blocked the lane as he crept onto the road. I thought he was a jerk but got ahead of him. He waited and blocked the middle of the highway. We crossed as traffic cleared and headed to the diamond. The man followed us closely up the hill at Ranch Eggs. Lisa noted the man was tailgating us. I kept an eye on him to avoid an accident. The man weaved and couldn't stay in one lane. I thought about drunk driving being a major issue. I was unsure if he was drunk or unwell. I considered confronting him or helping if he was sick. I planned to act at the upcoming stop sign. A stopped sheriff's car was at the intersection. I signaled the sheriff and approached them. I told the deputy the driver had a problem. The deputy started to check the driver out. The man stopped far from the intersection. He reversed when he saw me talking to police. The cops chased him as he backed up. He drove slowly and carefully as they approached. It was comical watching the police chase him. I didn't know if the police stopped him. The situation seemed quite amusing. I felt relieved I reported the issue to police.",1358,293.82,274.54,29,29,1
79,I was going to a church league softball game. The games were at Homestead High School. I was driving up Twenty-four. I was getting ready to turn at Ranch Eggs. I noticed a guy sitting to the right of me. He was coming onto Twenty-four. He seemed to be in his mid-fifties. He started creeping out onto Twenty-four. He was blocking off the lane. I hurried up and got in ahead of him. The guy was blocking the middle of the highway. We continued towards the diamond. The guy started following us closely. Lisa noticed the guy tailgating us. He was weaving back and forth. I thought about drunk driving. I tried to decide what to do. I suspected the guy was drunk. I thought he might be sick. I didn't want to get involved. I decided to take action. We stopped at a stop sign. I saw a sheriff's car across the road. I signaled the sheriff to come over. I told the deputy about the guy. The guy started reversing his car. The cops followed him when he reversed. The guy drove slowly and carefully. I don't know if they caught him.,1025,227.88,217.27,29,29,2
80,I was going to a church league softball game. The games were scheduled at Homestead High School diamond. I was heading up Twenty-four near Ranch Eggs. I turned on my turn signal. A man started creeping onto Twenty-four. He blocked off the lane I was in. I got in front of him quickly. The man was blocking the highway. We continued across when traffic cleared. We were heading towards the diamond on Aboite Center. The man followed us closely up the hill. Lisa was with me in the car. Lisa noticed the man tailgating us. I was worried the man might slam into us. The man couldn't stay in one lane. I thought about drunk driving dangers. I considered the man's condition might be serious. I planned to address the man at the stop sign. I saw a sheriff's car at the stop sign. I signaled the sheriff's car to come over. I informed the deputy about the man's behavior. The man stopped far from the intersection. He reversed when he saw me with police. The police pursued him down the road. The man initially backed up on the road. He drove slowly when the police followed. I found the situation amusing. I don't know if they stopped him. The situation made me feel responsible.,1174,272.59,258.12,29,29,3
81,"I was driving to a church softball game. The game was scheduled at Homestead High School. I was on Twenty-four nearing Ranch Eggs. I slowed down to turn with my signal on. A man in his fifties was on the right. He was creeping onto Twenty-four. He blocked the lane I was turning into. I managed to turn ahead of him. The man sat in the middle of the highway. We continued towards the diamond. The man followed us closely. Lisa pointed out he was tailgating. I checked the mirror, seeing him close. He was weaving back and forth. I thought he might be drunk. I considered the dangers of drunk driving. I was unsure of approaching him. I worried he might be having a heart attack. I didn't want to read about his death later. I resolved to do something at the stop sign. We reached the stop sign and a sheriff was there. I signaled the deputy for assistance. I informed the deputy about the man's erratic driving. The man stopped far from the intersection. He reversed when he saw the police. The police pursued him as he drove backwards. He then drove forward slowly. It seemed comical as I watched. I don't know if they caught him or not. I was relieved to have involved the police.",1182,213.24,227.25,30,30,1
82,I was going to a church league softball game. The games were at Homestead High School. I was driving on Twenty-four. I was getting ready to turn at Ranch Eggs. I saw a man sitting to the right. The man looked middle-aged. He started creeping onto Twenty-four. He blocked off the lane. We were going to the same spot. I hurried up and got ahead of him. The man blocked the highway. We went across when traffic cleared. We headed toward the diamond. The man was following us. Lisa was with me. Lisa noticed the man was tailgating. I watched the man in the mirror. He started weaving on the road. I thought about drunk driving dangers. I decided what to do about him. I suspected he was drunk. I considered if he was having health problems. I didn't want to get involved. I made up my mind to act. We reached a stop sign. A sheriff's car stopped across the road. I motioned to the sheriff. I explained the man's problem to the deputy. The man threw his car into reverse. The police started following the man.,1005,254.19,207.31,30,30,2
83,I went to a church league softball game. The games were scheduled at Homestead High School. We were driving up Twenty-four. I was getting ready to turn at Ranch Eggs. A man was sitting to the right on the road. He looked like he was in his mid-fifties. He started creeping out onto Twenty-four. He blocked off the lane I was heading to. I quickly moved ahead of him. He sat there blocking the highway. We continued towards the softball diamond. The man followed us closely behind. Lisa was with me in the car. Lisa commented about the man tailing us. I checked the mirror and saw him close. He was weaving back and forth on the road. I thought about drunk driving dangers. I considered the man's condition. I decided to investigate at the next stop sign. A sheriff's car was at the stop sign. I motioned the police over. I informed the deputy about the man. The man stopped far from the intersection. He reversed when he saw me talking to police. The police pursued him down the road. The man drove very slowly. The situation seemed comical to me. I did not know if the police stopped him. I felt a responsibility to report him. I was unsure if he was drunk or sick.,1166,246.15,240.44,30,30,3
84,"We were going to a church league softball game. The games were scheduled at Homestead High School. We headed up Twenty-four, ready to turn at Ranch Eggs. I saw a man in his fifties starting to come onto Twenty-four. The man was blocking off the lane we were heading into. He was waiting in the median for traffic to pass by. He pulled out into the lane as I hurried to get ahead. The man blocked Twenty-four, sitting in the middle. We crossed the road once traffic cleared to the diamond. The man started following us up the hill at Ranch Eggs. Lisa noticed the man was right on our tail. I checked the mirror, saw him close bumper to bumper. He weaved back and forth, struggling with one lane. I thought about drunk driving being a killer of kids. I wondered if he was drunk and needed to do something. I considered he might be sick or having a heart attack. I felt hesitant but resolved to act at the stop sign. We stopped at the sign and saw a sheriff's car ahead. I signaled for the deputy to come over to us. I informed the deputy of the man's driving issues. I explained he couldn't keep his car in one lane. The man stopped and reversed when he saw the police. He backed up when the police approached him. The police caught up, and he drove forward slowly. The police made a U-turn to follow him again. He then drove slowly and carefully, avoiding stops. I found the situation comical watching from the side. I wasn't sure if the police ever stopped the man. The whole incident happened near the intersection. I was relieved to alert the police about the problem. I felt I did the right thing, unsure of the outcome.",1623,287.08,269.95,31,31,1
85,"We were going to a church league softball game. The games were at Homestead High School. We drove up Twenty-four intending to turn at Ranch Eggs. I saw a man in his fifties coming onto Twenty-four. He started blocking the lane and heading for the same spot I was. I hurried up and got ahead of him. The man blocked Twenty-four while sitting in the lane. We crossed the road when it was clear. The man followed us as we headed to the diamond. Lisa noticed he was right on my tail. I checked the mirror and saw him close bumper-to-bumper. He was weaving back and forth in his lane. I thought about drunk driving being a serious issue. I decided to find out his problem if it continued. I suspected he might be drunk. I considered he might be sick with a heart attack. I felt a need to do something about it. I planned to investigate at a stop sign. We reached a stop sign, and a sheriff's car was across the road. I signaled the deputy to come over. I informed the deputy about the man's driving issues. I mentioned he couldn't stay in his lane. The man stopped far from the intersection. He reversed his car when he saw me at the police car. The officers went to check on him. The man started backing up the road away. Officers caught up, and he drove slowly forward. The officers made a U-turn and followed him. It seemed comical how he drove careful then. I don't know if they ever stopped him.",1395,298.74,286.66,30,31,2
86,"I was going to a church league softball game a month ago. The game was at Homestead High School's diamond. I was driving on Twenty-four and slowing down to turn. A man in his fifties started creeping onto Twenty-four. The man blocked the lane I was heading to. I managed to get ahead of him. The man was blocking the highway back at Twenty-four. After crossing, we headed to the diamond at Aboite Center. The man started following us. Lisa noticed the man was right on our tail. I saw him weaving, unable to keep in one lane. I thought about drunk driving and its dangers. I suspected the man might be drunk. I considered checking if the man was having a heart attack. I didn't want to get involved, but decided to act. We stopped at a stop sign near a sheriff's car. I waved the deputy over and explained the situation. The man stopped far from the intersection seeing me talk to the police. He reversed his car upon seeing the deputy. The cops chased him as he backed up. The man started driving forward again. The deputies made a U-turn to follow him. He drove slowly and carefully after seeing the police. The situation was somewhat comical to me. I don't know if the cops managed to stop him. I was relieved to have informed the police. The man's driving seemed hazardous to others. I was worried about his potential health condition. The encounter was unexpected during a simple game trip. The experience reminded me of road safety responsibilities. I hoped my action helped prevent a possible accident.",1509,243.79,261.96,31,31,3
87,"I was going to a church league softball game. The games were scheduled at Homestead High School. We were driving up Twenty-four to the game. I got ready to turn at Ranch Eggs. I noticed a man to my right trying to enter the road. The man seemed to be in his fifties. He started blocking the lane I was in. I managed to get ahead of him. He remained in the middle of the highway. We continued towards the diamond. The man began following us closely. Lisa noticed he was close behind. He was weaving and seemed unsafe. I considered drunk driving is deadly. I decided to find out his problem. He might have been drunk or sick. I didn't want to get too involved. I approached a stop sign and saw a sheriff's car. I motioned for the sheriff to come over. I informed the deputy about the man's issue. I said the man couldn't control his car. The man stopped far from the intersection. He reversed his car when he saw me with the police. The deputies started towards him. He reversed down the road. The deputies pursued him. He started driving slowly forward. It was amusing to watch. I stayed back, watching the scene. I don't know if they stopped him. I felt concerned about his condition. It was an eventful drive to the game.",1222,238.77,249.27,32,32,1
88,"I was going to a church league softball game. The games were scheduled at Homestead High School. I was driving up Twenty-four. I was getting ready to turn at Ranch Eggs. I had my turn signal on. A man was sitting to the right. He looked to be in his fifties. He started creeping onto Twenty-four. He was blocking the lane. He was heading for the same spot I was. I hurried up and got in ahead of him. He sat there blocking Twenty-four. Traffic cleared, and I went across. We headed towards the diamond north of Twenty-four. The man was following us. Lisa was with me in the car. Lisa said the man was on my tail. The man was weaving back and forth. I thought he might be drunk. I was considering confronting him. I approached a stop sign. A sheriff's car was nearby. I motioned the sheriff's car over. I reported the man to the deputy. The man started reversing upon seeing me. The cops went after him. The man drove slowly when pursued. The situation became comical. I don't know if the cops stopped him. I felt it was my responsibility to act. I didn't want to misjudge a medical issue. I hesitated to get involved initially.",1127,278.65,242.84,32,32,2
89,"I went to a church league softball game. The games were at Homestead High School. I drove up Twenty-four with my turn signal on. A man sat to the right, coming onto Twenty-four. He blocked off the lane as I slowed down. He headed for the same spot I was going. I hurried up and got in ahead of him. He blocked the middle of the highway. We crossed when traffic cleared. We headed towards the diamond. The man followed us closely. Lisa pointed out he was on my tail. I watched him in the mirror. He weaved back and forth in his lane. I thought about drunk driving being dangerous. I considered what to do about him. I suspected he might be drunk. I wondered if he was having a heart attack. I didn’t want to get involved at first. I decided I would intervene at the stop sign. A sheriff’s car was across the road. I waved the sheriff over to help. I informed the deputy about the man's problem. The cops started towards the man. The man reversed when he saw me with the cops. The man drove backwards away from the cops. The cops followed and turned to pursue him. The man drove slow and careful then. It was comical to watch the situation. I didn’t know if they stopped him. I hoped they resolved the situation safely. I felt relieved that I took action.",1253,255.14,231.59,32,32,3
90,I was going to a church league softball game. I was driving on Twenty-four Road. I was preparing to turn at Ranch Eggs. A middle-aged man was sitting to my right. He started blocking off my lane. He was heading for the same spot as me. I hurried up and got ahead of him. He stayed in the middle of the highway. I continued towards Homestead High School. The man was following closely behind us. Lisa was with me in the car. She noticed the man was right on our tail. I kept an eye on him in the mirror. He started weaving between lanes. I thought about drunk driving dangers. I was unsure if he was drunk or sick. I decided to do something about it. I thought he might have a heart attack. I felt bad about assuming he was drunk. I was hesitant to get involved. I approached a stop sign with determination. A sheriff's car was across the road. I signaled the sheriff's car to come over. I informed the deputy about the man's problem. The man stopped far from the intersection. He reversed his car when I approached police. Police went after to check him out. The man reversed down the road. Police followed him down the road. He eventually started driving forward. Police made a U-turn to pursue him. I found the situation comical. I don't know if they stopped him.,1265,272.29,258.78,33,33,1
91,I was going to a church league softball game. The games were at Homestead High School. I was driving up Twenty-four. I prepared to turn at Ranch Eggs. I was slowing down with my turn signal on. A middle-aged man was creeping onto Twenty-four. He was blocking off the lane. He was heading for the same spot I was. I hurried up and got ahead of him. He was sitting in the middle of the highway. We went across when traffic cleared. We headed towards the diamond. The guy was following us. Lisa was with me in the car. Lisa noticed the guy was on our tail. I looked in the mirror and confirmed. The guy was weaving back and forth. I thought he might be drunk. I considered if he was sick. I resolved to do something. We reached a stop sign. I saw a sheriff's car across the road. I motioned for the sheriff to come over. I informed the deputy about the guy. The guy saw me talk to the police. He stopped far away from the intersection. He reversed his car. The cops chased him. He drove slowly and carefully. It seemed comical to me. I don't know if they stopped him. I was concerned for safety. I was trying to be responsible.,1124,280.96,232.96,33,33,2
92,I went to a church league softball game. The game was at Homestead High School. I was driving on Twenty-four with a turn signal on. I saw a man coming onto Twenty-four. He looked middle-aged. He started blocking the lane. I hurried to get ahead of him. He blocked Twenty-four. We crossed when traffic cleared. We headed towards the diamond. The man followed us. Lisa was with me. Lisa said he's on our tail. I saw him in the mirror. I watched him to avoid collision. He weaved back and forth. I thought of drunk driving dangers. I suspected he was drunk. I considered he might be sick. I decided to confront him. We stopped at a sign. I saw a sheriff's car. I motioned for the sheriff. I told the deputy about the man. The man stopped far from the intersection. He reversed his car. Cops went to check on him. He drove slowly and carefully. The cops followed him. The situation felt comical. I didn't know if they caught him. I felt responsible to act. I tried to avoid getting involved.,987,236.58,220.78,33,33,3
93,I went to a church league softball game. The games were scheduled at Homestead High School. We drove on Twenty-four to get there. I prepared to turn at Ranch Eggs. I saw a man in his fifties approaching. The man blocked the lane I intended to use. He encroached onto the median. I managed to turn before him. The man continued to wait in the highway. Traffic cleared and we crossed the road. We headed towards the diamond on Aboite Center. The man started following us closely. Lisa noticed the man tailgating us. I saw the man nearly touching our bumper. The man weaved between lanes. I considered his actions dangerous. I thought he might be drunk. I also considered he might be sick. I felt unsure about confronting him. I decided to act at the next stop. We reached a stop sign. A sheriff's car was at the intersection. I signaled the deputy for assistance. I informed the deputy about the man. I described his erratic driving. The man reacted to my interaction with police. He reversed away from the intersection. The police pursued the reversing car. The man resumed driving forward slowly. Police followed with a U-turn. The situation became comical. I did not see the conclusion. I was unsure if they caught him. I shared the experience with humor.,1256,223.87,213.44,34,34,1
94,"We were going to a church league softball game. The games were scheduled at Homestead High School. We were driving up Twenty-four. I was getting ready to turn at Ranch Eggs. I had my turn signal on. A guy was sitting to the right, coming onto Twenty-four. He looked like he was in his mid-fifties. He started creeping onto Twenty-four. He was blocking off the lane. He was heading for the same spot as me. I hurried up and got in ahead of him. He was sitting in the middle of the highway. We went on after the traffic cleared. We were headed towards the diamond. The diamond was a mile or two north on Aboite Center. The guy started following us. Lisa was with me. Lisa said the guy was right on my tail. I looked in the mirror and he was close. The guy was weaving back and forth. I was thinking about drunk driving dangers. I was trying to decide what to do. I thought he might be drunk. I considered he might be sick. I was hesitant to get involved. I decided to act when we reached a stop sign. We stopped at a sign and saw a sheriff's car. I motioned the deputy to come over. I told the deputy about the guy's problem. The deputies started toward him. The guy stopped far from the intersection. He reversed when he saw me with the police. The cops pursued him. I don't know if they ever stopped him.",1304,356.78,297.82,34,34,2
95,I was going to a church league softball game. The games were scheduled at Homestead High School. I drove up Twenty-four and was preparing to turn. I saw a man coming onto Twenty-four. He was about in his mid-fifties. The man blocked off the lane I was in. I managed to get ahead of him. He blocked Twenty-four in the middle of the highway. I continued towards the diamond with him following. He was right on my tail as we drove up the hill. Lisa noticed he was very close behind us. I checked and saw him almost bumper to bumper. He weaved back and forth in his lane. I thought about drunk driving being a hazard. I considered that he might be drunk. I planned to check on him at the stop sign. I worried he might have a medical issue. I didn't want to read he died of a heart attack later. I decided to investigate the man's issue. I saw a sheriff's car at the stop sign. I motioned for the sheriff to come over. I informed the deputy about the man's problem. The man stopped far from the intersection. He reversed and backed up the road. The cops pursued him down the road. The man drove slowly when the cops approached. He started driving forward again. The cops made a U-turn to follow him. The situation seemed comical to me. I don't know if they eventually stopped him. The encounter was strange and unsettling. I felt a responsibility to do something. It was a situation I couldn't ignore. I tried to manage the situation responsibly.,1441,235.55,250.44,34,34,3
96,"We were going to a church league softball game a month ago. The games were scheduled at Homestead High School. I was driving up Twenty-four with my turn signal on. A guy in his fifties was blocking the lane on Twenty-four. I hurried up and got in ahead of him. The guy sat in the middle of the highway, blocking traffic. We continued to the softball diamond on Aboite Center. The guy followed us closely, right on my tail. Lisa noticed his car was practically bumper to bumper. I kept an eye on him to avoid any collision. He started weaving back and forth in his lane. I thought about the dangers of drunk driving. I pondered whether he was drunk or sick. I decided to confront him if necessary. He might be having a heart attack. I didn't want to get involved but felt responsible. We stopped at a sign near a sheriff's car. I motioned for the sheriff to come over. I told the deputy about the guy's driving issue. The guy stopped far from the intersection. He reversed his car when he saw the police. The police went after him as he backed up. He started driving forward as the police followed. The guy drove slowly and carefully. It was a comical scene to witness. I was unsure if they ever stopped him. Lisa and I were relieved when police intervened. The police officer responded promptly. My decision to signal the officers felt right. I was concerned for others' safety on the road. The incident left me thinking about road safety. I was glad I didn't ignore the situation. Seeing the police arrive was a relief. I observed the event closely from a distance.",1566,242.01,237.0,34,35,1
