recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,mbits_rephrased_narrative
60,"Headed to a church league baseball game. Started driving and going up the twenty four But there's a guy that that can't stay in his lane. Kept weaving in and out. With a friend named Lisa. Soon enough they're tailgating the speaker, almost bumper to bumper. They recall the number one cause of death in kids is drunk driving. The speaker is pretty sure he's drunk. Or otherwise very sick since he can't stay on one side of the road. They get off the twenty four And think that something should be done about that car, Since they would feel horrible if the other driver wasn't drunk but instead was having a heart attack or were ill And found out about them in the news the next day. Found a sheriff's car And told them about the encounter. The suspected drunk driver saw them get off and speak with the people in the sheriff's car And stopped far away. Then reversed And started to go backwards. They then started to go very slowly. Never found out if the sheriff's car caught up with them And never heard about it again.",1021,22,95.27,128.49
61,IT'S ABOUT A GUY WHO WAS BEING FOLLOWED BUMPER TO BUMPER BY ANOTHER CAR. HE INITIALLY THOUGHT THE GUY WAS EITHER SICK OR DRUNK CAUSE HE COULDN'T STAY IN HIS LANE. SO HE STOPPED BY A SHERIFF. WHERE HE EXPLAINED WHAT WAS GOING ON BUT WHEN THE POLICE STARTED GOING AFTER HIM HE STARTED DRIVING IN REVERSE.,302,11,13.1,33.64
62,You jerk Ranch eggs Got twenty four blocked,43,3,34.0,25.16
63,"The story is about a suspected drunk driving incident where the initial interaction with the alleged drunk driver estimated to be in his mid-fifties pulls out and blocks the road on the highway. After realizing the drunk driver blocked the road, the storyteller then indicates they and their passenger, Lisa, waited for it to clear a bit before getting out of there from the situation with the drunk driver. As they were going along their way, Lisa indicates that the drunk driver is following them, to which the storyteller confirms. The suspected drunk driver started driving erratically. This was where the storyteller started suspecting the drunk driver to be drunk and made a comment about drunk driving needs to be the responsibility of all of us. The storyteller then starts to question if the person is truly a drunk driver and not someone who is in medical duress. The storyteller then chooses to intervene to ensure that if the other driver was indeed in medical duress, they did not deny them help through hasty judgement. The storyteller pulls up to the stop sign where there was a sheriff signaled the sheriff car over, got out of their car and made their way to the sheriff car to tell them what has been happening with the erratic driving behind them. As soon as the suspected drunk driver saw this, he stops far away from them and starts reversing away from the cops. The cops went for him and soon caught up with him. The drunk driver then threw his car into drive and started going very slow, causing the cops to make a U-turn and go after him. The storyteller says it was comical and does not know if the cops ever stopped the suspected drunk driver.",1669,34,112.21,141.36
64,"A group was on a route to a church league softball game about a month ago at Homestead High School. Driving down a highway called Twenty-four, they noticed a man in his fifties blocking the lane as he attempted to turn. After passing him, they noticed he was following them too closely, swerving back and forth. They became concerned that he might be drunk. Getting nervous, they decided to call a passing sheriff's car as they approached a stop sign. They told him what was going on, showing further back down the road, where the man was driving recklessly. In an instant, the man spotted the deputies and backed down the road, making it a silly scene. The deputies chased after him but weren't quite sure if they had any cause to actually arrest him or find out what the problem was.",785,23,81.2,109.29
65,Uhh. Some guy is going to a baseball game or something. He's at an intersection. Another car is being weird. The other car is riding his bumper. He's got a woman named Lisa with him. He thinks the other guy is drunk or sick or something. He stops. [He] tells a cop about it. Then the guy pulls off. The cop starts chasing him.,326,11,6.48,43.2
66,"About a month ago, we were heading to a church league softball game. The games were all set to be played at the diamond at Homestead High School. Do you know where that is? Well, we were driving up Route 24, getting ready to turn near Ranch Eggs, and I was slowing down, signaling to turn. As I was slowing down, there was this guy sitting off to the right, getting ready to merge onto Route 24. He looked like he was in his mid-fifties. He starts inching out onto the road, partially blocking the lane, aiming for the same spot I was headed to. You know how you wait in the median for traffic to pass? This guy pulls into the lane, and I thought, ""What a jerk..."" but I sped up and got in front of him. He stayed put, blocking Route 24, right in the middle of the road. Once the traffic cleared, we crossed over and continued toward the diamond, which is about a mile or two north of Route 24 on Aboite Center Road. But this guy starts following us. As we were heading up the slight hill by Ranch Eggs, he was tailing us closely. Lisa was with me, and she said, ""That guy is right on your bumper!"" I checked the rearview mirror, and sure enough, he was almost touching my car, so I kept an eye on him to make sure he didn’t hit us. He started swerving, unable to stay in one lane. It was pretty alarming. The whole time this was happening, I kept thinking about how drunk driving is the leading cause of deaths for kids and how everyone has a responsibility to do something. I was pretty sure the guy was drunk—or at least acting like it— so I decided that when we got to the stop sign, I was going to see what was going on. Maybe he was drunk, but then again, what if he was sick, like having a heart attack or something? I knew I had to act, but I didn’t want to get involved if I didn’t have to. Still, I made up my mind. When we pulled up to the stop sign, there happened to be a sheriff’s car parked across the road. I motioned for the officer to come over, and they quickly drove across. I got out of my car, walked over to the deputy, and said, ""The guy behind me is either sick or drunk, but he’s got a problem. He can't stay in his lane."" I told him, ""Something’s definitely wrong."" So they headed toward the guy. As soon as he saw me get out and walk to the police car, he stopped way back from the intersection, put his car in reverse, and started backing up. When the cops went to check on him, he kept backing down the road. Eventually, they caught up, and he started driving forward again. The officers made a U-turn to follow him, and now he was driving real slow and carefully. Ha ha, it was kind of funny... I don’t know if they ever caught him.",2663,69,651.8,706.51
67,"The story is about an observant driver who noticed another driver's erratic driving while he was going for a league game. The observant driver notified the police- a sheriff's car, even though he was uncertain what could have caused the abnormal driving. The observant driver was not sure if it could be due to drunk-driving, or the erratic driver could be suffering from a heart attack. As the vehicle slowed down, and cops walked up to investigate what the problem was, the erratic driver suddenly put the vehicle in reverse and started moving down the road, and also started moving forward but this time in a slow manner while he was being followed by police vehicles.",671,16,38.02,42.18
68,"A young person was trying to get onto Twenty-four off the highway, when a car was blocking the way. Instead they decided to go another way to get to their destination, and all of a sudden the car that was blocking the road started to follow them. The car was constantly up their tail, bumper to bumper, borderline crashing into them. The person thought to themself, maybe he's drunk or having a heart attack. Suddenly, he sees a police car on the side of the road, and he stops and signals the police to come over. He states that the man who was following him was driving back and forth, and can't keep in the same lane. He states that he must have been drunk or sick. The car that was following them starts to slowly reverse back when they notice the police. The police begin to follow the retracting car, and the narrator doesn't know if they ever caught up to them.",868,19,41.06,56.37
69,"A couple was going to a baseball game and on their way there was a car on highway 24 that was blocking the road by the median. The couple passed the car and the car followed them and tailgated them while swerving. The driver told his partner, Lisa, that he was going to stop at the stop sign up ahead and he was going to go back and approach the driver to see if he was either drunk or if he was sick (having a medical emergency). When the couple approached the stop sign they noticed a police officer and got out of their car to inform him of what had happened. The car behind them noticed this and stopped down the road. The police officer went down to speak to the driver but the driver started to reverse the car, until the police officer was able to catch up. Once the officer caught up the driver started driving forward again, really slow and really carefully in a very comical way.",889,30,66.34,86.65
70,"A month ago, this guy was heading to his church's softball. As he drives, a man in his fifties seems to be following him. This old man follows him bumper to bumper. The two women in the car agree. As the guy is driving, the old man drives from lane to lane. The old man seems to be drunk. The driver is concerned. The driver is worried that the old man is maybe having a heart attack or something. The driver was hesitant. The driver decided to stop. The driver talked to a sheriff. The sheriff followed the old man. The old man made a U turn. The old man ended up following the road's rules.",592,14,33.01,63.73
71,"About a month ago we were going to a church league softball game. They'd had the games all scheduled for the diamond at Homestead High School. You know where that's at? Well, we're going up Twenty-four, and getting ready to turn there, at Ranch Eggs. You know how you sit there and wait for the traffic to get by? Right there in the median? This guy starts, pulls out in the lane, i thought ""you jerk"" but i hurried up and got in there ahead of him. Couldn't keep it one lane. I figured that when we get up to this stop sign I'm going to go back and find out what his problem is, 'cause i'm thinking he's drunk and i know i oughta do something about it but at the same time if he's sick, like maybe he's having a heart attack or something you know. you gotta do something. Pretty soon they catch up with him, and he starts forward again, and they make a U-turn in the road to follow him but he's just slowly driving and being careful. I don't know if they ever stopped him or not.",980,27,445.41,314.53
72,"about a month ago we were going to see a church softball game, the games were near twenty-four, as we were on the way there was a guy who was in his middle fifties, he was blocking the highway. on the way there was a driver who was driving really close to me, basically bumper to bumper, he appeared to be drunk so I told a police officer about him, that he was either unwell or drunk",384,9,55.76,89.76
73,Some guy was going somewhere. Homestead and he was driving and there was a guy in the median but he thought the guy was drunk but what if he wasn't drunk and had a heart attack and the guy didn't want to hear on the news that he thought drunk guy was actually heart attack guy so he went back to check and lots of other words...omg,331,10,9.24,48.6
74,"The story is about a guy and someone named Lisa. They were driving around, and I think they spotted a dangerous driver on the highway that they were driving on. He was driving the erratic probably drunk driver all over the road and in the median of the highway. He talked about, with some concern, that the driver was driving all the road dangerously and that is perhaps the number one killer of children. Lisa was able to see the driver as well in the car. Also I think that the police were involved and pulled over the driver. He may have talked also to the guy describing his personal driving story. The person describing the story in the end seemed that he thought the incident that he viewed passing old high school, and on to the highway viewing the dangerous driver he though was a bit funny and concerning. This is what I can recall.",841,21,29.69,35.8
75,"There was going to be a church softball game that a lady and her friend were going to, at the intersection a man started chasing them swirling all over the road and he couldn't keep the car straight. While all this is happening, our lady driver (I can't recall her name) starts to think to herself that this man must be drunk or sick, and she thinks about how drunk driving is the number one cause of deaths on the road. She also thinks to herself that if the man is having a heart attack then she will feel bad for calling him a drunk. Deciding to take action and find out what the man's problem is, she spotted the sheriff's car and decided to get them involved. The man had something to hide because he made a ridiculous attempt to get away from the police. We do not know if he was caught or not in the end.",811,18,58.52,75.64
76,"They were heading to a baseball game in a car when some guy pulled out on them on the Twenty Four. He appeared to be driving erratically which made them (the narrator and Lisa) think that the driver was either sick or drunk. Concerned about the safety of others, particularly children, they stopped at an intersection and beckoned over a sheriff to check on the driver. When the sheriff approached the vehicle, the drive first began to reverse away, and when caught, began to drive forward to evade the sheriffs.",512,12,32.66,60.34
77,On a sunny day the church baseball league went up the 24th at Meadowview.,73,3,13.14,24.96
78,"A lady was walking down the road and saw a guy following her [she] was not sure if he was drunk or sick and she made up her mind to approach him to ask what his problem was and just as she was about to do that, a sheriff's car stopped the guy and she told the sheriff to check on the guy if he's sick or drunk and she was scared in case he's sick and having a heart attack and dies if she can hear this the following day about it, then she would really feel bad knowing she could have done something about [it].",511,16,21.26,51.68
79,"Driving in the car up to play softball up twenty four, sat waiting at a junction, this man in another car isn’t moving, then he basically blocks all of the intersection with his car, so I managed to get in front of him. Driving up twenty four, I can see him in the mirror swerving from side to side not being able to stay in the right lane. I keep looking back thinking that drunk drivers are the number one killers. Then I start to question if he’s drunk or poorly? Maybe sick? While driving and keeping an eye on the guy in the back, how am I going to stop him. When I get to the next Stop sign I’m going to get out and see if he’s okay. When I reach the stop sign I see a police car I ask them over and tell them about he guy behind and don’t know if he’s drunk driver or sick, the cop walks to his car and he puts it in reverse back down the hill. the cops are after him I’m not sure if they caught him, I carried on my journey",931,25,51.9,89.99
80,Four people decided to attend a softball game This writer comes across a drunk man This lady could sense something was off about him Whilst she was driving She came across a sheriff car She informed them that the man was either very sick or very drunk The lady then recalled How much drink driving impacts drivers and victims,325,8,-4.82,38.45
81,They were going to a softball game and they were going onto a highway and the guy started driving erratically in front of them. He came to a stop at one point and blocked the highway (I think it was 24) and meant that they couldn’t get around him. He continued driving erratically and he was worried about the car crashing into him and causing an accident. He was initially convinced that he was drunk but then wondered if he was ill and felt guilty. He flagged down a nearby sheriff’s car and explained the situation. They started following him and he initially stopped a way away. He then went into reverse and they had to do a U turn before he continued driving slowly and carefully.,686,21,52.39,57.81
82,my laptop froze,15,1,-5.56,7.94
83,"We were going to a church league soft ball game scheduled at Homestead High School. You know where that is? We are going to Twenty Four, and also going at Ranch eggs getting ready. There is this guy seated on the right. On the median, the guy starts. So we went across as soon as traffic cleared we headed towards diamond. The guy kept following us. I was with Lisa and she said ""that guy is on your tail."" I looked in the mirror. The guy seemed like he was drunk but he was having a heart attack.",497,16,126.49,147.35
84,He was on his way to Homestead to play ball He went up Highway 24 Another car was merging on to the highway and slowed down He managed to get ahead of the car but the car stayed in the middle of the highway slowing down the traffic Then the slowed car sped up and he was on its tail His passenger was named Lisa and mentioned that the car was on his tail He continued on Highway 24 towards the field,399,14,2.5,42.59
85,A lady who went for a game observed that she's being followed by a man who she assumed is either sick or drunk. With her ongoing thought about causes of road accident and negative happenings on the road she was worried and concerned about the man's driving attitude. She explained to the local sheriff about this happening when she got her chance then the man/driver desist and take off leading to a chase.,406,13,12.6,31.85
86,"Somebody was driving to a church league softball game where they had to turn onto the 24 They went to pull out but another car did at the same time He beat them to the spot in traffic and the other car was blocking the road He then carries on driving and the car follows him, very close Then he decides to stop and see what his deal was in case he was drunk or sick He beckons a sheriff over at the stop sign and the car reverse down the road before going forward when the sheriff caught them We don't know if they got pulled over.",531,16,46.21,81.21
87,"A guy and his friend Lisa are going to a softball game at the diamond. Whilst driving there, a gentleman from the side road tries to jump in by pulling out. But their car goes ahead filling the gap. Meaning the other guy's car is blocking opposing traffic on the 29th street. This guy then proceeds to follow their car very closely. And is bumper to bumper with them. They notice he is also swerving between lanes. They consider the idea he is possibly drunk. The driver thinks of the amount of teenagers that die due to drink driving. And also considers the driver may be having a medical issue. They decide at the next stop sign they will stop and see what the guy's issue is. As he would feel bad if tomorrow he found out the guy passed due a medical issue. And they could have checked and helped. They find a sheriff's car parked opposite the road when they stop. And so they approach the sheriff. And inform them of the driver's driving. And that they believe he may be having a medical issue or may be drunk. The second driver (the one who may be drunk) hasn't reached the same point as their car. But sees them talking to the police. And starts to reverse back down the road. The police car follows down. And follows the car which has now slowed down. And is driving at a suitable speed and in a sensible manner.",1319,23,79.16,109.2
88,"A man is driving down 24, headed to a ball game, past an egg place. He has a passenger named Lisa with him. A driver in another vehicle is blocking traffic. The first vehicle passes him. Then, the second driver approaches from behind at a fast pace. He is swerving back and forth. The first driver decides he is going to stop at a stop sign and approach the other driver to find out what his problem is. He suspects either drunk driving or a medical problem. Just then, a sheriff stops across the road. The driver in the first vehicle approaches the sheriff and explains the situation. The sheriff then starts following the vehicle, which initially was going in reverse. The vehicle then started going forward and the sheriff made a U-turn and continued pursuing the vehicle. The man lost track of the pursuit after that.",821,20,63.38,70.5
89,"About a month ago we were going to a church softball game. There's a driver blocking the intersection. This whole time I'm thinking, drunk driving is the number one killer of children. I saw the sheriff and told a deputy that the guy behind me is either sick or drunk but he has a problem. He can't keep his car in the lane. The deputy starts driving towards the man and the driver starts driving backwards down the hill. When the deputy gets near him, the driver starts going forward slowly. HAHA, it's pretty comical. I don't know if they ever stopped him or not.",565,11,88.27,122.35
90,"We were driving to a little league baseball game at Homestead High on the 24 highway. I was expecting to turn at Ranch Eggs. I pulled to the median to wait for my turn and just then another guy in a car wanted to turn as well. There was no room for him on the median so I took my chance and made the turn ahead of him onto Aboite Road. For some reason, he followed me too closely, weaving behind me and staying close on my tail. Even my wife Lisa commented on this. There was obviously something wrong with him. Maybe he was ill, or drunk and he could be a danger to other people. I made up my mind to stop at the next Stop intersection coming up and get out of the car to try and discuss this with him. When I stopped, I noticed a police car on the other side of the road, and I motioned to them and expressed my concern. When the other driver saw the police, he started to back down the highway. The police followed him, saw him reverse again and progress very slowly ahead again. They followed him again and they all eventually disappeared. I never found out whether they caught up with him.",1094,52,121.64,120.06
91,"I was driving down the highway to Homestead. As I was driving down the highway, I was about to turn right onto Twenty Four. When across from me, I saw a car with a man in his middle fifties. He was blocking the highway. Eventually he moved and I was able to turn right onto Twenty Four. Lisa was in the car with me, in the backseat, and she said ""He's tailing you!"" So I looked back, and sure enough, the man was behind me, bumper to bumper. I kept driving, while looking back to make sure the man didn't slam into me. The man was weaving left and right, he couldn't stay in one direction. So I thought, ""drunk driving is the number one killer of kids!"" I thought that the man might be drunk. I figured that when I reached the next stop sign, I would turn around and go back to see what that man's problem was. Because I wasn't sure if he was drunk or just sick. Maybe he was having a heart attack or something. I would've felt really bad if I saw in the news that a man died of a heart attack while driving and I didn't do anything to help even though I was there. When I reached the intersection I saw a police car parked at the other side of the street. I waved to the police car, and it drove over to me. I told the deputy, ""There's a man driving behind me, I don't know what his deal is, but I think he might be drunk or sick or something. Because he can't stay in one direction, he keeps driving into the opposite lane."" The deputy went down the street to look for the man. When the man reached the intersection and saw me, he stopped his car and then started going in reverse. He began to drive forward again, with the police car following behind him. The man was driving slowly and carefully now. I'm not sure if the police car ever stopped him.",1753,36,151.72,184.9
92,"Two persons were going to a church softball game, the main character and Lisa. On the way there a guy was blocking the freeway with their car. Later another car was acting weird, not staying in lane, and tailgating. The main character was suspecting that they are either drunk or having a heart attack. So he stops to inform a sheriff about it, but the car tailgating tries to avoid the cops.",392,9,39.88,74.18
93,"I was on my way to a church league baseball game that was organized by a high school at the diamond and had to get on ranch eggs and the twenty four. I noticed a driver in the car behind me, he was middle-aged around 50, and when I started driving he was behind me. I had Lisa in the car with me and she said the man was right on my tail. He was driving really close behind me and I thought that he might be drunk. I know drink driving is one of the biggest killers of kids and I knew I had to do something. But then I started to wonder if maybe he wasn't drunk but sick, that he might have a heart attack or something and I'd see in the papers he'd died. So I thought I had to do something. I saw a patrol car and stopped; I went over to the police and voiced my concerns about the driver. By this point the driver had stopped a way away and then began reversing slowly. The police started following him and he began to drive forward again in a comical way.",958,27,112.4,137.98
94,"About a month ago while going to a church league softball game, it was at Homestead High School up at twenty four. While trying to turn at Ranch Egg, there was a guy sitting there. He's about his middle fifties and he blocks the lane. I thought you jerk and he got twenty four blocked. While the traffic cleared about a mile or 2 north of twenty four, this guy is following us as we're going up this little hill and my friend Lisa said this guy is on your tail and I looked in the mirror and saw him and he's following bumper to bumper and I make sure he doesn't hit me. He sways from one lane to the other and I think of how drunk driving is the number one killer of kids. I tried to make up my mind on what to do. He appeared drunk. When I get to the stop sign, I'll try to find out. He may be drunk or having a heart attack. I knew I will feel bad if I saw the news that a man died in a heart attack while I thought he was drunk. We saw a deputy and I approached him and told him that driver is maybe drunk or sick. And when the man saw me walk up to the deputy, he reversed and went backwards and the deputy followed. Then he turned and the deputy did a U-turn. Then he started driving slowly. I don't know if he was caught but it was really comical to watch.",1263,38,276.39,292.48
95,"About a month ago we were going to church game. They had the game scheduled for the diamond at Homestead high school. We went up twenty four and getting ready to turn at ranch eggs, slowing down for signal and this guy sitting on right coming to twenty four, looking in middle fifties. He blocked the lane and heading for the spot I'm going. You know how you sit waiting for traffic to get by. The guy starts pulling out in the lane and I thought ""you jerk"" but I hurried and got ahead of him. The guy sits in the middle of the highway blocked. We went down soon the traffic cleared heading towards the diamond about two miles north of twenty four and the guy is following us up the hill at ranch eggs. Lisa said the guy is right on my tail. I looked in the side mirror and the guy was there bumper to bumper and I tried to keep an eye on him making sure he doesn't slam on me. He waves back and forth unable to keep in one lane. All this time I think how drunk driving is the number one killer of people and how it's everybody's responsibility, trying to make up my mind on what to do. I was sure he was drunk on how he appeared and figured when we get to stop sigh I'm going back and find out his problem because I think he was drunk and I had to do something. Or maybe he has heart attack you have to do something. It'd be bad if I see in the papers of the guy died of heart attack. I had made up my mind so I pulled at the sign I walked and reported him. After he saw me going to the police he throws his car and runs away. The police start chasing him.",1557,38,479.17,429.74
96,"A person is on their way to the church softball game on 24th ave. On the way there, they notice a car blocking the highway, so they take a detour. Suddenly an erratic driver begins following them, tailgating very closely. This makes the driver nervous, so they pull over. Once pulled over the other driver does as well further back. A sheriff car is nearby, so the driver flags them down and tells them about the erratic driver, that they are possibly intoxicated or in need of medical assistance. Suddenly the erratic driver shifts it in reverse and takes off. The sheriff follows suit.",587,16,2.47,33.5
97,"I [was] heading to church to [the] softball game, as they have them all arranged, and [I] was driving down the twenty-four, when a male in his mid-50's pulls onto the highway, [and] we were stuck for a second whilst traffic cleared, but when it did, I pulled off into the right lane, [and] the man followed me, and he got really close to my bumper, and Lisa said how close he was to the bumper, I thought he was drunk because he couldn't keep his car straight, [and] he was weaving and really close, then there was a stop sign coming up, and I thought I will get out at the stop sign, and go and check on him, because even though I think he's drunk, and drink driving is the biggest killer, I also thought he may be sick, and I didn't want to read about a man having a heart attack in his car, and not have done anything. When we approached the stop sign, I saw a police car, and waved the deputy over, I got out [of] my car, and approached the police, and told them he was weaving around, and he's probably drunk, and when they went to approach him, he started reversing back down the hill, and the police followed him, and when they caught up, he started driving forward real slow, and sensible, and they followed, [and] I wonder if they caught up with him.",1259,35,120.77,163.8
98,"About a month ago, see, we were going to a church league. We had scheduled for high school. And I was slowing down to turn, signal. There's this guy to the right. Looked like he's about middle fifties. And head heading for the same spot. I'm going right there in the median. But I hurried up and got there ahead of him. Sitting there right in the middle of the highway. North of twenty-four, about centre at Ranch. Eggs were going up this hill. And this guy's on my tail. I looked in the mirror. And sure enough, he's right up it. Make sure he doesn't slam into me or anything. I'm thinking how drunk driving is the number one killer of kids. So I was trying to make my mind up what to do. So I figured when we get up to this stop sign, I'll ask him what his problem. Like maybe he's having a heart attack or something. Some guy died with a heart attack. And there I was thinking he was drunk. But I had made up my mind that I was going to. So we pulled up at the stop sign. And seen the sheriff. So I told him this guy behind me can't keep his car on the road. His got a problem. And as soon as he sees me call the sheriff, he drives off. When the cops went down there to check him out. He starts backing up. Going backwards down the road. And then starts forward again. And just driving real slow. I don't know if they ever stopped him or not.",1345,33,360.7,243.47
99,"I was driving towards the church softball tournament with Lisa and we were driving along 24 when I saw this guy trying to pull out on me, well I wasn’t having that so I accelerated and managed to get in front of this guy who was now partially blocking the street. I carried on my way along 24 when I noticed this guy was now following me only he was weaving from lane to lane and driving very erratically. He got me worried now and I commented on this to Lisa and figured the guy could be drunk and that’s pretty dangerous as the main cause of deaths among kids is drunk drivers. I saw a stop sign up ahead and thought to myself I’m going to stop here and see what’s going on with this guy. My first thought was that he was drunk but he could be having a heart attack or be really sick and I’d feel pretty bad if I didn’t check on this guy and then read the news that a guy had collapsed and died and I could have done something to help him. So I stop at the stop sign and get out of my car and notice a sheriff’s vehicle on the other side of the intersection. I go over to the sheriff and explain the situation and tell him he needs to go and check on the guy behind me who is acting strange and is either drunk or sick. Meanwhile the guy behind saw me going to talk to the cop and starts backing down the road away from the cop, the cop keeps heading toward him and the guy keeps backing has car really slowly and carefully away from the cop. I never did find out what happened and if the cop ever managed to catch up with him.",1529,47,88.98,135.43
100,"People are driving to church softball game at Homestead High School. They are driving up twenty four. Some vehicle in front of them starts trying to turn to where they are going. It is blocking off the entire intersection. Eventually, they go past the vehicle. The vehicle then starts erratically following them. It is swerving all over the road. They decide to pull over. They see a sheriff's vehicle. They then call over. They talk to about the other vehicle. It is being driven erratically. They mention that the driver might be drunk. The cops then chase the vehicle. It backs up in reverse. It then starts driving forwards. It then switches back into reverse. The narrator doesn't know if they ever caught the driver.",722,18,59.54,73.17
