recall_id,clause_id,clause_text,rephrased_text
23,13,They realized that he was weaving,They observed that he was swerving
23,14,"and could not keep to one side of the road,","and seemed unable to maintain a single lane position,"
23,15,he was not keeping to his lane.,failing to stay within his own lane.
23,16,At this point they thought,"At that moment, they speculated"
23,17,that he was either drunk or sick,that he might be intoxicated or unwell
23,18,for example having a heart-attack.,perhaps suffering from a cardiac emergency.
23,19,They called the cops on him,They reported him to the authorities
23,20,and as he saw police approaching his car,and when he noticed law enforcement nearing his vehicle
23,21,"he had parked at a distance,","he stopped at a distance away,"
23,22,he started driving in reverse.,then began to reverse his car.
23,23,The cops started chasing him,The police initiated a pursuit
23,24,and this is where the story ends,and that's where the narrative concludes
23,25,as the two ladies also never got to know,as the two women also remained unaware
23,26,if the police caught up with the driver.,whether the police eventually apprehended the motorist.
24,1,Something about a guy,A tale involving a man
24,2,on his way to a game,headed to a match
24,3,"and he's stuck in traffic,","finds himself in a traffic jam,"
24,4,then something about a driver,followed by a mention of a motorist
24,5,driving erratically.,operating the vehicle unpredictably.
24,6,Narrator is wondering,The storyteller ponders
24,7,whether he is drunk,if he's intoxicated
24,8,or having a medical emergency.,or experiencing a health crisis.
24,9,Ends up talking,Concludes by conversing
24,10,to a cop,with a police officer
24,11,about it.,regarding the situation.
25,1,I was driving to a baseball game with Lisa,Lisa and I were en route to a baseball match
25,2,when a middle-aged man pulled up into the lane beside me.,as a man in his middle years maneuvered into the adjacent lane.
25,3,He was angry,He seemed quite irate
25,4,I did not let him into my lane,because I hadn't allowed him to merge into my lane
25,5,so he blocked a lane,thus he obstructed one lane
25,6,and then proceeded to tailgate me for several miles.,before choosing to follow closely behind my car for a number of miles.
25,7,As we approached our destination,Nearing the place we intended to go
25,8,I got to a stop sign,I reached a stop sign
25,9,and saw a police car.,and noticed a squad car.
25,10,When I got out of my car to tell the police about his erratic driving,Exiting my vehicle to report his dangerous driving to the police
25,11,the other driver backed up down the road.,the man reversed his car down the street.
25,12,The police chased the other driver,The officers pursued the erratic driver
25,13,but I am not sure,although I'm uncertain
25,14,they ever caught up with him.,if they ever managed to apprehend him.
26,1,they were going to a baseball game with Lisa,They planned to attend a baseball match with Lisa
26,2,a car stopped in the middle of the highway,"Suddenly, a vehicle halted abruptly on the freeway"
26,3,and almost rear-ended them,narrowly avoiding a collision with their car
26,4,then at first they thought maybe he was drunk,"Initially, they speculated that the driver might be intoxicated"
26,5,because of how he was driving,judging by his erratic driving behavior
26,6,then he felt bad,"Subsequently, he experienced remorse"
26,7,and thought he may be having a heart attack,wondering if the driver could be suffering from a cardiac arrest
26,8,The guy was reversing into them now,"Now, the man began backing up towards them"
26,9,They called the police,They reached out to law enforcement
26,10,and told them he was either drunk or having a heart attack,informing them that the individual was possibly inebriated or experiencing a medical emergency
26,11,as first he was on their bumper,since he was initially right up against their rear bumper
26,12,then he was reversing into them,and now he was moving in reverse towards them
26,13,The police arrive,Law enforcement officials made their appearance
26,14,and the car in question now slows down,and the vehicle in question started to decelerate
26,15,and drives normal,proceeding to drive in a regular manner
27,1,I was heading to the church softball field,I was en route to the local church's softball diamond
27,2,"To be honest, all I can remember is that they were driving to the game","To put it plainly, my only recollection is their journey to the match"
27,3,A guy pulled out and blocked traffic on 24 highway,"A man emerged suddenly, causing an obstruction on highway 24"
27,4,and they went around,and they maneuvered past him
27,5,He started following them,He began to tail them closely
27,6,and got right up on his bumper,and pressed his vehicle against their rear end
27,7,but he was weaving in and out of the lane,yet he was zigzagging across the lane
27,8,The first driver thought he should stop at the next stop sign,The leading motorist decided to halt at the upcoming stop sign
27,9,and find out what the other driver's problem was,to inquire about the issue with the pursuing driver
27,10,He thought he was either drunk or sick,He suspected the driver was either intoxicated or unwell
27,11,"Once he stopped, he noticed a sheriff in his car","Upon halting, he spotted a sheriff's patrol car"
27,12,and signaled him over,and gestured for him to approach
27,13,He told the officer what was going on,He explained the situation to the law enforcement officer
27,14,and the officer started towards the other car,and the officer proceeded towards the other vehicle
27,15,The driver of that car threw it in reverse,The other car's driver engaged reverse gear
27,16,and started backing down the road,and began to retreat along the roadway
27,17,with the officer following him,with the sheriff in pursuit
27,18,He then slammed on his brakes,"Suddenly, he hit the brakes hard"
27,19,and changed gears,and shifted gears
27,20,and moved forward,then accelerated forward
27,21,The officer did a U-turn,The sheriff executed a U-turn
27,22,and continued to follow the driver,and resumed the chase
27,23,"By the way, there was a girl named Lisa in the car with the original driver","Incidentally, a young woman named Lisa was accompanying the initial driver"
28,1,The speaker and a woman are in a car driving.,The narrator and a female companion are traveling in a vehicle.
28,2,They pass by a car that is stopped at an intersection at a stop sign on 24th street.,They overtake a stationary vehicle at a stop sign on 24th street.
28,3,A man around his 50s is driving the car.,A middle-aged man appears to be the driver of the halted vehicle.
28,4,The man and woman pass the other driver and keep driving.,"The pair continues on their journey, leaving the other motorist behind."
28,5,"The car then comes up behind them,","Subsequently, the vehicle begins to follow them,"
28,6,"and the woman tells the speaker that the other car is driving really close, bumper-to-bumper.",and the female remarks to the narrator that the trailing car is maintaining an uncomfortably close distance.
28,7,"Also, the other car is also swaying side to side,","Moreover, the pursuing vehicle is erratically weaving from side to side,"
28,8,very dangerously.,posing a significant risk.
28,9,"The speaker recalls thinking that the driver of the car behind them might be drunk,","The narrator remembers suspecting that the individual behind the wheel might be intoxicated,"
28,10,or maybe having a medical emergency.,or potentially experiencing a health crisis.
28,11,So the speaker decides to confront them the next time they come up to a stop sign.,"Therefore, the narrator resolves to address the situation at the next stop sign encounter."
28,12,"When they arrive at an intersection,","Upon reaching another crossroad,"
28,13,the driver spots a police car on the other side of the road.,they notice a patrol car positioned across the street.
28,14,The speaker gets out of the car,The narrator exits their vehicle
28,15,and catches the police's attention,to draw the attention of law enforcement
28,16,and explains to them the reckless driving the other car is doing.,and reports the hazardous behavior of the other driver.
28,17,"The other car is suddenly going very slowly,","The other vehicle suddenly reduces its speed considerably,"
28,18,and then starts reversing when the speaker is speaking to the police.,and begins to back up while the narrator is conversing with the officers.
28,19,The police then go back to their car,The officers then return to their patrol vehicle
28,20,and try to catch up to the reckless driver.,and attempt to pursue the erratic motorist.
28,21,The speaker doesn't know if the police ever caught the reckless driver or not.,The narrator remains uncertain whether the police successfully apprehended the dangerous driver.
29,1,"Heading to a baseball game in a church league,","En route to a church league baseball match,"
29,2,I'm heading down 24 headed to Ranch Eggs diamond,I'm traveling on Route 24 towards the Ranch Eggs field
29,3,and this car starts to pull out onto the highway.,when suddenly a vehicle begins to edge out onto the road.
29,4,He eventually blocks the entire highway,He ends up obstructing the entire road
29,5,and I get around him.,but I manage to navigate past him.
29,6,Eventually he's tailgating me,"Soon enough, he's right on my heels"
29,7,and following me really close like bumper to bumper.,"and shadowing me extremely closely, almost touching my bumper."
29,8,"Even Lisa says ""He's trying really close to you.""","Lisa even remarks, ""He's maintaining a very close distance to you."""
29,9,He also begins to weave around the road,He then starts to zigzag across the lane
29,10,and I think at this point that he's probably drunk.,and I start to suspect that he might be intoxicated.
29,11,I was about to dismiss them,I was ready to ignore it
29,12,but then I think that maybe they're sick or having a heart attack.,but then it occurs to me that he could be ill or suffering from a cardiac event.
29,13,I'd to read the paper the next day,I wouldn't want to read in the newspaper the following day
29,14,and realize he died because he had a heart attack.,that he passed away due to a heart attack.
29,15,As soon as we reach the next intersection at a stop sign,Upon reaching the upcoming crossroads at a stop sign
29,16,I see a sheriff's car across the road,I spot a patrol car on the opposite side
29,17,and get out to tell them that I think the guy behind me is either drunk or sick,and step out to inform them that the man tailing me might be impaired or unwell
29,18,as he was weaving all over the road while tailgating me.,since he was swerving all over the place while following me too closely.
29,19,The sheriff starts walking to the car behind me,The deputy begins to approach the car in question
29,20,and he slowly starts reversing back down the highway.,and the driver starts to back up along the highway.
29,21,The sheriff gets in their car,The deputy enters their vehicle
29,22,"and starts down the road,","and proceeds down the highway,"
29,23,and the other driver put his car in drive,while the other motorist shifts his vehicle into gear
29,24,and starts slowly moving forward.,and begins to inch forward.
29,25,The sheriff does a U-turn,The deputy executes a U-turn
29,26,and at that point I'm not sure what happened with the driver.,"and at that juncture, I'm uncertain of the other driver's fate."
30,1,A guy is heading to a church softball game,A fellow is en route to a church baseball match
30,2,at Homestead School,located at Homestead School
30,3,with his friend Lisa,accompanied by his companion Lisa
30,4,when he encounters a person,when he comes across an individual
30,5,driving poorly,operating a vehicle erratically
30,6,and sometimes following him,who occasionally tails him
30,7,on the 24.,along route 24.
30,8,He is concerned,He grows apprehensive
30,9,this person may be drunk,that the individual might be inebriated
30,10,"or possibly sick,","or potentially unwell,"
30,11,maybe even a heart attack.,perhaps suffering from a cardiac event.
30,12,When coming across a sheriff car,Upon spotting a patrol car
30,13,he informs them.,he alerts the officers.
30,14,The sheriff attempts to follow,The deputy sets out in pursuit
30,15,as the suspect drives slowly,while the erratic driver proceeds at a reduced pace
30,16,and true.,and steadily.
30,17,The man did not ever find out,The gentleman never discovered
30,18,what the situation was.,the nature of the incident.
31,1,You were driving to the softball league along highway 24.,"En route to the softball game on highway 24, you were at the wheel."
31,2,This guy starts weaving between traffic.,"Suddenly, a man begins zigzagging through the traffic."
31,3,[He] starts to follow you.,He seems to be tailing your vehicle.
31,4,Your friend Lisa is in the car.,"Lisa, your companion, is present in the automobile."
31,5,[Lisa] also thinks that this guy is following you.,Lisa is under the impression that the man is tracking your car as well.
31,6,You don't know if he is drunk.,It's unclear to you whether he's intoxicated.
31,7,[You don't know if] he is having a heart attack.,Nor can you tell if he's suffering from a cardiac event.
31,8,[So] you decide to stop.,"Consequently, you opt to pull over."
31,9,[You decide] to check it out.,Your intention is to investigate the situation.
31,10,"As you stop, you notice a police sheriff.","Upon halting, you spot a police officer nearby."
31,11,[So] you get him to come over.,You beckon for the officer to approach.
31,12,[You] explain [it] to him.,You recount the incident to him.
31,13,They then notice that the guy has reversed slowly down the road.,They then observe the man reversing his car slowly back up the street.
31,14,"As they follow, [he] starts to drive normally.","When they commence pursuit, he begins to operate his vehicle properly."
32,1,This is a story about how there were these two individuals,"The tale unfolds with a pair of individuals,"
32,2,who were going to a church softball game (not sure if I am right).,who were en route to a church's softball match (though I may be mistaken).
32,3,They were in the car,"They occupied a vehicle,"
32,4,on their way to the game,"journeying to the match,"
32,5,when they had issues on the road,"when they encountered trouble on the road,"
32,6,with an elderly man,"involving an older gentleman,"
32,7,who seemed to have been drunk driving or sick.,who appeared to be either intoxicated or unwell.
32,8,The man could not stay in one lane,"The gentleman struggled to maintain his lane,"
32,9,and was going over towards their car.,and began veering towards their vehicle.
32,10,The narrator talks about trying to get away from the man,"The storyteller describes efforts to evade the man,"
32,11,by going up a hill.,by ascending a hill.
32,12,The man seems to follow them,"The man seemed to pursue them,"
32,13,to the point he was bumper to bumper with them.,reaching a point where he was tailgating them closely.
32,14,The narrator talks to the passenger called Lisa,"The storyteller converses with the co-passenger named Lisa,"
32,15,and tells her that they suspect that the man is drunk or might be experiencing a heart attack.,informing her of their suspicion that the man is either inebriated or suffering a medical emergency.
32,16,The narrator thinks of ways to help this man,"The storyteller contemplates how to assist the man,"
32,17,as they did not want the man to get hurt,"as they wished to prevent him from coming to harm,"
32,18,or appear in the headlines as someone who got hurt.,or becoming a news headline as an injured party.
32,19,They look around,"They scan their surroundings,"
32,20,and see a sheriff's car not too far.,and notice a patrol car nearby.
32,21,They try to go towards the sheriff.,They attempt to approach the officer.
32,22,The narrator gets out of the car,"The storyteller exits their vehicle,"
32,23,and tells the sheriff what is going on.,and briefs the sheriff on the situation.
32,24,"They see the car of the man slowing down,","They observe the man's car decelerating,"
32,25,the sheriff goes into their car,"the sheriff enters their patrol vehicle,"
32,26,and chases after the man,"and sets off in pursuit of the man,"
32,27,and the story ends there.,and that's where the narrative concludes.
33,1,"Someone was on their way to a softball game at high school,","An individual was en route to a high school softball match,"
33,2,something to do with a twenty-fourth.,related to something about a twenty-fourth event.
33,3,"They were waiting for a space,","They awaited an opening,"
33,4,"but there was bad traffic,","yet encountered heavy congestion,"
33,5,and someone cut them up.,and were abruptly cut off by another driver.
33,6,"They drove on,","They continued driving,"
33,7,"and the person that cut them up started following them,","while the driver who had cut them off began to pursue them,"
33,8,"driving dangerously,","operating their vehicle recklessly,"
33,9,and tailing them.,and closely following behind them.
33,10,"They thought this person was either drunk or sick,","They suspected the pursuer was either intoxicated or unwell,"
33,11,"so decided at the next traffic light they would stop,","and resolved to pull over at the upcoming traffic signal,"
33,12,"and get out,","step out of the car,"
33,13,and check.,and investigate the situation.
33,14,"When they hit the next light,","Upon reaching the subsequent traffic light,"
33,15,"there was a police car there,","they noticed a patrol car present,"
33,16,"so they called the police over,","prompting them to signal the officers,"
33,17,and explained what was happening.,and recount the ongoing incident.
33,18,"The car that was tailing them saw the police,","The tailing vehicle noticed the law enforcement presence,"
33,19,"and reversed to go the other way,","and chose to reverse direction,"
33,20,"driving overly slowly,","proceeding with exaggerated slowness,"
33,21,and overly cautiously now they knew they were being watched.,and with excessive caution now under the watchful eye of the police.
33,22,The story teller never found out whether they were stopped by the police or not.,The narrator remained unaware if the tailing car was eventually halted by the police.
34,1,A couple were at a baseball game,Two individuals attended a baseball match
34,2,and then left.,before departing.
34,3,They went to highway 44,They proceeded to route 44
34,4,and came across a strange driver,where they encountered an odd motorist
34,5,who tailgated them.,who followed them closely.
34,6,When they had a chance,At an opportune moment
34,7,to hail a police car,they signaled to a patrol vehicle
34,8,they did.,and succeeded.
34,9,The police then investigated.,"Subsequently, the officers conducted an investigation."
35,1,They were going to a church baseball game at the diamond,They were headed to a church-sponsored baseball match at the field
35,2,and were on Highway 24.,while traveling on Highway 24.
35,3,A guy blocked the highway,A man obstructed the roadway
35,4,and the narrator moved into the median before the guy.,prompting the narrator to steer into the median ahead of the man.
35,5,The guy then followed the narrator down the road to the diamond,"Subsequently, the man pursued the narrator along the path to the field"
35,6,about a mile or two past Ranch Eggs.,extending a mile or two beyond Ranch Eggs.
35,7,The guy was swerving,The man was veering erratically
35,8,and the narrator thought he was drunk or sick.,leading the narrator to suspect he was either intoxicated or unwell.
35,9,Lisa pointed out the guy was really close.,Lisa remarked on the man's dangerously close proximity.
35,10,The narrator stopped at a stop sign,The narrator came to a halt at a stop sign
35,11,and motioned the cops over.,and signaled to attract the attention of the police officers.
36,1,There were driving to a church softball league game at the Diamond at Homestead High.,They were en route to a church softball league match at Homestead High's Diamond.
36,2,They were driving up 22,Their journey took them along Highway 22
36,3,and were about to make a turn near Egg Ranch (?),and they approached a turn near the Egg Ranch (uncertain).
36,4,when a guy pulled across into the median,"Suddenly, a man veered into the center divider"
36,5,and started blocking the 24.,and began obstructing traffic on Route 24.
36,6,They noticed that the guy must have a problem.,It was apparent to them that the man was experiencing some trouble.
36,7,They first thought he must be drunk,"Initially, they suspected he might be intoxicated"
36,8,but then thought he might be sick -,but then considered the possibility of illness -
36,9,having a heart attack or something.,perhaps suffering from a cardiac event or similar.
36,10,They didn't want to read in the paper that a guy had died of a heart attack,They were reluctant to read future news reports about a man succumbing to a heart attack
36,11,when they could have done something by checking,when they might have intervened to assist.
36,12,so they decided they would check out what was happening,"Thus, they resolved to investigate the situation"
36,13,even though they didn't want to get involved.,despite their reluctance to become involved.
36,14,They said to Lisa who was in the car that the guy behind them had some problem,"They informed Lisa, who was also in the vehicle, that the driver trailing them was having some difficulty"
36,15,and couldn't stay on one side of the road.,and was unable to maintain a consistent lane.
36,16,They made a decision to stop at the stop sign a mile or 2 down the road,"They opted to pull over at the next stop sign, a mile or two ahead,"
36,17,and get out the car,to exit the vehicle
36,18,and see what was happening in the car behind.,and ascertain the condition of the driver in the car behind them.
36,19,When they got to the stop sign a police patrol car pulled up on the opposite side at the same time,"Upon reaching the stop sign, a police cruiser arrived from the opposite direction simultaneously"
36,20,so they waved the Deputy over.,prompting them to signal the officer over.
36,21,They explained to the Deputy that the guy in the car behind seemed to either be drunk or sick,They briefed the Deputy on their observation that the motorist behind might be impaired or unwell
36,22,as they were unable to keep their vehicle on one side of the road.,given his inability to stay within a single lane.
36,23,When they got out the car to speak to the Deputy,"Stepping out of the car to converse with the Deputy,"
36,24,they noticed the other car had stopped a ways back,they saw that the other vehicle had halted some distance away
36,25,and was now slowing reversing back down the road away from them.,"and was now slowly reversing down the road, distancing itself from them."
36,26,The police car then drove towards them,The patrol vehicle then advanced towards the scene
36,27,and they pulled a U-turn,while they executed a U-turn
36,28,and drove away faster.,and sped off.
36,29,The story narrator never found out what happened to them.,The individual recounting the tale never learned of the subsequent events.
37,1,We were on our way to a softball league game.,Our destination was a game for our softball league.
37,2,Pulling up twenty four interstate.,We were driving along interstate twenty-four.
37,3,They see another driver behind them.,They noticed another motorist trailing them.
37,4,Who they suspect was ill or drunk.,Suspecting that the individual was either sick or intoxicated.
37,5,Call the sheriffs over.,They decided to alert the local law enforcement.
37,6,To try and stop the man.,Hoping to intercept the individual.
37,7,As they didn't want to be known as the person who did nothing.,Because they refused to be labeled as someone who stood by idly.
37,8,The sheriff tries to signal them down.,The law officer attempts to flag the driver.
37,9,But they go into reverse.,"However, the driver shifts into reverse."
37,10,And then forward.,Then switches to driving forward.
37,11,After it was comical.,The situation turned out to be quite humorous.
38,1,"Driving to a softball game,","En route to a softball match,"
38,2,I came across another car driving erratically.,I encountered a vehicle swerving unpredictably.
38,3,"I wasn't sure if the driver was drunk or sick,","I was uncertain whether the driver was intoxicated or unwell,"
38,4,but I knew I had to do something.,yet I felt compelled to take action.
38,5,I spoke to the police,I communicated with law enforcement
38,6,who headed towards the other car,who pursued the erratic vehicle
38,7,which had stopped in the road.,which had come to a halt on the roadway.
38,8,The other car noticed,The vehicle in question took notice
38,9,and started reversing,and began to back up
38,10,before turning around,before executing a turnaround
38,11,and driving away slowly and carefully,"and proceeded to depart at a slow, cautious pace"
38,12,while being followed by the police.,with the police in pursuit.
38,13,"I don't know what became of that car,","The ultimate fate of that vehicle remains unknown to me,"
38,14,or its driver.,as does the condition of its operator.
39,1,"Two months ago on a Sunday,","Eight weeks earlier on a Sunday,"
39,2,I was driving for a game,I found myself behind the wheel en route to a match
39,3,and we passed a car.,and we overtook another vehicle.
39,4,"He was sitting right there in the middle of the highway,","There he was, positioned squarely in the center of the road,"
39,5,"so when the traffic cleared,","thus, once the road was clear,"
39,6,I went ahead,I proceeded
39,7,"and was getting near diamond close to twenty-four,","and approached the vicinity of diamond, nearing mile twenty-four,"
39,8,then we noticed he was following us bumper to bumper.,that's when we realized he was tailgating us closely.
39,9,I didn't notice at first,It escaped my notice initially
39,10,but my friend Lisa drew my attention to it.,but my companion Lisa pointed it out to me.
39,11,I kept my eye on him,I remained vigilant of his presence
39,12,so that he doesn't bump into me.,to avoid any collision with him.
39,13,"He kept driving crazy,","His driving remained erratic,"
39,14,moving from one lane to another.,shifting across lanes back and forth.
39,15,I had a lot of thoughts about drunk driving,Thoughts of impaired driving filled my mind
39,16,and how it can cause accidents,and its potential to lead to mishaps
39,17,and I thought he is definitely drunk.,and I was convinced he must be intoxicated.
39,18,"However, my mind kept bugging me","Still, something nagged at my conscience"
39,19,"and I thought again,","and upon further reflection,"
39,20,he could be ill or having a heart attack.,it occurred to me he might be suffering a medical emergency.
39,21,"Either way, I need to check on him","Regardless, it was imperative I ensure his well-being"
39,22,to prevent any mishap.,to avert any unfortunate events.
39,23,I didn't want to feel guilty if something happened,The thought of bearing guilt if an incident occurred was unbearable
39,24,so I made up my mind to truly check.,hence I resolved to verify his condition.
39,25,"Suddenly, I saw the sheriff's car","Out of the blue, I spotted the patrol car"
39,26,and I signaled them to come over.,and gestured for their assistance.
39,27,"When they did,","Upon their arrival,"
39,28,"I told them that something was wrong with the guy behind me,","I expressed my concerns about the man tailing me,"
39,29,like he was drunk or ill.,suggesting he might be either inebriated or unwell.
39,30,"Apparently, when I stopped,","It turned out that when I pulled over,"
39,31,he also stopped a few miles behind me.,he too came to a halt some distance back.
39,32,"When they were approaching him,","As they moved toward him,"
39,33,"he reversed,","he engaged in reverse gear,"
39,34,they kept following him,they persisted in their pursuit
39,35,and he kept reversing,and he continued backing up
39,36,until they had him backed in a corner.,until they cornered him effectively.
39,37,"When he realized he was being cornered,","Realizing he was trapped,"
39,38,"he started driving forward,","he began to drive ahead,"
39,39,they had to do a U-turn,forcing them to execute a U-turn
39,40,and start a pursuit of him.,and initiate a chase after him.
39,41,Till date I don't know,To this day I remain unaware
39,42,if they stopped or caught him.,whether they apprehended or even caught up with him.
40,1,It's the story of a guy,This is the tale of an individual
40,2,that's driving to go attend a softball game.,who is en route to a softball match.
40,3,"While he's driving on road Twenty-Four,","As he navigates Route Twenty-Four,"
40,4,he meets another driver driving very dangerously.,he encounters a motorist driving recklessly.
40,5,That driver is constantly moving between the lanes,This motorist keeps weaving in and out of traffic
40,6,and following his car too closely.,and tails his vehicle too closely.
40,7,The guy isn't sure,The man is uncertain
40,8,if the dangerous driver is drunk,whether the erratic driver is intoxicated
40,9,"or sick,","or unwell,"
40,10,and if he is sick,"and should the driver be unwell,"
40,11,he would feel bad,he would regret it
40,12,if something bad happened to him.,should any misfortune befall him.
40,13,So he goes to see the cops for help,"Therefore, he seeks assistance from the police"
40,14,and they start chasing the dangerous driver.,who then initiate a pursuit of the perilous driver.
40,15,The person telling the story doesn't know,The narrator of the account is unaware
40,16,if they ever caught him.,whether the pursuit resulted in a capture.
41,1,**About a month ago**,Roughly four weeks back
41,2,**see**,observe
41,3,**we were going to a church league softball game**,our destination was a church league softball match
41,4,**They'd had the games all scheduled for the diamond at Homestead High School**,The fixtures were all arranged to take place at the field of Homestead High School
41,5,**You know where that's at?**,Are you familiar with that location?
41,6,**Well**,Anyway
41,7,**we're going up Twenty-four**,we were traveling along Route Twenty-four
41,8,"**and getting ready to turn there, at Ranch Eggs**",preparing to make our turn at Ranch Eggs
41,9,**and I was slowing down**,and I began to decelerate
41,10,**got my turn signal on**,activating my indicator
41,11,**and as I was slowing down**,and while I was reducing speed
41,12,**there's this guy sitting over here to the right**,there was this man to my right
41,13,**coming on to Twenty-four**,merging onto Route Twenty-four
41,14,**Looked like he's about in his middle fifties**,He appeared to be in his mid-fifties
41,15,**And he starts creeping out onto Twenty-four**,And he started inching forward onto Route Twenty-four
41,16,**and he's blocking off the lane**,effectively obstructing the lane
41,17,**and he's heading for the same spot that I'm going**,aiming for the same direction I was headed
41,18,**You know how you sit there and wait for the traffic to get by**,You're aware of that moment when you pause and let the traffic pass
41,19,**Right there in the median?**,Right there in the center strip?
41,20,**This guy starts**,This man begins
41,21,**pulls out in the lane**,moving into the lane
41,22,**I thought you jerk**,"I thought to myself, what a nuisance"
41,23,**but I hurried up**,but I quickly
41,24,**and got in there ahead of him**,and managed to get ahead of him
41,25,**And he sits there**,And he remains there
41,26,**and waits on**,waiting for
41,27,**Mean he's got Twenty-four blocked**,"Indeed, he's obstructing Route Twenty-four"
41,28,**He's sitting there**,He's stationary
41,29,**right in the middle of the highway**,right in the midst of the road
41,30,**Got it blocked**,Creating an obstruction
41,31,**So we went on across**,So we continued on
41,32,**as soon as traffic cleared**,once the way was clear
41,33,**and we're headed up there towards that diamond**,heading towards that field
41,34,"**and it's about maybe mile, two miles north of Twenty-four on Aboite Center**",which is about a mile or two north of Route Twenty-four on Aboite Center
41,35,**and this guy's following us**,and this individual is trailing us
41,36,"**see, as we're going up there this hill there**","you see, as we ascend that hill there"
41,37,**At Ranch Eggs**,At Ranch Eggs
41,38,**We're going up this hill**,Ascending the incline
41,39,**and this guy's right on my tail**,and this man is closely following me
41,40,**And Lisa was with me**,And Lisa accompanied me
41,41,**and she said**,and she remarked
41,42,**That guy is right on your tail**,That man is tailgating you
41,43,**I looked in the mirror**,I glanced in the rearview mirror
41,44,**and sure enough**,and indeed
41,45,**he's right up there**,he was right behind
41,46,**practically bumper to bumper**,almost touching bumpers
41,47,**and I'm trying to keep an eye on him**,and I'm keeping an eye on him
41,48,**make sure he doesn't slam into me or anything**,to ensure he doesn't collide with us or anything
41,49,**He starts weaving back and forth**,He begins to swerve
41,50,**couldn't keep it in one lane**,unable to stay within a single lane
41,51,**Really bad news**,Definitely troubling
41,52,**And all the time this is going on**,And throughout this ordeal
41,53,**I'm thinking how drunk driving is the number one killer of kids**,I'm reminded that drunk driving is the top cause of youth fatalities
41,54,**and all this business**,and all that entails
41,55,**How it everybodys responsibility**,How it's everyone's duty
41,56,**So I was trying to make up my mind what to do**,So I was contemplating what action to take
41,57,**I was pretty sure he was drunk**,I was fairly certain he was intoxicated
41,58,**at least he appeared that way**,at least that's how he seemed
41,59,**so I figured that when we get up to this stop sign**,so I decided that once we reached the stop sign
41,60,**I'm going to go back and find out what his problem is**,I would go back to ascertain his issue
41,61,**cause**,because
41,62,**I'm thinking he's drunk**,I suspected he was inebriated
41,63,**and I know I oughta do something about it**,and I felt obligated to intervene
41,64,**but at the same time**,but simultaneously
41,65,"**if he's sick, like maybe he's having a heart attack or something**","if he's ill, perhaps suffering a cardiac event or similar"
41,66,**you know**,you understand
41,67,**You gotta do something**,One must act
41,68,**I'd really feel bad if I read the papers the next day**,I would regret it if I discovered in the news the following day
41,69,**that the guy**,that this individual
41,70,**some guy**,some person
41,71,**died with a heart attack**,succumbed to a heart attack
41,72,**and there I was thinking he was drunk**,while I had assumed he was under the influence
41,73,**And I didn't really want to get involved**,And I wasn't eager to get involved
41,74,**to be honest with you**,to be frank with you
41,75,**But I had made up my mind**,But I had resolved
41,76,**that I was going to**,that I would indeed
41,77,**so we pulled up to the stop**,so we arrived at the stop
41,78,**at this sign**,by the sign
41,79,**and right across the road**,and directly opposite the road
41,80,**stopped a sheriff's car**,a sheriff's patrol car was halted
41,81,**So I motion for him to come over**,So I gestured for him to approach
41,82,**and they whip across the road**,and they quickly crossed the road
41,83,**and I got out the car**,and I exited the vehicle
41,84,**walked over there**,approached them
41,85,**and said to this deputy**,and told the officer
41,86,**This guy behind me is either sick or he's drunk**,The man tailing me is either unwell or intoxicated
41,87,**but he's got a problem**,but he's definitely facing some trouble
41,88,**He can't keep his car on one side of the road**,He's unable to maintain his vehicle on one side of the roadway
41,89,**And I said**,And I mentioned
41,90,**He's got a definite problem**,He's clearly troubled
41,91,**So they started down there**,So they proceeded towards him
41,92,**And as soon as he sees me get out of the car**,And the moment he saw me step out of the car
41,93,**and walk over there to the police car**,and approach the police vehicle
41,94,**the guy stops**,the man halted
41,95,**way far away from the intersection**,a good distance from the crossroads
41,96,**He stops**,He halted
41,97,**and he throws his car into reverse**,then shifted his car into reverse
41,98,**and starts backing up**,and began to back up
41,99,**When the cops went down there to check him out**,When the officers went down to investigate
41,100,**he starts backing up**,he continued reversing
41,101,**going backwards down that road**,retreating down that road
41,102,**Pretty soon they catch up with him**,"Eventually, they caught up with him"
41,103,**and he starts forward again**,and he resumed driving forward
41,104,**and they make a U-turn in the road**,and they executed a U-turn on the road
41,105,**and start following him**,and began to tail him
41,106,**and he's just driving real slow**,and he drove exceedingly slowly
41,107,**and careful**,and cautiously
41,108,**Haha**,Haha
41,109,**it's pretty funny**,it was quite amusing
41,110,**I don't know if they ever stopped him or not**,I'm uncertain if they ever pulled him over or not
43,1,Some people went to see a league softball game.,Several individuals attended a local softball match.
43,2,A guy in his 50s came,A man around fifty years old arrived
43,3,"and blocked, I presume, some traffic.","and, I assume, obstructed some vehicles."
43,4,It was linked to ranch eggs.,This was connected to farm-fresh eggs.
43,5,"Then the guy was near them,","Subsequently, the man approached them,"
43,6,bumper to bumper.,"in close, consecutive traffic."
43,7,A driver thought he was drunk,One motorist suspected he was inebriated
43,8,and was worried he may get a heart attack.,and feared he might suffer a cardiac arrest.
43,9,A police car is then seen.,A patrol vehicle is subsequently spotted.
44,1,"About a month ago we were driving up to the Junior baseball game, up Twenty-Four,","Roughly thirty days prior, we were en route to the Junior baseball match, taking Route Twenty-Four,"
