recall_id,clause_id,clause_text,rephrased_text
5e573763bb69b30f9aa4fb5e,1,Two friends went camping,A pair of companions set out for a camping adventure
5e573763bb69b30f9aa4fb5e,2,"and one fell into the lake,","and one tumbled into the waterbody,"
5e573763bb69b30f9aa4fb5e,3,it was their annual summer trip.,marking their yearly summertime excursion.
5e573763bb69b30f9aa4fb5e,4,One friend saw a frog,One of the friends spotted a frog
5e573763bb69b30f9aa4fb5e,5,and she did not want to catch it,and she had no desire to capture it
5e573763bb69b30f9aa4fb5e,6,because had just sat down to eat a sandwich.,since she had just settled down to enjoy her sandwich.
5e573763bb69b30f9aa4fb5e,7,The friend decided to give the friend a little nudge from behind,The companion chose to prod the other gently from the back
5e573763bb69b30f9aa4fb5e,8,causing her to fall into the lake.,which resulted in her toppling into the lake.
5e573763bb69b30f9aa4fb5e,9,When she emerged from the lake,As she rose from the lake
5e573763bb69b30f9aa4fb5e,10,the frog always sitting on the shore.,the frog was perpetually perched on the bank.
5e573763bb69b30f9aa4fb5e,11,The friend picked the frog up,The companion grasped the frog
5e573763bb69b30f9aa4fb5e,12,and handed it to her,and presented it to her
5e573763bb69b30f9aa4fb5e,13,and she could do nothing but laugh uncontrollably.,leaving her with no option but to burst into hysterical laughter.
5e573763bb69b30f9aa4fb5e,14,The friend said just you wait,"The companion warned with a playful tone, just wait"
5e573763bb69b30f9aa4fb5e,15,I will have my revenge.,my retaliation will come.
5e7d21d4373d5e3a2a98d1fd,1,My friend pushed me into a lake,My companion shoved me into the water
5e7d21d4373d5e3a2a98d1fd,2,on our camping trip.,during our wilderness excursion.
5e7d21d4373d5e3a2a98d1fd,3,I had just began to eat my sandwich,I was just starting to enjoy my sandwich
5e7d21d4373d5e3a2a98d1fd,4,in the woods,among the trees
5e7d21d4373d5e3a2a98d1fd,5,when she spotted a frog.,when she caught sight of an amphibian.
5e7d21d4373d5e3a2a98d1fd,6,She nudged me into the lake,She gave me a push toward the water
5e7d21d4373d5e3a2a98d1fd,7,and as I got out,and as I emerged
5e7d21d4373d5e3a2a98d1fd,8,she handed me the frog,she presented me with the frog
5e7d21d4373d5e3a2a98d1fd,9,and we laughed.,and we burst into laughter.
5e7d21d4373d5e3a2a98d1fd,10,I said,I declared
5e7d21d4373d5e3a2a98d1fd,11,"""just you wait","""mark my words"
5e7d21d4373d5e3a2a98d1fd,12,"I will get revenge""","retribution will be mine"""
5e852dd84fc423121601a0f8,1,my best friend pushed me at the lake,My closest companion nudged me by the lakeside
5e852dd84fc423121601a0f8,2,while at summer trip camping.,during our camping excursion in the summer.
5e852dd84fc423121601a0f8,3,we were at our favorite spot,We had settled at the spot we loved most
5e852dd84fc423121601a0f8,4,and as i sat down eating my sandwich.,"while I was seated, enjoying my sandwich."
5e852dd84fc423121601a0f8,5,she said i should catch a frog,She suggested I try to capture a frog
5e852dd84fc423121601a0f8,6,thats all i can recall,That's the entirety of what I remember
5e8a0e492f3e0c6b03e32740,1,A friend of mine pushed me in the lake.,My companion shoved me into the lake.
5e8a0e492f3e0c6b03e32740,2,This happened on our camping trip in the afternoon.,It occurred during our afternoon excursion while camping.
5e8a0e492f3e0c6b03e32740,3,She saw a frog near the water at our favorite spot close to the wood.,She spotted a frog by the water's edge at our preferred location near the forest.
5e8a0e492f3e0c6b03e32740,4,"She asked me to catch it,","She requested that I capture it,"
5e8a0e492f3e0c6b03e32740,5,I was eating a sandwich and I said no.,"While I was munching on a sandwich, I declined."
5e8a0e492f3e0c6b03e32740,6,"She didn't take no for an answer,","However, she wouldn't accept a refusal,"
5e8a0e492f3e0c6b03e32740,7,She came behind and pushed me into the water.,"Approaching from behind, she nudged me into the lake."
5e8a0e492f3e0c6b03e32740,8,"When I came up, the frog was there,","As I surfaced, the frog was right there,"
5e8a0e492f3e0c6b03e32740,9,She picked up and gave it to me.,She grasped it and handed it over to me.
5e8a0e492f3e0c6b03e32740,10,All I did was laugh and I told her I wanted revenge and very soon.,I simply chuckled and warned her that retribution was coming soon.
5e9746fb1eed951eed404015,1,Two friends went to their favorite spot,A pair of companions headed to their cherished hangout
5e9746fb1eed951eed404015,2,to have lunch by a lake in the forest.,to enjoy a midday meal beside a woodland lake.
5e9746fb1eed951eed404015,3,One friend pushed the other,One comrade nudged the other
5e9746fb1eed951eed404015,4,when she refused to catch a frog,for declining to grab a frog
5e9746fb1eed951eed404015,5,and instead wanted to sit down and eat lunch.,preferring instead to sit and commence their picnic.
5e9746fb1eed951eed404015,6,"When the girl who was pushed into the lake emerged,","As the girl who got shoved into the water resurfaced,"
5e9746fb1eed951eed404015,7,a frog was present.,a frog was in attendance.
5e9746fb1eed951eed404015,8,The dry friend scooped the frog up,The friend who remained dry quickly picked up the amphibian
5e9746fb1eed951eed404015,9,as the girl who was pushed laughed,while the soaked girl chuckled
5e9746fb1eed951eed404015,10,and then warned her friend,and then cautioned her companion
5e9746fb1eed951eed404015,11,that she'll get back at her for the incident.,that she would seek revenge for the prank.
5e9fd839311b8018f88c99eb,1,my friend pushed me into the lake,my companion shoved me into the water
5e9fd839311b8018f88c99eb,2,because she thought she spotted a frog.,as she believed she saw a frog.
5e9fd839311b8018f88c99eb,3,so she challenged,thus she dared
5e9fd839311b8018f88c99eb,4,to jump into the lake,to leap into the waterbody
5e9fd839311b8018f88c99eb,5,to catch the frog!,to capture the amphibian!
5ea313378e994c25658eae92,1,My friend pushed me into a lake.,A buddy of mine shoved me into a body of water.
5ea313378e994c25658eae92,2,This was during our summer picnic.,It happened at our picnic in the summertime.
5ea313378e994c25658eae92,3,She said she saw a frog in the water,She claimed to have spotted a frog swimming.
5ea313378e994c25658eae92,4,and asked me to jump in.,and urged me to take a leap into the lake.
5ea313378e994c25658eae92,5,She gave me a nudge,She prodded me forward gently
5ea313378e994c25658eae92,6,and I fell in.,causing me to tumble into the water.
5ea313378e994c25658eae92,7,When I got out,Upon emerging from the lake
5ea313378e994c25658eae92,8,there was a frog at the side of the lake.,I noticed a frog perched by the water's edge.
5f1587d28ee50f036977fe26,1,Her and her mate were on their annual summer trip at a summer camp by the water.,She and her partner were spending their yearly summer vacation at a lakeside camp.
5f1587d28ee50f036977fe26,2,Whilst they were eating their lunch her mate dared her to catch a frog that was on the edge of the water.,"While they were having their midday meal, her partner challenged her to grab a frog perched by the water's edge."
5f1587d28ee50f036977fe26,3,"However, they just wanted to eat so said no.","Nevertheless, they preferred to continue eating and therefore declined."
5f1587d28ee50f036977fe26,4,The friend decided to give her a little nudge towards the water.,The companion playfully pushed her in the direction of the lake.
5f1587d28ee50f036977fe26,5,In which she fell in.,Resulting in her tumbling into the water.
5f1587d28ee50f036977fe26,6,The friend then picked up the frog.,The companion then scooped up the amphibian.
5f1587d28ee50f036977fe26,7,And handed it to her friend who was now covered in water.,And presented it to her drenched friend.
5f1587d28ee50f036977fe26,8,They both were laughing hysterically.,Both erupted into uncontrollable laughter.
5f1587d28ee50f036977fe26,9,And the mate that was soaking said she would get her revenge.,And the drenched mate vowed to enact her vengeance.
5f2ad10f2a2fc93c43768f1a,1,My friend pushed me into the lake,My companion shoved me into the water
5f2ad10f2a2fc93c43768f1a,2,"on our annual visit to lake,","during our yearly trip to the lake,"
5f2ad10f2a2fc93c43768f1a,3,"there was a frog,","a frog was present,"
5f2ad10f2a2fc93c43768f1a,4,"she wanted me to see it,","she was eager for me to spot it,"
5f2ad10f2a2fc93c43768f1a,5,I wasn't interested,I showed no enthusiasm
5f2ad10f2a2fc93c43768f1a,6,"she pushed me in,","she nudged me into the water,"
5f2ad10f2a2fc93c43768f1a,7,then tried to hand me frog.,afterwards attempting to pass the frog to me.
5f2ad10f2a2fc93c43768f1a,8,I said I would get revenge.,I declared my intent for retribution.
5f4e826dade9a507a7c6c2d3,1,My friend pushed me into the lake,My companion shoved me into the waterbody
5f4e826dade9a507a7c6c2d3,2,at our favourite spot in the woods.,at the cherished location we have in the forest.
5f4e826dade9a507a7c6c2d3,3,"The reason was a frog that she saw,","This was due to a frog she spotted,"
5f4e826dade9a507a7c6c2d3,4,she wanted me to catch it.,her intention was for me to capture it.
5f4e826dade9a507a7c6c2d3,5,"I disagreed,","I was not in favor,"
5f4e826dade9a507a7c6c2d3,6,because I just started eating sandwich at this moment.,since I had just begun to consume my sandwich then.
5f4e826dade9a507a7c6c2d3,7,She came behind me,She approached from my rear
5f4e826dade9a507a7c6c2d3,8,and pushed me into the water.,and thrust me into the aquatic depths.
5f4e826dade9a507a7c6c2d3,9,I told her that I'm going to revange.,I declared to her my intent for retaliation.
5f63dc32e5a9ed155d89bdeb,1,"Someone was pushed into the lake by their best friend,","A person was shoved into the water by their closest companion,"
5f63dc32e5a9ed155d89bdeb,2,during their annual summer trip.,during their yearly vacation in the summer.
5f63dc32e5a9ed155d89bdeb,3,The friend had seen a frog by the lake,The companion had spotted a frog near the water's edge
5f63dc32e5a9ed155d89bdeb,4,"and wanted to catch it,","and attempted to capture it,"
5f63dc32e5a9ed155d89bdeb,5,"but the narrator said no,","however, the storyteller declined,"
5f63dc32e5a9ed155d89bdeb,6,they were also eating sandwiches by their favorite spot.,while they were munching on sandwiches at their cherished spot.
5f63dc32e5a9ed155d89bdeb,7,The friend snuck up behind the narrator,The companion crept up from behind the storyteller
5f63dc32e5a9ed155d89bdeb,8,"and pushed them,","and gave them a push,"
5f63dc32e5a9ed155d89bdeb,9,when the narrator got out of the lake,once the storyteller emerged from the water
5f63dc32e5a9ed155d89bdeb,10,the frog was by the shore,the frog was along the bank
5f63dc32e5a9ed155d89bdeb,11,and their friend scooped it up.,and their companion quickly grabbed it.
5f63dc32e5a9ed155d89bdeb,12,Then the narrator laughed,"Afterward, the storyteller chuckled"
5f63dc32e5a9ed155d89bdeb,13,at how funny it was.,at the humorous situation.
5f67ae1b22c41c0e44275dc2,1,I was camping with my friend,My companion and I were on a camping trip
5f67ae1b22c41c0e44275dc2,2,and fell in a lake.,and I ended up in a lake.
5f67ae1b22c41c0e44275dc2,3,"Well, more to say she pushed me.","To be more precise, she nudged me in."
5f67ae1b22c41c0e44275dc2,4,We were camping by a lake - our favorite place-,Our preferred spot was a lakeside campsite -
5f67ae1b22c41c0e44275dc2,5,when she saw a frog on the shoreline.,where she spotted a frog near the water's edge.
5f67ae1b22c41c0e44275dc2,6,She joked she was going to push me in,She playfully threatened to shove me into the water
5f67ae1b22c41c0e44275dc2,7,but I said Np.,but I dismissed it with a 'No problem'.
5f67ae1b22c41c0e44275dc2,8,'Course friends don't always take no for an answer.,"However, friends don't always heed a refusal."
5f67ae1b22c41c0e44275dc2,9,"She pushed me into the lake,","Into the lake I was pushed by her,"
5f67ae1b22c41c0e44275dc2,10,and as I came up she scooped up the frog,and as I resurfaced she grabbed the frog
5f67ae1b22c41c0e44275dc2,11,and handed it to me.,and presented it to me.
5f67ae1b22c41c0e44275dc2,12,"I said ""just you wait""","My response was, ""just you wait"""
5f67ae1b22c41c0e44275dc2,13,"""just you wait and see.","""watch and see."
5f67ae1b22c41c0e44275dc2,14,"I'll get you back""","Your turn will come."""
5f9ed109e20fb249e3c484d4,1,The friends were camping in the woods at the lake.,The companions set up camp by the forested lakeside.
5f9ed109e20fb249e3c484d4,2,It was the afternoon,"The time was late afternoon,"
5f9ed109e20fb249e3c484d4,3,"and one was eating a sandwich,","with one friend munching on a sandwich,"
5f9ed109e20fb249e3c484d4,4,"the other wanted to catch a frog,","while another was intent on capturing a frog,"
5f9ed109e20fb249e3c484d4,5,so pushed the first one into the lake.,thus nudged the sandwich-eater into the water.
5f9ed109e20fb249e3c484d4,6,When she emerged,"As she surfaced,"
5f9ed109e20fb249e3c484d4,7,she had a frog on her head.,a frog perched atop her head.
5f9ed109e20fb249e3c484d4,8,She declared she would get revenge.,She vowed to exact retribution.
5fa1db108aaea037919570d4,1,My friend pushed me into a lake,My companion shoved me into the water
5fa1db108aaea037919570d4,2,at our favourite spot,at our most cherished location
5fa1db108aaea037919570d4,3,when I said I wouldn’t catch a frog.,after I declared I wouldn't snag a frog.
5fa1db108aaea037919570d4,4,Then she saw a frog,"Subsequently, she spotted a frog"
5fa1db108aaea037919570d4,5,and handed it to me,and passed it to me
5fa1db108aaea037919570d4,6,when I emerged from the lake,as I surfaced from the water
5fa1db108aaea037919570d4,7,and I said,and I remarked
5fa1db108aaea037919570d4,8,just you wait,your turn will come
5fa1db108aaea037919570d4,9,you’ll get yours,you'll have your turn
5fa507fa0776431b370bc0c7,1,My friend pushed into the lake.,My companion shoved me into the water.
5fa507fa0776431b370bc0c7,2,It was during our summer camping.,This occurred during our wilderness retreat in the summer.
5fa507fa0776431b370bc0c7,3,She dared me to jump in the lake,She challenged me to leap into the water
5fa507fa0776431b370bc0c7,4,because there was a frog that I needed to catch.,under the pretext of needing to snag a frog.
5fa507fa0776431b370bc0c7,5,"As I was sitting and enjoying my sandwich,","While I was contentedly munching on my sandwich,"
5fa507fa0776431b370bc0c7,6,I told her I was not interested.,I declared my lack of interest.
5fa507fa0776431b370bc0c7,7,So she sneaked behind me,Then she crept up on me stealthily
5fa507fa0776431b370bc0c7,8,"and before I knew it,","and before I could realize it,"
5fa507fa0776431b370bc0c7,9,she had pushed me into the water.,I found myself plunged into the lake by her.
5fa507fa0776431b370bc0c7,10,I naturally laughed,I burst into laughter naturally
5fa507fa0776431b370bc0c7,11,and told her she would get what's coming her way.,and warned her that retribution was on its way.
5fae30cda7efa227b8d84b72,1,My friend and I were at our annual summer lake,My companion and I found ourselves at our yearly lakeside summer retreat
5fae30cda7efa227b8d84b72,2,when she decided to push me in the lake,when she suddenly shoved me into the water
5fae30cda7efa227b8d84b72,3,while I was about to eat my sandwich,just as I was preparing to bite into my sandwich
5fae30cda7efa227b8d84b72,4,to catch a frog,in pursuit of capturing an amphibian
5fae30cda7efa227b8d84b72,5,and when I emerged,and as I surfaced
5fae30cda7efa227b8d84b72,6,she had already scooped it,she had swiftly captured it
5fae30cda7efa227b8d84b72,7,and handed to me.,and presented it to me.
5fae30cda7efa227b8d84b72,8,I laughed uncontrollably,I burst into hysterical laughter
5fae30cda7efa227b8d84b72,9,and I told her I would get her for that.,and I vowed to retaliate for her antics.
5fae55f1c1b83f2c4d05540d,1,"I was on my annual camping trip with my friend,","My friend and I were on our yearly wilderness outing,"
5fae55f1c1b83f2c4d05540d,2,in our regular favorite spot.,settled in our usual cherished location.
5fae55f1c1b83f2c4d05540d,3,I was just sitting down eating my sandwich,I had just sat down to enjoy my sandwich
5fae55f1c1b83f2c4d05540d,4,when my friend spotted a frog by the lake's edge.,as my friend noticed a frog near the shore of the lake.
5fae55f1c1b83f2c4d05540d,5,She dared me to catch it,She challenged me to grab it
5fae55f1c1b83f2c4d05540d,6,and I said no.,to which I declined.
5fae55f1c1b83f2c4d05540d,7,"But of course, with best friends, sometimes they don't take no for an answer.","However, with best friends, a 'no' often goes unheeded."
5fae55f1c1b83f2c4d05540d,8,I was by the water edge,I found myself at the water's brink
5fae55f1c1b83f2c4d05540d,9,when she snuck up behind me,when she stealthily approached from behind
5fae55f1c1b83f2c4d05540d,10,and pushed me in.,and gave me a nudge into the water.
5fae55f1c1b83f2c4d05540d,11,She then picked up the frog,"Afterwards, she scooped up the frog"
5fae55f1c1b83f2c4d05540d,12,and handed it to me,and presented it to me
5fae55f1c1b83f2c4d05540d,13,and I laughed uncontrollably.,causing me to burst into fits of laughter.
5fae55f1c1b83f2c4d05540d,14,"Then I said to her ""look out you'll get yours eventually.""","I then warned her, ""watch out, your time will come."""
5fb2808bf1937b872c6ad534,1,Two friends were sitting by the lakeside,A pair of companions were perched beside the lake
5fb2808bf1937b872c6ad534,2,and one dared the other to catch a frog.,when one challenged the other to capture a frog.
5fb2808bf1937b872c6ad534,3,The other friend refused to touch the frog,The second companion declined to handle the amphibian
5fb2808bf1937b872c6ad534,4,that's when he was pushed into the lake.,which led to him being shoved into the water.
5fb3a3c38a7d5903b43c1949,1,Went to a summer camp with my best friend,Attended a summer camp alongside my closest companion
5fb3a3c38a7d5903b43c1949,2,and she dared me,where she challenged me
5fb3a3c38a7d5903b43c1949,3,to scoop a frog out of the water,to retrieve a frog from the pond
5fb3a3c38a7d5903b43c1949,4,whilst I was eating my sandwiches,as I was consuming my sandwich
5fc48f75214f5d8dbc69f27e,1,We were camping at a lake.,Our campsite was by a lake.
5fc48f75214f5d8dbc69f27e,2,My friend spotted a frog,A frog caught my friend's attention
5fc48f75214f5d8dbc69f27e,3,and was dared to catch it.,and they were challenged to capture it.
5fc48f75214f5d8dbc69f27e,4,They caught it.,They succeeded in capturing it.
5fc48f75214f5d8dbc69f27e,5,They did something to me.,They played a prank on me.
5fc48f75214f5d8dbc69f27e,6,They'll get theirs soon enough.,Retribution will come their way shortly.
602b7ef25103a629e2004d70,1,my best friend pushed me into a lake.,My closest companion shoved me into the water.
602b7ef25103a629e2004d70,2,it happened over our summer vacation.,This occurred during our summer break.
602b7ef25103a629e2004d70,3,near the lake my friend spotted a frog.,"Beside the lake, my buddy noticed a frog."
602b7ef25103a629e2004d70,4,she was eating a sandwich.,She was consuming a sandwich at the time.
602b7ef25103a629e2004d70,5,I wanted one too.,I desired one as well.
602b7ef25103a629e2004d70,6,and she told me i would get mine soon enough.,She assured me that I would receive mine shortly.
6034e8e3628ecdf282096ccf,1,I went on a camping trip,I embarked on a wilderness adventure
6034e8e3628ecdf282096ccf,2,and my friend pushed me in the water,where my companion shoved me into the liquid depths
6034e8e3628ecdf282096ccf,3,this summer.,during this year's warmest season.
6034e8e3628ecdf282096ccf,4,I was sitting eating my sandwich,While I was leisurely consuming my sandwich
6034e8e3628ecdf282096ccf,5,and she nudged me to kiss a frog,she prodded me to peck an amphibian
6034e8e3628ecdf282096ccf,6,"and I fell into the water,","resulting in my tumble into the aquatic embrace,"
6034e8e3628ecdf282096ccf,7,as I came up,emerging from the water
6034e8e3628ecdf282096ccf,8,I remember wanting revenge,I recall desiring retribution
6034e8e3628ecdf282096ccf,9,as friends never really take no for an answer,since pals seldom accept a refusal
6034e8e3628ecdf282096ccf,10,I yelled you will get yours soon enough.,I proclaimed that recompense would be hers before long.
60355f4612906156ad917438,1,A girl and her best friend went to a lake.,A young lady and her closest companion visited a lakeside.
60355f4612906156ad917438,2,She was sat by the water’s edge,She found herself seated at the brink of the water
60355f4612906156ad917438,3,"when the friend wanted to see if they could catch a frog,","while her companion expressed a desire to attempt frog-catching,"
60355f4612906156ad917438,4,but the girl didn’t want to.,yet the young lady was not in favor of the idea.
60355f4612906156ad917438,5,The friend nudged her,Her companion gave her a gentle push
60355f4612906156ad917438,6,and she fell into the water.,which resulted in her tumbling into the lake.
60355f4612906156ad917438,7,When she got out of the water,Upon emerging from the lake
60355f4612906156ad917438,8,the frog was on the shore.,a frog was present on the bank.
60460afa467ff102d3c5b9f6,1,"a friend pushed the other friend in to the water,","One companion shoved their peer into the liquid,"
60460afa467ff102d3c5b9f6,2,trying to catch a frog.,in an attempt to snatch a frog.
60460afa467ff102d3c5b9f6,3,The friend was sitting down eating a sandwich,"While seated, the friend was consuming a sandwich,"
60460afa467ff102d3c5b9f6,4,but the other friend could not take a no for an answer.,"yet the companion persisted, unwilling to accept a refusal."
60460afa467ff102d3c5b9f6,5,The other friend promised to revenge.,Vengeance was vowed by the drenched friend.
60670075662d19e13a79d7e9,1,"Friends in a camp,","Companions at a campsite,"
60670075662d19e13a79d7e9,2,"something with a frog,","an incident involving a frog,"
60670075662d19e13a79d7e9,3,laugh uncontrollably.,burst into hysterical laughter.
6080566a0154142154b11ab6,1,My friend pushed me into the lake.,My companion shoved me into the water.
6080566a0154142154b11ab6,2,Here's the story.,Let me tell you what happened.
6080566a0154142154b11ab6,3,It was our annual camping trip,We were on our yearly wilderness excursion
6080566a0154142154b11ab6,4,and we were sitting at our favourite spot by the lake,and we had settled at our preferred lakeside location
6080566a0154142154b11ab6,5,and my friend dared me to pick up the frog,when my friend challenged me to grab the frog
6080566a0154142154b11ab6,6,which was by the waterside,that was near the edge of the water
6080566a0154142154b11ab6,7,and I said no.,and I refused.
6080566a0154142154b11ab6,8,We were eating our sandwiches at the time.,"At that moment, we were munching on our sandwiches."
6080566a0154142154b11ab6,9,I thought it was gross.,I found the idea repulsive.
6080566a0154142154b11ab6,10,"But as friends commonly do,","However, as is often the case with friends,"
6080566a0154142154b11ab6,11,they don't take no for an answer,they seldom accept a refusal
6080566a0154142154b11ab6,12,and she nudged me into the water.,and she tipped me into the lake.
6080566a0154142154b11ab6,13,When I got out of the water,Climbing out of the lake
6080566a0154142154b11ab6,14,my friend picked up the frog,my friend scooped up the frog
6080566a0154142154b11ab6,15,and handed it to me.,and presented it to me.
6080566a0154142154b11ab6,16,It wasn't as bad as I had expected.,It turned out to be less unpleasant than I anticipated.
6080566a0154142154b11ab6,17,But I wanted revenge for her pushing me into the lake,"Yet, I sought retribution for her act of pushing me in"
6080566a0154142154b11ab6,18,and I vowed to make her pay some day.,and I silently swore to get even with her eventually.
60911d6a50cf579aaaf9fe36,1,My best friend pushed me into a lake.,My closest companion shoved me into the water.
60911d6a50cf579aaaf9fe36,2,This happened on our annual summer camping trip.,It occurred during our yearly camping excursion in the summer.
60911d6a50cf579aaaf9fe36,3,She saw a frog,She spotted a frog
60911d6a50cf579aaaf9fe36,4,and asked me to grab it.,and requested that I catch it.
60911d6a50cf579aaaf9fe36,5,I had just sat down to eat lunch,I had only just settled down to have my lunch
60911d6a50cf579aaaf9fe36,6,so said no.,thus I declined.
60911d6a50cf579aaaf9fe36,7,But friends don't listen,"However, friends often ignore refusals"
60911d6a50cf579aaaf9fe36,8,and she pushed me.,and she nudged me in.
60911d6a50cf579aaaf9fe36,9,I couldn't help but to laugh uncontrollably.,I found myself laughing hysterically.
60911d6a50cf579aaaf9fe36,10,I want revenge,I seek retribution
60911d6a50cf579aaaf9fe36,11,and said you'll get yours soon enough.,and proclaimed that she would have her comeuppance soon.
609252692568228b9e5399b0,1,My friend pushed me into the lake.,My companion shoved me into the water.
609252692568228b9e5399b0,2,There was a frog on the side of the lake,A frog was perched at the lake's edge
609252692568228b9e5399b0,3,and this was our favourite game in the world.,and this activity was our most cherished pastime.
609252692568228b9e5399b0,4,I had just sat down to eat my sandwich,I had only just settled down to consume my sandwich
609252692568228b9e5399b0,5,when she came up behind me,when she snuck up on me
609252692568228b9e5399b0,6,and pushed me into the lake.,and thrust me into the water.
609252692568228b9e5399b0,7,"When I got out of the lake,","Emerging from the lake,"
609252692568228b9e5399b0,8,I found her by the shore,I located her along the bank
609252692568228b9e5399b0,9,waiting,anticipating
609252692568228b9e5399b0,10,holding the frog in her hands.,with the frog cradled in her palms.
609252692568228b9e5399b0,11,I told her that I was going to get my revenge,I declared my intent for playful retaliation
609252692568228b9e5399b0,12,and I just laughing uncontrollably.,while I was overcome with fits of laughter.
60a256fa83da9572702726f0,1,Two friends went on a annual camping trip.,A pair of companions embarked on their yearly wilderness outing.
60a256fa83da9572702726f0,2,One friend asked the other to catch a frog that was on the bank of the river.,One companion requested the other to seize a frog perched on the river's edge.
60a256fa83da9572702726f0,3,He declined because he sat down to have a sandwich.,He refused as he had just sat down to enjoy a sandwich.
60a256fa83da9572702726f0,4,That's when the friend snuck up behind and pushed him in the water.,"At that moment, the other friend stealthily approached from behind and nudged him into the water."
60a256fa83da9572702726f0,5,They laughed.,They both chuckled heartily.
60a256fa83da9572702726f0,6,And he said she will get her turn.,And he proclaimed that she would have her moment as well.
60a3cb60b3e2bdb82a865197,1,She was sitting at their favourite spot in the woods at their annual summer camp.,She occupied their cherished location in the forest during their yearly summer retreat.
60a3cb60b3e2bdb82a865197,2,After she had just sat down to eat her sandwich,Right after she settled in to consume her sandwich
60a3cb60b3e2bdb82a865197,3,her best friend asked her to catch the frog.,her closest companion requested that she seize the amphibian.
60a3cb60b3e2bdb82a865197,4,Upon her refusal,Following her declination
60a3cb60b3e2bdb82a865197,5,her friend then gave her a little nudge into the pond.,her companion playfully pushed her into the water.
60a3cb60b3e2bdb82a865197,6,When she emerged,As she surfaced
60a3cb60b3e2bdb82a865197,7,she laughed and promised to get even with her friend.,she chuckled and vowed to retaliate against her pal.
60a520c051c98eb480c2811f,1,The story is about two friends.,This tale revolves around a pair of companions.
60a520c051c98eb480c2811f,2,The first friend who wanted the other friend to touch a frog during their annual summer camp,One of them urged their companion to handle a frog at their yearly summer retreat
60a520c051c98eb480c2811f,3,or was it at their favorite spot in the woods?,or could it have been in their cherished woodland hideaway?
60a520c051c98eb480c2811f,4,The first friend gave the second friend a push,The instigating friend nudged the other
60a520c051c98eb480c2811f,5,"and when the second friend emerged from the water,","and as the nudged friend surfaced from the aquatic depths,"
60a520c051c98eb480c2811f,6,they were handed the frog.,a frog was presented to them.
60a520c051c98eb480c2811f,7,The friend who emerged from the water laughed uncontrollably,The friend who came out of the water burst into hysterical laughter
60a520c051c98eb480c2811f,8,and threatened that next time they were going to get their revenge.,"and vowed that in the future, they would exact their vengeance."
60a7ac27f10784b94cec23df,1,A story of how her best friend pushed her into the rivers.,A tale about her closest companion nudging her towards the waterways.
60a7ac27f10784b94cec23df,2,They saw a frog,They spotted an amphibian
60a7ac27f10784b94cec23df,3,and she dared her to catch it,and she was challenged to snatch it
60a7ac27f10784b94cec23df,4,but then nudged her into the river,yet she was unexpectedly jostled into the water
60a7ac27f10784b94cec23df,5,and she fell in,causing her to tumble in
60a7ac27f10784b94cec23df,6,and there was the frog in front of her.,where the frog appeared right before her.
60a7ac27f10784b94cec23df,7,She said that she will definitely get her revenge.,She vowed to certainly seek retaliation.
60a91a7fbccaa6f7ea138a1c,1,Friends were on their annual trip,Companions embarked on their yearly excursion
60a91a7fbccaa6f7ea138a1c,2,when one of the friends decided to surprise one with the frog.,during which a member of the group chose to startle another with a frog.
60a91a7fbccaa6f7ea138a1c,3,The other friend was not happy with the incident,The surprised friend was displeased with the event
60a91a7fbccaa6f7ea138a1c,4,and decided she would revenge on her.,and resolved to retaliate against her.
60ba2bab477f5f776919e5ab,1,"My friend pushed into a lake,","My companion shoved me into a body of water,"
60ba2bab477f5f776919e5ab,2,were at a summer camp,"while we were at a camp during the summer,"
60ba2bab477f5f776919e5ab,3,"and there was a frog at the edge of the lake,","and at the water's edge, there perched a frog,"
60ba2bab477f5f776919e5ab,4,she asked me if I want to go see the frog,she inquired whether I was interested in observing the frog up close
60ba2bab477f5f776919e5ab,5,"I refused but,","I declined, yet"
60ba2bab477f5f776919e5ab,6,she pushed me in to the lake,she nudged me into the aquatic expanse
60ba2bab477f5f776919e5ab,7,when I emerged,"as I surfaced,"
60ba2bab477f5f776919e5ab,8,"I could help but laugh uncontrollably ,","I found myself laughing hysterically,"
60ba2bab477f5f776919e5ab,9,I saw her with the frog in her hand,"I caught sight of her holding the amphibian,"
60ba2bab477f5f776919e5ab,10,"and she asked me if I wanted to hold it,","and she posed the question of whether I wished to handle it,"
60ba2bab477f5f776919e5ab,11,I said 'No'.,I responded with a firm 'No'.
60ba2bab477f5f776919e5ab,12,the first thing on my mind was revenge.,thoughts of retribution were foremost in my mind.
60ba2bab477f5f776919e5ab,13,I told her I'll get her back.,I assured her that I would have my payback.
60bbac6c8f57c38f1b834e80,1,My best friend pushed me into the lake.,My closest companion shoved me into the water.
60bbac6c8f57c38f1b834e80,2,This happened at our annual summer camp.,It occurred during our yearly summer retreat.
60bbac6c8f57c38f1b834e80,3,She saw a frog and wanted it,She spotted a frog and desired to catch it
60bbac6c8f57c38f1b834e80,4,and I had just sat down to eat my sandwich.,while I had only settled down to consume my sandwich.
60bbac6c8f57c38f1b834e80,5,When I submerged from the water,As I emerged from the depths
60bbac6c8f57c38f1b834e80,6,I saw her scooping the frog,I observed her capturing the amphibian
60bbac6c8f57c38f1b834e80,7,and I couldn't help but laugh,and I burst into laughter despite myself
