original_summary_name,summary_gpt4o_100_1,summary_gpt4o_10_1,summary_gpt4o_110_1,summary_gpt4o_11_1,summary_gpt4o_120_1,summary_gpt4o_12_1,summary_gpt4o_130_1,summary_gpt4o_13_1,summary_gpt4o_140_1,summary_gpt4o_14_1,summary_gpt4o_150_1,summary_gpt4o_15_1,summary_gpt4o_160_1,summary_gpt4o_16_1,summary_gpt4o_170_1,summary_gpt4o_17_1,summary_gpt4o_180_1,summary_gpt4o_181_1,summary_gpt4o_182_1,summary_gpt4o_183_1,summary_gpt4o_184_1,summary_gpt4o_185_1,summary_gpt4o_186_1,summary_gpt4o_187_1,summary_gpt4o_189_1,summary_gpt4o_18_1,summary_gpt4o_190_1,summary_gpt4o_191_1,summary_gpt4o_192_1,summary_gpt4o_193_1,summary_gpt4o_194_1,summary_gpt4o_19_1,summary_gpt4o_20_1,summary_gpt4o_21_1,summary_gpt4o_22_1,summary_gpt4o_23_1,summary_gpt4o_24_1,summary_gpt4o_25_1,summary_gpt4o_26_1,summary_gpt4o_27_1,summary_gpt4o_28_1,summary_gpt4o_29_1,summary_gpt4o_30_1,summary_gpt4o_31_1,summary_gpt4o_32_1,summary_gpt4o_33_1,summary_gpt4o_34_1,summary_gpt4o_35_1,summary_gpt4o_36_1,summary_gpt4o_37_1,summary_gpt4o_38_1,summary_gpt4o_39_1,summary_gpt4o_3_1,summary_gpt4o_40_1,summary_gpt4o_41_1,summary_gpt4o_42_1,summary_gpt4o_43_1,summary_gpt4o_44_1,summary_gpt4o_45_1,summary_gpt4o_46_1,summary_gpt4o_47_1,summary_gpt4o_48_1,summary_gpt4o_49_1,summary_gpt4o_4_1,summary_gpt4o_50_1,summary_gpt4o_51_1,summary_gpt4o_52_1,summary_gpt4o_53_1,summary_gpt4o_54_1,summary_gpt4o_55_1,summary_gpt4o_56_1,summary_gpt4o_57_1,summary_gpt4o_58_1,summary_gpt4o_59_1,summary_gpt4o_5_1,summary_gpt4o_60_1,summary_gpt4o_61_1,summary_gpt4o_62_1,summary_gpt4o_63_1,summary_gpt4o_64_1,summary_gpt4o_65_1,summary_gpt4o_66_1,summary_gpt4o_67_1,summary_gpt4o_68_1,summary_gpt4o_69_1,summary_gpt4o_6_1,summary_gpt4o_70_1,summary_gpt4o_71_1,summary_gpt4o_72_1,summary_gpt4o_73_1,summary_gpt4o_74_1,summary_gpt4o_75_1,summary_gpt4o_76_1,summary_gpt4o_77_1,summary_gpt4o_78_1,summary_gpt4o_79_1,summary_gpt4o_7_1,summary_gpt4o_80_1,summary_gpt4o_81_1,summary_gpt4o_82_1,summary_gpt4o_83_1,summary_gpt4o_84_1,summary_gpt4o_85_1,summary_gpt4o_86_1,summary_gpt4o_8_1,summary_gpt4o_90_1,summary_gpt4o_9_1
summary_gpt4o_40_1,379.5442265645902,112.21467131796004,364.0796027541046,148.429132105443,401.875147105005,101.19355370591998,424.6947763459248,175.77482546390618,381.19398805892274,141.71925931568,288.4319166626922,160.0288695339014,388.3062011710267,175.1513680228701,314.8760119179278,178.49319166744004,363.8162977428037,377.9840311382004,389.53439137086025,459.8857321705659,374.6039602411683,370.97892094605913,345.6856785609025,377.32904597862625,432.0798878355725,184.72314375275,415.2993942758196,408.0752891470238,300.5090464491673,394.24129768794,301.75623387603036,212.80694760455296,180.4072725038087,200.29885303158687,293.0995272449886,219.36740702830105,223.38697083482964,216.43397541807605,308.07869262264865,293.08864995911983,295.18750933608266,273.18328969817554,272.75520984253967,326.69502837025374,299.022260884349,294.88885402797496,268.09722070825353,309.2891901987112,285.2023574382764,332.6847061463841,295.96837475236657,356.04252334895773,56.0121283533,905.2255933746136,352.44803541747365,356.06794284539467,397.9550320125677,331.01548570490843,299.01135141957036,344.3026498826863,365.3904190704684,336.2785380607809,276.0799955823319,36.83498740345996,322.873183185254,303.31400669176264,386.6870447656065,322.1840673114365,377.7056146086102,305.33763293051607,347.0055777251341,357.2708366857664,417.7669698463849,335.70019498287,78.37896942399998,357.66886230682246,359.6193436421829,315.8584629258621,385.582478435481,343.7573553887229,354.7289105954634,283.4223087378981,379.016335574845,345.4553658220241,351.11334753346614,105.9501934935,387.5040661009957,351.51947723526996,317.87719228499554,348.55506208775455,334.21967786186065,374.5973852576699,422.8622772390788,393.16305909730886,364.09241215471275,333.6112534208173,69.89675898684004,352.4737316899161,397.51676492515185,393.6844106695555,396.894761581529,336.1289423434266,373.8194673362244,451.9729284387008,135.59409568533965,368.1698447451513,150.96414515342002
summary_gpt4o_41_1,392.9772471937531,105.793498959265,352.6822973087642,148.843254506974,373.9266929648361,103.488801499752,381.3615879053791,178.947901255622,402.4112074659977,152.90823466249498,328.39803818602707,174.2913666938824,446.56078889405626,184.458986285856,297.070041216718,189.2764535064481,379.18053235754815,368.6365567463019,364.95903868773667,423.41048912030783,399.1721249560642,400.75716999963424,341.36180957539,375.06851275966574,404.6051440652295,192.75335681568004,439.57624084700706,321.3011789300572,369.3717300790611,401.215390003265,395.6655026655976,187.78457838993,173.86243052190605,203.2134547802654,262.0810706395868,205.98415205537208,228.62465529556823,220.25521436646596,223.97749227699697,273.3172220590269,293.42020877431503,255.30682310112405,243.63661478581503,250.36976706034403,264.45752525858205,259.87760667504494,289.5798007989576,276.57986053781747,246.64990096557904,346.3202475001964,283.6698322034882,344.092081418799,48.41398079989999,326.6552830993902,955.1710276236636,328.11426382783395,440.8992121341105,296.40759568930446,342.9839203409025,324.0140184717701,403.5762101723892,308.7356493151592,329.39337463988886,34.72312966931999,352.3710839621574,328.6696188150746,349.4813241665289,359.20178563339505,355.0351275999809,365.8471144348491,337.41943659750655,346.3897069647303,329.59345021141644,356.868368976572,68.78029556599998,412.08640733036214,383.92450367099286,341.31730994373356,386.7153468140609,360.7556844731149,345.5482199041992,357.408608602292,347.414869681279,328.227938442325,392.019729432898,109.09786288119996,430.2533870248658,422.3597270153359,339.634577943581,344.08545037700605,415.5691917874417,434.0064039236513,395.103522275825,420.381109685008,395.6557156575602,406.5099823906871,71.03082335752998,354.9348212178959,361.954401655471,359.91272222977295,405.8064502069952,337.58515531401076,393.4293514642029,472.00926549318297,141.99216361014595,420.3748188270499,156.54137635321703
summary_gpt4o_42_1,387.7995673384962,92.85132300185202,338.7300973250062,133.87153586311,390.7599329393772,121.82999513504,427.6884457415272,153.64794391937903,352.81984629319413,136.98585653298,318.56475190734614,160.62285284146316,413.9040479119267,179.24338170371504,348.82347277408417,185.1731465995861,413.711052364288,374.53300541972453,407.15212157599944,452.3028332767829,391.8597792131862,417.6111324107819,304.13501732021996,395.4283918598758,402.0676165371465,181.78488322109104,353.59556325339554,342.8455695553489,353.8862874987035,377.6085815279758,348.5890295015083,209.5510168443882,183.75925044561083,209.2068021641186,311.95001062198895,257.2070116074871,264.37858858663236,248.68717606640445,302.54860844443294,325.5769145605841,304.8049672952324,314.416802298092,254.6119000875368,340.07625885307493,283.182524040379,325.20696038380504,318.5287338712676,351.3537446061197,331.5419940385257,328.736870110155,342.03283022555524,340.0766641671439,36.68997900609999,367.83205333507374,309.08458516207656,804.7024659879585,467.4763044612647,389.756483727924,337.3537209411238,370.4400787309021,386.1838537760011,386.7663991194464,326.9127888531309,35.538724564679995,343.40640545510837,313.2818244674031,466.3272409426561,392.09098398129254,344.1561912490164,326.92936408574406,377.9757112285435,397.6720177173304,444.812545288875,325.784543591731,68.95957491799999,405.2783677851105,414.41682515768616,328.78693678937,433.87556360657914,358.24853567068226,348.089740954684,349.88654505487784,402.752369623364,380.52601189664574,382.510394861682,95.3712881482,389.93632185359775,372.5533481699508,365.37356958357555,402.9569949878874,333.96219613577546,436.0721993759212,424.6893734527921,365.8059148558923,348.1560904643784,332.2202980724185,54.53884163123999,315.36045715767796,418.1081685650297,382.9756932319649,422.0654559868153,363.3347827934033,377.9131210147961,444.71314276518297,126.84834358024796,378.0885310829169,144.40831504571003
summary_gpt4o_43_1,492.7338918164014,88.59795628383705,403.2022243302522,156.51776407534402,508.3515075353316,137.563163185261,539.003026259591,200.3553400094732,456.2210932946389,154.68397634175602,383.5196556489434,188.6111405276579,559.461664269762,190.9715242226561,432.401528180289,209.36622067486405,518.7592316784173,472.8652547663048,473.9830231857477,568.1517264798754,464.5549468603772,478.46075407534227,411.8698402715109,481.76637213182585,520.6318889455129,202.25227499181204,546.0913542203182,469.32564462189566,427.5804157759806,509.6087404038876,441.0227499002035,243.59009237256691,174.70162781205133,239.676282136463,376.20714540615035,263.1399224606128,268.6453236310042,242.98662920242316,346.84813586173294,347.91172174703,326.9037741920754,314.28818593919806,290.5152234109868,377.8214587915222,293.3451325556583,357.7220671274075,327.77562396156713,365.5299060464995,351.4709284301341,425.3869783886663,354.93828688823237,405.5103243569033,49.530574027,415.37506464686487,440.4544493827693,475.2781736965942,1096.6529865202056,421.8976541223162,380.85206857439925,470.2663858549263,511.8016795784059,439.07065025730094,388.75166231647825,38.46361718577998,426.59670997831654,366.2789091143536,509.71084537309423,451.7542330043806,455.2849457857535,442.5006080779963,418.18744869344016,488.31885444665386,508.19709329118245,440.75171556003,68.34618035999998,488.77778580394966,547.8276470115206,396.53477685957,435.6612845930731,448.34342437078703,444.9280003484764,417.98196195383,475.89726394393233,430.68744799064007,433.1241651693688,111.513281897,484.9079250518788,515.749948866137,402.3440194750492,463.8941393734947,436.1549268880683,513.558404162523,520.375794920451,451.84655189495686,428.65282968474503,402.9123819699489,79.37714317682199,405.0277855411341,462.836417574793,479.3161329900626,522.9421247786679,419.65667351212096,494.1909305250083,539.0439578077435,135.46478275456397,467.13073037307504,152.45302312006
summary_gpt4o_44_1,433.1097777257214,89.33446533590003,361.117261228585,107.95964391405,425.7917019978899,105.49453561003398,411.61414150735527,131.34979836986702,322.15336530717275,108.98711812307396,329.5298145789361,206.1744374112345,423.8805429688282,200.12908808034604,372.9072148559971,153.73464625744407,405.52598680521464,379.7117651188401,421.0067372875383,521.730429753218,422.65868845934824,399.85933808507025,381.0304167698778,418.3552311727017,399.6643212343556,158.56286925016002,386.8049792633644,428.1892985313421,363.83794808569746,400.49276741437006,390.0615189186829,180.10422784721118,187.52987242505617,167.88702495530708,292.08889217750834,224.40866731855417,238.63665450721948,233.295656360968,290.07057049778774,323.2140707171711,266.3190577400292,284.22833334499506,238.06838103843404,315.29858798661786,245.036611109916,331.2141526008704,281.34634478535963,341.287656557864,297.4320572034469,308.4000578235359,357.115520223889,325.8633621557275,31.7727756158,340.60775191779635,290.03513453311405,384.559830596753,429.5986922109156,774.3552818836075,333.2541259852842,380.66881068218606,387.15779947963415,375.78593363091113,321.75451122329196,31.775291894959977,310.6577595002467,270.260980813674,491.48899251249554,349.1959877144127,348.36132136797323,368.37448800250104,365.22643283758134,428.9768283507153,442.7560408445104,357.21874821104507,71.50944223099998,369.0959597424401,439.6775240972899,339.6320183063335,376.2463838306811,332.25704133767897,346.21141541101565,325.4160708705999,436.8395708252151,391.83996427846046,339.41757123537286,103.9774280282,412.363617054958,382.74682368415506,375.08643720618466,360.13668432413806,369.7149693149725,379.9152368937918,449.1248143341418,402.9846442401399,343.48457961607073,327.3590194604865,60.45318413992001,331.1621351887982,425.564644578918,406.6923766507025,438.5241395775612,346.1910877860207,440.50443544712834,501.3897491320104,99.38820312865896,366.39360142506666,119.20530830970404
summary_gpt4o_45_1,371.5883285013574,115.07118054672004,391.5433315785904,151.18319916320002,365.01769347751,134.65521637043005,370.3517798174089,184.97714244630137,341.0441765191151,144.00136906320998,355.25321224431207,176.31530015779506,394.5586023269234,215.01852625041704,322.3349823120466,210.81689508902005,405.70599903588527,389.373779290039,340.69173766368567,426.2912562403613,411.1653557757761,377.2431799609103,354.4410845876373,388.8440153875649,411.77792291517903,190.9625693201855,420.51476890837785,353.3884560874694,361.5818030067703,384.0448873061114,372.03245197365777,245.6390294141955,215.7601022881383,215.02101307184716,297.5502780996445,237.26540635108813,253.41606291817368,239.20492817098147,288.6892580352597,303.6239937475674,316.37618008438324,312.8794640712952,256.56798458747517,327.4825615939786,275.47084986172104,275.9481998585659,317.74713315715246,330.6093018167173,326.42658585147115,392.2254984795202,311.7379056990933,301.46941578576207,50.54423987679999,352.79218695438476,369.191072533981,362.84981850721374,415.9402759473873,345.3490402799529,933.3222598778256,341.29310311765266,413.3634398540094,341.03831176678284,375.3040250884919,33.87730750030599,341.61113225890995,332.54866094887007,353.8461116964471,403.6343930940377,372.34778962967994,386.0515162992,375.0755715268301,408.0901347598244,379.68673146295623,361.33159920141,78.82393405299997,387.3894848897434,406.1722936829914,386.3354373720461,368.7810881360891,325.5480496916789,433.200589488592,363.40673484633385,414.4344334109742,397.038732043894,396.0361737163719,111.32955883169998,400.0072436158716,386.13359669847,326.9872132563164,363.8048216928051,387.9057032321864,383.12401764505216,387.6831164726898,395.4183301298053,396.40085633053786,376.0570753937202,71.04161539847402,394.9786288115681,394.4974025443505,386.41777478176414,402.2846214277945,335.2445545288274,417.5820507171759,419.1342887092958,142.05212173464795,362.78671424027425,168.31854803024203
summary_gpt4o_46_1,454.195503423728,109.50772601357002,382.7791190770256,139.75571296012552,429.1405765390639,112.630038467874,442.1540746544392,174.882944532156,356.5340216205593,131.479415671967,339.40014675108205,177.2703921389418,472.3634971387942,180.07903745503,375.7021536249754,147.26885654449904,406.82475413327074,444.7074213264132,401.20619642990096,511.3274116318202,385.93867675466913,427.989120510334,328.4251630804638,416.8339436439164,378.2469129076612,193.32300653589616,404.1803823752484,421.66415279241255,389.32875616709543,395.7467571697598,414.1750620565722,185.4649830821777,165.49827032560722,198.72031428306937,314.0609377744805,197.86405420118103,195.1215357248119,182.46015450160817,266.7141301108507,319.83661350424404,243.54943785137175,274.2752202371461,270.7460199582193,324.21691313715354,266.65176841250303,310.81943193348366,276.2097356343081,269.2783985992735,316.470418100864,320.79806351809316,294.97343005216186,358.4127277396533,48.7320116556,332.72166277217366,336.49681371652264,371.3177433382051,465.1824469740395,359.8631253255005,321.07494738683465,842.9216752663431,456.1764305119068,360.869727137321,343.0280356039309,33.864378172449975,353.548240622772,321.619734034213,475.3615471677029,379.11370644570695,374.4883146140275,352.5276495306907,366.048128346662,428.8561115992554,458.05907865000654,389.63373006891504,73.40336451299999,442.1611910030033,496.9085913738736,319.6658994177586,398.379891952399,374.862387638399,323.3173936259244,342.19619641613804,427.9654005886242,397.3637595006415,387.561270967032,105.2528089278,429.0923894915318,443.0003540184298,414.63336017323945,409.6652277319233,393.16428537766456,431.0427056361518,442.1534167487821,388.2833709727538,366.74633407413467,364.2795656737562,74.67539741702194,375.3854680765089,423.4695744408941,373.65173417174265,476.3243390316279,376.68496320584177,409.432884323012,487.634910941076,131.77598798649797,384.3751865355076,149.21061009526304
summary_gpt4o_47_1,460.6438976164952,89.87129034225205,414.10492203624926,152.26077665158402,442.6964060986634,133.693455664945,447.79555003281985,197.3723993598673,386.2220653807931,137.22591062388,388.06398364249776,190.6116572642672,481.5721390706483,204.49407655852409,390.0521090589791,195.123223140824,451.3321788874764,440.3953892233849,434.38493630120456,512.0961439761795,409.6539804003951,420.9033531016621,372.0257333624886,448.24151223298577,484.3799343592996,208.00799150175604,472.96576785674733,412.4185567067084,393.6950238792134,457.0076379310217,419.0536609924984,234.1290967033184,197.99118816156033,206.8529151342039,329.25739015165976,236.56586113915313,236.14552072221815,231.38489073963703,343.9057360623301,337.3425724208282,332.86704880917824,304.3096912949205,340.18681404264,360.5203269839875,287.19589140650703,334.05424553894716,305.891392539409,335.3790457500987,351.13539449124676,392.7721768331229,356.6899971338132,396.0228747852004,47.044099755199994,370.6980077638566,396.91803725024135,408.6337448211061,524.1786320716054,411.1163920321619,403.8425220400976,484.7192137197171,798.3794495918057,428.4337344215909,403.617571761622,34.16420465371998,416.20518516128834,359.8707690600236,497.4097192757374,440.48627768230745,401.4744141950384,392.735711511859,444.6375026644282,458.75547006656416,467.02545957470625,401.720682586513,77.78646901359997,486.9864637605242,504.5366382709233,397.21549295719205,439.757753411704,437.5046218498069,428.6210152051472,405.66378880837897,434.0450806497227,427.73697750087706,429.54884168190847,105.97475921929998,470.23645038433415,491.43924521472,391.1339194618795,456.6691986358064,431.20479483601343,455.7104837211168,491.1672198757924,428.4606098340779,440.8492726883733,402.4668354193104,84.04860828183499,410.7886227273309,482.562598447456,426.99370181532913,470.8507375032975,389.4770574387203,467.00133035887006,539.1584637443523,136.95569467745497,415.06090112950415,149.14308939701803
summary_gpt4o_48_1,414.7754243000993,88.94235590201603,345.8174562530853,141.29803368391103,428.2244331776242,120.25924055848998,430.1091132991446,165.37616449493754,319.2364637330446,158.625903626227,362.7090094125035,167.03037895919738,406.8639289511853,206.387291062288,347.40737958417776,193.852384322595,438.1677536622435,376.4953749788351,436.0022056127964,455.12471090101735,450.4103997907032,364.6279781681351,352.5002285697519,406.9373259568797,432.54662948198984,199.71389737849,433.5186862789453,423.7538481382144,338.0075693336248,443.5601610426488,443.12433588401154,233.730273340377,195.34990305386003,197.3751584283317,294.0149299784238,213.8364691642571,261.4916963277709,274.81343419118923,281.39499454514646,343.31804734995654,301.4446921895197,310.1136340611288,272.45082044230384,312.95649553524413,270.2380766109833,314.70671308644546,310.74528708890864,348.15349537121676,326.2572104311315,327.27314147471,304.4160700811237,336.7303281590042,46.655326486399986,326.8936861313075,294.23999710120347,395.6225168971657,442.0988053850199,386.4669614009616,357.0389980701982,378.8822601788413,440.5555392525498,1028.5661862560498,354.606795438237,31.49489983184999,331.880353444476,326.3659635906906,431.2261961698964,391.4422866192249,394.91272823003067,375.7687535568916,396.604530475856,426.0666959264415,413.0971807287873,378.29809595015297,71.83748965999997,430.5530591261661,444.8897497894975,346.1652086100646,394.0296837694191,373.9325448297843,394.3451411108419,421.142908761022,402.90707825327274,416.905695404767,400.6413011451875,100.9001265549,435.8597166002922,409.7903074358642,326.06832364977777,404.7707564213845,355.0020746603923,420.5510810569597,431.67197143873113,403.2982950967655,399.3295742540681,354.2398612169052,81.50254790173193,362.14694194447407,448.5807193087561,477.5106640752229,421.79826456923774,377.6954839684297,449.355312375762,478.4983089353277,123.87774765005229,400.77548336303994,159.61713479924703
summary_gpt4o_49_1,438.34958058006305,116.02015945471004,364.76360434013213,140.467151224578,443.3478245055622,153.14090764794798,405.7551697202307,164.159129368764,349.9049985487911,151.087828693427,394.2856117024628,201.65590520853775,462.6045600393009,197.34123333041725,347.8646778069915,199.11461973784048,395.6647521612367,402.5615408738279,384.5081247911003,472.5346589469241,402.2745981158382,353.69309718370823,390.91878974094834,383.104814465245,458.891883318978,192.32007042285025,460.10536697884,380.5443026628895,371.7284807617543,430.1665648470189,392.516468324111,242.52292005724,201.49744331965604,191.24079350378992,278.1845078695317,264.6048955384791,241.7444985932575,227.24471754023892,245.01188210211996,290.6390952322421,286.2475800454887,277.5897943536956,295.7638348894727,304.94893506630007,261.7723669556616,284.40358725848716,274.55547840048496,310.99817191155,275.230635495854,379.1674659953079,303.8924088007491,322.6325371702003,51.32112005200001,290.2854296014641,359.6361583697865,351.2839614840949,420.1100070565829,322.84720616797233,370.2023895770865,364.8496315351533,404.92729760306065,373.2687836894388,873.6057867953249,33.65240213615398,378.28900383043174,344.79421663170183,375.011814575856,399.8506912416665,367.6494546134809,388.0773395207715,343.614613784242,330.46672711910855,387.1622650549192,437.842997569192,77.56530818399997,417.96667208456574,447.0016769857162,363.7002970164415,373.70337181904904,369.6445004173587,418.6117220006524,431.661391659168,377.18954291387263,372.304590923438,371.406705398706,102.52445903809996,419.2118738721561,398.338794927296,370.94704577622406,392.0741605352671,391.09070939673984,407.7167834154493,408.7600752292001,383.0161119938901,454.5194766427826,394.53124216402784,77.31405009918998,379.097577334147,421.6331090031922,414.86960730938904,439.3072157457252,390.4902125046981,425.44626690626194,442.68229168099015,132.36615535330498,385.77881031787774,148.09115814194004
summary_gpt4o_4_1,9.643723949689956,30.66904612685005,-2.58188362096098,23.683114245110065,7.583791974624091,16.05841552382998,-21.41342864334092,19.100641598100022,6.393285237895043,18.22148991269995,12.36742022135195,20.616469178322006,0.1910397697488406,33.26768613340005,-21.872898166267987,20.890911078000045,-3.1049789058499755,6.051890308809789,-26.88976267240014,1.0950094025638464,6.012953069909145,-16.311073742927874,-20.21427994878286,-22.35189306909888,-4.707225056119114,23.79041634940006,11.589838375034788,-19.87118794614389,-3.0999718316300005,-18.60686542615804,-17.2143823231213,3.8185441265100057,30.28815506924002,27.472671577485016,21.036683292943053,16.30557610066012,17.336392717209947,16.676055083907954,35.7952830892001,14.978393276673046,11.386908409599982,13.649531795810049,13.74290267546496,30.817824878669967,15.981495467273136,20.484335474860018,22.325717393170976,23.475045975509488,30.000250713969876,12.836278756599995,21.423557429272023,13.746265838075033,34.680943598599995,20.193978901870423,20.635147816514063,26.954506709220027,12.105353483008004,4.2561563170938825,-4.350373042808542,25.847926641990057,15.779847191696035,6.451471462004065,3.970365799139927,112.5152500718604,24.30577495749003,1.9105533886549892,3.5048588848248983,9.05577207171791,6.928264474346861,10.775484356596053,11.762525361340977,14.979843582144213,2.14912514343996,1.6321139650999612,19.70151118499996,5.154313770024146,12.160463955129217,7.910006224175049,7.266293638524985,11.240353490675943,19.334291312039795,12.023017984933858,4.054165740139979,22.4946285565602,4.840796889734975,25.012840482,8.929499748925537,0.0730681340799037,10.920740381000089,-8.076294869399817,8.871676212132343,13.648247201677576,-11.500538192421118,13.847562404850123,-19.273895890366475,8.458954345790062,21.283301166829972,-3.5094240958198952,2.51001958650113,-1.2424233668218676,11.129003175689832,-16.58472585631762,20.553187435373047,10.813312652747072,13.306021001955967,1.2846071948317783,22.52228018965002
summary_gpt4o_50_1,398.4311581943225,123.94184684071206,381.8226810013268,140.768760229451,398.7147465866824,127.730594767718,394.2373509056592,178.95803079881006,352.69548737649984,151.38336769776,348.718789987181,163.85183993206016,421.7921152429815,170.18774037352205,333.6178854480868,201.02605047113,391.6236801534719,349.30928874176243,394.0715609299318,405.06978246439667,387.4845437645754,413.453945295631,319.04326619774565,373.54605719375104,456.778086525815,173.38536853440007,470.614849539573,345.1184507842345,335.68874298926016,356.86721210310816,368.2712991801541,248.27508895105672,191.25867925165736,208.7629515829049,263.3494674881348,236.81854198029384,252.14522907671952,219.37825995771004,252.5397139279225,311.1352401177038,317.95448645758415,300.6165604314348,287.1559251506342,292.34474616885586,269.26342725114034,344.7623864836912,279.06557974616067,301.30427495166094,295.55971853438837,311.7751986711379,295.66701509497665,291.3142923991086,51.78095848379999,315.3190603053125,366.57136314106856,338.6873893870495,410.8975563158938,313.19460349778524,322.12425909258945,356.4715224711864,400.0971968662835,336.674409592576,364.8804806801959,39.26904934842996,982.7614042880176,319.05285194526107,379.1902330340832,339.7820127347584,367.7968935891416,330.54977390700515,353.51993201632104,336.94466541522706,385.0746950807095,347.496484765618,80.88584168099999,405.610027823523,429.04258415650224,392.8979309165568,347.66339540510455,378.4558626512112,357.9500983174389,313.7610159281285,367.42165159455647,353.95581148021506,356.8614378734221,115.1328504542,424.3668546851395,412.2267393800548,380.3643501749277,306.1680934508955,363.6422823267496,411.9818335109662,390.9317574467459,370.19880813969166,338.8022240113082,390.8346123390502,60.377517204885976,377.34824029788206,398.4649414525461,387.6459765752704,433.2782361806409,399.44559128553897,364.49722371899895,444.4686675382991,137.20170400626495,387.43769319719377,153.11746053349404
summary_gpt4o_51_1,371.86323154768615,101.06022473012504,392.2812719527101,135.21407491011104,410.9978141309698,108.932122370934,375.3208155289203,182.65393114578472,329.6947476020291,127.44222982785,354.94195334782626,172.9372248575439,394.1073751482113,148.20178866354,322.89299829707033,203.70099266011903,367.7997999238212,392.72666888966774,345.17678214859643,395.4014102649885,393.1560985932292,376.3223569423867,368.23824146566585,367.5512911380756,417.1558244868557,172.32156552982354,421.9548680092412,368.7265131212703,383.10147982811066,378.99248451106314,373.6590339300619,188.3903518064078,175.32508197640382,178.05846763949717,221.3708604452352,181.30008139725112,197.827307409873,203.05598348343335,232.0946019722677,215.90292767008864,219.8135899380592,244.53526600537057,269.64808091469115,213.89719597606603,290.4938824079183,198.0655285066307,253.0084250554711,259.0320625032159,277.086565414383,401.64427621157085,256.9154408719111,300.7925804936325,52.1010090723,297.74937197133397,330.24790718732015,302.0345321841255,369.2511454655744,283.1851891627616,314.836114051026,308.0091345325004,351.36990880337794,306.17470790750076,346.4579486152719,43.99342111929998,307.17824360404836,873.8624508341316,330.0720841949161,394.16165196835664,420.628680448031,339.27688185688146,341.5222918147774,288.427158942975,302.04653743146105,387.88981269133296,75.71958134999998,367.7259117938297,461.0132143452049,314.55002824145356,400.3157751538487,373.9473918659121,348.8663881428075,368.16706948807223,374.1998016355872,397.7924447897966,317.9819214071608,97.62507971539998,392.5330339811371,398.7498514677072,346.82767909157633,350.68001583193495,411.15311253275536,438.8100207167683,344.2214066494016,346.3485278753951,368.56128021365566,343.7851189168998,76.95934580581996,369.2857093710711,347.70323199679615,431.5339238750414,359.3528011666799,372.4995186442184,389.95579754606433,433.56038356849353,147.91663908609297,309.8973364213367,119.0720786176
summary_gpt4o_52_1,500.07301160926727,92.46811619199502,418.2915589594454,137.00909390277704,438.4249626473156,107.3157083835045,520.121617804105,156.41467343358835,373.5680923727562,137.709309813367,343.4384013718535,209.4678678263141,509.7411510384245,189.2092995184545,436.6778405487257,179.9818899927041,461.8340388409961,456.79957604959986,485.798942769487,567.5390818770766,438.0014919118521,475.5494515205919,390.3588654487112,501.8254477123496,465.42646377910296,172.2262480951835,420.92872221720745,436.3836226771118,401.5078075279962,460.81456953244606,452.385792334951,198.05763284202692,190.3721138180335,182.89994308072423,334.8922774594332,247.0532912967231,285.7928738137862,257.2161548519391,321.4052786100714,354.3939694867954,317.89752161131094,321.34799864051604,251.54376752814903,371.5402304708368,314.58914675034003,370.937604826321,307.54093070556183,352.68028922372673,320.88166195008716,332.7302814156807,398.117236340389,378.55983673283913,47.5594637379,363.1192639641399,348.4358646121341,462.9528006743119,489.60570114771633,496.352147086281,354.7234215297042,476.5428772042899,454.0195696928964,413.7406185662055,361.6243835701598,34.69666330137996,392.8003906062852,329.0083102236356,988.3744060264164,427.4056633333498,426.0369175283274,391.0590867720339,454.3527447754311,484.9787278192496,512.7269802028284,414.4732843995055,73.90143485099999,447.2146459561864,497.75123848377893,393.7766600783991,466.67396531468967,453.4968442721258,402.02664318691825,413.2456168409169,456.2606196415368,439.2982256637851,397.343587433664,111.6289877782,459.52989121379255,435.6417419294369,424.75620496473584,429.4604052023311,381.02920602820336,485.1697445654968,529.5984707050058,439.4790767065735,380.22520169117774,368.74703817988075,65.90600314287798,367.8538313779352,454.94982810976137,443.4130734722158,527.3689082208709,417.877947774836,449.54215140090616,541.7672391806391,132.96326207713898,392.2614992623372,138.29446460748204
