recall_id,recall_chunk,narrative_chunk
682ac1b6669fa157b2399b41,she was doing well we had all hope of going with her back home sooner.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table."
682ac1b6669fa157b2399b41,"one day i left as usual to go to the hospital, there father was around and he was hoping i will come back with her.","I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. ... And I went myself. You know, I had the coat on my arm. ... And just as I turned my back, my daughter passed away. She was getting ready to go home. I had the clothes and everything ready. My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
682ac1b6669fa157b2399b41,"i reached the hospital but i was denied to go in her ward as nurses claimed there was an emergency, they were running up and down.","And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. ... Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.”"
682ac1b6669fa157b2399b41,i was shocked but i heard to wait.,"And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down"
682ac1b6669fa157b2399b41,"i went in later and found her fainted, only to be told she was dead.","So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. ... And just as I turned my back, my daughter passed away."
682ac1b6669fa157b2399b41,"i screamed everywhere feeling like this has happened due hospital recklessness,","See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed. ... I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. ... And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? ... “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.” I was so hysterical. I was banging my head against the wall and everything."
682ac1b6669fa157b2399b41,"my second came and when she heard the news was so shocked, we all cried.","So she came over with my son-in-law, in the car. ... When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” ... She went down like lightning. Dropped to the floor, and that’s a marble floor."
682ac1b6669fa157b2399b41,we later went home only to find there father waiting for us unaware of what had happened.,"So when I got home – they took me home. ... My husband was sitting on the step. He asked, “What’s the matter? What happened to you?”"
682ac1b6669fa157b2399b41,"we told him, their younger brother was also told what had happened.","I said, “Mike, we lost Marie. Marie died.” ... Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
682ac1b6669fa157b2399b41,the whole family started moarning.,"Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding. It was all – my two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call."
682ac1b6669fa157b2399b41,"we sent the brother to their aunts place,","So, I got home and called everybody, told them what happened. ... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
682ac1b6669fa157b2399b41,"he found them out doing there daily chore,","They had cleaned the pavement, and done the cement work, and they were cleaning the pavement."
682ac1b6669fa157b2399b41,"they were happy to see him as they were expecting good news, probably she has been discharged","My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call. ... They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.”"
682ac1b6669fa157b2399b41,"only for them to see the sadness on his face and they knew all was not well,","But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?”"
682ac1b6669fa157b2399b41,they were told the news and all became sad,"“Aunt Jenny, Aunt Millie, Marie died,” he said. Well, my sisters and my mother, you know, they were all alive. It was a shock to everybody."
5d542c3a5af5900019bc80c4,The woman was telling the story of how her daughter had died.,My daughter died.
5d542c3a5af5900019bc80c4,"This was a long time ago, over 20 years I think.",My daughter died. It’ll be twenty-eight years this month.
5d542c3a5af5900019bc80c4,Her daughter had been in hospital for an operation.,She died at Methodist Hospital. She had an operation for appendicitis.
5d542c3a5af5900019bc80c4,"The family didn't have a phone so they rang the local shop instead, to pass on the message that she was ready to be discharged.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
5d542c3a5af5900019bc80c4,Her mother went in to collect her.,And I went myself.
5d542c3a5af5900019bc80c4,She was in the waiting room when she saw a commotion and lots of nurses running around.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know. Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me."
5d542c3a5af5900019bc80c4,No one was paying her any attention.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know. Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me."
5d542c3a5af5900019bc80c4,In the end she ran down the corridor into her daughters room and saw her daughter lying dead on the bed.,"“Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.” She took me away from the bed. The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away."
5d542c3a5af5900019bc80c4,The doctors told her her daughter had just been walking down the corridor with a friend when she suddenly collapsed.,"And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
5d542c3a5af5900019bc80c4,There were no warning signs.,"And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
5d542c3a5af5900019bc80c4,I think the girl had a blood clot that killed her instantly.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

Later, they said it was a blood clot."
5d542c3a5af5900019bc80c4,She had been in hospital for a couple of weeks.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital."
5d542c3a5af5900019bc80c4,"The womans husband died young because of it, I think it was heart related.","It was just a shock. My husband had a heart attack. Yes, he had a heart attack."
5d542c3a5af5900019bc80c4,The woman had to get her young son or nephew to tell the other relatives.,"So, I got home and called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul.

So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
5d542c3a5af5900019bc80c4,"There was something about asking someone else in the house to make a fresh pot of coffee, as her daughter had been looking forward to that.","And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that. So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.”"
6710a58eeff954cb2243950e,I think I remember her daughter was hospitalised and the plan was for her to be discharged.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis.

So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
6710a58eeff954cb2243950e,Then it was discovered that she collapsed while she was about to get up from the bed.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed.

And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
6710a58eeff954cb2243950e,Meanwhile her mother was already planning her homecoming and was making her way to the hospital to collect her daughter.,"I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that. So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.” And I went myself. You know, I had the coat on my arm. She was operated on in March – No, April! So that was the thirtieth. She was operated – ten days before, so that would be the twentieth. The twentieth of April, right? It was kind of chilly. Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm. She saw me from the windows, from Wolf Street. She said, “My mother’s just coming.” She was with the girls, saying goodbye to everyone – you know how it is."
6710a58eeff954cb2243950e,"Unfortunately, her daughter died shortly after she got to the hospital and being overcome with grief, she blamed all the hospital staff for her loss.","But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know. Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.” She took me away from the bed. The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away. She was getting ready to go home. I had the clothes and everything ready.

And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot. I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.” I wouldn’t let them touch her."
67be0b14104c7c690273444a,My daughter died.,My daughter died.
67be0b14104c7c690273444a,It'll be 28 years this month.,My daughter died. It’ll be twenty-eight years this month.
67be0b14104c7c690273444a,She died at Methodist Hospital of appendicitis on Sunday Morning.,"She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was."
67be0b14104c7c690273444a,My oldest daughter went to see her.,"Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was."
67be0b14104c7c690273444a,She was under ether.,She was still under ether.
67be0b14104c7c690273444a,They used a lot of ether.,"She was still under ether. Back then, they used a lot of ether."
67be0b14104c7c690273444a,There was a chair there.,There was a chair there.
67be0b14104c7c690273444a,"""What's this chair doing here?"" I told the nurse.","So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?”"
67be0b14104c7c690273444a,"""We've got to get her out of bed.""","The nurse said, “Well, we’ve got to get her out of bed.”"
67be0b14104c7c690273444a,"""What are you talking about?"" The nurse said.","She said, “What are you talking about? She’s still under ether.”"
67be0b14104c7c690273444a,"""She's still under ether. That's doctor's orders.""","“She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.”"
67be0b14104c7c690273444a,They had to put her back in bed.,"So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
67be0b14104c7c690273444a,I blame them for the blood clot that she got.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed."
67be0b14104c7c690273444a,"After 10 days, I waited for a call from the hospital.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital."
67be0b14104c7c690273444a,"""Go pick Marie up. She's discharged.""","The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
67be0b14104c7c690273444a,"Since she's been gone, I've never forgotten to put a cup of coffee for her each morning.","And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that."
67be0b14104c7c690273444a,She was operated on in March - I mean April.,"She was operated on in March – No, April!"
67be0b14104c7c690273444a,The twentieth of April.,"So that was the thirtieth. She was operated – ten days before, so that would be the twentieth. The twentieth of April, right?"
67be0b14104c7c690273444a,It was kind of chilly.,It was kind of chilly.
67be0b14104c7c690273444a,She saw me from windows on Wolf Street.,"She saw me from the windows, from Wolf Street."
67be0b14104c7c690273444a,They told me on the phone it would be $10 for her board.,"They told me on the phone, it would be ten dollars more for her board."
67be0b14104c7c690273444a,"And I went, but when I got there, the nurse told me to sit down for a while.","And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.”"
67be0b14104c7c690273444a,I prayed for another lady in the hospital who had an operation for her gall bladder.,"So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder."
67be0b14104c7c690273444a,"She was in bad shape, and I didn't want God to take that mother away from her children.","She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.”"
67be0b14104c7c690273444a,I started getting chills thinking about it.,"Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it"
67be0b14104c7c690273444a,"She went into a cold sweat, and I was asked if my daughter had ever got into a fainting spell.","when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?”"
67be0b14104c7c690273444a,"My daughter ended up bedridden, beads of sweat pouring from her.","So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her –"
67be0b14104c7c690273444a,I yelled at the nurses that they kept killing her.,"I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling."
67be0b14104c7c690273444a,"The doctor came in, and I told her that she killed her.","And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?”"
67be0b14104c7c690273444a,She simply told me to talk to her.,"She took me away from the bed. The nurse said to me, “Talk to her.”"
67be0b14104c7c690273444a,"""Talk to her?! My daughter's dying. What am I supposed to tell her?""","I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?”"
67be0b14104c7c690273444a,She was only 18 years old.,She was only eighteen years old.
67be0b14104c7c690273444a,"As I turned my back, my daughter passed away.","And just as I turned my back, my daughter passed away."
67be0b14104c7c690273444a,I was getting ready to go home.,She was getting ready to go home.
67be0b14104c7c690273444a,"My husband waited for me, wondering when I would come back.","My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
67be0b14104c7c690273444a,"The people in the office didn't know what had happened yet, asking when I would come to pick her up from the hospital.","The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
67be0b14104c7c690273444a,"""Mother must have gotten really worked up about Marie,"" my eldest would say.","Rita said, “Gee, that’s strange,” she said, “Mother must’ve gotten really worked up about Marie.”"
67be0b14104c7c690273444a,"""Must have gotten really upset that she made herself sick.""","You know, I’ve always had a bad heart. “Mother must’ve gotten so upset about Marie, she probably made herself sick,” Rita thought."
67be0b14104c7c690273444a,I was all pulled apart the next time I came to visit.,"And I was in the main hallway, at the office. I was all pulled apart."
67be0b14104c7c690273444a,One doctor wanted to give me a shot.,One doctor wanted to give me a shot.
67be0b14104c7c690273444a,Another nurse came over.,Another nurse came over.
67be0b14104c7c690273444a,"That moment, I'd thought they were all trying to kill me too.","One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over."
67be0b14104c7c690273444a,We lost Marie. Marie died.,"I said, “We lost Marie. Marie died.”"
67be0b14104c7c690273444a,"She suffered, seven to nine weeks at a time.","And that girl is suffering. Thirty – no, twenty-eight years since her sister died? When she gets that pain, it’s like she has phlebitis from it. She suffers – seven, eight, nine weeks at a time. She can’t walk, she goes through such pain since then."
67be0b14104c7c690273444a,"But how did they figure out how Marie died, if at all?","And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
6631974094690f6997799b7c,"Her daughter had gone in for a procedure, but there was a mistake in the anaesthetic used.","She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether."
6631974094690f6997799b7c,She knew she was supposed to take her home that day but they did not have a phone so she gave the hospital the number of a nearby shop.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
6631974094690f6997799b7c,When she got to the hospital she was asked to wait.,"And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder."
6631974094690f6997799b7c,"Then she noticed the nurses seemed to be in panic, and she asked if the reason they were running about frantically was her daughter?","Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.”"
6631974094690f6997799b7c,"She got the news from a female doctor that her daughter had died, it was not the doctor she usually saw (that doctor was male).","And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.” She took me away from the bed. The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away."
6631974094690f6997799b7c,Her husband had gotten home and was expecting her to be home with their daughter.,"My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
6631974094690f6997799b7c,"After a while he sent their youngest daughter to the hospital, she got there found out the truth and fainted.","So they came back to the hospital to look for us. Rita said, “Gee, that’s strange,” she said, “Mother must’ve gotten really worked up about Marie.” You know, I’ve always had a bad heart. “Mother must’ve gotten so upset about Marie, she probably made herself sick,” Rita thought. So she came over with my son-in-law, in the car. And I was in the main hallway, at the office. I was all pulled apart. Then they brought me to the office, see. When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor."
6631974094690f6997799b7c,"A nurse came to try and calm the mother down but she threatened her, she knew all of them by name as she had been in and out of that hospital that year.","One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”"
6631974094690f6997799b7c,"They got back home and told the father and he had a heart attack, their oldest son came and he too had a heart attack after hearing what had happened.","So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
6631974094690f6997799b7c,She sent her young son to her sisters who had been planning a welcome party for the daughter.,"My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call. My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that. She said, “Mary, look, when they call you, when you pick Marie up, let us know, and we’ll come over.” I said, “All right.” So, I got home and called everybody, told them what happened. I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too. God rest his soul. Maybe you know him... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
5f3287b83428cb05746e2214,"The lady was at home, she received a call from her neighbour who owned a shop.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night."
5f3287b83428cb05746e2214,It was the hospital where her daughter had been admitted; they had tried to reach her but they couldn't.,"The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”

The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
5f3287b83428cb05746e2214,"So she went to the hospital, and she left her youngest daughter at home making coffee for her father.","And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. ... So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.” And I went myself."
5f3287b83428cb05746e2214,"When she got to the hospital she asked to see her daughter, they told her she was dead.","And I went. But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. ... And just as I turned my back, my daughter passed away."
5f3287b83428cb05746e2214,She was hurt and angry at the hospital staff saying that they killed her.,"And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. ... So, she came in and she said – I said, “You killed my daughter – what did you do to her?”"
5f3287b83428cb05746e2214,"Her other daughter heard that her mom was at the hospital, so she followed her.","So they came back to the hospital to look for us. Rita said, “Gee, that’s strange,” she said, “Mother must’ve gotten really worked up about Marie.” You know, I’ve always had a bad heart. “Mother must’ve gotten so upset about Marie, she probably made herself sick,” Rita thought. So she came over with my son-in-law, in the car."
5f3287b83428cb05746e2214,"She heard the bad news, she fell and hurt her leg.","When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg."
5f3287b83428cb05746e2214,"The mother went back home, and everyone including her husband was expecting that she was going to come with her daughter who had been discharged from the hospital, but she was alone.","So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” ... I said, “Mike, we lost Marie. Marie died.”

My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?” The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
5f3287b83428cb05746e2214,She sent for her youngest son to go and tell her mother and her sisters about the bad news.,"So, I got home and called everybody, told them what happened. ... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
63039dbefda87c47a91fec04,The story was about someone in the hospital and the doctors may have misdiagnosed.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.”

...Later, they said it was a blood clot."
63039dbefda87c47a91fec04,The daughter liked coffee a lot.,"And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that. So I said, “Put a pot of coffee on, and send for some cake from the bakery.”"
