recall_id,recall_chunk,narrative_chunk
63fab901a6a29bd9c8b39f89,Maria tried to get out of bed and fell backwards.,"So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
63fab901a6a29bd9c8b39f89,The mother believed this was the first sign of the blood clot that would later kill her daughter.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed."
63fab901a6a29bd9c8b39f89,"The mother had no phone, so when it was time for her daughter to be discharged, the hospital phoned a local shopkeeper who then let Maria's mother know.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
63fab901a6a29bd9c8b39f89,Maria had her daughter's clothes laid out on the table ready to go.,I had all the clothes laid out on the table.
63fab901a6a29bd9c8b39f89,She carried Maria's dress and coat over her arm and took them to the hospital.,"And I went myself. You know, I had the coat on my arm.

Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm."
63fab901a6a29bd9c8b39f89,"When she got there, she prayed as she waited for a woman with 10 children who was having gallbladder surgery.","So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape."
63fab901a6a29bd9c8b39f89,"'Please don't take this mother away from her children,' she prayed.","I prayed, “Oh dear God, don’t take that mother away from her children.”"
63fab901a6a29bd9c8b39f89,"A nurse's aide was on the phone nearby, and she stopped and spoke to a nurse in alarm.","Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me."
63fab901a6a29bd9c8b39f89,She said the patient had broken out in a cold sweat.,"the aide said to the nurse, “Oh, she’s going into a cold sweat now.”"
63fab901a6a29bd9c8b39f89,"'Please don't tell me this commotion is about my daughter,' said Maria's mother.","She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!”"
63fab901a6a29bd9c8b39f89,They rushed into her room and found Maria dripping with sweat and looking very ill.,"“Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her"
63fab901a6a29bd9c8b39f89,Maria's mother noticed large beads of sweat on her daughter's face.,"And the beads of sweat – honest to God, not to exaggerate, they were that big."
63fab901a6a29bd9c8b39f89,"The moment she turned her back on her daughter, Maria died.","And just as I turned my back, my daughter passed away."
63fab901a6a29bd9c8b39f89,Maria's mother was utterly hysterical and would not be comforted.,"I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

And I was in the main hallway, at the office. I was all pulled apart.

I was so hysterical. I was banging my head against the wall and everything. They had to grab me.

I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams."
63fab901a6a29bd9c8b39f89,She insisted on speaking to the doctor.,"And the doctor rushed in, see, they were trying to get the doctor, you know."
63fab901a6a29bd9c8b39f89,"The doctor who operated on her daughter was male, but the doctor who spoke to her was female.","She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor. So, she came in"
63fab901a6a29bd9c8b39f89,She said she couldn't explain why her daughter had died but they would try to find out.,"So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.”"
63fab901a6a29bd9c8b39f89,"Meanwhile, the hospital's office didn't know Maria had died, and they kept phoning the shopkeeper to tell someone in Maria's family to come and collect her.","The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
63fab901a6a29bd9c8b39f89,One of Maria's sisters was driven to the hospital by a son-in-law of Maria's mother.,"So she came over with my son-in-law, in the car."
63fab901a6a29bd9c8b39f89,"When she got there, her mother broke the news that Maria was dead.","When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.”"
63fab901a6a29bd9c8b39f89,Maria's sister fell to the ground and her leg was like a rigid pole.,"She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg."
63fab901a6a29bd9c8b39f89,To this day she has pain in that leg like phlebitis.,"And that girl is suffering. Thirty – no, twenty-eight years since her sister died? When she gets that pain, it’s like she has phlebitis from it. She suffers – seven, eight, nine weeks at a time. She can’t walk, she goes through such pain since then."
63fab901a6a29bd9c8b39f89,The doctor and nurses wanted to sedate Maria's mother because she was inconsolable.,One doctor wanted to give me a shot.
63fab901a6a29bd9c8b39f89,She was tearing out her hair and beating her head against the wall.,"I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

I was so hysterical. I was banging my head against the wall and everything."
63fab901a6a29bd9c8b39f89,She angrily refused to be sedated.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”"
63fab901a6a29bd9c8b39f89,"The doctor said they would have to perform an autopsy on Maria, but her mother said 'no, you must find out what's wrong with her, but you will not touch my daughter's body.'","And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot. I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.” I wouldn’t let them touch her."
63fab901a6a29bd9c8b39f89,"Meanwhile, Maria's father Michael was at home waiting for her to return.","My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting."
63fab901a6a29bd9c8b39f89,He had gone upstairs to shave and was seated on the front step.,"He came home, went upstairs to shave and wash, then sat on the step, waiting."
63fab901a6a29bd9c8b39f89,"When he heard the news that his daughter had died, he had a heart attack.","I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack."
63fab901a6a29bd9c8b39f89,"Soon after that his son Mike came home and heard the news, and he too had a heart attack.","Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
63fab901a6a29bd9c8b39f89,"The youngest son of the family, a little boy, was sent out to take the news to Maria's two aunts, who had asked to be informed as soon as she came home.","So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
63fab901a6a29bd9c8b39f89,"One of the aunts had a special gift for her niece, an exceptionally large orange.","My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that."
63fab901a6a29bd9c8b39f89,The little boy ran down the cobbled street until he arrived at the aunts' home.,
63fab901a6a29bd9c8b39f89,They had been cleaning the driveway and it was shining and bright.,"They had cleaned the pavement, and done the cement work, and they were cleaning the pavement."
63fab901a6a29bd9c8b39f89,"'Maria is dead,' the boy told his aunts.","“Aunt Jenny, Aunt Millie, Marie died,” he said."
63fab901a6a29bd9c8b39f89,The shopkeeper later reflected that Maria was always a gentle and quiet presence in her store.,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
66e484aa361904c9801c6837,The woman had a daughter who recently died in hospital.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital."
66e484aa361904c9801c6837,Before she died the woman visited the hospital she was in and there was a chair in the room.,"Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there."
66e484aa361904c9801c6837,The nurse was going to transfer the daughter from her bed to the chair.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.”"
66e484aa361904c9801c6837,The woman said don't do that but the nurse said it was doctor's orders.,"She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.”"
66e484aa361904c9801c6837,While the daughter was being transferred she clapsed and got worse.,"So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
66e484aa361904c9801c6837,Back at home the woman was waiting for the call to collect the daughter from the hospital and bring her home.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then."
66e484aa361904c9801c6837,The call never arrived so she went to her neighbour's house to call the hospital to find out what was happening.,
66e484aa361904c9801c6837,The hospital said why aren't you on your way.,"The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
66e484aa361904c9801c6837,So she left to go to the hospital.,"The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”

...And I went myself."
66e484aa361904c9801c6837,Her husband came home and sat on the step waiting.,"My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
66e484aa361904c9801c6837,Her two sister's waited.,"My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call."
66e484aa361904c9801c6837,One had a huge orange.,"My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that."
66e484aa361904c9801c6837,In the hospital a nurse was looking in a cupboard for blankets.,Then a little nurse’s aide went to the closet and got some blankets.
66e484aa361904c9801c6837,The woman started to fret and sensed that something was wrong.,"I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.”"
66e484aa361904c9801c6837,"She asked if the blankets were for her daughter (Rosa, maybe).",
66e484aa361904c9801c6837,Her daughter had collapsed and died.,"So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big.

...And just as I turned my back, my daughter passed away. She was getting ready to go home."
66e484aa361904c9801c6837,Now her other daughter (who likes coffee) and her son-in-law travelled in a car to the hospital.,"And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee.

...So she came over with my son-in-law, in the car."
66e484aa361904c9801c6837,The nurse tried to give the woman a sedative but she refused it.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”"
66e484aa361904c9801c6837,She was distressed but knew the nurses as she'd been in the hospital for treatment three times before.,"See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses."
66e484aa361904c9801c6837,"When her other daughter arrived at the hospital, she collapsed in the hospital corridor and it felt like she had a pole running down her leg.","When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg."
66e484aa361904c9801c6837,They got in the car and travelled home to relay the news that the daughter was dead.,So when I got home – they took me home. I was screaming in the car.
66e484aa361904c9801c6837,The woman was wailing and all the neighbours came out to see what was going on.,"I was screaming! Everybody came out, coming out of their doors because they could hear the screams."
66e484aa361904c9801c6837,Realising that everyone was waiting for news she sent her youngest son to tell her sisters what had happened.,"So, I got home and called everybody, told them what happened.

...So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
66e484aa361904c9801c6837,He arrived at their house red-eyed.,"But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
66e484aa361904c9801c6837,The neighbour who she had made the phone call from remembered that she liked the daughter who had died.,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step."
67d1f6824f74bd16996512c0,"Not sure I would call it a story, more like recollection of events by the woman who never got over loosing her daughter.","My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed. So, when she was walking around to come home after ten days, I was waiting for the call from the hospital.

And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that.

...And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away. She was getting ready to go home.

...And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot.

...That was a shock to everybody. That was a shock that – The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
67d1f6824f74bd16996512c0,"She talks a lot about her daughters, but hardly mentions her husband or the other men.","Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was.

...And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard.

...And Rita said “That’s strange, the mother went to the hospital. She should be there.”

...When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita.

...My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”

...So when I got home – they took me home. ... My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” ... I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding.

...I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
67d1f6824f74bd16996512c0,Nurses or even an orange get more attention than Mr.Costa.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.”

...But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.”

...Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?”

...The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?”

...One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”

...My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that.

...My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”

...My husband had a heart attack. Yes, he had a heart attack."
67d1f6824f74bd16996512c0,"Story jumps from one irrelevant thing to the next, i.e. there is no story to recollect.",
67d1f6824f74bd16996512c0,"Lots of ""She said"" or ""He did"" and not much else.",
5ef528c2a0603b16a793423d,a girl went into hospital for an appendix op and she was made to get up early even though she said she had had ether - she collapsed .,"She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed."
5ef528c2a0603b16a793423d,there was a chair in her room.,"There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.”"
5ef528c2a0603b16a793423d,Later her mother was going to collect her she had made coffee which she made for her daughter each morning and her daughter had missed and she ordered cake.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that. So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.”"
5ef528c2a0603b16a793423d,The store had reeived calls to tell her to come as the mother didnt have a phone.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” ... The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
5ef528c2a0603b16a793423d,"she took a coat for her,.","And I went myself. You know, I had the coat on my arm. ... Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm."
5ef528c2a0603b16a793423d,when she got to the hosital her daughter had collapsed again and they told her she had died.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. ... And just as I turned my back, my daughter passed away."
5ef528c2a0603b16a793423d,The daughter was sweating so much and they called a dr who was a woman and not the main dr who had done the op.,"And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor."
5ef528c2a0603b16a793423d,the mother was very destraught and the dr offered her some mediactaion but she refused as didnt trust them.,"And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? ... And I was in the main hallway, at the office. I was all pulled apart. One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.” I was so hysterical."
5ef528c2a0603b16a793423d,she went home and her neighbours were out and her husband was there on the steps.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step."
5ef528c2a0603b16a793423d,He later died of a heart attack as did another relative with the shock of the death.,"My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
5ef528c2a0603b16a793423d,The young son had to go and tell the 2 aunts who had been waiting her coming home.,"So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
5ef528c2a0603b16a793423d,he met them in the street and told them she was dead.,"They had cleaned the pavement, and done the cement work, and they were cleaning the pavement. They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
6742677ecc26fc2d7868aa9b,A woman is telling a story of how her daughter died around 30 years ago.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah."
6742677ecc26fc2d7868aa9b,Her daughter went to the hospital to remove her appendix.,She died at Methodist Hospital. She had an operation for appendicitis.
6742677ecc26fc2d7868aa9b,"On the day she was supposed to pick her daughter up, she got a call and went to the hospital.","So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” ... And I went myself."
6742677ecc26fc2d7868aa9b,"There, she saw a nurse rushing to her dying daughter who was covered in sweat.","But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her –"
6742677ecc26fc2d7868aa9b,That was how she died.,"She was only eighteen years old. Beautiful girl, you can see from her picture. And just as I turned my back, my daughter passed away. She was getting ready to go home. I had the clothes and everything ready."
6742677ecc26fc2d7868aa9b,Her other daughter fainted and hurt her leg for life when she went to the hospital to check on her mother who hadn't returned.,"The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.” And Rita said “That’s strange, the mother went to the hospital. She should be there.” So they came back to the hospital to look for us. ... So she came over with my son-in-law, in the car. ... When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg. And that girl is suffering. Thirty – no, twenty-eight years since her sister died? When she gets that pain, it’s like she has phlebitis from it. She suffers – seven, eight, nine weeks at a time. She can’t walk, she goes through such pain since then."
6742677ecc26fc2d7868aa9b,Her husband got a heart attack when he heard the news.,"My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” ... I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack."
662c0e1cf4d70f0068ea160a,I can only remember a scary part happens in the hospital where someone falls over,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” ... But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” ... She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” ... And just as I turned my back, my daughter passed away. She was getting ready to go home...

And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed.

When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning."
595e33a3558c93000171cd21,There was a lady called Marie who died.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital."
595e33a3558c93000171cd21,There was a lot of confusion about her coming home and there were phone calls saying she had been discharged however she fainted and unfortunately died.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”

...She saw me from the windows, from Wolf Street. She said, “My mother’s just coming.” She was with the girls, saying goodbye to everyone – you know how it is.

...But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.”

...The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room.

...And just as I turned my back, my daughter passed away. She was getting ready to go home.

...The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.”"
595e33a3558c93000171cd21,the mother blamed the doctors for killing her and she was hysterical.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

...And I was in the main hallway, at the office. I was all pulled apart.

...“Get out!” I said, “Don’t you dare come near me.” I was so hysterical. I was banging my head against the wall and everything."
595e33a3558c93000171cd21,there were two aunts that were waitng by the phone one wanted to give Marie an orange they didn't know she had died so a small boy went round to tell them.,"My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call. My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that. She said, “Mary, look, when they call you, when you pick Marie up, let us know, and we’ll come over.” I said, “All right.”

...I said, “Go tell Aunt Millie and Aunt Jenny.”

...They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
595e33a3558c93000171cd21,There were a couple of people who had heart attacks after heearing the news.,"My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
595e33a3558c93000171cd21,The dad was wating on the door step wating for her to come home.,"My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
595e33a3558c93000171cd21,The sister fell over and hurt her leg and felt like there was a metal pole in it.,"When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg."
