recall_id,recall_chunk,narrative_chunk
6701c01f6fb3d34d3bed389e,"I blamed them for the blood clot she got, taking her out of the bed.","See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed."
6701c01f6fb3d34d3bed389e,"Daddy will be home soon, i said, then i put a big pot of coffee on, because he has been wishing for coffee.","And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee."
6701c01f6fb3d34d3bed389e,"I started getting the chills, and i was thinking about it, when the aide said to the nurse,she is going into a cold sweat now.","Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.”"
6701c01f6fb3d34d3bed389e,"The people in the office didn't know what had happened yet, they kept calling the store trying to reach us.","The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us."
6701c01f6fb3d34d3bed389e,it was all shock to everybody.,It was just a shock. ... It was a shock to everybody.
583c25b675d7c80001b73e9a,The woman (Mrs Costa) was recounting how her daughter (Marie) died with a blood clot after an operation for appendicitis 28 years ago.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis... Later, they said it was a blood clot."
583c25b675d7c80001b73e9a,"She blamed the hospital and doctors for moving her daughter which lead to the blood clot, something about moving her to a chair to start with.","Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there... The nurse said, “Well, we’ve got to get her out of bed.” ... But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed."
583c25b675d7c80001b73e9a,Something later on about Marie walking with someone and saying she couldn't see properly and her leg hurt.,"And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
583c25b675d7c80001b73e9a,She got the call at home to come and pick her up so told her daughter Rita that she was going to pick her up.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” ... And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” ... So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.”"
583c25b675d7c80001b73e9a,When she got there she was told to sit and wait.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down..."
583c25b675d7c80001b73e9a,She overheard something about another woman who had young daughters who was sick and she was praying for her.,"So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know."
583c25b675d7c80001b73e9a,A nurse got a call and came and asked if her daughter had a history of fainting.,"Then a little nurse’s aide went to the closet and got some blankets... when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?”"
583c25b675d7c80001b73e9a,They went to the room and her daughter was covered in sweat.,"“Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her –"
583c25b675d7c80001b73e9a,"She started yelling at the staff, accusing them of killing her daughter.","I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling."
583c25b675d7c80001b73e9a,"Her daughter passed away just before or after a doctor came in, which she accused them of killing her daughter.","And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor... Dr. Montique... So, she came in and she said – I said, “You killed my daughter – what did you do to her?” ... And just as I turned my back, my daughter passed away."
583c25b675d7c80001b73e9a,The mother was overwhelmed and freaked out to the point of banging her head against the wall.,I was so hysterical. I was banging my head against the wall and everything. They had to grab me.
583c25b675d7c80001b73e9a,They wanted to give her a shot to calm her down and she accused them of wanting to kill her.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?”"
583c25b675d7c80001b73e9a,She mentioned something about having a few operations (3?) that year so the staff knew her.,"Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses."
583c25b675d7c80001b73e9a,"Rita came and was told and she dropped to the ground, which was explicitly mentioned as marble.","When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor."
583c25b675d7c80001b73e9a,Then they made her way home with her husband.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step."
583c25b675d7c80001b73e9a,She mentioned that her husband died of a heart attack and also I think her brother but timeline is unclear on that.,"I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
583c25b675d7c80001b73e9a,Her brother in law was an undertaker and she tried to call but couldn't get a hold of him so she sent her young son.,"I called my brother-in-law. He was an undertaker. My sister’s husband – he’s passed away now too... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.”"
583c25b675d7c80001b73e9a,"Mrs Costa's sister and I think sister in law thought the son was coming to say that Marie was home, but then they noticed the son's eyes were red.","They had cleaned the pavement, and done the cement work, and they were cleaning the pavement. They said, “Here comes little Jamie,” and now they said, “Maybe he’s come to tell us Marie’s home.” But when he got there, the poor kid’s eyes were all red."
583c25b675d7c80001b73e9a,Then it became a lot more rambling and I think it was a shopkeeper she had a conversation with about her daughter and that she was quiet and used to sit on the steps or something.,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
583c25b675d7c80001b73e9a,That's about all I remember.,
5cb67a7ab73e8a001507fae5,"This story is being told by Mrs. Costa, a mother who lost her eighteen year old daughter Maria 28 years ago after a surgery for an appendix removal.","My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis.

...She was only eighteen years old."
5cb67a7ab73e8a001507fae5,Maria died from blood clots in her leg.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
5cb67a7ab73e8a001507fae5,It was a shock for everyone in the family that this occurred.,"It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding. It was all –

...Well, my sisters and my mother, you know, they were all alive. It was a shock to everybody. That was a shock that –"
5cb67a7ab73e8a001507fae5,It was a shock for all those that knew Maria and the family as well as she was so young.,"She was only eighteen years old.

...Well, my sisters and my mother, you know, they were all alive. It was a shock to everybody. That was a shock that – The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
5cb67a7ab73e8a001507fae5,The mother is reflecting on what happened and how everyone was impacted especially herself.,"My daughter died. It’ll be twenty-eight years this month.

...And you know, every morning, that first cup of coffee, I offered it to her. When I get up in the morning, the first cup is hers. Since she’s gone, I never forget that.

...I went hysterical, you know what I mean?

...It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding.

...When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.”

...And that girl is suffering. Thirty – no, twenty-eight years since her sister died? When she gets that pain, it’s like she has phlebitis from it. She suffers – seven, eight, nine weeks at a time. She can’t walk, she goes through such pain since then.

...Everybody came out, coming out of their doors because they could hear the screams."
5cb67a7ab73e8a001507fae5,"How she lost it at that time and laid the blame on the doctors, female doctors.","See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

...It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

...And the doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor.

...The nurse said to me, “Talk to her.” I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

...One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me.

...“Get out!” I said, “Don’t you dare come near me.” I was so hysterical. I was banging my head against the wall and everything. They had to grab me.

...I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.”"
59baf1a2178f1b0001828a26,The family kept going into the hospital and they would end up dying.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis.

My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
59baf1a2178f1b0001828a26,Mrs Costa would keep blaming the doctor/hospital for these deaths as she believed they were doing things which then resulted in the death of the patients.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

Later, they said it was a blood clot."
59baf1a2178f1b0001828a26,For example the first death was due to moving a patient out of the bed when they shouldnt have which then resulted in a blood clot.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

Later, they said it was a blood clot."
59baf1a2178f1b0001828a26,There was another death when an assistant rather than a doctor performed the surgery and she kept thinking that they were trying to kill her as well.,"The doctor rushed in, see, they were trying to get the doctor, you know. She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor.

One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?”"
59baf1a2178f1b0001828a26,She refused to take medicine because of it.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses. “Mrs. Costa, please, take –” “Get out!” I said, “Don’t you dare come near me.”"
66c8a81f25959e5f183e2bb3,Mrs Costa's daughter Marie died 28 years ago after an operation for appendicitis.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
66c8a81f25959e5f183e2bb3,I was a shock as she seemed to be recovered and Mrs Costa was going to collet her with some clothes.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. ... And I went myself. You know, I had the coat on my arm. ... Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm."
66c8a81f25959e5f183e2bb3,"She left Rita, her other daughter cooking and making coffee ready for their return.","And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee. ... So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.” “All right, mother, go ahead,” she said, “I’ll finish up.”"
66c8a81f25959e5f183e2bb3,"Her husband Mike was coming home, after shaving he sat on the step to wait.","My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
66c8a81f25959e5f183e2bb3,At the hospital Mrs Costa was waiting when all the alarms sounded and to her dismay it was for her daughter.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. ... Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.”"
66c8a81f25959e5f183e2bb3,Marie died and Mrs Costa was naturally hysterical.,"So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling. ... And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? ... And just as I turned my back, my daughter passed away. ... And I was in the main hallway, at the office. I was all pulled apart. One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” ... I was so hysterical. I was banging my head against the wall and everything. They had to grab me."
66c8a81f25959e5f183e2bb3,She went home and when she told her husband Mike and son Michael they both had heart attacks.,"So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess. I didn’t know what I had done to myself. I said, “Mike, we lost Marie. Marie died.” It was just a shock. My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
66c8a81f25959e5f183e2bb3,Rita still gets a pain in her leg in sympathy with Marie who died from a similar blood clot.,"Well, that’s this one. This is a picture of Rita. She went down like lightning. Dropped to the floor, and that’s a marble floor. She went down like lightning. And the back of her leg, it felt just like a pole. Hard like a pole, the back of her leg. And that girl is suffering. Thirty – no, twenty-eight years since her sister died? When she gets that pain, it’s like she has phlebitis from it. She suffers – seven, eight, nine weeks at a time. She can’t walk, she goes through such pain since then. And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
66c8a81f25959e5f183e2bb3,She sent her other son Jamie to inform her sisters of the tragic news.,"So, I got home and called everybody, told them what happened. ... So they were waiting for my call, you know, but instead, I sent my son James, he was little then. I said, “Go tell Aunt Millie and Aunt Jenny.” ... But when he got there, the poor kid’s eyes were all red. They said, “James, what’s the matter, honey? Why are you crying?” “Aunt Jenny, Aunt Millie, Marie died,” he said."
66c8a81f25959e5f183e2bb3,I think she still lives in the same area as the shopkeeper was talking to her about Marie.,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step."
678f5573a91b4ecd110427f5,The story tells about a family of five who recently lost their lovely daughter.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
678f5573a91b4ecd110427f5,They narrate their struggles while trying to save their lovely daughter.,"It was late Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out of bed, you know. So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” I had all the clothes laid out on the table. And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” He was working down in the yard. I said, “And put a big pot of coffee on,” because she had been wishing for coffee.

And I went myself. You know, I had the coat on my arm. She was operated on in March – No, April! So that was the thirtieth. She was operated – ten days before, so that would be the twentieth. The twentieth of April, right? It was kind of chilly. Oh, and I had everything in a bag, and I had the coat on my arm and her dress hanging on my arm.

But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know.

Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it, when the aide said to the nurse, “Oh, she’s going into a cold sweat now.” The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed with her bedroom slippers and her housecoat on. And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

And just as I turned my back, my daughter passed away. She was getting ready to go home."
678f5573a91b4ecd110427f5,They describe their emotions about the hospital’s negligence.,"See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.”

I said, “Don’t you dare touch my daughter. I’ll burn this hospital down! I don’t care who’s in it.” I said, “Don’t you dare touch my daughter. You want to find out what she died from.” But if you touch my daughter, I’ll kill you.” I wouldn’t let them touch her."
673a1dcffde7de9c08f6d2e6,Marrie was hospitalized and later died of blood clothing.,"My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis.

... 

And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed. Later, they said it was a blood clot."
673a1dcffde7de9c08f6d2e6,Her mother was in shock and believed the death was caused by the nurse and doctors at the hospital.,"So, Victoria saw the chair, and she said to the nurse, “What’s this chair doing here?” The nurse said, “Well, we’ve got to get her out of bed.” She said, “What are you talking about? She’s still under ether.” “She’s too sick.” But the nurse said, “Well, that’s the doctor’s orders.” So, they went to get her out of bed, and she passed out, and they had to put her back in bed. See, here, she never – I don’t know if they knew or what, but I blame them for the blood clot she got, taking her out of bed.

... 

And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her – I said, “What did you do, kill my daughter? You killed her! You killed her!” That’s what I kept yelling.

... 

So, she came in and she said – I said, “You killed my daughter – what did you do to her?” She said, “We don’t know what happened, Mrs. Costa.”"
673a1dcffde7de9c08f6d2e6,Marrie was just eighteen years old and seen from her photo.,"She was only eighteen years old. Beautiful girl, you can see from her picture."
673a1dcffde7de9c08f6d2e6,While her sister Rita was twenty eight.,"Then they brought me to the office, see. When Rita came in and saw me like that, she asked, “Mother, what happened?” I said, “We lost Marie. Marie died.” Well, that’s this one. This is a picture of Rita.

... 

Thirty – no, twenty-eight years since her sister died?"
673a1dcffde7de9c08f6d2e6,The mother claimed she had done operation three times without anything happens and was surprised how Marrie just died.,"One doctor wanted to give me a shot. I said, “Get out of here, I’ll kick you,” I said. “You killed my daughter, now you want to kill me?” Another nurse came over. See, they all knew me. I had three operations in no time, not even a year. And I knew all the nurses."
673a1dcffde7de9c08f6d2e6,The mother screamed at the hospital.,"I said, “Talk to her? My daughter’s dying, what am I supposed to tell her?” And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean?

... 

I was so hysterical. I was banging my head against the wall and everything. They had to grab me.

... 

So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams."
673a1dcffde7de9c08f6d2e6,"The father, Micheal, and Mike were all waiting for their return at home until the screaming of the mother alert them that Marrie has died with her hair falling apart.","My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”

... 

So when I got home – they took me home. I was screaming in the car. I couldn’t get out, you know, I couldn’t – I was screaming! Everybody came out, coming out of their doors because they could hear the screams. My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” Well, my hair was all pulled, and my face – I was a mess.

... 

I said, “Mike, we lost Marie. Marie died.”

... 

Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed."
673a1dcffde7de9c08f6d2e6,At the hospital of methodisth where Dr Schwart and Doctor Donque works the incident happened.,"She died at Methodist Hospital.

... 

She was a lady doctor. Dr. Schwartz actually did the operation, but she was his assistant, Dr. Montique. She was a lady doctor."
673a1dcffde7de9c08f6d2e6,The sibling of the mother bought a big orange that the mother has never seen before.,"My two sisters were here, waiting until about half-past four. They waited because they knew she was coming home that day, waiting for the call. My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that."
673a1dcffde7de9c08f6d2e6,At the hospital there was another patients the mother secretly prayed for their quick recovery.,"So I sat down, and I was praying for another lady in the hospital that had an operation for her gall bladder. She lived near my sister, and she had ten children. They had said she was in very bad shape. I prayed, “Oh dear God, don’t take that mother away from her children.” I was praying for her, you know."
673a1dcffde7de9c08f6d2e6,The lady from the store was surprised with the death and she described how Marrie called her Mrs coasta.,"The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”

... 

The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.”"
5d542c3a5af5900019bc80c4,"Mrs Costa's daughter, Marie, died about 38 years ago.","My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah."
5d542c3a5af5900019bc80c4,She had had an operation in April for appendicitis and made a good recovery but died 10 days later.,"She died at Methodist Hospital. She had an operation for appendicitis. ... She was operated on in March – No, April! So that was the thirtieth. She was operated – ten days before, so that would be the twentieth."
5d542c3a5af5900019bc80c4,It was the day she was being discharged and she had her housecoat on.,"The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.” ... And my daughter was on the bed with her bedroom slippers and her housecoat on."
5d542c3a5af5900019bc80c4,The Methodist hospital had rung the local shop to let them know Marie was ready to be discharged as the Costa's didn't have a home phone.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
5d542c3a5af5900019bc80c4,Mrs Costa had to pay an extra $10 for her board.,"They told me on the phone, it would be ten dollars more for her board."
5d542c3a5af5900019bc80c4,Mrs Costa told her other daughter to have coffee ready for them when they got back from the hospital.,"And Rita was – I was cooking, I said, “Rita, finish the cooking.” Daddy will be home soon.” ... And put a big pot of coffee on,” because she had been wishing for coffee. ... So I said, “Put a pot of coffee on, and send for some cake from the bakery.” I’m going to get Marie; they called me.”"
5d542c3a5af5900019bc80c4,Mrs Costa;s sister had bought Marie an orange for when she got home.,"My younger sister had brought an orange for Marie, and I had never seen an orange like it. It was a big orange, like that."
5d542c3a5af5900019bc80c4,When Mrs Costa got to the hospital there was a delay and she wondered what was going on.,"But when I got there, the nurse said to me, “Sit down, Mrs. Costa, sit here for a while.” So I sat down... Then a little nurse’s aide went to the closet and got some blankets. I started getting the chills, and I was thinking about it..."
5d542c3a5af5900019bc80c4,The hospital kept ringing the shop to tell them to tell mrs costa to pick up Marie but the shop lady said she had already left.,"The hospital kept calling. The people in the office didn’t know what had happened yet. They kept calling the store, trying to reach us. They asked, “When is the mother coming to pick up Marie? She’s discharged.” And Rita said “That’s strange, the mother went to the hospital. She should be there.”"
5d542c3a5af5900019bc80c4,Eventually a nurse told Mrs Costa that there was a problem.,"The nurse hung up the phone and came to me. She said, “Mrs. Costa, has your daughter ever had a fainting spell?” “Oh my God!” I said, “Don’t tell me you’re running for my daughter!” “Yes,” she said, “come on in.”"
5d542c3a5af5900019bc80c4,She ran down the corridor and and saw Marie on the bed.,"“Yes,” she said, “come on in.” So, I went into the room. And my daughter was on the bed..."
5d542c3a5af5900019bc80c4,She was covered in sweat.,"And the beads of sweat – honest to God, not to exaggerate, they were that big. It came – just poured from her –"
5d542c3a5af5900019bc80c4,"She had been walking down the corridor with a friend and told her she had a pain in her leg and couldn't see, then she collapsed.","And how did they figure how Marie died? The girl who was walking with Marie, told the doctor that Marie was saying goodbye to Arlene. And all Marie said to that girl was, “Oh, I’ve got a pain in my leg and I can’t see.” And then Marie collapsed."
5d542c3a5af5900019bc80c4,Mrs Costa was distraught and tore her hair out of its style.,"And I was screaming. My hair was all pulled out. I went hysterical, you know what I mean? ... I was all pulled apart."
5d542c3a5af5900019bc80c4,WHen she got home she told her husband and son Michael.,"So when I got home – they took me home. ... My husband was sitting on the step. He asked, “What’s the matter? What happened to you?” ... I said, “Mike, we lost Marie. Marie died.” ... Then my son, Michael, yeah."
5d542c3a5af5900019bc80c4,They both had heart attacks,"My husband had a heart attack. Yes, he had a heart attack. Then my son, Michael, yeah. That night. Right there, my Michael came, and my Michael collapsed. He had a heart attack too, no kidding."
5d542c3a5af5900019bc80c4,The shop lady still talks about Marie and how lovely she was,"The neighborhood – Annie at the store always says, “Mrs. Costa,” every time I go in there, she reminds me, “I just picture Marie standing at that step, looking over here.” She used to stand at that step. She was a real quiet girl, pleasant, didn’t talk much, but she was so good, I can’t even tell you."
676054ef296caad582258e02,"The woman's (Mary?) daughter, Marie, was in the hospital for an operation.","My daughter died. It’ll be twenty-eight years this month. The thirtieth of this month, yeah. She died at Methodist Hospital. She had an operation for appendicitis."
676054ef296caad582258e02,Everything seemed to be going okay and the woman received a phone call to come and pick up her daughter as she was to be discharged.,"So, when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn’t have a phone then. The lady from the store who had a phone called me, “Mrs. Costa,” at aquarter to five at night. “Mrs. Costa, they just called you from the hospital. Go Pick Marie up. She’s discharged.”"
676054ef296caad582258e02,Her husband waited on the step and she went.,"And I went myself.

My husband was waiting for her. He came home, went upstairs to shave and wash, then sat on the step, waiting. “When is the mother coming?”"
