recall_id,recall_text,rephrased_test,len,sum,rate
56,A girl called Maria died 28 years ago possibly because of hospital neglect which led to a blood clot,A young woman named Maria passed away twenty-eight years prior potentially due to medical oversight resulting in a thrombosis,125,-13.093262803935076,-0.10474610243148061
57,"The daughter died 28 years ago on the 13th of the month. Her sister Victoria went to the hospital and the daughter was discharged for 10 days. She died of a blood clot. She had two sisters. At the funeral was Aunt Millie and Aunt Jenny, Brother-in-law, Mary, James, Michael, Annie, (who died of a) heart attack.","The girl passed away 28 years prior on the thirteenth day. Her sibling Victoria made her way to the medical facility and the girl was released for a duration of 10 days. A thrombus was the cause of her demise. She was a sister to two others. Present at the memorial service was Aunt Millie along with Aunt Jenny, the Brother-in-law, Mary, James, Michael, Annie, (who succumbed to a) cardiac arrest.",398,1.1518292490278839,0.00289404333926604
58,"28 years ago, Mrs. Costa's daughter Marie died at the age of 18. She had been hospitalized for appendicitis and received surgery while under ether for anesthesia. She suffered some initial post-surgical complications and was hospitalized for 10 days, during which time the nursing staff made her sit and walk around in ways her mother now believes may have contributed to her death. Marie suffered a blood clot as she was being released from the hospital, fainting and sweating profusely while her mother waited in the other room to help her get dressed for the trip home. Mrs. Costa had happily prepared for Marie's release, instructing other family members to take care of certain tasks ahead of Marie's arrival. While Marie was experiencing the emergency that led to her death, other family members were eagerly awaiting her. The hospital office staff was not aware Marie had just passed away and, during the crisis, was calling the family wondering why Marie hadn't completed her release to home yet. When Mrs. Costa became aware of Marie's emergency, she became agitated and terribly upset, accusing doctors and nurses of killing her daughter. Marie is still remembered by those who loved her; her mother honors Marie's memory each day as she drinks her first cup of coffee, and family friends reminisce about seeing Marie in their memories as though she were there in real life.","Nearly three decades prior, the daughter of Mrs. Costa, named Marie, passed away at just eighteen years old. She had been admitted to the hospital for an inflamed appendix and underwent an operation while anesthetized with ether. She experienced complications after the operation and remained in the hospital for a duration of ten days, throughout which the nurses encouraged her to sit up and to move about which her mother now suspects might have played a role in her untimely demise. Marie developed a thrombosis just as she was about to be discharged from the medical facility, collapsing and breaking into a heavy sweat while her mother was in the adjacent room ready to assist her in dressing for their journey back home. Mrs. Costa had joyfully arranged for Marie's homecoming, directing relatives to handle specific chores in preparation for Marie's return. As Marie faced the critical situation that resulted in her passing, her relatives were at home, full of anticipation for her arrival. The administrative staff at the hospital was oblivious to the fact that Marie had just died and amidst the turmoil, they were contacting the family inquiring why Marie's discharge process had not yet been completed. Upon realizing the gravity of Marie's condition, Mrs. Costa was overcome with distress and profound grief, blaming the medical staff for the loss of her child. Marie remains cherished in the hearts of those who adored her; her mother commemorates Marie's life daily as she sips her morning coffee, and close friends of the family fondly recall Marie in their thoughts as if she were still present among them.",1624,29.96479714360889,0.018451229768232075
59,"Mr's Costa's daughter Marie was in the hospital. She has appendicitis. When Mrs. Costa went to the hospital, the nurse had a chair. When asked why, the nurse said Dr.'s orders. Then she slipped and Mrs. Costa believes the fall caused her to have a blood clot. After 10 days, she got a call that she should pick Marie up. She asked her husband to make a pot of coffee and get a cake for Marie. Marie loved coffee and was the first to have coffee in the morning. When the mom went to Wood Street, her daughter could see she was about to arrive. The nurse told her to sit down, that Marie was dying. Mrs. Costa started screaming and pulled her hair out and yelled that they had killed her daughter. Mrs. Costa was screaming and crying. She was only 18. The female doctor came in the room and wanted to give her a shot to calm her down. Mrs. Costa went home and was screaming so loudly that the neighbors came out. She told her husband about the death. Her sisters were told by James that Marie was dead. He was crying with bloodshot eyes. Then they contacted her brother-in-law who is an undertaker. When Mrs. Costa went to the store, the clerk said she remembered Marie on the set and that she was a sweet quiet girl.","Mrs. Costa's child, Marie, was admitted to the hospital. She was suffering from appendicitis. Upon Mrs. Costa's arrival at the hospital, a nurse provided a seat. Inquiring about the reason, the nurse mentioned it was on doctor's instruction. Subsequently, she lost her footing and Mrs. Costa suspected the tumble led to a blood clot. A decade of days later, she received a notification to collect Marie. She requested her spouse to brew some coffee and procure a cake for Marie's return. Marie had a fondness for coffee and always was the earliest to enjoy a cup in the morning. As the mother approached Wood Street, her daughter anticipated her imminent arrival. The nurse advised her to take a seat, informing her that Marie was passing away. Mrs. Costa began to shriek and tore at her hair while proclaiming that they were responsible for her daughter's demise. Mrs. Costa's wails and sobs filled the air. She was merely 18 years old. A female physician entered the room and attempted to administer a sedative to soothe her. Mrs. Costa returned to her residence her wails so piercing that neighbors emerged. She relayed the tragic news to her husband. James informed her sisters of Marie's passing. Tears streamed down his face, his eyes red and swollen. Next, they reached out to her brother-in-law, who worked as a funeral director. During Mrs. Costa's visit to the shop, the salesperson recalled seeing Marie on set commenting on her gentle and reserved nature.",1467,13.782423962346918,0.009394972026139686
60,"Mother telling a story about the day her daughter Marie died in hospital after collapsing after an appendicitis surgery. Another daughter called Marie, 2 sons, one called James and one called Michael. Brother in law works as an undertaker but now passed. Michael and husband had a heart attack when they found out Marie died. There was a woman in hospital who was ill who was a mother.","The mother recounted a tale regarding the occasion when her child Marie passed away within a medical facility following a sudden collapse due to complications from surgery for appendicitis. She had another daughter named Marie, along with two sons, one being named James and the other named Michael. Her brother-in-law was an undertaker by profession who has since deceased. Michael and her spouse suffered cardiac arrests upon learning of Marie's death. A woman was also present in the hospital who was sick and was a mother herself.",534,-1.0892713367660614,-0.002039833963981388
61,"My daughter died. She'd be twenty-eight years this month. The thirtieth of this month yeah. She died at Methodist Hospital. She had an operation for appendicitis. It was Saturday afternoon when they operated, very late. Sunday morning, my oldest daughter, Victoria, went to the hospital to see how she was. She was still under ether. Back then, they used a lot of ether. There was a chair there. They were just starting to get people out. So Victoria saw the chair and she said to the nurse, ""What's this chair doing here?"" The nurse said ""Well, we've got to get her out of bed"". She said, ""What are you talking about? She's still under ether."" ""She's too sick."" But the nurse said, well, that's the doctor's orders. So they went to get her out of bed and she passed out, and they had to put her back in bed. See, here she never - I don't know if they know or what, but I blame them for the blood clot she got, taking her out of bed. So when she was walking around to come home after ten days, I was waiting for the call from the hospital. I didn't have a phone then. The lady from the store who had a phone called me, ""Mrs. Costa,"" at a quarter to five at night. ""Mrs. Costa, they just called you from the hospital. Go pick Marie up. She's discharged."" I had all the clothes laid out on the table. And Rita was - I was going, I said ""Rita, Finish the cooking. Daddy will be home soon"". He was working down in the yard. I said, ""And put a big pot of coffee on"" because she had been wishing for coffee. And you know every morning, that first cup of coffee, I offered it to her. When I get up in the morning the first cup is hers. It came - just poured from her - I said, “What did you do, kill my daughter? You killed her! You killed her!” That's what I kept yelling. And the doctor rushed in, see, they were trying to get","My child passed away. This month, she would have turned twenty-eight. Indeed, on the thirtieth of this month. Her death occurred at the Methodist Hospital. She underwent surgery for her appendix. The operation took place on a Saturday afternoon, quite late. The following morning, Victoria, my eldest, visited the hospital to check on her. She hadn't yet awakened from the anesthesia. In those days, ether was heavily utilized. A chair was present there. They were beginning to discharge patients. Upon seeing the chair, Victoria inquired of the nurse, ""Why is this chair here?"" The nurse replied, ""We need to get her up from the bed"". Victoria protested, ""What do you mean? She's still under the influence of ether."" ""She's too ill."" Nevertheless, the nurse insisted it was the physician's directive. When they attempted to lift her from the bed, she fainted, and they were forced to lay her back down. You see, she never - I'm uncertain if they were aware or not, but I hold them responsible for the blood clot she developed from being moved out of bed. Thus, as she was preparing to leave the hospital after ten days, I awaited the hospital's call. At that time, I didn't own a telephone. The store owner, who had a phone, rang me, saying, ""Mrs. Costa,"" around a quarter to five in the evening. ""Mrs. Costa, the hospital has just contacted you. Come collect Marie. She's ready to be released."" I had arranged all her clothes on the table. And Rita was - I was on my way, I told Rita, ""Finish preparing the meal. Dad will be back shortly"". He was busy working in the yard. I instructed, ""And start brewing a large pot of coffee"" since she had been craving coffee. And it's true that every morning, with that initial cup of coffee, I dedicate it to her. The first cup I make in the morning is always hers. It happened - it just spilled from her - I exclaimed, ""What have you done, did you kill my daughter? You've taken her life! You've taken her life!"" That was my repeated outcry. And the doctor hurried in, see, they were attempting to revive her",2050,457.54187207283,0.22319115710869758
62,"A woman, Mrs. Costa, takes her daughter Marie to the hospital for surgery on her appendix. It should be routine without any issues. Mrs. Costa goes home and waits for the hospital to call her to pick up her daughter. When they call and she goes into the hospital, she finds out her daughter died. The surgeon was a woman named Dr. Schwartz. The Dr. tells her she heard Marie tell a girl that her leg hurt. The Dr. says there was a blood clot and that's what caused Marie's death. When Mrs. Costa goes into the hospital room, her daughter Marie is dressed in her slippers and robe. Mrs. Costa gets very upset and starts yelling. The nurses try to take her to an office and give her a shot of something to calm her down but Mrs. Costa won't let them. She yells at them to Stay Away from Her! When Mrs. Costa goes home, her husband is waiting on the stairs. When she tells him Marie has died, he has a heart attack. Another man or boy comes out and when she tells him what happened, he has a heart attack as well. Mrs. Costa remembers that her sisters are waiting to hear about Marie as well, so she sends her son James to tell them what happened. One of the sisters' husbands is also an undertaker. When James arrives at their house, they're excited to see him but they quickly notice his eyes are red from crying. When they ask him what happened, he tells them Marie died.","Mrs. Costa escorts her child, Marie, to the medical center for an appendectomy. The procedure is expected to be straightforward and complication-free. Afterward, Mrs. Costa returns to her residence and anticipates a call from the medical facility to retrieve her child. Upon receiving the call, she heads back to the hospital, only to discover the tragic news of her daughter's passing. The operating physician was identified as Dr. Schwartz. Dr. Schwartz recounts hearing Marie complain about leg pain to another patient. Dr. Schwartz mentions the presence of a thrombus which was the unfortunate cause behind Marie's demise. Entering the hospital chamber, Mrs. Costa sees Marie attired in her nightwear and house shoes. Overwhelmed by grief, Mrs. Costa becomes distraught and raises her voice in anguish. The medical staff attempts to escort her to a private office and offer her a sedative to help soothe her nerves but Mrs. Costa resists their efforts. She vehemently demands they keep their distance from her! Returning to her abode, Mrs. Costa finds her spouse awaiting her on the staircase. Relaying the news of Marie's passing to him, he suffers a myocardial infarction. Another male, possibly a youth, emerges and upon learning of the incident, he too succumbs to a cardiac arrest. Recalling that her siblings are also expecting news about Marie, she dispatches her son James to inform them of the situation. The spouse of one sister happens to be a funeral director. As James makes his arrival at their residence, they greet him with enthusiasm but soon discern the sorrow in his tearful eyes. Inquiring about the cause of his distress, he conveys the heartbreaking news of Marie's death.",1698,24.112253021447856,0.014200384582713697
63,"A woman goes to the hospital and finds out her daughter has died. She lived with multiple daughters. Marie was only 18. She died from a blood clot. The mom went crazy in the hospital after finding out the news, and she did not like the doctors. She threatened to burn down the hospital and [to] kill people. She was screaming and pulling out her hair. She told the news to everyone else; they were all sad. The father got a heart attack, as well as the brother. It was all so sad and terrible. One girl brought a large orange while waiting for Marie. Someone had to stay home cooking while the mom went to the hospital.","A lady visits the medical center and learns that her daughter has passed away. She resided with several daughters. Marie was merely 18 years old. A blood clot led to her death. The mother became hysterical in the hospital upon receiving the devastating news, and she harbored resentment towards the physicians. She menaced to set the hospital ablaze and [to] harm individuals. She was shrieking and yanking at her hair. She spread the tragic news to everyone; they were all grief-stricken. The dad suffered a cardiac arrest, the brother did as well. Everything was incredibly sorrowful and horrific. One sibling carried a sizable orange while awaiting Marie. Someone remained at home to cook while the mother proceeded to the medical center.",741,-27.253570775201098,-0.036779447739812544
64,"My daughter died. 20 and some months ago. She was in the hospital for a surgery. When I arrived at the hospital. There was a chair there in the corner of the room. I asked the nurse ""Why is there a chair there?"" She replied ""So you have a place to sit."" A couple weeks later. I got a call from the doctor. Saying that Marie was ready to be discharged. I was cooking at the time. I told someone to finish cooking. While I go pick up Marie. ""Go to the bakery and get a cake for Marie."" I told my husband. After getting ready. I placed my coat & Marie's clothes over 1 arm. & headed out to go pick her up. Once I arrived at the hospital. I was told to wait in the lobby. While the nurses go get Marie ready. At the time. There was a mother of 10 children. That was my neighbor. Getting surgery for a gallbladder stone. I prayed to God that she made it through. ""Dear lord, please do not take this mother away from her children."" The nurse came back then. Picked up the phone. She came to me. And asked ""Has your daughter ever had tendencies to faint?"" She told me. That as Marie was getting ready to leave. She said ""Oh my leg hurts, and I can't see."" Before she fainted. And had a cold sweat. She was sweating beads of sweat. They were that big I tell you. ""What did you do?! You killed my daughter!"" I yelled at the nurse. A doctor rushed in. ""We don't know what happened."" I was banging my head against the wall. Hair pulled out. & hysterical. My other daughter & husband were wondering what was taking so long to bring home Marie. So my other daughter went to the hospital as well. She heard me screaming. And asked what was going on. ""They killed Marie!"" I told her. She dropped to her knees. Staring blankly at the floor. Marie's leg was hard as a pole. From the blood clot she had. Still hysterical. They brought me to an office. To remove me from the hospital. I was still screaming. Hair pulled out. Hysterical. When I got home. My husband was sitting in front of the house. & asked what happened. ""We lost Marie, Marie is dead."" I told him. Hearing the news. He had a heart attack. I called everyone. To tell them what had happened. I told my son James. To go tell my sister and mother. About what happened. ""Why are you crying little James?"" Asked my sister. ""Auntie, Granny... Marie died."" He told them.","My child passed away. It was over 20 months ago. She had been admitted for an operation. Upon my arrival at the medical facility. A solitary chair was positioned in the corner of the chamber. I inquired of the nurse, ""What is the purpose of that chair?"" Her response was, ""It's for you to sit on."" Several weeks subsequent. The physician contacted me. Informing me that Marie could leave the hospital. At that moment, I was preparing a meal. I instructed someone else to continue the cooking. So I could depart to fetch Marie. ""Please stop by the bakery and pick up a cake for Marie,"" I requested of my spouse. Once prepared. I draped my coat and Marie's garments over one arm. And set off to collect her. Upon reaching the medical center. I was advised to sit in the reception area. While the nursing staff prepared Marie. During that time. A mother with ten offspring. Who lived next door to me. Was undergoing a procedure to remove a gallstone. I beseeched the Almighty for her successful recovery. ""Heavenly Father, spare this mother for her offspring,"" The nurse returned at that point. Lifted the receiver of the phone. Approached me. And questioned, ""Has your child ever experienced fainting spells?"" She explained. That while Marie was preparing to depart. She exclaimed, ""My leg is in pain, and my vision is failing."" Prior to losing consciousness. And breaking into a cold perspiration. She perspired profusely. The droplets were sizable, I assure you. ""What have you done? You've taken my child's life!"" I accused the nurse furiously. A physician hurried into the scene. ""The cause is unknown to us."" I found myself pounding my head against the wall. Tearing at my hair. Overcome with hysteria. My other child and spouse were puzzled by the delay in Marie's return. Thus, my other child also proceeded to the hospital. She overheard my cries. And inquired about the situation. ""They're responsible for Marie's death!"" I informed her. She collapsed, kneeling. Gazing vacantly at the ground. Marie's limb was rigid as a rod. Due to the thrombus she developed. Still in a state of shock. I was escorted to an office. To be taken away from the premises of the hospital. My screams persisted. With strands of hair in my hands. Overwhelmed with emotion. Upon my return home. My spouse was seated outside our residence. And queried about the events. ""We've lost Marie, she's no longer with us."" I broke the news to him. Upon hearing the devastating update. He suffered a cardiac event. I reached out to everyone. To relay the tragic news. I instructed my son James. To inform my sister and mother. Of the unfortunate incident. ""Why the tears, young James?"" My sister questioned. ""Aunt, Grandma... Marie has passed on,"" He relayed to them.",2742,112.83594234150294,0.041150963654815076
65,"a woman lost her daughter after an operation for appendices which led to a blood clot, she was told to go fetch her daughter from the hospital but when she got there her daughter collapsed and died, her husband and son had a heart attack from the shock of it all, her sister also had a blood clot and her son told the rest of the family what happened and they were in shock too","A lady's daughter went missing following a surgical procedure on her appendix which resulted in a thrombosis, she received instructions to collect her child from the medical facility but upon her arrival the daughter suffered a collapse and passed away, the woman's spouse and their son experienced cardiac arrests due to the overwhelming distress, the woman's sibling also developed a clot in the blood and her nephew informed the rest of the kin about the tragic events leaving them all deeply stunned as well",511,-6.372866962044475,-0.012471363917895256
66,"Marie, an 18 year old girl, went into the hospital for a surgery and died from a blood clot, 28 years ago. Her mother, Mrs. Costa, recalls the event. She started her day with a cup of coffee and headed to the hospital to pick her daughter up from this routine surgery. There was another lady she knew there, who was a mother. She prayed that the mother would be ok and when doing so saw nurses running for blankets etc. She then learned that her daughter had fainted and was pooling with sweat. She then learned that her daughter had died which put her into a state of shock. She was hysterical and the dr wanted to give her a shot there afterward to calm her down which she refused. Her daughter got a call from the hospital that they were waiting for the mother to pick her up, confused she headed over to the hospital to find her mother, Mrs. Costa, in a hysterical state. She then learned her sister had died. She fell to the ground causing an injury to her leg that she still deals with today. She took her mother home and her mother informed her husband as well as one of her brothers, the older one. Both men had heart attacks when they learned the news. The youngest of the two brothers was sent to inform his aunts, Jenny and Millie, of what happened. They recalled Marie being a nice and quiet girl.","Marie, a young woman of 18, entered the hospital for an operation and succumbed to a thrombosis, 28 years prior. Her mother, Mrs. Costa, remembers the incident vividly. Her day began with a morning coffee and she proceeded to the hospital to collect her daughter after the standard procedure. She encountered another acquaintance there, who was also a mother. She hoped that this mother would be alright and noticed nurses hastily gathering blankets and other items. It was then that she discovered her daughter had collapsed and was drenched in perspiration. She was further informed that her daughter had passed away which sent her into a state of disbelief. Overcome with emotion, she became frantic and the doctor suggested administering a sedative to soothe her which she declined. Her daughter received a call from the hospital informing her they were awaiting the mother's arrival to pick her up, baffled, she made her way to the hospital only to discover her mother, Mrs. Costa, in a state of hysteria. That's when she found out about her sister's death. She collapsed to the floor resulting in a leg injury that still troubles her to this day. She escorted her mother back home where her mother broke the news to her husband and to one of her sons, the elder one. Both men experienced cardiac arrests upon hearing the tragic news. The youngest brother was tasked with telling his aunts, Jenny and Millie, about the ordeal. They remembered Marie as a kind and reserved girl.",1482,36.531489129495405,0.024650127617743187
67,There is a woman (Mrs. Costa) telling a story about how her daughter Marie has passed away at a hospital due to a blood clot. She was waiting for the hospital to call her to let her know that her daughter Marie would be dispatched and when she got the call she got clothes ready for her and made her way to the hospital. When Mrs. Costa got to the hospital the nurse suddenly told her that her daughter was in bad shape and had a fainting spell and that she was with slippers and a robe and she collapsed and then she passed away. The mother was furious and yelling at the hospital staff that they killed her and was screaming for them not to touch her because they wanted to check the cause of death. Mrs. Costa was hysterical and yelling and telling the doctors that operated on Marie that she will kill them if they got any closer to her and when Mrs. Costa got home she told her husband Michael that Marie was dead and the husband had a heart attack and in the end there was something about an orange from the aunt and that is all I remember.,"A lady named Mrs. Costa is recounting a tale regarding the demise of her daughter, Marie in a medical facility caused by a thrombus. She anticipated a phone call from the hospital informing her of Marie's imminent release and upon receiving the notification she prepared garments for her then proceeded to the medical center. Upon Mrs. Costa's arrival at the hospital a nurse abruptly informed her that her daughter's condition was critical and she had suffered a syncope wearing only slippers and a bathrobe before she collapsed and subsequently succumbed. The mother was incensed and berated the medical staff accusing them of causing her death and vehemently protested against them touching her as they sought to ascertain the cause of demise. Overcome with emotion, Mrs. Costa was uncontrollable shouting furiously and warned the surgeons who had operated on Marie that she would inflict harm upon them should they approach her and upon returning home she informed her spouse Michael of Marie's passing which led to the husband experiencing a cardiac arrest and ultimately there was a mention of an orange from the aunt and that's everything I can recall.",1159,28.72253298352771,0.024782168234277577
68,"Mother is telling about incident of her daughter`s death, her daughter had an operation in hospital, It was late Saturday afternoon when they operated her, and Sunday morning when her elder daughter Victoria went to hospital, she was in the bed, but Victoria saw a chair besides her, then Victoria asked nurse why chair is here? Nurse replied we got to get her out of the bed, Victoria shocked and said how come a sick person who can’t even stand can sit on a chair? Nurse said I can’t do anything that's doctor's orders, so they took her out of bed, and she passed out, they had to put her back into bed. Mother did not know the exact reason of her daughter's death, but she blamed doctor for the blood clot she got, before that hospital lady was keep calling her to inform that Maria got discharged from hospital, so please come and take her home. Her father was waiting at home for her daughter, when mother of Maria told him he got a severe heart attack, and got critical condition, Maria's mother also told that Maria was fine after operation, we were actually worried for another lady who got problem with gal bladder, she got 10 kids, we were praying for her, Maria's mother still doesn't understand how her daughter passed out, what were the reasons, and doctors were also in shock, how did it happened? no one had a clue.","Mother recounts the event of her daughter's passing, her daughter underwent surgery at the hospital, They performed the operation on her late in the afternoon on Saturday, and when her older daughter Victoria arrived at the hospital on Sunday morning, she found her lying in the hospital bed, but noticed a chair positioned next to her, Victoria then inquired of the nurse about the presence of the chair, The nurse responded that they needed to move her out of the bed, Victoria was taken aback and questioned how a patient too weak to stand could be expected to sit in a chair, The nurse explained that she was merely following the doctor's instructions, thus, they assisted her out of the bed, and she lost consciousness, necessitating her return to the bed. The mother was uncertain of the precise cause of her daughter's demise, yet she held the doctor responsible for the thrombosis that developed, previously, a hospital representative had been persistently calling her to report that Maria was ready for discharge, urging her to come and bring her home. Maria's father was at home awaiting his daughter's return, and upon hearing the news from Maria's mother, he suffered a major heart attack, which left him in a grave state, Maria's mother also mentioned that Maria seemed well post-surgery, in fact, our concerns were for another woman who was experiencing gallbladder issues, a mother of ten children, for whom we offered our prayers, Maria's mother remains baffled by her daughter's sudden collapse, uncertain of the causes, and even the doctors were astonished, wondering how such a thing could occur, with no one having any explanation.",1651,65.05579259244638,0.03940387195181489
69,"Marie, who was 18, was in the hospital for an appendicitis operation on April 20th. The mother Mary and the daughter Victoria went to the hospital to see how she was doing on April 30th but she wasn't ready to be discharged yet. The operation was done by Dr. Shaw, but she was just an assistant and the main lady doctor was Dr. Monique. The hospital had called to let Mary know that Marie was ready to be discharged, but since she didn't have a phone, the hospital had called the store. The store lady had let Mary know that her daughter Marie was ready for discharge but when Marie got there, there was a big problem. Mary had died from a blood clot. The family was devastated. The father and son both suffered from a heart attack. The relatives were actually getting ready for her discharge and one of the aunts had bought an orange. The mother had decided to tell the youngest boy to tell his aunt and uncle about the incident instead of calling and as the boy had arrived, he started weeping.","At 18 years of age, Marie was admitted to the hospital undergoing surgery for appendicitis on the 20th of April. Mary, her mother, accompanied by her sister Victoria, visited the hospital to check on her condition on the last day of April yet she was not yet cleared to leave the hospital. Dr. Shaw performed the surgery, acting only in a supporting role while the primary surgeon was Dr. Monique. The medical center had made a call informing Mary of Marie's readiness for discharge, but lacking a telephone, they reached out to the local store instead. The woman at the store conveyed the message to Mary regarding Marie's discharge readiness but upon Mary's arrival, a grave issue had arisen. Mary had succumbed to a blood clot. The family was left in shambles. Both the father and brother experienced heart attacks. The kin were in the midst of preparing for her homecoming with one aunt even purchasing an orange. The matriarch had resolved to inform the youngest son to relay the news to his aunt and uncle in person rather than making a phone call and upon the boy's arrival, he burst into tears.",1102,21.965655737235924,0.01993253696663877
70,"My daughter died, It'll be 28 years this month, the 30th of the month. She had an operation for appendicitis, My oldest daughter went to the hospital to see how she was, but she was still under. They tried to wake her, and put her in a chair, but she was still out of it, so they put her back in the bed. I blame them for the blood she got, taking her out of bed too quickly. I didn't have a phone at the time, someone told me that she was being discharged, and I had to go and get her.","My child passed away, Approaching the 28th anniversary this month, on the last day of the month. She underwent surgery for her appendix, My eldest daughter visited the hospital to check on her, yet she hadn't regained consciousness. They attempted to rouse her, and seated her in a chair, but she hadn't come to, thus they returned her to the bed. I hold them responsible for the transfusion she received, for moving her from the bed too hastily. At that time, I didn't possess a telephone, I was informed by someone that she was ready for discharge, and I needed to go fetch her.",580,23.300513394944964,0.04017329895680166
71,"Twenty eight years ago, Mrs. Costa's daughter, Marie, died after an appendicitis operation. She was moved from her bed when she was still under ether which made her to have a blood clot while walking around to be discharged. The operation was done on the 20th April. After Mrs. Costa received a call from the hospital to come get her daughter, she started preparing for her homecoming. Everyone was eager to receive her. Only Mrs. Costa went to the hospital, her husband was waiting by the stairs waiting for his daughter. While she was at the hospital, she was praying for the recovery of a neighbour at the hospital thinking she was in distress because of the nurses running around not knowing that it was for her daughter. She got to know it was her daughter, when she went to the room, she found her dead on the bed. She was so devastated and started shouting, telling them that they killed her daughter. She went home, told her husband who later suffered a heart attack, and her son, who [also] suffered a heart attack. Every other family member, who were waiting to welcome Marie home from the hospital, got to know about the demise of Marie which made them so sad. People remembered her being a real quiet girl, a pleasant one.","Nearly three decades prior, the daughter of Mrs. Costa, named Marie, passed away following a surgical procedure for appendicitis. She was transferred from her hospital bed while still under the influence of anesthesia which resulted in the formation of a blood clot as she ambulated in preparation for her release. The surgical intervention occurred on April 20th. Upon receiving a telephone call from the medical facility inviting her to collect her daughter, she began to make arrangements for the return home. The anticipation to welcome her was high among everyone. Only Mrs. Costa made the trip to the medical center, while her spouse awaited at the staircase anticipating his daughter's arrival. During her time at the medical institution, she offered prayers for a neighbor's recuperation there believing she was the one in trouble due to the frantic activity of the medical staff unaware that the emergency involved her own child. She discovered it concerned her daughter, when she entered the room and saw her lifeless on the hospital bed. Overwhelmed with grief, she began to scream, accusing them of causing her daughter's death. Returning home, she informed her spouse who then experienced a cardiac arrest, as well as her son, who [also] endured a heart attack. All the other relatives, who had been anticipating Marie's return from the medical facility, were informed of Marie's passing which plunged them into deep sorrow. She was recalled by many as being exceptionally reserved, and genuinely kind-hearted.",1523,41.917347432748414,0.0275228807831572
72,"28 years ago a mother lost her daughter. The daughter died while she was in the hospital. She was in the hospital after an operation. The oldest daughter (Victoria) went to the hospital. She went to the hospital to see how she was. She was under a lot of ether. When she got to the hospital, the nurse informed Victoria. They had to move her sister from the bed to the chair that was there. However, that was not possible. Her sister fainted as soon as she was moved from the bed. She was very sick. She was under a lot of medication. That's how she got blood clots. A few days later, they (Marie's family) received a call from the hospital. The hospital said Marie was well. They said she was ready to be discharged from the hospital. They started preparing for Marie's arrival at home. They set out clothes. They boiled coffee for her. They bought cake as well. Marie's mother got ready. She went to the hospital to go get her. When she got to the hospital, She saw her daughter in the hospital bed. She started shouting at the nurses and doctor. She accused them of killing Marie. Marie had passed away at a young age. Her mother believed the doctors did something to her. She was planning on taking her home. She could not understand how her daughter died. She was hysterical. Marie had pain in her leg. That caused her to pass out. Marie's mother went home. She went home to inform everyone. Her father and brother both experienced a heart attack. They experienced a heart attack from the shocking news. Family members were either passing out or dying. They were either passing out or dying from the shocking news.","A mother experienced the loss of her child 28 years prior. Her daughter succumbed while hospitalized. She had been admitted to the hospital following a surgical procedure. Victoria, the eldest daughter, made her way to the medical facility. Her visit was to check on her sibling's condition. A significant amount of ether had been administered to her. Upon her arrival at the medical center, a nurse briefed Victoria on the situation. They needed to transfer her sister from the bed to an adjacent chair. Regrettably, this proved to be unfeasible. Her sister lost consciousness immediately after being moved from the bed. Her health was in a precarious state. She had been given a heavy dose of drugs. This led to the formation of blood clots. Several days later, the hospital contacted Marie's family with news. The medical staff reported that Marie had recovered. They announced she was ready for discharge. The family began to prepare for Marie's return. They laid out her garments. They brewed coffee in anticipation of her homecoming. A cake was also purchased for the occasion. Marie's mother made preparations. She set off for the hospital to bring her daughter home. As she arrived at the hospital, She beheld her daughter lying in the hospital bed. She erupted in anger towards the nurses and the doctor. She blamed them for Marie's demise. Marie had departed this life prematurely. Her mother was convinced the physicians were at fault. She had been ready to take her daughter home. The sudden death of her daughter was incomprehensible to her. She was overcome with hysteria. Marie had been experiencing leg pain. This pain was what caused her to lose consciousness. Marie's mother returned to her residence. She went back to relay the tragic news to everyone. Both her father and brother suffered cardiac arrests. The startling revelation induced their heart attacks. Relatives were either fainting or meeting their end. The devastating news was causing them to either faint or perish.",1997,32.30978326414288,0.016179160372630386
